Company	Revenue Type	Commodity	Revenue
W & T OFFSHORE INC	ONRR/BLM - Rents	Oil & Gas	$2,923,574.00
WAGNER OIL CO	ONRR - Royalties	Gas	$31,998.34
WAGNER OIL CO	ONRR - Royalties	Oil	$255,398.39
WALLACH CONCRETE INC	BLM - Permit Fees	Mineral Materials	$123,872.77
WALNUT CREEK MINING CO                                      	OSMRE - AML Fees including Audits and Late Charges 	Coal	$147,551.68
WALTER OIL & GAS CORP	ONRR - Inspection Fees	Oil & Gas	$581,400.00
WALTER OIL & GAS CORP	ONRR - Other Revenues	Oil & Gas	($3,386,358.21)
WALTER OIL & GAS CORP	ONRR - Royalties	Gas	$19,895,285.67
WALTER OIL & GAS CORP	ONRR - Royalties	Oil	$64,813,255.48
WALTER OIL & GAS CORP	ONRR/BLM - Bonus	Oil & Gas	$2,822,500.00
WALTER OIL & GAS CORP	ONRR/BLM - Rents	Oil & Gas	$1,061,005.55
WARD PETROLEUM CORP	BLM - Permit Fees	Oil & Gas	$85.00
WARD PETROLEUM CORP	ONRR - Other Revenues	Oil & Gas	$728.07
WARD PETROLEUM CORP	ONRR - Royalties	Gas	$67,690.30
WARD PETROLEUM CORP	ONRR - Royalties	Oil	$136,731.47
WARD PETROLEUM CORP	ONRR/BLM - Rents	Oil & Gas	$208.00
WARD WILLISTON CO	ONRR - Other Revenues	Oil & Gas	$297.24
WARD WILLISTON CO	ONRR - Royalties	Oil	$119,765.80
WARREN RESOURCES INC	BLM - Permit Fees	Oil & Gas	$32,935.00
WARREN RESOURCES INC	ONRR - Other Revenues	Oil & Gas	$33,267.09
WARREN RESOURCES INC	ONRR - Royalties	Gas	$1,600,088.82
WARREN RESOURCES INC	ONRR - Royalties	Oil	$5,315.76
WARREN RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	$80,591.12
WARRIOR COAL LLC                                            	OSMRE - AML Fees including Audits and Late Charges 	Coal	$686,894.69
WASHINGTON GROUP INTERNATIONAL	BLM - Permit Fees	Mineral Materials	$133,686.72
WATERTON GLOBAL MINING CO LLC	BLM - Permit Fees	Locatable Minerals	$7,587,007.66
WBI HOLDINGS INC	BLM - Permit Fees	Locatable Minerals	$140.00
WBI HOLDINGS INC	BLM - Permit Fees	Oil & Gas	$97,990.00
WBI HOLDINGS INC	ONRR - Other Revenues	Oil & Gas	$173,467.83
WBI HOLDINGS INC	ONRR - Royalties	Gas	$3,817,541.47
WBI HOLDINGS INC	ONRR - Royalties	Oil	$11,211,196.57
WBI HOLDINGS INC	ONRR/BLM - Bonus	Oil & Gas	$5,120.00
WBI HOLDINGS INC	ONRR/BLM - Rents	Oil & Gas	$154,274.25
WEBSTER COUNTY COAL LLC                                     	OSMRE - AML Fees including Audits and Late Charges 	Coal	$379,305.50
WEST AMERICAN ENERGY CORP	ONRR - Other Revenues	Oil & Gas	$3,074.78
WEST AMERICAN ENERGY CORP	ONRR - Royalties	Gas	$381.48
WEST AMERICAN ENERGY CORP	ONRR - Royalties	Oil	$441,983.09
WEST LARGO CORP	ONRR - Royalties	Gas	$384,281.64
WEST PEQUOP PROJECT LLC	BLM - Permit Fees	Locatable Minerals	$191,670.00
WESTERN AMERICAN RESOURCES LLC	BLM - Permit Fees	Oil & Gas	$52,830.00
WESTERN AMERICAN RESOURCES LLC	ONRR - Other Revenues	Oil & Gas	$14,028.00
WESTERN AMERICAN RESOURCES LLC	ONRR - Royalties	Oil	$131,165.78
WESTERN AMERICAN RESOURCES LLC	ONRR/BLM - Bonus	Oil & Gas	$1,510.00
WESTERN AMERICAN RESOURCES LLC	ONRR/BLM - Rents	Oil & Gas	$162,512.00
WESTERN FUELS ASSOCIATION	ONRR - Other Revenues	Coal	($13,744.20)
WESTERN FUELS ASSOCIATION	ONRR - Royalties	Coal	$4,218,242.04
WESTERN FUELS ASSOCIATION	ONRR/BLM - Rents	Coal	$60,483.00
WESTERN FUELS ASSOCIATION	OSMRE - AML Fees including Audits and Late Charges 	Coal	$2,282,733.91
WESTERN KENTUCKY MINERALS INC                               	OSMRE - AML Fees including Audits and Late Charges 	Coal	$134,448.50
WESTERN LITHIUM CORP	BLM - Permit Fees	Locatable Minerals	$420,270.00
WESTMORELAND COAL CO	BLM - Permit Fees	Coal	$58,410.00
WESTMORELAND COAL CO	ONRR - Other Revenues	Coal	$11,321.06
WESTMORELAND COAL CO	ONRR - Royalties	Coal	$25,566,749.75
WESTMORELAND COAL CO	ONRR/BLM - Rents	Coal	$77,187.00
WESTMORELAND COAL CO	OSMRE - AML Fees including Audits and Late Charges 	Coal	$3,963,756.14
WESTMORELAND RESOURCES INC                                  	OSMRE - AML Fees including Audits and Late Charges 	Coal	$1,001,299.01
WHISTLER ENERGY II LLC	ONRR - Royalties	Gas	$9,667.25
WHISTLER ENERGY II LLC	ONRR - Royalties	Oil	$354,198.93
WHITAKER COAL CORP                                          	OSMRE - AML Fees including Audits and Late Charges 	Coal	$102,610.54
WHITE COUNTY COAL LLC                                       	OSMRE - AML Fees including Audits and Late Charges 	Coal	$296,114.45
WHITE KNIGHT GOLD (US) INC	BLM - Permit Fees	Locatable Minerals	$153,720.00
WHITE OAK OPERATING CO LLC	BLM - Permit Fees	Oil & Gas	$85.00
WHITE OAK OPERATING CO LLC	ONRR - Inspection Fees	Oil & Gas	$34,000.00
WHITE OAK OPERATING CO LLC	ONRR - Other Revenues	Oil & Gas	$7,495.72
WHITE OAK OPERATING CO LLC	ONRR - Royalties	Gas	$27,826.76
WHITE OAK OPERATING CO LLC	ONRR - Royalties	Oil	$615,489.16
WHITE PHILIP L	ONRR/BLM - Bonus	Oil & Gas	$126,450.00
WHITE PHILIP L	ONRR/BLM - Rents	Oil & Gas	$21,234.50
WHITING OIL AND GAS CORP	BLM - Permit Fees	Oil & Gas	$488,090.00
WHITING OIL AND GAS CORP	ONRR - Other Revenues	Oil & Gas	$526,226.82
WHITING OIL AND GAS CORP	ONRR - Royalties	Gas	$4,332,418.73
WHITING OIL AND GAS CORP	ONRR - Royalties	Oil	$29,904,606.18
WHITING OIL AND GAS CORP	ONRR/BLM - Rents	Oil & Gas	$408,444.75
WILBANKS RESERVE CORP	BLM - Permit Fees	Oil & Gas	$1,805.00
WILBANKS RESERVE CORP	ONRR - Other Revenues	Oil & Gas	$3,419.37
WILBANKS RESERVE CORP	ONRR - Royalties	Gas	$14,426.00
WILBANKS RESERVE CORP	ONRR - Royalties	Oil	$654,177.32
WILBANKS RESERVE CORP	ONRR/BLM - Rents	Oil & Gas	$300.00
WILLIAMSON ENERGY LLC                                       	OSMRE - AML Fees including Audits and Late Charges 	Coal	$759,794.90
WINDSOR ENERGY GROUP LLC	ONRR - Other Revenues	Oil & Gas	$53,162.18
WINDSOR ENERGY GROUP LLC	ONRR - Royalties	Gas	$889,751.09
WINDSOR ENERGY GROUP LLC	ONRR - Royalties	Oil	$245,372.00
WITMAC OIL & GAS	BLM - Permit Fees	Oil & Gas	$675.00
WITMAC OIL & GAS	ONRR/BLM - Rents	Oil & Gas	$126,177.00
WKGUS LLC	BLM - Permit Fees	Locatable Minerals	$146,580.00
WOLD OIL PROPERTIES INC	BLM - Permit Fees	Oil & Gas	$959.00
WOLD OIL PROPERTIES INC	ONRR - Other Revenues	Oil & Gas	$15,079.98
WOLD OIL PROPERTIES INC	ONRR - Royalties	Gas	$751,873.44
WOLD OIL PROPERTIES INC	ONRR - Royalties	Oil	$235,359.93
WOLD OIL PROPERTIES INC	ONRR/BLM - Bonus	Oil & Gas	$5,785.00
WOLD OIL PROPERTIES INC	ONRR/BLM - Rents	Oil & Gas	$66,334.50
WOLFPACK GOLD NEVADA CORP	BLM - Permit Fees	Locatable Minerals	$444,422.27
WOLVERINE GAS & OIL CORP	ONRR - Royalties	Oil	$22,998,779.82
WOLVERINE GAS & OIL CORP	ONRR/BLM - Rents	Oil & Gas	$184,183.00
WOODSIDE ENERGY (USA) INC	ONRR - Other Revenues	Oil & Gas	$5,792.80
WOODSIDE ENERGY (USA) INC	ONRR - Royalties	Gas	$568,286.20
WOODSIDE ENERGY (USA) INC	ONRR - Royalties	Oil	$11,171,718.35
WOODSIDE ENERGY (USA) INC	ONRR/BLM - Rents	Oil & Gas	$1,428,480.00
WOODSTONE RESOURCES LLC	BLM - Permit Fees	Oil & Gas	$300.00
WOODSTONE RESOURCES LLC	ONRR/BLM - Bonus	Oil & Gas	$148,200.00
WOODSTONE RESOURCES LLC	ONRR/BLM - Rents	Oil & Gas	$248,181.00
WPX ENERGY INC	BLM - Permit Fees	Oil & Gas	$1,600,395.00
WPX ENERGY INC	ONRR - Other Revenues	N/A	$214.00
WPX ENERGY INC	ONRR - Other Revenues	Oil & Gas	$1,183,403.78
WPX ENERGY INC	ONRR - Royalties	Gas	$81,911,452.35
WPX ENERGY INC	ONRR - Royalties	Oil	$6,163,514.57
WPX ENERGY INC	ONRR - Royalties	Other Commodities	$2,860.35
WPX ENERGY INC	ONRR/BLM - Rents	Oil & Gas	$154,045.00
WYO-BEN INC	BLM - Permit Fees	Locatable Minerals	$427,509.00
XINERGY OF ALABAMA INC                                      	OSMRE - AML Fees including Audits and Late Charges 	Coal	$111,216.94
XOG OPERATING LLC	ONRR - Other Revenues	Oil & Gas	$2,300.00
XOG OPERATING LLC	ONRR - Royalties	Gas	$124,603.46
XOG OPERATING LLC	ONRR/BLM - Rents	Oil & Gas	$160.00
YATES PETROLEUM CORP	BLM - Permit Fees	Oil & Gas	$527,685.00
YATES PETROLEUM CORP	ONRR - Other Revenues	Oil & Gas	$329,204.46
YATES PETROLEUM CORP	ONRR - Royalties	Gas	$15,306,060.18
YATES PETROLEUM CORP	ONRR - Royalties	Oil	$22,236,287.12
YATES PETROLEUM CORP	ONRR/BLM - Bonus	Oil & Gas	$832,173.00
YATES PETROLEUM CORP	ONRR/BLM - Rents	Oil & Gas	$1,392,062.50
YELLOWSTONE EXPLORATION LLC	BLM - Permit Fees	Oil & Gas	$155.00
YELLOWSTONE EXPLORATION LLC	ONRR/BLM - Bonus	Oil & Gas	$233,700.00
YELLOWSTONE EXPLORATION LLC	ONRR/BLM - Rents	Oil & Gas	$28.50
ZAVANNA LLC	BLM - Permit Fees	Oil & Gas	$58,755.00
ZAVANNA LLC	ONRR - Other Revenues	Oil & Gas	$2,767.99
ZAVANNA LLC	ONRR - Royalties	Gas	$32,601.06
ZAVANNA LLC	ONRR - Royalties	Oil	$901,094.32
ZAVANNA LLC	ONRR/BLM - Rents	Oil & Gas	$26.00
ZENERGY OPERATING CO LLC	BLM - Permit Fees	Oil & Gas	$100,890.00
ZENERGY OPERATING CO LLC	ONRR - Other Revenues	Oil & Gas	$4,387.01
ZENERGY OPERATING CO LLC	ONRR - Royalties	Gas	$86,086.86
ZENERGY OPERATING CO LLC	ONRR - Royalties	Oil	$525,348.34
ZENERGY OPERATING CO LLC	ONRR/BLM - Rents	Oil & Gas	$9,130.00
ZONE EXPLORATION INC	ONRR/BLM - Rents	Oil & Gas	$107,365.50
