Company	Revenue Type	Commodity	Revenue
FAIR OIL LTD	ONRR - Royalties	Gas	57877
FAIR OIL LTD	ONRR - Royalties	Oil	445448
FAIR OIL LTD	ONRR/BLM - Rents	Oil & Gas	320
FAIRFIELD INDUSTRIES	ONRR - Civil Penalties	N/A	430000
FAIRWAYS RESOURCES	BLM - Permit Fees	Oil & Gas	180
FAIRWAYS RESOURCES	ONRR - Civil Penalties	N/A	85000
FAIRWAYS RESOURCES	ONRR - Inspection Fees	Oil & Gas	51000
FAIRWAYS RESOURCES	ONRR - Other Revenues	Oil & Gas	16416
FAIRWAYS RESOURCES	ONRR - Royalties	Gas	4780
FAIRWAYS RESOURCES	ONRR - Royalties	Oil	101388
FAIRWAYS RESOURCES	ONRR/BLM - Rents	Oil & Gas	26219
FARMER MINERALS LLC	ONRR/BLM - Bonus	Oil & Gas	24497
FARMER MINERALS LLC	ONRR/BLM - Rents	Oil & Gas	97313
FARRELL-COOPER MINING CO	ONRR - Royalties	Coal	Withheld
FARRELL-COOPER MINING CO	ONRR/BLM - Rents	Coal	16926
FARRELL-COOPER MINING CO	OSMRE - AML Fees including Audits and Late Charges 	Coal	58269
FASKEN LAND & MINERALS LTD	BLM - Permit Fees	Oil & Gas	180
FASKEN LAND & MINERALS LTD	ONRR - Other Revenues	Oil & Gas	-14585
FASKEN LAND & MINERALS LTD	ONRR - Royalties	Gas	412526
FASKEN LAND & MINERALS LTD	ONRR - Royalties	Oil	1033233
FDL OPERATING LLC	BLM - Permit Fees	Oil & Gas	45450
FDL OPERATING LLC	ONRR - Other Revenues	Oil & Gas	6551
FDL OPERATING LLC	ONRR - Royalties	Gas	36401
FDL OPERATING LLC	ONRR - Royalties	Oil	16561261
FDL OPERATING LLC	ONRR/BLM - Rents	Oil & Gas	-13225
FEDERAL ABSTRACT CO	BLM - Permit Fees	Oil & Gas	1345
FEDERAL ABSTRACT CO	ONRR/BLM - Bonus	Oil & Gas	1480280
FEDERAL ABSTRACT CO	ONRR/BLM - Rents	Oil & Gas	1530
FERGUSON, DOUGLAS	ONRR/BLM - Bonus	Oil & Gas	2233349
FERGUSON, DOUGLAS	ONRR/BLM - Rents	Oil & Gas	6311
FIELDWOOD ENERGY LLC	ONRR - Civil Penalties	N/A	1727000
FIELDWOOD ENERGY LLC	ONRR - Inspection Fees	Oil & Gas	14506500
FIELDWOOD ENERGY LLC	ONRR - Other Revenues	Oil & Gas	-12341727
FIELDWOOD ENERGY LLC	ONRR - Royalties	Gas	45898539
FIELDWOOD ENERGY LLC	ONRR - Royalties	Oil	191541011
FIELDWOOD ENERGY LLC	ONRR/BLM - Bonus	Oil & Gas	1330704
FIELDWOOD ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	4404507
FINLEY RESOURCES INC	BLM - Permit Fees	Oil & Gas	328015
FINLEY RESOURCES INC	ONRR - Civil Penalties	N/A	-228
FINLEY RESOURCES INC	ONRR - Other Revenues	N/A	243
FINLEY RESOURCES INC	ONRR - Other Revenues	Oil & Gas	27823
FINLEY RESOURCES INC	ONRR - Royalties	Gas	314228
FINLEY RESOURCES INC	ONRR - Royalties	Oil	558648
FINLEY RESOURCES INC	ONRR/BLM - Bonus	Oil & Gas	107428
FINLEY RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	29333
FLORIDA CANYON MINING INC	BLM - Permit Fees	Locatable Minerals	135935
FMC CORP	ONRR - Other Revenues	Sodium	-5421
FMC CORP	ONRR - Royalties	Other Commodities	7193315
FMC CORP	ONRR/BLM - Rents	Sodium	-48158
FOCUS EXPLORATION LLC	ONRR/BLM - Bonus	Oil & Gas	594018
FOCUS EXPLORATION LLC	ONRR/BLM - Rents	Oil & Gas	534347
FORELAND REFINING CORP	ONRR - Royalties	Oil	525794
FOREST OIL CORP	BLM - Permit Fees	Oil & Gas	840
FOREST OIL CORP	ONRR - Inspection Fees	Oil & Gas	59000
FOREST OIL CORP	ONRR - Other Revenues	Oil & Gas	-96156
FOREST OIL CORP	ONRR - Royalties	Gas	248684
FOREST OIL CORP	ONRR - Royalties	Oil	21754
FOREST OIL CORP	ONRR/BLM - Rents	Oil & Gas	947
FOUNDATION ENERGY MANAGEMENT	BLM - Permit Fees	Oil & Gas	11430
FOUNDATION ENERGY MANAGEMENT	ONRR - Other Revenues	Oil & Gas	325525
FOUNDATION ENERGY MANAGEMENT	ONRR - Royalties	Gas	566335
FOUNDATION ENERGY MANAGEMENT	ONRR - Royalties	Oil	107441
FOUNDATION ENERGY MANAGEMENT	ONRR/BLM - Rents	Oil & Gas	43094
FOUR CORNERS PETROLEUM LLC	BLM - Permit Fees	Oil & Gas	42330
FOUR CORNERS PETROLEUM LLC	ONRR - Other Revenues	Oil & Gas	4393
FOUR CORNERS PETROLEUM LLC	ONRR - Royalties	Gas	3471
FOUR CORNERS PETROLEUM LLC	ONRR - Royalties	Oil	311391
FRAM OPERATING LLC	BLM - Permit Fees	Oil & Gas	6500
FRAM OPERATING LLC	ONRR - Other Revenues	Oil & Gas	3094
FRAM OPERATING LLC	ONRR - Royalties	Oil	1368
FRAM OPERATING LLC	ONRR/BLM - Rents	Oil & Gas	91776
FREEPOINT RESOURCES LLC	ONRR - Other Revenues	Oil & Gas	16416
FREEPOINT RESOURCES LLC	ONRR - Royalties	Gas	1439115
FREEPORT-MCMORAN INC	BLM - Permit Fees	Locatable Minerals	2683238
FREEPORT-MCMORAN INC	BLM - Permit Fees	Oil & Gas	19500
FREEPORT-MCMORAN INC	ONRR - Inspection Fees	Oil & Gas	3401600
FREEPORT-MCMORAN INC	ONRR - Other Revenues	N/A	2164
FREEPORT-MCMORAN INC	ONRR - Other Revenues	Oil & Gas	1090332
FREEPORT-MCMORAN INC	ONRR - Other Revenues	Sulfur	8213
FREEPORT-MCMORAN INC	ONRR - Royalties	Gas	15622766
FREEPORT-MCMORAN INC	ONRR - Royalties	Oil	135534422
FREEPORT-MCMORAN INC	ONRR - Royalties	Other Commodities	Withheld
FREEPORT-MCMORAN INC	ONRR/BLM - Bonus	Oil & Gas	41808040
FREEPORT-MCMORAN INC	ONRR/BLM - Rents	Oil & Gas	4515203
FRONTEER DEVELOPMENT (USA) INC	BLM - Permit Fees	Locatable Minerals	315735
FRONTIER FIELD SERVICES LLC	ONRR - Other Revenues	Oil & Gas	1698
FRONTIER FIELD SERVICES LLC	ONRR - Royalties	Gas	1166803
GAS VENTURES LLC	ONRR - Other Revenues	Oil & Gas	2650
GAS VENTURES LLC	ONRR - Royalties	Oil	148354
GAS VENTURES LLC	ONRR/BLM - Rents	Oil & Gas	1842
GASCO PRODUCTION CO	BLM - Permit Fees	Oil & Gas	90
GASCO PRODUCTION CO	ONRR - Other Revenues	Oil & Gas	30276
GASCO PRODUCTION CO	ONRR - Royalties	Gas	1321145
GASCO PRODUCTION CO	ONRR - Royalties	Oil	281262
GASCO PRODUCTION CO	ONRR/BLM - Rents	Oil & Gas	22980
GCC ENERGY LLC	ONRR - Royalties	Coal	Withheld
GCC ENERGY LLC	ONRR/BLM - Rents	Coal	4155
GCC ENERGY LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	101794
GCER OFFSHORE LLC	ONRR/BLM - Bonus	Oil & Gas	404612
GCER OFFSHORE LLC	ONRR/BLM - Rents	Oil & Gas	302365
GENESIS CRUDE OIL LP	ONRR - Other Revenues	Oil & Gas	535
GENESIS CRUDE OIL LP	ONRR - Royalties	Oil	152999
GENESIS GOLD CORP	BLM - Permit Fees	Locatable Minerals	127484
GEO-ENERGY PARTNERS	BLM - Permit Fees	Geothermal	1170
GEO-ENERGY PARTNERS	ONRR - Other Revenues	Geothermal	72463
GEO-ENERGY PARTNERS	ONRR/BLM - Rents	Geothermal	32153
GEORGES COLLIERS INC	BLM - Permit Fees	Coal	22481
GEORGES COLLIERS INC	ONRR - Other Revenues	Coal	104
GEORGES COLLIERS INC	ONRR - Royalties	Coal	Withheld
GEORGES COLLIERS INC	ONRR/BLM - Rents	Coal	10800
GEORGES COLLIERS INC	OSMRE - AML Fees including Audits and Late Charges 	Coal	48028
GEOSCOUT LAND & TITLE CO	BLM - Permit Fees	Oil & Gas	310
GEOSCOUT LAND & TITLE CO	ONRR/BLM - Bonus	Oil & Gas	1382168
GEOSCOUT LAND & TITLE CO	ONRR/BLM - Rents	Oil & Gas	25986
GMT EXPLORATION COMPANY LLC	BLM - Permit Fees	Oil & Gas	35580
GMT EXPLORATION COMPANY LLC	ONRR - Other Revenues	N/A	436
GMT EXPLORATION COMPANY LLC	ONRR - Other Revenues	Oil & Gas	54348
GMT EXPLORATION COMPANY LLC	ONRR - Royalties	Gas	355671
GMT EXPLORATION COMPANY LLC	ONRR - Royalties	Oil	18980
GMT EXPLORATION COMPANY LLC	ONRR/BLM - Rents	Oil & Gas	47210
GOLD SPRINGS LLC	BLM - Permit Fees	Locatable Minerals	152049
GOLD STANDARD VENTURES US INC	BLM - Permit Fees	Locatable Minerals	170590
GOLDEN GRYPHON USA INC	BLM - Permit Fees	Locatable Minerals	156818
GOLDEN PICK LLC	BLM - Permit Fees	Locatable Minerals	105570
GOMEX ENERGY OFFSHORE LTD	ONRR - Civil Penalties	N/A	70000
GOMEX ENERGY OFFSHORE LTD	ONRR - Inspection Fees	Oil & Gas	134200
GOMEX ENERGY OFFSHORE LTD	ONRR - Other Revenues	N/A	3061
GOMEX ENERGY OFFSHORE LTD	ONRR - Other Revenues	Oil & Gas	4470
GOMEX ENERGY OFFSHORE LTD	ONRR - Royalties	Gas	97468
GOMEX ENERGY OFFSHORE LTD	ONRR - Royalties	Oil	5926355
GOMEX ENERGY OFFSHORE LTD	ONRR/BLM - Rents	Oil & Gas	255
GRADIENT RESOURCES INC	ONRR - Other Revenues	Geothermal	444
GRADIENT RESOURCES INC	ONRR - Other Revenues	N/A	248
GRADIENT RESOURCES INC	ONRR - Royalties	Geothermal	73787
GRADIENT RESOURCES INC	ONRR/BLM - Rents	Geothermal	39657
GRAYMONT INC	BLM - Permit Fees	Locatable Minerals	267782
GREAT WESTERN DRILLING CO	BLM - Permit Fees	Oil & Gas	6500
GREAT WESTERN DRILLING CO	ONRR - Other Revenues	Oil & Gas	2104
GREAT WESTERN DRILLING CO	ONRR - Royalties	Gas	102698
GREAT WESTERN DRILLING CO	ONRR - Royalties	Oil	28259
GREAT WESTERN DRILLING CO	ONRR/BLM - Rents	Oil & Gas	220
GREAT WESTERN MINING CORP	BLM - Permit Fees	Locatable Minerals	138880
GREENSHELL ENERGY CORP	BLM - Permit Fees	Oil & Gas	155
GREENSHELL ENERGY CORP	ONRR/BLM - Bonus	Oil & Gas	965600
GREENSHELL ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	1200
GRMR OIL & GAS LLC	BLM - Permit Fees	Oil & Gas	55365
GRMR OIL & GAS LLC	ONRR - Other Revenues	Oil & Gas	1422
GRMR OIL & GAS LLC	ONRR/BLM - Bonus	Oil & Gas	308770
GRMR OIL & GAS LLC	ONRR/BLM - Rents	Oil & Gas	211427
GRYNBERG, JACK J.	ONRR - Other Revenues	Oil & Gas	15060
GRYNBERG, JACK J.	ONRR - Royalties	Gas	55442
GRYNBERG, JACK J.	ONRR - Royalties	Oil	68000
GRYNBERG, JACK J.	ONRR/BLM - Rents	Oil & Gas	33100
GULFSANDS PETROLEUM USA INC	ONRR - Civil Penalties	N/A	74289
GULFSANDS PETROLEUM USA INC	ONRR - Other Revenues	Oil & Gas	13785
GULFSANDS PETROLEUM USA INC	ONRR - Royalties	Gas	49552
GULFSANDS PETROLEUM USA INC	ONRR - Royalties	Oil	364445
GULFSLOPE ENERGY INC	ONRR/BLM - Bonus	Oil & Gas	277400
GULFSLOPE ENERGY INC	ONRR/BLM - Rents	Oil & Gas	870902
H. L. BROWN OPERATING LLC	ONRR - Other Revenues	Oil & Gas	-2452
H. L. BROWN OPERATING LLC	ONRR - Royalties	Gas	207472
H. LIMA NEVADA LLC	BLM - Permit Fees	Locatable Minerals	359966
HALCON RESOURCES LLC	BLM - Permit Fees	Oil & Gas	294500
HALCON RESOURCES LLC	ONRR - Other Revenues	N/A	512
HALCON RESOURCES LLC	ONRR - Other Revenues	Oil & Gas	4598
HALCON RESOURCES LLC	ONRR - Royalties	Gas	68485
HALCON RESOURCES LLC	ONRR - Royalties	Oil	770538
HALCON RESOURCES LLC	ONRR/BLM - Rents	Oil & Gas	7474
HALLADOR PETROLEUM CO	BLM - Permit Fees	Oil & Gas	110
HALLADOR PETROLEUM CO	ONRR - Other Revenues	Oil & Gas	14027
HALLADOR PETROLEUM CO	ONRR - Royalties	Gas	270247
HANNA OIL & GAS CO	BLM - Permit Fees	Oil & Gas	180
HANNA OIL & GAS CO	ONRR - Other Revenues	Oil & Gas	7004
HANNA OIL & GAS CO	ONRR - Royalties	Gas	113556
HARRINGTON SW ENERGY LTD	ONRR - Royalties	Gas	118240
HARRINGTON SW ENERGY LTD	ONRR - Royalties	Oil	3896
HARRIS, THOMPSON & FAILLERS	BLM - Permit Fees	Locatable Minerals	229865
HARVARD PETROLEUM COMPANY LLC	ONRR - Other Revenues	Oil & Gas	4094
HARVARD PETROLEUM COMPANY LLC	ONRR - Royalties	Gas	25905
HARVARD PETROLEUM COMPANY LLC	ONRR - Royalties	Oil	210109
HATHAWAY LLC	ONRR - Other Revenues	Oil & Gas	155
HATHAWAY LLC	ONRR - Royalties	Oil	137968
HAZLETON SHAFT CORP	OSMRE - AML Fees including Audits and Late Charges 	Coal	105557
HEADINGTON OIL COMPANY LLC	ONRR - Other Revenues	Oil & Gas	-40013
HEADINGTON OIL COMPANY LLC	ONRR - Royalties	Gas	18722
HEADINGTON OIL COMPANY LLC	ONRR - Royalties	Oil	137397
HEADINGTON OIL COMPANY LLC	ONRR/BLM - Rents	Oil & Gas	296
HECLA MINING CO	BLM - Permit Fees	Locatable Minerals	180942
HELIS OIL & GAS LLC	BLM - Permit Fees	Oil & Gas	44400
HELIS OIL & GAS LLC	ONRR - Other Revenues	N/A	243
HELIS OIL & GAS LLC	ONRR - Other Revenues	Oil & Gas	-742161
HELIS OIL & GAS LLC	ONRR - Royalties	Gas	2945034
HELIS OIL & GAS LLC	ONRR - Royalties	Oil	5856396
HELIS OIL & GAS LLC	ONRR/BLM - Rents	Oil & Gas	21343
HERCO	BLM - Permit Fees	Oil & Gas	465
HERCO	ONRR/BLM - Bonus	Oil & Gas	4006500
HERCO	ONRR/BLM - Rents	Oil & Gas	1406
HESS CORP	BLM - Permit Fees	Oil & Gas	266260
HESS CORP	ONRR - Inspection Fees	Oil & Gas	398500
HESS CORP	ONRR - Other Revenues	N/A	1672
HESS CORP	ONRR - Other Revenues	Oil & Gas	459444
HESS CORP	ONRR - Royalties	Gas	11793587
HESS CORP	ONRR - Royalties	Oil	109563711
HESS CORP	ONRR - Royalties	Other Commodities	521725
HESS CORP	ONRR/BLM - Bonus	Oil & Gas	8292948
HESS CORP	ONRR/BLM - Rents	Oil & Gas	2289484
"HESTER'S GRANITE CO"	BLM - Permit Fees	Mineral Materials	330874
HILCORP ENERGY CO	BLM - Permit Fees	Oil & Gas	19500
HILCORP ENERGY CO	ONRR - Civil Penalties	N/A	130000
HILCORP ENERGY CO	ONRR - Other Revenues	Oil & Gas	172443
HILCORP ENERGY CO	ONRR - Royalties	Gas	7385638
HILCORP ENERGY CO	ONRR - Royalties	Oil	10400657
HILCORP ENERGY CO	ONRR/BLM - Rents	Oil & Gas	54076
HILLSBORO ENERGY LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	424503
HOACTZIN PARTNERS LP	ONRR - Inspection Fees	Oil & Gas	18513
HOACTZIN PARTNERS LP	ONRR - Other Revenues	N/A	1776
HOACTZIN PARTNERS LP	ONRR - Other Revenues	Oil & Gas	-13363
HOACTZIN PARTNERS LP	ONRR - Royalties	Gas	201035
HOACTZIN PARTNERS LP	ONRR - Royalties	Oil	32489
HOACTZIN PARTNERS LP	ONRR/BLM - Rents	Oil & Gas	36050
HOBET MINING LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	535803
HOGBACK EXPLORATION INC	ONRR - Other Revenues	Oil & Gas	-320
HOGBACK EXPLORATION INC	ONRR - Royalties	Gas	108151
HOLLAND ACQUISITIONS	BLM - Permit Fees	Oil & Gas	1240
HOLLAND ACQUISITIONS	ONRR/BLM - Bonus	Oil & Gas	428247
HOLLAND ACQUISITIONS	ONRR/BLM - Rents	Oil & Gas	14952
HOLLYFRONTIER CORP	ONRR - Other Revenues	Oil & Gas	460
HOLLYFRONTIER CORP	ONRR - Royalties	Oil	5266963
HOLMES WESTERN OIL CORP	BLM - Permit Fees	Oil & Gas	39000
HOLMES WESTERN OIL CORP	ONRR - Other Revenues	Oil & Gas	8621
HOLMES WESTERN OIL CORP	ONRR - Royalties	Gas	34074
HOLMES WESTERN OIL CORP	ONRR - Royalties	Oil	1809901
HOLMES WESTERN OIL CORP	ONRR/BLM - Rents	Oil & Gas	1200
HOMESTAKE MINING CO OF CALIFORNIA	BLM - Permit Fees	Locatable Minerals	133920
HOOVER & STACY INC	BLM - Permit Fees	Oil & Gas	2425
HOOVER & STACY INC	ONRR/BLM - Bonus	Oil & Gas	315653
HOOVER & STACY INC	ONRR/BLM - Rents	Oil & Gas	17465
HOUSTON ENERGY DEEPWATER VENTURES I LLC	ONRR - Other Revenues	Oil & Gas	-1451
HOUSTON ENERGY DEEPWATER VENTURES I LLC	ONRR - Royalties	Oil	4461316
HOUSTON ENERGY LP	ONRR/BLM - Bonus	Oil & Gas	162895
HOUSTON ENERGY LP	ONRR/BLM - Rents	Oil & Gas	612320
HOWARD ENERGY CO INC	ONRR - Other Revenues	Oil & Gas	8629
HOWARD ENERGY CO INC	ONRR - Royalties	Gas	22704
HOWARD ENERGY CO INC	ONRR - Royalties	Oil	135179
HUNT OIL CO	BLM - Permit Fees	Oil & Gas	990
HUNT OIL CO	ONRR - Other Revenues	Oil & Gas	5027
HUNT OIL CO	ONRR - Royalties	Gas	54297
HUNT OIL CO	ONRR - Royalties	Oil	6841737
HUNT OIL CO	ONRR/BLM - Rents	Oil & Gas	113757
HUNTINGTON ENERGY LLC	BLM - Permit Fees	Oil & Gas	90
HUNTINGTON ENERGY LLC	ONRR - Other Revenues	Oil & Gas	32780
HUNTINGTON ENERGY LLC	ONRR - Royalties	Gas	1449734
HUNTINGTON ENERGY LLC	ONRR - Royalties	Oil	956746
HUNTINGTON ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	358
HYCROFT RESOURCES & DEVELOPMENT INC	BLM - Permit Fees	Locatable Minerals	517887
HYPERION OIL & GAS LLC	BLM - Permit Fees	Oil & Gas	155
HYPERION OIL & GAS LLC	ONRR - Other Revenues	Oil & Gas	-10
HYPERION OIL & GAS LLC	ONRR - Royalties	Gas	10534
HYPERION OIL & GAS LLC	ONRR - Royalties	Oil	327056
HYPERION OIL & GAS LLC	ONRR/BLM - Bonus	Oil & Gas	61440
HYPERION OIL & GAS LLC	ONRR/BLM - Rents	Oil & Gas	1920
IMERYS	BLM - Permit Fees	Locatable Minerals	161820
IMPERIAL USA CORP	BLM - Permit Fees	Locatable Minerals	101680
INTERNATIONAL PETRO & EXPL	ONRR/BLM - Bonus	Oil & Gas	176461
INTERNATIONAL PETRO & EXPL	ONRR/BLM - Rents	Oil & Gas	18477
INTREPID POTASH INC	BLM - Permit Fees	Mineral Materials	176248
INTREPID POTASH INC	BLM - Permit Fees	Other Commodities	12730
INTREPID POTASH INC	ONRR - Other Revenues	Potassium	136197
INTREPID POTASH INC	ONRR - Royalties	Other Commodities	7156503
INTREPID POTASH INC	ONRR/BLM - Rents	Potassium	636
IRELAND INC	BLM - Permit Fees	Locatable Minerals	182900
IRONHORSE RESOURCES LLC	BLM - Permit Fees	Oil & Gas	485
IRONHORSE RESOURCES LLC	ONRR/BLM - Bonus	Oil & Gas	19573840
IRONHORSE RESOURCES LLC	ONRR/BLM - Rents	Oil & Gas	3962
J & M RAYMOND LTD	BLM - Permit Fees	Oil & Gas	1990
J & M RAYMOND LTD	ONRR - Other Revenues	Oil & Gas	133
J & M RAYMOND LTD	ONRR - Royalties	Gas	121757
J & M RAYMOND LTD	ONRR - Royalties	Oil	785
J & S ENTERPRISES	BLM - Permit Fees	Mineral Materials	180843
J.P. INC	ONRR - Other Revenues	Oil & Gas	80
J.P. INC	ONRR - Royalties	Oil	252312
J.P. INC	ONRR/BLM - Rents	Oil & Gas	3472
J.R. SIMPLOT CO	BLM - Permit Fees	Phosphate	60
J.R. SIMPLOT CO	ONRR - Other Revenues	Phosphate	60369
J.R. SIMPLOT CO	ONRR - Royalties	Other Commodities	4141824
J.R. SIMPLOT CO	ONRR/BLM - Bonus	Phosphate	240
J.R. SIMPLOT CO	ONRR/BLM - Rents	Phosphate	215
JAMES HAMILTON CONSTRUCTION	BLM - Permit Fees	Mineral Materials	460234
JERRITT CANYON GOLD LLC	BLM - Permit Fees	Locatable Minerals	491650
JETTA OPERATING CO	BLM - Permit Fees	Oil & Gas	155
JETTA OPERATING CO	ONRR - Other Revenues	Oil & Gas	5268
JETTA OPERATING CO	ONRR - Royalties	Gas	3924
JETTA OPERATING CO	ONRR - Royalties	Oil	36070
JETTA OPERATING CO	ONRR/BLM - Bonus	Oil & Gas	62900
JETTA OPERATING CO	ONRR/BLM - Rents	Oil & Gas	725
JIM WALTER RESOURCES INC	OSMRE - AML Fees including Audits and Late Charges 	Coal	766866
JOHN H. HENDRIX CORP	ONRR - Other Revenues	Oil & Gas	8846
JOHN H. HENDRIX CORP	ONRR - Royalties	Gas	332789
JOHN H. HENDRIX CORP	ONRR - Royalties	Oil	13
JOHNSON, BRANDON R.	BLM - Permit Fees	Locatable Minerals	143375
JONAH ENERGY LLC	BLM - Permit Fees	Oil & Gas	633960
JONAH ENERGY LLC	ONRR - Other Revenues	Oil & Gas	-4716108
JONAH ENERGY LLC	ONRR - Royalties	Gas	46879056
JONAH ENERGY LLC	ONRR - Royalties	Oil	10332603
JONAH ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	62494
JONES ENERGY LTD	ONRR - Other Revenues	Oil & Gas	24766
JONES ENERGY LTD	ONRR - Royalties	Gas	1060717
JONES ENERGY LTD	ONRR - Royalties	Oil	11510
JONES, VERN K.	ONRR/BLM - Bonus	Oil & Gas	322354
JONES, VERN K.	ONRR/BLM - Rents	Oil & Gas	9818
KAISER-FRANCIS OIL CO	BLM - Permit Fees	Oil & Gas	7040
KAISER-FRANCIS OIL CO	ONRR - Other Revenues	Oil & Gas	4541
KAISER-FRANCIS OIL CO	ONRR - Royalties	Gas	463851
KAISER-FRANCIS OIL CO	ONRR - Royalties	Oil	229622
KAISER-FRANCIS OIL CO	ONRR/BLM - Rents	Oil & Gas	5146
KANAWHA EAGLE COAL LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	171411
KAPACKE	BLM - Permit Fees	Locatable Minerals	349410
KAUFFMAN, THANA	ONRR/BLM - Bonus	Oil & Gas	863520
KAUFFMAN, THANA	ONRR/BLM - Rents	Oil & Gas	1680
KENAMERICAN RESOURCES INC	OSMRE - AML Fees including Audits and Late Charges 	Coal	253909
KENNECOTT	BLM - Permit Fees	Locatable Minerals	1458108
KENTUCKY FUEL CORP	OSMRE - AML Fees including Audits and Late Charges 	Coal	426275
KHODY LAND & MINERALS CO	BLM - Permit Fees	Oil & Gas	6255
KHODY LAND & MINERALS CO	ONRR - Other Revenues	Oil & Gas	23274
KHODY LAND & MINERALS CO	ONRR/BLM - Bonus	Oil & Gas	267200
KHODY LAND & MINERALS CO	ONRR/BLM - Rents	Oil & Gas	594811
KIEWIT MINING GROUP INC	BLM - Permit Fees	Coal	75462
KIEWIT MINING GROUP INC	ONRR - Other Revenues	Coal	235
KIEWIT MINING GROUP INC	ONRR - Royalties	Coal	21258049
KIEWIT MINING GROUP INC	ONRR/BLM - Rents	Coal	115466
KIEWIT MINING GROUP INC	OSMRE - AML Fees including Audits and Late Charges 	Coal	5898149
KILAUEA CRUSHERS INC	BLM - Permit Fees	Mineral Materials	436403
KIMBELL OIL CO	ONRR - Other Revenues	Oil & Gas	-183
KIMBELL OIL CO	ONRR - Royalties	Gas	217622
KIMBELL OIL CO	ONRR - Royalties	Oil	4654
KIMMERIDGE FOUR CORNERS LLC	ONRR/BLM - Bonus	Oil & Gas	367470
KIMMERIDGE FOUR CORNERS LLC	ONRR/BLM - Rents	Oil & Gas	7884
KINDER MORGAN ENERGY PARTNERS LP	BLM - Permit Fees	Oil & Gas	13360
KINDER MORGAN ENERGY PARTNERS LP	ONRR - Other Revenues	N/A	436
KINDER MORGAN ENERGY PARTNERS LP	ONRR - Other Revenues	Oil & Gas	261180
KINDER MORGAN ENERGY PARTNERS LP	ONRR - Royalties	Oil	6884
KINDER MORGAN ENERGY PARTNERS LP	ONRR - Royalties	Other Commodities	33079626
KINDER MORGAN ENERGY PARTNERS LP	ONRR/BLM - Rents	Oil & Gas	151222
KINGS PEAK ENERGY LLC	BLM - Permit Fees	Oil & Gas	270
KINGS PEAK ENERGY LLC	ONRR - Other Revenues	Oil & Gas	1821
KINGS PEAK ENERGY LLC	ONRR - Royalties	Gas	66935
KINGS PEAK ENERGY LLC	ONRR - Royalties	Oil	1027237
KINGS PEAK ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	458
KINROSS GOLD USA INC	BLM - Permit Fees	Locatable Minerals	646103
KIRKWOOD COMPANIES	BLM - Permit Fees	Oil & Gas	26420
KIRKWOOD COMPANIES	ONRR - Other Revenues	N/A	243
KIRKWOOD COMPANIES	ONRR - Other Revenues	Oil & Gas	7088
KIRKWOOD COMPANIES	ONRR - Royalties	Gas	349840
KIRKWOOD COMPANIES	ONRR - Royalties	Oil	795508
KIRKWOOD COMPANIES	ONRR/BLM - Bonus	Oil & Gas	164799
KIRKWOOD COMPANIES	ONRR/BLM - Rents	Oil & Gas	498155
KLONDEX MINES LTD	BLM - Permit Fees	Locatable Minerals	388331
KMD OPERATING COMPANY LLC	ONRR - Royalties	Gas	115
KMD OPERATING COMPANY LLC	ONRR - Royalties	Oil	184363
KMD OPERATING COMPANY LLC	ONRR/BLM - Rents	Oil & Gas	672
KNIGHT HAWK COAL LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	787158
KNIGHT RESOURCES	ONRR - Inspection Fees	Oil & Gas	34000
KNIGHT RESOURCES	ONRR - Other Revenues	Oil & Gas	28903
KNIGHT RESOURCES	ONRR - Royalties	Gas	329014
KNIGHT RESOURCES	ONRR - Royalties	Oil	43791
KNIGHT RESOURCES	ONRR/BLM - Rents	Oil & Gas	105
KOCH INDUSTRIES INC	BLM - Permit Fees	Oil & Gas	98660
KOCH INDUSTRIES INC	ONRR - Other Revenues	Oil & Gas	45286
KOCH INDUSTRIES INC	ONRR - Royalties	Gas	2973844
KOCH INDUSTRIES INC	ONRR - Royalties	Oil	2056524
KOCH INDUSTRIES INC	ONRR/BLM - Rents	Oil & Gas	553536
KOPPER GLO MINING LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	138124
LANGHAM PETROLEUM LLC	BLM - Permit Fees	Oil & Gas	465
LANGHAM PETROLEUM LLC	ONRR/BLM - Bonus	Oil & Gas	236000
LANGHAM PETROLEUM LLC	ONRR/BLM - Rents	Oil & Gas	13450
LAS VEGAS PAVING CORP	BLM - Permit Fees	Mineral Materials	478240
LE NORMAN OPERATING LLC	BLM - Permit Fees	Oil & Gas	900
LE NORMAN OPERATING LLC	ONRR - Other Revenues	Oil & Gas	338
LE NORMAN OPERATING LLC	ONRR - Royalties	Gas	103844
LE NORMAN OPERATING LLC	ONRR - Royalties	Oil	325194
LEGACY RESERVES OPERATING LP	BLM - Permit Fees	Oil & Gas	115880
LEGACY RESERVES OPERATING LP	ONRR - Other Revenues	N/A	457
