Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Coal Supply Region	Production (short tons)	Average Employees	Labor Hours
2014	3601241	Rockton/Shaffer Mine	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Strishock Llc	220 Hillcrest Drive, Dubois, PA 15801		Appalachia Northern	73,682	20	50,923
2014	3602733	Kasubick #4	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Kasubick Brothers Coal Co.	501 David Street, Houtzdale, PA 16651		Appalachia Northern	4,921	2	3,580
2014	3604186	A W Long Coal Company	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	A W Long Coal Company	154 Long Lane, Munson, PA 16860		Appalachia Northern	1,145	1	473
2014	3605493	Reese No 1 & 2 Strip	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Philip Reese Coal Company Inc	P.O. Box 14, Karthaus, PA 16845		Appalachia Northern	3,193	2	1,959
2014	3605513	Speedway No 1 Strip Mine	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Sky Haven Coal Inc	5510 State Park Road, Penfield, PA 15849		Appalachia Northern	11,837	6	10,352
2014	3606432	Cunnard Tipple	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Preparation Plant	Jill Mining Company Inc	P.O. Box 8, Wallaceton, PA 16876		Appalachia Northern	0	5	12,576
2014	3606586	Waroquier #1	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Waroquier Coal, Inc.	P.O. Box 128, Clearfield, PA 16830		Appalachia Northern	97,199	29	41,447
2014	3607205	Bell #1	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Forcey Coal Inc	475 Banion Rd, Madera, PA 16661		Appalachia Northern	1,170	2	2,430
2014	3607550	Swisher Contracting Inc.	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Swisher Contracting Inc	P.O. Box 1223, Clearfield, PA 16830		Appalachia Northern	71,548	14	28,199
2014	3607561	Baumgardner Operation	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Larry D Baumgardner Coal Compa	P.O. Box 186, Lanse, PA 16849		Appalachia Northern	66,209	6	15,259
2014	3607670	King #1	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	King Coal Sales Inc	P.O. Box 712, Philipsburg, PA 16866		Appalachia Northern	49,406	10	21,329
2014	3607746	Lady Jane Plant	Pennsylvania (Bituminous)	Clearfield	Active	Underground	Indepedent Producer Operator	Preparation Plant	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	0	8	17,624
2014	3608071	Enercorp Inc	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Enercorp Inc	1310 Allport Cutoff, Morrisdale, PA 16858		Appalachia Northern	6,034	2	2,494
2014	3608163	Hoover Job	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Junior Coal Contracting Inncor	2330 Six Mile Road, Philipsburg, PA 16866		Appalachia Northern	57,957	22	44,866
2014	3608248	Shawver Operation	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Hilltop Coal Company	12 Duchtown Rd, Houtzdale, PA 16651		Appalachia Northern	50,970	7	12,356
2014	3608422	Clearfield Co Strips	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Operating Subsidiary	Mine only	Rosebud Mining Company	One Energy Place, Latrobe, PA 15650		Appalachia Northern	148,438	30	63,608
2014	3608504	Pioneer #1	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Warren C Hartman Contractor	5315 Bigler Road, Clearfield, PA 16830		Appalachia Northern	248	2	370
2014	3608538	Stiner #1 Mine	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Preparation Plant	P & N Coal Company Inc	P.O. Box 332, Punxsutawney, PA 15767		Appalachia Northern	0	3	8,271
2014	3608683	River Hill Tipple	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Preparation Plant	River Hill Coal Company Inc	Memorial Road, P.O. Box 141, Kylertown, PA 16847		Appalachia Northern	0	4	5,965
2014	3608705	Laurel Ridge #1	Pennsylvania (Bituminous)	Clearfield	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Ramm Coal Inc.	1092 Spruce Hill Road, Rockton, PA 15856		Appalachia Northern	305	1	444
2014	3608750	Bell Resources, Inc	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Bell Resources Inc.	1340 Hoyt Road, Curwensville, PA 16833		Appalachia Northern	53,109	9	19,135
2014	3609051	Bigler Prep Plant	Pennsylvania (Bituminous)	Clearfield	Active, men working, not producing	Underground	Indepedent Producer Operator	Preparation Plant	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	0	11	16,223
2014	3609140	Clearfield Tipple	Pennsylvania (Bituminous)	Clearfield	Active, men working, not producing	Surface	Operating Subsidiary	Preparation Plant	Rosebud Mining Company	One Energy Place, Latrobe, PA 15650		Appalachia Northern	0	4	8,655
2014	3609140	Clearfield Tipple	Pennsylvania (Bituminous)	Clearfield	Active, men working, not producing	Underground	Operating Subsidiary	Preparation Plant	Rosebud Mining Company	One Energy Place, Latrobe, PA 15650		Appalachia Northern	0	0	962
2014	3609183	Auger #1	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	A J Freno Auger Mining Llc	4707 Gipsy Road, Glen Campbell, PA 15742		Appalachia Northern	12,395	4	3,300
2014	3609187	Auger No 3132	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	E E & S Auger Mining Inc	687 Ambrose Road, Home, PA 15747		Appalachia Northern	6,397	3	1,199
2014	3609194	Auger No. 1	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Ccc Augering, Inc.	P.O. Box 176, Marion Center, PA 15759		Appalachia Northern	9,123	3	1,665
2014	3609224	Cherry Tree Mine	Pennsylvania (Bituminous)	Clearfield	Active	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	511 Railroad Ave, Homer City, PA 15748		Appalachia Northern	317,886	39	91,406
2014	3609305	Kellar #3  Sn #3153	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Kellar Augering Inc.	11976 Rt 954 Hwy N., Creekside, PA 15732		Appalachia Northern	8,475	3	2,704
2014	3609341	Roy #2	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Roy Coal Co.	1115 Poland Ave, Altoona, PA 16601		Appalachia Northern	2,668	2	1,216
2014	3609353	Mill Job	Pennsylvania (Bituminous)	Clearfield	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Fair Coal Company, Llc	360 Peaceful Endings Lane, Irvona, PA 16656		Appalachia Northern	927	2	302
2014	3609354	Finney Strips	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Finney Enterprises Inc	2007 Parsonville Road, Osceola Mills, PA 16666		Appalachia Northern	3,218	1	1,720
2014	3609355	Penfield Mine	Pennsylvania (Bituminous)	Clearfield	Active	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	484,991	50	101,725
2014	3609419	Clearfield County Strips	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Madera Enterprise, Inc.	2072 Banion Road, Madera, PA 16661		Appalachia Northern	320	2	337
2014	3609469	Clearfield County Strips	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Rob Holland Enterprise	52 Holland Lane, Curwensville, PA 16833		Appalachia Northern	598	1	480
2014	3609477	Harmony Mine	Pennsylvania (Bituminous)	Clearfield	Active	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	362,157	48	105,286
2014	3609603	Res Shawville	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Res Coal Llc	224 Grange Hall Road, Armagh, PA 15920		Appalachia Northern	471,553	43	108,471
2014	3609604	Res Houtzdale	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Res Coal Llc	224 Grange Hall Road, Armagh, PA 15920		Appalachia Northern	158,427	16	41,140
2014	3609605	Res Morrisdale	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Res Coal Llc	224 Grange Hall Road, Armagh, PA 15920		Appalachia Northern	222,494	19	55,207
2014	3609609	6 Mile	Pennsylvania (Bituminous)	Clearfield	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	J & J Welker	P.O. Box 21, Woodland, PA 16881		Appalachia Northern	123	1	30
2014	3609651	Clearfield County Strips	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Black Cat Coal, Llc	446 Cemetery Road, Curwensville, PA 16833		Appalachia Northern	22,943	7	9,501
2014	3609679	Beard Job	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Ramm Coal Inc	1092 Spruce Hill Road, Rockton, PA 15856		Appalachia Northern	1,316	1	710
2014	3609684	Victor Tipple	Pennsylvania (Bituminous)	Clearfield	Active, men working, not producing	Surface	Indepedent Producer Operator	Preparation Plant	Victor Llc	P.O. Box 128, Clearfield, PA 16830		Appalachia Northern	0	3	5,460
2014	3609965	Horton Strips	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Horton Coal Company Llc	446 Wm Cemetery Road, Curwensville, PA 16833		Appalachia Northern	8,247	5	1,508
2014	3610036	Conrail Tipple	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Preparation Plant	Res Coal Llc	8912 Clearfield-Curwensville H, Clearfield, PA 16830		Appalachia Northern	0	15	38,942
2014	3610074	Frantz Brothers Strips	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Frantz Brothers Resources Llc	24 Wilgus Road, Hillsdale, PA 15746		Appalachia Northern	3,323	1	388
2014	4609330	Nichol Auger Mine	Pennsylvania (Bituminous)	Clearfield	Active	Surface	Indepedent Producer Operator	Mine only	Nichol Auger Mining, Llc	145 North Miller Road, Dayton, PA 16222		Appalachia Northern	7,571	3	652
2014	3605023	Morris Ridge Strip	Pennsylvania (Anthracite)	Columbia	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Mallard Contracting Company In	122 Wilburton Road, Mount Carmel, PA 17851		Appalachia Northern	18,942	27	50,626
2014	3605451	L & E Buck Stripping	Pennsylvania (Anthracite)	Columbia	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	L & E Coal Company	P.O. Box 353, Cresco, PA 18326		Appalachia Northern	491	1	1,565
2014	3608780	Logan Surface Mine	Pennsylvania (Anthracite)	Columbia	Active	Surface	Operating Subsidiary	Mine only	Blaschak Coal Corp	Route 54, P.O. Box 12, Mahanoy City, PA 17948	United Mine Workers Of America	Appalachia Northern	26,467	13	24,202
2014	3601919	Rr Coal Inc	Pennsylvania (Anthracite)	Dauphin	Active	Surface	Indepedent Producer Operator	Preparation Plant	Rr Coal Inc	306 Mahantongo St., Pottsville, PA 17901		Appalachia Northern	0	5	7,854
2014	3609435	Williamstown Mine #1	Pennsylvania (Anthracite)	Dauphin	Active	Underground	Indepedent Producer Operator	Mine only	"Kimmel's Mining, Inc"	P.O. Box 8, Williamstown, PA 17098		Appalachia Northern	9,550	6	10,920
2014	3601262	Tamburlin Strip	Pennsylvania (Bituminous)	Elk	Active	Surface	Indepedent Producer Operator	Mine only	Tamburlin Brothers Coal Compan	P.O. Box 1419, Clearfield, PA 16830		Appalachia Northern	10,315	5	5,188
2014	3608575	Mine 33	Pennsylvania (Bituminous)	Elk	Active	Surface	Indepedent Producer Operator	Mine only	Northern Son, Inc.	568 Silvis Hollow Rd, Kittanning, PA 16201		Appalachia Northern	34,392	10	22,309
2014	3609201	3130	Pennsylvania (Bituminous)	Elk	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining Inc	221 Creek Road, Rural Valley, PA 16249		Appalachia Northern	5,614	3	2,160
2014	3609214	Moshannon	Pennsylvania (Bituminous)	Elk	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Northern Son Inc	568 Silvis Hollow Rd, Kittanning, PA 16201		Appalachia Northern	37,514	7	16,361
2014	3606393	Wymps Gap Surface Coal Mine	Pennsylvania (Bituminous)	Fayette	Active	Surface	Indepedent Producer Operator	Mine only	Charles L Swenglish & Sons Coa	83 Swenglish Lane, Smithfield, PA 15478		Appalachia Northern	14,887	4	7,960
2014	3607973	Fayette Co Strips	Pennsylvania (Bituminous)	Fayette	Active	Surface	Indepedent Producer Operator	Mine only	Amerikohl Mining Inc	1384 State Route 711, Stahlstown, PA 15687		Appalachia Northern	83,352	20	20,361
2014	3608505	Waltersburg Mine	Pennsylvania (Bituminous)	Fayette	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Piccolomini Contractors Inc.	P.O. Box 78, Waltersburg, PA 15488		Appalachia Northern	4,259	4	2,393
2014	3609086	Rose Mine	Pennsylvania (Bituminous)	Fayette	Active	Surface	Indepedent Producer Operator	Mine only	Steve Patterson Llc	170 Yasenosky Road, Smithfield, PA 15478		Appalachia Northern	1,901	7	15,664
2014	3610053	Fay Penn #1	Pennsylvania (Bituminous)	Fayette	New, under construction	Surface	Indepedent Producer Operator	Mine only	Valhalla Mining Company Llc	195 Pechin Road, Dunbar, PA 15431		Appalachia Northern	11,367	2	2,152
2014	3605018	Cumberland Mine	Pennsylvania (Bituminous)	Greene	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Cumberland Coal Resources Lp	855 Kirby Road, Waynesburg, PA 15370	United Mine Workers Of America	Appalachia Northern	7,388,082	654	1,438,129
2014	3605466	Emerald Mine No 1	Pennsylvania (Bituminous)	Greene	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Emerald Coal Resources Lp	P.O. Box 871, Waynesburg, PA 15370	United Mine Workers Of America	Appalachia Northern	3,951,247	499	1,074,589
2014	3607230	Bailey Mine	Pennsylvania (Bituminous)	Greene	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Consol Pennsylvania Coal Compa	1000 Consol Energy Drive, Canonsburg, PA 15317		Appalachia Northern	12,324,680	819	1,946,878
2014	3609326	4 West Mine	Pennsylvania (Bituminous)	Greene	Active	Underground	Operating Subsidiary	Mine only	Dana Mining Company Of Pennsyl	308 Dents Run Road, Morgantown, WV 26501		Appalachia Northern	1,618,082	255	584,159
2014	3609698	Overland Conveyor	Pennsylvania (Bituminous)	Greene	Active	Underground	Indepedent Producer Operator	Preparation Plant	Coresco Llc	308 Dents Run Road, Morgantown, WV 26501		Appalachia Northern	0	6	12,680
2014	3609997	Robena Surface Mine	Pennsylvania (Bituminous)	Greene	Active	Surface	Contractor	Mine only	Ali Co.	1904 Milford Road, Kingwood, WV 26537		Appalachia Northern	142,283	7	14,797
2014	4601968	Blacksville No 2	Pennsylvania (Bituminous)	Greene	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Consolidation Coal Company	P.O. Box 132, Blacksville, WV 26521	United Mine Workers Of America	Appalachia Northern	4,579,784	529	1,218,135
2014	3607506	Round Knob	Pennsylvania (Bituminous)	Huntingdon	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Ferlitch Construction Inc	62 Woodland Terrace, Duncansville, PA 16635		Appalachia Northern	3,730	1	810
2014	3601325	Beilchick Bros Strips	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	Beilchick Brothers	270 Staff Street, P.O. Box 7, Heilwood, PA 15745		Appalachia Northern	1,919	2	1,222
2014	3604171	Tipple Four J	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Preparation Plant	Jericho Fuels, Inc.	134 Kimmel Lane,  P.O. Box 177, Elderton, PA 15736		Appalachia Northern	0	3	6,671
2014	3605019	Twin Brook #3	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	Twin Brook Coal Inc.	P.O. Box 225, Clymer, PA 15728		Appalachia Northern	22,715	4	5,733
2014	3606475	Homer City Coal Cleaning Plant	Pennsylvania (Bituminous)	Indiana	Active	Surface	Operating Subsidiary	Preparation Plant	Homer City Coal Processing Cor	1831 Cherry Run Rd, Homer City, PA 15748	United Mine Workers Of America	Appalachia Northern	0	4	6,996
2014	3606475	Homer City Coal Cleaning Plant	Pennsylvania (Bituminous)	Indiana	Active	Underground	Operating Subsidiary	Preparation Plant	Homer City Coal Processing Cor	1831 Cherry Run Rd, Homer City, PA 15748	United Mine Workers Of America	Appalachia Northern	0	34	62,961
2014	3607688	Clymer Prep Plant	Pennsylvania (Bituminous)	Indiana	Active	Surface	Operating Subsidiary	Preparation Plant	Rosebud Mining Company	One Energy Place, Latrobe, PA 15650		Appalachia Northern	0	1	1,823
2014	3607688	Clymer Prep Plant	Pennsylvania (Bituminous)	Indiana	Active	Underground	Operating Subsidiary	Preparation Plant	Rosebud Mining Company	One Energy Place, Latrobe, PA 15650		Appalachia Northern	0	9	20,965
2014	3607880	Condor Mine	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	Simkol Corp.	1005-A Bush Road, Saltsburg, PA 15681		Appalachia Northern	7,688	3	4,065
2014	3608222	Homer City Generating Station	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Preparation Plant	Nrg Homer City Services Llc	1750 Power Plant Rd, Homer City, PA 15748	International Brotherhood Of Electrical Workers	Appalachia Northern	0	2	4,667
2014	3608222	Homer City Generating Station	Pennsylvania (Bituminous)	Indiana	Active	Underground	Indepedent Producer Operator	Preparation Plant	Nrg Homer City Services Llc	1750 Power Plant Rd, Homer City, PA 15748	International Brotherhood Of Electrical Workers	Appalachia Northern	0	15	42,001
2014	3608316	Challenger Yard	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Preparation Plant	Millcreek Processing	Rt 711n, P.O. Box 435, Seward, PA 15954		Appalachia Northern	0	8	17,516
2014	3608376	Beth #2	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	Beth Mining Co.	815 Rock Run Rd, Glen Campbell, PA 15742		Appalachia Northern	8,100	2	4,702
2014	3608491	Big Run Mine	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	K. M. P. Associates, Inc.	3756 State Route 981, Saltsburg, PA 15681		Appalachia Northern	30,624	3	6,144
2014	3608525	"Tom's Run Mine"	Pennsylvania (Bituminous)	Indiana	Active	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	258,813	37	82,460
2014	3608620	Indiana County	Pennsylvania (Bituminous)	Indiana	Active	Surface	Operating Subsidiary	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	64,685	11	22,565
2014	3608624	Fossil #1	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	Fossil Fuel Inc	690 Weaver Rd, Marion Center, PA 15759		Appalachia Northern	4,174	1	480
2014	3608690	Lucerne  #1	Pennsylvania (Bituminous)	Indiana	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Britt Energies Inc	P.O. Box 515, Indiana, PA 15701		Appalachia Northern	35,896	6	5,149
2014	3608825	Stitt	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	Abm Mining Co. Inc	3330 Johnston Rd, Smickburg, PA 16256		Appalachia Northern	856	1	197
2014	3608850	Nolo	Pennsylvania (Bituminous)	Indiana	Active, men working, not producing	Underground	Operating Subsidiary	Mine only	Rosebud Mining Company	One Energy Place, Latrobe, PA 15650		Appalachia Northern	235,101	66	162,643
2014	3608853	I 22 Processing	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Preparation Plant	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	0	2	3,439
2014	3608853	I 22 Processing	Pennsylvania (Bituminous)	Indiana	Active	Underground	Indepedent Producer Operator	Preparation Plant	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	0	1	3,438
2014	3609005	Ondo Extension Mine	Pennsylvania (Bituminous)	Indiana	Active, men working, not producing	Underground	Operating Subsidiary	Mine only	Rosebud Mining Company	3001 Market Street, Kittanning, PA 16201		Appalachia Northern	377,595	59	138,557
2014	3609033	Gillhouser Run Mine	Pennsylvania (Bituminous)	Indiana	Active	Underground	Operating Subsidiary	Mine only	Rosebud Mining Company	One Energy Place, Latrobe, PA 15650		Appalachia Northern	266,705	59	133,806
2014	3609185	Auger 3152	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	E E & S Auger Mining Inc	687 Ambrose Road, Home, PA 15747		Appalachia Northern	29,081	3	3,417
2014	3609189	Ser #3163	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	J C Drilling & Ditching	607 Angie Lane, Indiana, PA 15701		Appalachia Northern	7,166	1	920
2014	3609190	Auger #2	Pennsylvania (Bituminous)	Indiana	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	J C Drilling & Ditching	P.O. Box 176, Marion Center, PA 15759		Appalachia Northern	4,497	1	386
2014	3609225	Falls Creek Auger Crew - 3	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	Falls Creek Energy Co., Inc.	568 Silvis Hollow Rd, Kittanning, PA 16201		Appalachia Northern	16,950	2	2,619
2014	3609287	Lowry Mine	Pennsylvania (Bituminous)	Indiana	Active	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	215,834	18	42,172
2014	3609306	Kellar #2	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	Kellar Augering	11976 Rt 954 Hwy N., Creekside, PA 15732		Appalachia Northern	2,985	3	1,053
2014	3609342	Barrett Mine	Pennsylvania (Bituminous)	Indiana	Active	Underground	Operating Subsidiary	Mine only	Rosebud Mining Company	One Energy Place, Latrobe, PA 15650		Appalachia Northern	306,715	66	156,057
2014	3609394	Knob Creek	Pennsylvania (Bituminous)	Indiana	Active	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	294,890	29	64,527
2014	3609407	Heilwood	Pennsylvania (Bituminous)	Indiana	Active	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	293,419	61	128,924
2014	3609437	Brush Valley	Pennsylvania (Bituminous)	Indiana	Active	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	540,751	44	91,894
2014	3609595	Coral-Graceton	Pennsylvania (Bituminous)	Indiana	Active	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market St, Kittanning, PA 16201		Appalachia Northern	5,596	19	34,593
2014	3609637	Starford Mine	Pennsylvania (Bituminous)	Indiana	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	60,095	25	61,561
2014	3609840	Allegheny Strips	Pennsylvania (Bituminous)	Indiana	Active	Surface	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	61,201	4	8,269
2014	3609891	Indiana County Strips	Pennsylvania (Bituminous)	Indiana	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Forcey Coal Inc.	475 Banion Road, Box 225, Madera, PA 16661		Appalachia Northern	14,425	11	18,774
2014	3603561	Mcclure Strip	Pennsylvania (Bituminous)	Jefferson	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	P & N Coal Company Inc	P.O. Box 332, Punxsutawney, PA 15767		Appalachia Northern	277,457	54	130,461
2014	3604782	Worthville Mine	Pennsylvania (Bituminous)	Jefferson	Active	Surface	Indepedent Producer Operator	Mine only	Original Fuels Inc	P.O. Box 343, Punxsutawney, PA 15767		Appalachia Northern	105,671	26	60,976
2014	3606071	Brosious Mine	Pennsylvania (Bituminous)	Jefferson	Active	Surface	Indepedent Producer Operator	Mine only	Cookport Coal Company Inc	425 Market Street, Kittanning, PA 16201		Appalachia Northern	3,244	3	2,968
2014	3606562	Reichard Strips	Pennsylvania (Bituminous)	Jefferson	Active	Surface	Indepedent Producer Operator	Mine only	Reichard Contracting, Inc.	212 Olean Trail, New Bethlehem, PA 16242		Appalachia Northern	36,954	9	21,265
2014	3607194	Valier Coal Yard	Pennsylvania (Bituminous)	Jefferson	Active	Surface	Indepedent Producer Operator	Preparation Plant	Valier Coal Yard	P.O. Box 343, Punxsutawney, PA 15767		Appalachia Northern	0	10	20,882
2014	3607514	M S M Coal Company Inc	Pennsylvania (Bituminous)	Jefferson	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	M S M Coal Company Inc	P.O. Box 243, Dubois, PA 15801		Appalachia Northern	7,707	4	5,710
2014	3608602	Waroquier #2	Pennsylvania (Bituminous)	Jefferson	Active	Surface	Indepedent Producer Operator	Mine only	Waroquier Coal Company	P.O. Box 128, Clearfield, PA 16830		Appalachia Northern	6,380	3	3,259
2014	3609436	Kocjancic	Pennsylvania (Bituminous)	Jefferson	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201		Appalachia Northern	112,346	9	20,131
2014	3609654	Amerikohl Strips	Pennsylvania (Bituminous)	Jefferson	Active	Surface	Indepedent Producer Operator	Mine only	Amerikohl Mining Inc	202 Sunset Drive, Butler, PA 16001		Appalachia Northern	418,457	42	91,923
2014	3608273	Clinton Surface Mine	Pennsylvania (Anthracite)	Lackawanna	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Pioneer Aggregates Inc	215 East Saylor Ave, Laflin, PA 18702		Appalachia Northern	293	5	10,166
2014	3608419	Archbald Mtn Strip #1	Pennsylvania (Anthracite)	Lackawanna	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Silverbrook Anthracite Inc	1 Market St, Laflin, PA 18702		Appalachia Northern	5,471	4	6,161
2014	3601708	Kassa Breaker	Pennsylvania (Anthracite)	Luzerne	Active	Surface	Indepedent Producer Operator	Preparation Plant	Silverbrook Anthracite Inc	1 Market St, Laflin, PA 18702		Appalachia Northern	0	6	9,916
2014	3601734	Jeddo Basin (J-44)	Pennsylvania (Anthracite)	Luzerne	Active	Surface	Operating Subsidiary	Mine only	Jeddo Coal Company	46 Public Square Ste 600, Wilkes-Barre, PA 18701	United Mine Workers Of America	Appalachia Northern	61,748	31	37,454
2014	3604383	Lattimer Division	Pennsylvania (Anthracite)	Luzerne	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Blaschak Coal Corp.	Route 54, P O Box 12, Mahanoy City, PA 17948	United Mine Workers Of America	Appalachia Northern	83,505	36	72,616
