Year	State	County	FIPS	Jobs	Total	Share
2008	WY	Johnson County	56019	360	3576	0.1007
2008	WY	Laramie County	56021	105	43962	0.0024
2008	WY	Lincoln County	56023	758	6670	0.1136
2008	WY	Natrona County	56025	3732	40173	0.0929
2008	WY	Park County	56029	538	13676	0.0393
2008	WY	Platte County	56031	52	3360	0.0155
2008	WY	Sheridan County	56033	542	13759	0.0394
2008	WY	Sublette County	56035	1769	5570	0.3176
2008	WY	Sweetwater County	56037	6028	25610	0.2354
2008	WY	Teton County	56039	8	18906	0.0004
2008	WY	Uinta County	56041	992	10192	0.0973
2008	WY	Washakie County	56043	206	4076	0.0505
2008	WY	Weston County	56045	240	2341	0.1025
2009	WY		56000	25466	274758	0.0927
2009	WY	Albany County	56001	21	15683	0.0013
2009	WY	Big Horn County	56003	512	4083	0.1254
2009	WY	Campbell County	56005	7979	28856	0.2765
2009	WY	Carbon County	56007	290	6849	0.0423
2009	WY	Converse County	56009	896	5370	0.1669
2009	WY	Crook County	56011	264	2317	0.1139
2009	WY	Fremont County	56013	721	16377	0.0440
2009	WY	Johnson County	56019	231	3363	0.0687
2009	WY	Laramie County	56021	97	43042	0.0023
2009	WY	Lincoln County	56023	707	6264	0.1129
2009	WY	Natrona County	56025	3012	38206	0.0788
2009	WY	Niobrara County	56027	18	877	0.0205
2009	WY	Park County	56029	519	13406	0.0387
2009	WY	Sheridan County	56033	349	13227	0.0264
2009	WY	Sublette County	56035	1703	5523	0.3083
2009	WY	Sweetwater County	56037	5446	23920	0.2277
2009	WY	Teton County	56039	7	17415	0.0004
2009	WY	Uinta County	56041	861	9576	0.0899
2009	WY	Washakie County	56043	171	3981	0.0430
2009	WY	Weston County	56045	146	2269	0.0643
2010	WY		56000	25098	271151	0.0926
2010	WY	Albany County	56001	25	15168	0.0016
2010	WY	Big Horn County	56003	580	4155	0.1396
2010	WY	Campbell County	56005	7885	27863	0.2830
2010	WY	Carbon County	56007	281	6734	0.0417
2010	WY	Converse County	56009	1036	5437	0.1905
2010	WY	Crook County	56011	262	2335	0.1122
2010	WY	Fremont County	56013	748	16442	0.0455
2010	WY	Johnson County	56019	170	3267	0.0520
2010	WY	Laramie County	56021	56	42432	0.0013
2010	WY	Lincoln County	56023	698	6018	0.1160
2010	WY	Natrona County	56025	3168	37936	0.0835
2010	WY	Niobrara County	56027	17	872	0.0195
2010	WY	Park County	56029	546	13409	0.0407
2010	WY	Sheridan County	56033	319	12916	0.0247
2010	WY	Sublette County	56035	1597	5552	0.2876
2010	WY	Sweetwater County	56037	5313	23668	0.2245
2010	WY	Teton County	56039	3	16938	0.0002
2010	WY	Uinta County	56041	750	9357	0.0802
2010	WY	Washakie County	56043	146	3948	0.0370
2010	WY	Weston County	56045	140	2304	0.0608
2011	WY		56000	27384	274743	0.0997
2011	WY	Albany County	56001	27	15343	0.0018
2011	WY	Big Horn County	56003	638	4275	0.1492
2011	WY	Campbell County	56005	8248	27457	0.3004
2011	WY	Carbon County	56007	260	6649	0.0391
2011	WY	Converse County	56009	1166	5525	0.2110
2011	WY	Crook County	56011	280	2316	0.1209
2011	WY	Fremont County	56013	882	16640	0.0530
2011	WY	Johnson County	56019	187	3257	0.0574
2011	WY	Laramie County	56021	142	43098	0.0033
2011	WY	Lincoln County	56023	699	6088	0.1148
2011	WY	Natrona County	56025	3779	39262	0.0963
2011	WY	Niobrara County	56027	19	895	0.0212
2011	WY	Park County	56029	634	13643	0.0465
2011	WY	Platte County	56031	70	3513	0.0199
2011	WY	Sheridan County	56033	330	12813	0.0258
2011	WY	Sublette County	56035	1867	5890	0.3170
2011	WY	Sweetwater County	56037	5882	24580	0.2393
2011	WY	Uinta County	56041	580	8985	0.0646
2011	WY	Washakie County	56043	164	3957	0.0414
2011	WY	Weston County	56045	136	2260	0.0602
2012	WY		56000	27687	278595	0.0994
2012	WY	Albany County	56001	31	15332	0.0020
2012	WY	Big Horn County	56003	633	4248	0.1490
2012	WY	Campbell County	56005	8275	27739	0.2983
2012	WY	Carbon County	56007	251	6873	0.0365
2012	WY	Converse County	56009	1277	5900	0.2164
2012	WY	Crook County	56011	313	2346	0.1334
2012	WY	Fremont County	56013	959	16802	0.0571
2012	WY	Johnson County	56019	224	3318	0.0675
2012	WY	Laramie County	56021	212	43746	0.0048
2012	WY	Lincoln County	56023	623	5685	0.1096
2012	WY	Natrona County	56025	3963	40933	0.0968
2012	WY	Niobrara County	56027	28	927	0.0302
2012	WY	Park County	56029	682	13981	0.0488
2012	WY	Platte County	56031	75	3420	0.0219
2012	WY	Sheridan County	56033	295	12841	0.0230
2012	WY	Sublette County	56035	1607	5525	0.2909
2012	WY	Sweetwater County	56037	6116	24877	0.2458
2012	WY	Uinta County	56041	612	9127	0.0671
2012	WY	Washakie County	56043	183	3904	0.0469
2012	WY	Weston County	56045	138	2293	0.0602
2013	WY		56000	26613	279748	0.0951
2013	WY	Albany County	56001	39	15429	0.0025
2013	WY	Big Horn County	56003	625	4259	0.1467
2013	WY	Campbell County	56005	7862	27334	0.2876
2013	WY	Carbon County	56007	229	7155	0.0320
2013	WY	Converse County	56009	1331	6107	0.2179
2013	WY	Crook County	56011	307	2302	0.1334
2013	WY	Fremont County	56013	987	16722	0.0590
2013	WY	Johnson County	56019	219	3372	0.0649
2013	WY	Laramie County	56021	245	45027	0.0054
2013	WY	Lincoln County	56023	646	5649	0.1144
2013	WY	Natrona County	56025	4075	41747	0.0976
2013	WY	Niobrara County	56027	60	950	0.0632
2013	WY	Park County	56029	663	13711	0.0484
2013	WY	Sheridan County	56033	236	12921	0.0183
2013	WY	Sublette County	56035	1249	5040	0.2478
2013	WY	Sweetwater County	56037	5800	24630	0.2355
2013	WY	Teton County	56039	4	18107	0.0002
2013	WY	Uinta County	56041	582	8850	0.0658
2013	WY	Washakie County	56043	172	3810	0.0451
2013	WY	Weston County	56045	139	2309	0.0602
