Year	State	Commodity	Product	Volume
2008	NM	Oil	Drip or Scrubber Condensate (bbl)	9533.26
2008	NM	Langbeinite	Langbeinite (ton)	988815.00
2008	NM	Muriate Of Potash-Granular	Muriate Of Potash-Granular (ton)	336757.00
2008	NM	Muriate Of Potash-Standard	Muriate Of Potash-Standard (ton)	153956.00
2008	NM	Potash	Potash (ton)	268500.00
2008	NM	Salt	Salt (ton)	314483.00
2008	NM	Sulfur	Sulfur (lton)	1874.51
2008	NM	Sylvite-Raw Ore	Sylvite-Raw Ore (ton)	536036.00
2008	NM	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	8086967.86
2008	NM	Brine Barrels	Brine Barrels (bbl)	59146.00
2008	NM	Oil	Inlet Scrubber (bbl)	2868.99
2008	NM	Coal	Coal (ton)	3831909.00
2008	NV	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	123838519.00
2008	NV	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	569422744.52
2008	NV	Oil	Oil (bbl)	431613.53
2008	NY	Gas	Unprocessed (Wet) Gas (mcf)	9200.03
2008	OH	Gas	Unprocessed (Wet) Gas (mcf)	598492.58
2008	OH	Oil	Oil (bbl)	31385.11
2008	OH	Gas	Processed (Residue) Gas (mcf)	717.00
2008	OK	Gas	Unprocessed (Wet) Gas (mcf)	14702954.79
2008	OK	Oil	Condensate (bbl)	24320.48
2008	OK	Oil	Oil (bbl)	178236.86
2008	OK	Gas	Processed (Residue) Gas (mcf)	1423754.40
2008	OK	NGL	Gas Plant Products (gal)	2595046.89
2008	OK	Oil	Drip or Scrubber Condensate (bbl)	17.20
2008	OK	Coal	Coal (ton)	678083.00
2008	OK	Gas	Coal Bed Methane (mcf)	27896.52
2008	OK	Oil	Inlet Scrubber (bbl)	177.36
2008	PA	Gas	Unprocessed (Wet) Gas (mcf)	43037.89
2008	PA	Gas	Processed (Residue) Gas (mcf)	14632.00
2008	PA	Oil	Oil (bbl)	10.90
2008	SD	Oil	Oil (bbl)	192372.61
2008	SD	Gas	Unprocessed (Wet) Gas (mcf)	305731.17
2008	TX	Oil	Oil (bbl)	273386.56
2008	TX	Gas	Processed (Residue) Gas (mcf)	884504.92
2008	TX	Gas	Unprocessed (Wet) Gas (mcf)	23207230.51
2008	TX	Oil	Condensate (bbl)	46480.90
2008	TX	NGL	Gas Plant Products (gal)	736401.98
2008	TX	Gas	Fuel Gas (mcf)	5120.90
2008	TX	Oil	Drip or Scrubber Condensate (bbl)	195.81
2008	UT	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	2468886992.11
2008	UT	Coal	Coal (ton)	14450739.00
2008	UT	Gas	Coal Bed Methane (mcf)	12455345.45
2008	UT	Gas	Fuel Gas (mcf)	67703.44
2008	UT	Gas	Processed (Residue) Gas (mcf)	183661276.16
2008	UT	Gas	Unprocessed (Wet) Gas (mcf)	76468534.63
2008	UT	NGL	Gas Plant Products (gal)	69995828.00
2008	UT	Oil	Oil (bbl)	7931835.02
2008	UT	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	1337740.91
2008	UT	Oil	Condensate (bbl)	2387246.70
2008	UT	Oil	Drip or Scrubber Condensate (bbl)	2851.86
2008	UT	Clay	Clay (ton)	25139.00
2008	UT	Magnesium Chloride Brine	Magnesium Chloride Brine (ton)	55234.00
2008	UT	Manure Salts	Manure Salts (ton)	3159.00
2008	UT	Potash	Potash (ton)	24232.00
2008	UT	Salt	Salt (ton)	11589.00
2008	UT	Gilsonite	Gilsonite (ton)	27682.00
2008	VA	Gas	Unprocessed (Wet) Gas (mcf)	218949.97
2008	VA	Limestone	Limestone (ton)	186255.00
2008	WV	Gas	Unprocessed (Wet) Gas (mcf)	936050.05
2008	WV	Gas	Processed (Residue) Gas (mcf)	2773.00
2008	WY	Gas	Fuel Gas (mcf)	397288.18
2008	WY	Oil	Oil (bbl)	26550199.64
2008	WY	Gas	Processed (Residue) Gas (mcf)	977109148.83
2008	WY	Gas	Unprocessed (Wet) Gas (mcf)	259547053.31
2008	WY	NGL	Gas Plant Products (gal)	626234059.45
2008	WY	Oil	Condensate (bbl)	7514727.31
2008	WY	Coal	Coal (ton)	417719649.00
2008	WY	Gas	Coal Bed Methane (mcf)	331902663.54
2008	WY	Oil	Drip or Scrubber Condensate (bbl)	100976.73
2008	WY	Oil	Inlet Scrubber (bbl)	5575.10
2008	WY	Sulfur	Sulfur (lton)	380666.44
2008	WY	Salt	Salt (ton)	127100.00
2008	WY	Oil	Other Liquid Hydrocarbons (bbl)	6737.87
2008	WY	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	73764973.81
2008	WY	Purge Liquor	Purge Liquor (ton)	116333.00
2008	WY	Soda Ash	Soda Ash (ton)	7101305.00
2008	WY	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	38213.00
2008	WY	Sodium Bisulfite	Sodium Bisulfite (ton)	2242.00
2008	WY	Sodium Sesquicarbonate	Sodium Sesquicarbonate (ton)	82430.00
2008	WY	Sulfide	Sulfide (ton)	24850.00
2008	WY	Trona Ore	Trona Ore (ton)	137476.00
2009	AK	Gas	Processed (Residue) Gas (mcf)	97052.36
2009	AK	Gas	Unprocessed (Wet) Gas (mcf)	20004795.06
2009	AK	NGL	Gas Plant Products (gal)	6408.00
2009	AK	Oil	Oil (bbl)	138974.52
2009	AL	Gas	Processed (Residue) Gas (mcf)	211068.61
2009	AL	Oil	Other Liquid Hydrocarbons (bbl)	20.78
2009	AL	Sulfur	Sulfur (lton)	55.33
2009	AL	Oil	Oil (bbl)	35138.31
2009	AL	Coal	Coal (ton)	1583435.00
2009	AL	Gas	Unprocessed (Wet) Gas (mcf)	373189.46
2009	AL	NGL	Gas Plant Products (gal)	2952.52
2009	AL	Oil	Condensate (bbl)	0.60
2009	AL	Gas	Coal Bed Methane (mcf)	147697.06
2009	AL	Gas	Fuel Gas (mcf)	4579.00
2009	AR	Gas	Unprocessed (Wet) Gas (mcf)	16086456.45
2009	AR	Gas	Processed (Residue) Gas (mcf)	2348.44
2009	AR	Oil	Oil (bbl)	5.36
2009	AR	Wavellite	Wavellite (spcmn)	843.00
2009	AR	Quartz Crystal	Quartz Crystal (lb)	2086.00
2009	AR	Gas	Coal Bed Methane (mcf)	93610.94
2009	AR	Gas	Fuel Gas (mcf)	8580.50
2009	AZ	Salt	Salt (ton)	949.00
2009	CA	Gas	Unprocessed (Wet) Gas (mcf)	2427026.85
2009	CA	Oil	Condensate (bbl)	21788.56
2009	CA	Oil	Oil (bbl)	14006312.63
2009	CA	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	1088756553.23
2009	CA	Geothermal	Geothermal - Electrical Generation, Other (mmbtu)	233953.69
2009	CA	Gas	Flash Gas (mcf)	214145.31
2009	CA	Gas	Gas Lost - Flared or Vented (mcf)	77713.71
2009	CA	Gas	Processed (Residue) Gas (mcf)	2439956.35
2009	CA	NGL	Gas Plant Products (gal)	2089262.69
2009	CA	Oil	Drip or Scrubber Condensate (bbl)	28211.96
2009	CA	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	48517752.31
2009	CA	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	179170.56
2009	CA	Anhydrous Sodium Sulfate	Anhydrous Sodium Sulfate (ton)	141342.00
2009	CA	Borax-Decahydrate	Borax-Decahydrate (ton)	5584.00
2009	CA	Borax-Pentahydrate	Borax-Pentahydrate (ton)	11110.00
2009	CA	Boric Acid	Boric Acid (ton)	14292.00
2009	CA	Salt	Salt (ton)	117608.00
2009	CA	Soda Ash	Soda Ash (ton)	618525.00
2009	CA	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	8831.00
2009	CO	Oil	Condensate (bbl)	754699.18
2009	CO	Oil	Oil (bbl)	3598600.06
2009	CO	Gas	Coal Bed Methane (mcf)	11987775.80
2009	CO	Gas	Unprocessed (Wet) Gas (mcf)	76183231.81
2009	CO	Gas	Processed (Residue) Gas (mcf)	177540058.28
2009	CO	NGL	Gas Plant Products (gal)	231510970.07
2009	CO	Coal	Coal (ton)	17660159.00
2009	CO	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	360470014.67
2009	CO	Gas	Fuel Gas (mcf)	113801.42
2009	CO	Oil	Drip or Scrubber Condensate (bbl)	48695.64
2009	CO	Oil	Inlet Scrubber (bbl)	4655.75
2009	CO	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	95625.00
2009	ID	Phosphate Raw Ore	Phosphate Raw Ore (ton)	2471028.00
2009	IL	Oil	Oil (bbl)	32862.97
2009	IN	Oil	Oil (bbl)	1461.33
2009	KS	Gas	Unprocessed (Wet) Gas (mcf)	3821812.25
2009	KS	Gas	Fuel Gas (mcf)	74222.73
2009	KS	Gas	Processed (Residue) Gas (mcf)	3211603.69
2009	KS	NGL	Gas Plant Products (gal)	6572112.44
2009	KS	Oil	Drip or Scrubber Condensate (bbl)	10.59
2009	KS	Oil	Oil (bbl)	267666.93
2009	KS	Oil	Condensate (bbl)	332.16
2009	KS	Helium	Helium (bbl)	4.49
2009	KY	Gas	Processed (Residue) Gas (mcf)	12755.62
2009	KY	Gas	Unprocessed (Wet) Gas (mcf)	252201.63
2009	KY	NGL	Gas Plant Products (gal)	43932.13
2009	KY	Oil	Oil (bbl)	13118.48
2009	KY	Coal	Coal (ton)	190911.00
2009	LA	Gas	Unprocessed (Wet) Gas (mcf)	1533461.90
2009	LA	Oil	Oil (bbl)	306114.54
2009	LA	Gas	Processed (Residue) Gas (mcf)	19687121.46
2009	LA	Oil	Condensate (bbl)	65761.46
2009	LA	NGL	Gas Plant Products (gal)	15136753.71
2009	LA	Oil	Drip or Scrubber Condensate (bbl)	46.14
2009	MI	Gas	Processed (Residue) Gas (mcf)	1693287.05
2009	MI	Oil	Oil (bbl)	21738.32
2009	MI	Gas	Unprocessed (Wet) Gas (mcf)	827468.92
2009	MI	Oil	Condensate (bbl)	8857.48
2009	MI	NGL	Gas Plant Products (gal)	762880.72
2009	MO	Copper Concentrate	Copper Concentrate (ton)	10286.00
2009	MO	Lead Concentrate	Lead Concentrate (ton)	201974.00
2009	MO	Zinc Concentrate	Zinc Concentrate (ton)	53751.99
2009	MS	Oil	Oil (bbl)	225652.48
2009	MS	Gas	Unprocessed (Wet) Gas (mcf)	782673.74
2009	MS	Oil	Condensate (bbl)	20200.62
2009	MT	Coal	Coal (ton)	23598231.00
2009	MT	Gas	Coal Bed Methane (mcf)	4927908.85
2009	MT	Gas	Processed (Residue) Gas (mcf)	330350.79
2009	MT	Gas	Unprocessed (Wet) Gas (mcf)	23365219.58
2009	MT	NGL	Gas Plant Products (gal)	2843668.88
2009	MT	Oil	Oil (bbl)	3328004.74
2009	MT	Gas	Gas Lost - Flared or Vented (mcf)	206.39
2009	MT	Oil	Condensate (bbl)	2324.00
2009	ND	Gas	Processed (Residue) Gas (mcf)	1121515.97
2009	ND	Gas	Unprocessed (Wet) Gas (mcf)	7226677.83
2009	ND	NGL	Gas Plant Products (gal)	7636564.93
2009	ND	Oil	Condensate (bbl)	4413.22
2009	ND	Oil	Oil (bbl)	7485515.88
2009	ND	Gas	Gas Lost - Flared or Vented (mcf)	4803.50
2009	ND	Gas	Nitrogen (mcf)	30159.95
2009	ND	Oil	Drip or Scrubber Condensate (bbl)	520.48
2009	ND	Coal	Coal (ton)	551685.00
2009	ND	Leonardite	Leonardite (ton)	6060.00
2009	NE	Oil	Oil (bbl)	39144.47
2009	NE	Gas	Processed (Residue) Gas (mcf)	6102.07
2009	NM	Gas	Unprocessed (Wet) Gas (mcf)	230805688.59
2009	NM	Oil	Oil (bbl)	25703273.52
2009	NM	Gas	Processed (Residue) Gas (mcf)	332474312.80
2009	NM	NGL	Gas Plant Products (gal)	1202966109.07
2009	NM	Oil	Condensate (bbl)	2800003.63
2009	NM	Gas	Coal Bed Methane (mcf)	223886287.18
2009	NM	Gas	Fuel Gas (mcf)	880402.65
2009	NM	Gas	Gas Lost - Flared or Vented (mcf)	117553.36
2009	NM	Oil	Drip or Scrubber Condensate (bbl)	10246.96
2009	NM	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	9985458.97
2009	NM	Langbeinite	Langbeinite (ton)	564245.00
2009	NM	Muriate Of Potash-Granular	Muriate Of Potash-Granular (ton)	219903.00
2009	NM	Muriate Of Potash-Standard	Muriate Of Potash-Standard (ton)	95146.00
2009	NM	Potash	Potash (ton)	278645.00
2009	NM	Salt	Salt (ton)	372956.00
2009	NM	Sylvite-Raw Ore	Sylvite-Raw Ore (ton)	352609.00
2009	NM	Oil	Inlet Scrubber (bbl)	2504.52
2009	NM	Coal	Coal (ton)	3368181.00
2009	NV	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	198988743.00
2009	NV	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	726844239.12
2009	NV	Oil	Oil (bbl)	453801.31
2009	NY	Gas	Unprocessed (Wet) Gas (mcf)	11699.82
2009	OH	Coal	Coal (ton)	771.00
2009	OH	Gas	Unprocessed (Wet) Gas (mcf)	552871.22
2009	OH	Oil	Oil (bbl)	31121.19
2009	OK	Gas	Unprocessed (Wet) Gas (mcf)	14954123.32
2009	OK	Oil	Condensate (bbl)	22104.09
2009	OK	Oil	Oil (bbl)	189617.70
2009	OK	Gas	Processed (Residue) Gas (mcf)	1089781.70
2009	OK	NGL	Gas Plant Products (gal)	2475984.60
2009	OK	Oil	Drip or Scrubber Condensate (bbl)	16.87
2009	OK	Oil	Other Liquid Hydrocarbons (bbl)	0.23
2009	OK	Coal	Coal (ton)	596636.00
2009	OK	Gas	Coal Bed Methane (mcf)	2537.74
2009	OK	Oil	Inlet Scrubber (bbl)	103.08
2009	PA	Gas	Unprocessed (Wet) Gas (mcf)	41488.58
2009	PA	Gas	Processed (Residue) Gas (mcf)	63570.00
2009	PA	Oil	Oil (bbl)	6086.44
2009	SC	Gold Placer	Gold Placer (oz)	33.00
2009	SD	Oil	Oil (bbl)	176029.03
2009	SD	Gas	Unprocessed (Wet) Gas (mcf)	387405.33
2009	TX	Oil	Oil (bbl)	282103.90
2009	TX	Gas	Processed (Residue) Gas (mcf)	828727.06
2009	TX	Gas	Unprocessed (Wet) Gas (mcf)	22064017.45
2009	TX	Oil	Condensate (bbl)	50066.48
2009	TX	NGL	Gas Plant Products (gal)	802996.57
2009	TX	Gas	Fuel Gas (mcf)	779.04
2009	UT	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	2827213957.69
2009	UT	Coal	Coal (ton)	10021701.01
2009	UT	Gas	Coal Bed Methane (mcf)	14916135.43
2009	UT	Gas	Fuel Gas (mcf)	30727.28
2009	UT	Gas	Processed (Residue) Gas (mcf)	233773554.32
2009	UT	Gas	Unprocessed (Wet) Gas (mcf)	31094824.69
2009	UT	NGL	Gas Plant Products (gal)	166436872.02
2009	UT	Oil	Oil (bbl)	9253391.92
2009	UT	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	1018462.46
2009	UT	Oil	Condensate (bbl)	2211198.27
2009	UT	Oil	Drip or Scrubber Condensate (bbl)	3098.01
2009	UT	Clay	Clay (ton)	7021.00
2009	UT	Magnesium Chloride Brine	Magnesium Chloride Brine (ton)	55478.00
2009	UT	Manure Salts	Manure Salts (ton)	398.00
2009	UT	Potash	Potash (ton)	13429.00
2009	UT	Salt	Salt (ton)	19733.00
2009	UT	Gilsonite	Gilsonite (ton)	16475.00
2009	VA	Gas	Unprocessed (Wet) Gas (mcf)	206411.74
2009	VA	Limestone	Limestone (ton)	182694.00
2009	VA	Gas	Processed (Residue) Gas (mcf)	19.00
2009	WV	Gas	Unprocessed (Wet) Gas (mcf)	824255.39
2009	WV	Gas	Processed (Residue) Gas (mcf)	2208.00
2009	WY	Gas	Fuel Gas (mcf)	43354.54
2009	WY	Oil	Oil (bbl)	25987549.21
2009	WY	Gas	Processed (Residue) Gas (mcf)	927696524.24
2009	WY	Gas	Unprocessed (Wet) Gas (mcf)	378350745.61
2009	WY	NGL	Gas Plant Products (gal)	560584554.94
2009	WY	Oil	Condensate (bbl)	7344867.87
2009	WY	Coal	Coal (ton)	390748497.00
2009	WY	Gas	Coal Bed Methane (mcf)	360698746.07
2009	WY	Oil	Drip or Scrubber Condensate (bbl)	80629.81
2009	WY	Oil	Inlet Scrubber (bbl)	5097.96
2009	WY	Sulfur	Sulfur (lton)	303300.66
2009	WY	Salt	Salt (ton)	143500.00
2009	WY	Oil	Other Liquid Hydrocarbons (bbl)	8500.42
2009	WY	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	78285523.29
2009	WY	Purge Liquor	Purge Liquor (ton)	118021.00
2009	WY	Soda Ash	Soda Ash (ton)	5570260.00
2009	WY	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	29729.00
2009	WY	Sodium Bisulfite	Sodium Bisulfite (ton)	931.00
2009	WY	Sodium Sesquicarbonate	Sodium Sesquicarbonate (ton)	60314.00
2009	WY	Sulfide	Sulfide (ton)	31532.00
2009	WY	Trona Ore	Trona Ore (ton)	136118.00
2010	AK	Gas	Unprocessed (Wet) Gas (mcf)	18094497.83
2010	AK	NGL	Gas Plant Products (gal)	3984.00
2010	AK	Oil	Oil (bbl)	160911.26
2010	AL	Gas	Processed (Residue) Gas (mcf)	179583.85
2010	AL	NGL	Gas Plant Products (gal)	4308.83
2010	AL	Oil	Other Liquid Hydrocarbons (bbl)	69.44
2010	AL	Sulfur	Sulfur (lton)	210.92
2010	AL	Oil	Oil (bbl)	33011.79
2010	AL	Coal	Coal (ton)	2265423.00
2010	AL	Gas	Unprocessed (Wet) Gas (mcf)	279398.94
2010	AL	Oil	Condensate (bbl)	0.72
2010	AL	Gas	Coal Bed Methane (mcf)	226947.60
2010	AL	Gas	Fuel Gas (mcf)	8142.49
2010	AR	Gas	Unprocessed (Wet) Gas (mcf)	17441996.71
2010	AR	Gas	Processed (Residue) Gas (mcf)	1999.92
2010	AR	Oil	Oil (bbl)	2.24
2010	AR	Wavellite	Wavellite (spcmn)	87.00
2010	AR	Gas	Fuel Gas (mcf)	14404.06
2010	AR	Quartz Crystal	Quartz Crystal (lb)	1505.00
2010	AR	Gas	Coal Bed Methane (mcf)	60460.84
2010	AZ	Salt	Salt (ton)	301.00
2010	CA	Gas	Unprocessed (Wet) Gas (mcf)	3431997.81
2010	CA	Gas	Processed (Residue) Gas (mcf)	2665627.73
2010	CA	Oil	Oil (bbl)	13921859.35
2010	CA	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	1003412405.40
2010	CA	Geothermal	Geothermal - Electrical Generation, Other (mmbtu)	223938.12
2010	CA	Geothermal	Geothermal - sulfur (lton)	4669.79
2010	CA	Gas	Flash Gas (mcf)	74826.55
2010	CA	Gas	Fuel Gas (mcf)	2160.00
2010	CA	Gas	Gas Lost - Flared or Vented (mcf)	52980.27
2010	CA	NGL	Gas Plant Products (gal)	1160643.67
2010	CA	Oil	Condensate (bbl)	24728.17
2010	CA	Oil	Drip or Scrubber Condensate (bbl)	12256.04
2010	CA	Oil	Fuel Oil (bbl)	6.72
2010	CA	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	48523236.70
2010	CA	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	224486.30
2010	CA	Anhydrous Sodium Sulfate	Anhydrous Sodium Sulfate (ton)	176158.00
2010	CA	Borax-Decahydrate	Borax-Decahydrate (ton)	30848.00
2010	CA	Borax-Pentahydrate	Borax-Pentahydrate (ton)	56462.00
2010	CA	Boric Acid	Boric Acid (ton)	24652.00
2010	CA	Salt	Salt (ton)	107348.00
2010	CA	Soda Ash	Soda Ash (ton)	725488.00
2010	CA	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	12234.00
2010	CO	Oil	Condensate (bbl)	838419.08
2010	CO	Oil	Oil (bbl)	3274941.63
2010	CO	Gas	Coal Bed Methane (mcf)	12723313.45
2010	CO	Gas	Unprocessed (Wet) Gas (mcf)	60608839.95
2010	CO	Gas	Processed (Residue) Gas (mcf)	207361702.29
2010	CO	NGL	Gas Plant Products (gal)	321573308.83
2010	CO	Helium	Helium (bbl)	98.80
2010	CO	Coal	Coal (ton)	18665549.00
2010	CO	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	361306255.07
2010	CO	Gas	Fuel Gas (mcf)	108501.75
2010	CO	Oil	Drip or Scrubber Condensate (bbl)	60349.71
2010	CO	Oil	Inlet Scrubber (bbl)	15374.29
2010	CO	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	123850.00
2010	FL	Phosphate Raw Ore	Phosphate Raw Ore (ton)	59628.00
2010	ID	Phosphate Raw Ore	Phosphate Raw Ore (ton)	3915477.00
2010	ID	Gold	Gold (ton)	7.00
2010	IL	Oil	Oil (bbl)	31326.02
2010	IN	Oil	Oil (bbl)	4407.67
2010	KS	Gas	Unprocessed (Wet) Gas (mcf)	3383804.74
2010	KS	Gas	Fuel Gas (mcf)	60983.65
2010	KS	Gas	Nitrogen (mcf)	1076.01
2010	KS	Gas	Processed (Residue) Gas (mcf)	3059651.47
2010	KS	NGL	Gas Plant Products (gal)	8142116.55
2010	KS	Oil	Drip or Scrubber Condensate (bbl)	28.42
2010	KS	Oil	Oil (bbl)	251688.39
2010	KS	Oil	Condensate (bbl)	273.80
2010	KS	Oil	Other Liquid Hydrocarbons (bbl)	0.65
2010	KS	Helium	Helium (bbl)	10.26
2010	KY	Gas	Processed (Residue) Gas (mcf)	17886.19
2010	KY	Gas	Unprocessed (Wet) Gas (mcf)	200088.17
2010	KY	NGL	Gas Plant Products (gal)	47292.40
2010	KY	Oil	Oil (bbl)	13333.83
2010	KY	Coal	Coal (ton)	16305.00
2010	LA	Gas	Processed (Residue) Gas (mcf)	11640864.56
2010	LA	Gas	Unprocessed (Wet) Gas (mcf)	4632628.53
2010	LA	Oil	Oil (bbl)	304441.16
2010	LA	Oil	Condensate (bbl)	61926.38
2010	LA	NGL	Gas Plant Products (gal)	5938823.49
2010	LA	Oil	Drip or Scrubber Condensate (bbl)	38.14
2010	LA	Oil	Inlet Scrubber (bbl)	0.01
2010	MI	Gas	Processed (Residue) Gas (mcf)	1461269.41
2010	MI	Oil	Oil (bbl)	50133.70
2010	MI	Gas	Unprocessed (Wet) Gas (mcf)	715340.04
2010	MI	Oil	Condensate (bbl)	7655.80
2010	MI	Oil	Other Liquid Hydrocarbons (bbl)	10.02
2010	MI	NGL	Gas Plant Products (gal)	696471.93
2010	MO	Copper Concentrate	Copper Concentrate (ton)	7551.99
2010	MO	Lead Concentrate	Lead Concentrate (ton)	179484.01
2010	MO	Zinc Concentrate	Zinc Concentrate (ton)	43438.00
2010	MS	Oil	Oil (bbl)	226454.31
2010	MS	Gas	Unprocessed (Wet) Gas (mcf)	807953.69
2010	MS	Oil	Condensate (bbl)	40105.90
2010	MT	Coal	Coal (ton)	25385797.00
2010	MT	Gas	Coal Bed Methane (mcf)	4042714.91
2010	MT	Gas	Processed (Residue) Gas (mcf)	175709.75
2010	MT	Gas	Unprocessed (Wet) Gas (mcf)	20800047.25
2010	MT	Oil	Oil (bbl)	3038838.76
2010	MT	NGL	Gas Plant Products (gal)	2616323.92
2010	MT	Sulfur	Sulfur (lton)	918.08
2010	MT	Oil	Condensate (bbl)	744.00
2010	ND	Gas	Processed (Residue) Gas (mcf)	1438920.50
2010	ND	Gas	Unprocessed (Wet) Gas (mcf)	7268867.54
2010	ND	NGL	Gas Plant Products (gal)	7919824.26
2010	ND	Oil	Condensate (bbl)	950.98
2010	ND	Oil	Oil (bbl)	9443221.06
2010	ND	Gas	Gas Lost - Flared or Vented (mcf)	2778.50
2010	ND	Gas	Nitrogen (mcf)	30924.83
2010	ND	Oil	Drip or Scrubber Condensate (bbl)	2709.21
2010	ND	Coal	Coal (ton)	369609.00
2010	ND	Gas	Fuel Gas (mcf)	2201.92
2010	ND	Leonardite	Leonardite (ton)	8100.00
2010	NE	Oil	Oil (bbl)	37364.98
2010	NM	Gas	Unprocessed (Wet) Gas (mcf)	209636454.42
2010	NM	Oil	Oil (bbl)	28906689.17
2010	NM	Gas	Processed (Residue) Gas (mcf)	326139116.21
2010	NM	NGL	Gas Plant Products (gal)	1213743360.58
2010	NM	Oil	Condensate (bbl)	2713461.14
2010	NM	Gas	Coal Bed Methane (mcf)	198905165.83
2010	NM	Gas	Fuel Gas (mcf)	758170.23
2010	NM	Gas	Gas Lost - Flared or Vented (mcf)	75180.59
2010	NM	Oil	Drip or Scrubber Condensate (bbl)	23263.21
2010	NM	Langbeinite	Langbeinite (ton)	877864.00
2010	NM	Muriate Of Potash-Granular	Muriate Of Potash-Granular (ton)	444951.00
2010	NM	Muriate Of Potash-Standard	Muriate Of Potash-Standard (ton)	121472.00
2010	NM	Potash	Potash (ton)	315075.00
2010	NM	Salt	Salt (ton)	434018.00
2010	NM	Sylvite-Raw Ore	Sylvite-Raw Ore (ton)	434538.00
2010	NM	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	11017181.58
2010	NM	Brine Barrels	Brine Barrels (bbl)	1370.00
2010	NM	Oil	Inlet Scrubber (bbl)	2608.31
2010	NM	Coal	Coal (ton)	2438646.00
2010	NV	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	163346106.00
2010	NV	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	1011705802.12
2010	NV	Oil	Oil (bbl)	428586.49
2010	NY	Gas	Unprocessed (Wet) Gas (mcf)	42378.58
2010	OH	Gas	Unprocessed (Wet) Gas (mcf)	564509.66
2010	OH	Oil	Oil (bbl)	27831.71
2010	OK	Gas	Unprocessed (Wet) Gas (mcf)	13539412.37
2010	OK	Oil	Condensate (bbl)	18956.97
2010	OK	Oil	Oil (bbl)	146974.01
2010	OK	Gas	Processed (Residue) Gas (mcf)	1065609.13
2010	OK	NGL	Gas Plant Products (gal)	2491102.72
2010	OK	Oil	Drip or Scrubber Condensate (bbl)	4.88
2010	OK	Coal	Coal (ton)	614831.00
2010	OK	Gas	Coal Bed Methane (mcf)	2544.87
2010	OK	Oil	Inlet Scrubber (bbl)	99.53
2010	OK	Gas	Fuel Gas (mcf)	9607.64
2010	PA	Gas	Unprocessed (Wet) Gas (mcf)	39274.08
2010	PA	Gas	Processed (Residue) Gas (mcf)	56738.00
2010	PA	Oil	Oil (bbl)	5953.98
2010	SC	Gold Placer	Gold Placer (oz)	126.00
2010	SD	Oil	Oil (bbl)	161779.88
2010	SD	Gas	Unprocessed (Wet) Gas (mcf)	285599.80
2010	TX	Oil	Oil (bbl)	230135.26
2010	TX	Gas	Processed (Residue) Gas (mcf)	1552655.89
2010	TX	Gas	Unprocessed (Wet) Gas (mcf)	19365076.01
2010	TX	Oil	Condensate (bbl)	63379.01
2010	TX	NGL	Gas Plant Products (gal)	523450.01
2010	TX	Gas	Fuel Gas (mcf)	572.48
2010	TX	Oil	Drip or Scrubber Condensate (bbl)	12.32
2010	UT	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	2670508902.54
2010	UT	Coal	Coal (ton)	8680464.00
2010	UT	Gas	Coal Bed Methane (mcf)	14463133.95
2010	UT	Gas	Fuel Gas (mcf)	164709.25
2010	UT	Gas	Processed (Residue) Gas (mcf)	223682339.00
2010	UT	Gas	Unprocessed (Wet) Gas (mcf)	25500788.25
2010	UT	NGL	Gas Plant Products (gal)	200769453.75
2010	UT	Oil	Oil (bbl)	9547026.81
2010	UT	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	1685774.10
2010	UT	Oil	Condensate (bbl)	1923858.38
