Year	State	County	FIPS	Commodity	Product	Type	Volume
2010	KY	Mccreary	21147	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1420.8
2010	KY	Meade	21163	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1358.74
2010	KY	Morgan	21175	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1882.03
2010	KY	Owsley	21189	Gas	Processed (Residue) Gas (mcf)	Royalties	247.19
2010	KY	Owsley	21189	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	842.15
2010	KY	Owsley	21189	NGL	Gas Plant Products (gal)	Royalties	340.88
2010	KY	Pike	21195	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	22265.66
2010	KY	Whitley	21235	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	18111.54
2011	KY	Clay	21051	Gas	Processed (Residue) Gas (mcf)	Royalties	349.55
2011	KY	Clay	21051	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	55120.13
2011	KY	Clay	21051	NGL	Gas Plant Products (gal)	Royalties	295.43
2011	KY	Clay	21051	Oil	Oil (bbl)	Royalties	1026.71
2011	KY	Floyd	21071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	11429.02
2011	KY	Floyd	21071	NGL	Gas Plant Products (gal)	Royalties	198.32
2011	KY	Henderson	21101	Oil	Oil (bbl)	Royalties	9810.45
2011	KY	Johnson	21115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1022.83
2011	KY	Lawrence	21127	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	2869.92
2011	KY	Leslie	21131	Coal	Coal (ton)	Royalties	208991
2011	KY	Leslie	21131	Gas	Processed (Residue) Gas (mcf)	Royalties	4302.04
2011	KY	Leslie	21131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	22561.21
2011	KY	Leslie	21131	NGL	Gas Plant Products (gal)	Royalties	13651.52
2011	KY	Leslie	21131	Oil	Oil (bbl)	Royalties	1381.83
2011	KY	Letcher	21133	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1149.76
2011	KY	Mccreary	21147	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1159.97
2011	KY	Meade	21163	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	585.07
2011	KY	Morgan	21175	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	2440.31
2011	KY	Owsley	21189	Gas	Processed (Residue) Gas (mcf)	Royalties	240.32
2011	KY	Owsley	21189	NGL	Gas Plant Products (gal)	Royalties	203.1
