Year	State	County	FIPS	Jobs	Total	Share
2009	NE	Cedar County	31027	9	2524	0.0036
2009	NE	Cheyenne County	31033	3	5662	0.0005
2009	NE	Dodge County	31053	11	16300	0.0007
2009	NE	Douglas County	31055	49	312482	0.0002
2009	NE	Hall County	31079	22	33577	0.0007
2009	NE	Hitchcock County	31087	35	733	0.0477
2009	NE	Holt County	31089	15	4297	0.0035
2009	NE	Howard County	31093	14	1433	0.0098
2009	NE	Kimball County	31105	49	1400	0.0350
2009	NE	Red Willow County	31145	49	5139	0.0095
2009	NE	Richardson County	31147	5	2359	0.0021
2009	NE	Sarpy County	31153	16	59746	0.0003
2009	NE	Scotts Bluff County	31157	12	16962	0.0007
2009	NE	Washington County	31177	55	7978	0.0069
2010	NE		31000	913	896936	0.0010
2010	NE	Buffalo County	31019	47	25010	0.0019
2010	NE	Cass County	31025	132	4800	0.0275
2010	NE	Cedar County	31027	8	2571	0.0031
2010	NE	Cheyenne County	31033	3	5378	0.0006
2010	NE	Dodge County	31053	11	15946	0.0007
2010	NE	Douglas County	31055	49	310928	0.0002
2010	NE	Hall County	31079	20	33326	0.0006
2010	NE	Hitchcock County	31087	35	752	0.0465
2010	NE	Holt County	31089	16	4356	0.0037
2010	NE	Howard County	31093	14	1429	0.0098
2010	NE	Jefferson County	31095	10	3110	0.0032
2010	NE	Kimball County	31105	45	1409	0.0319
2010	NE	Red Willow County	31145	52	5119	0.0102
2010	NE	Richardson County	31147	5	2346	0.0021
2010	NE	Sarpy County	31153	12	59552	0.0002
2011	NE		31000	1027	901584	0.0011
2011	NE	Buffalo County	31019	51	25400	0.0020
2011	NE	Cass County	31025	140	4816	0.0291
2011	NE	Cedar County	31027	4	2610	0.0015
2011	NE	Cheyenne County	31033	3	5532	0.0005
2011	NE	Dodge County	31053	11	16201	0.0007
2011	NE	Hall County	31079	18	34114	0.0005
2011	NE	Hitchcock County	31087	41	712	0.0576
2011	NE	Holt County	31089	16	4438	0.0036
2011	NE	Howard County	31093	19	1438	0.0132
2011	NE	Jefferson County	31095	10	3241	0.0031
2011	NE	Kimball County	31105	57	1471	0.0387
2011	NE	Red Willow County	31145	61	5167	0.0118
2011	NE	Sarpy County	31153	17	60277	0.0003
2011	NE	Saunders County	31155	31	4753	0.0065
2011	NE	Scotts Bluff County	31157	10	16673	0.0006
2012	NE		31000	1127	920295	0.0012
2012	NE	Buffalo County	31019	47	26043	0.0018
2012	NE	Cass County	31025	153	5010	0.0305
2012	NE	Cedar County	31027	4	2672	0.0015
2012	NE	Cheyenne County	31033	3	5685	0.0005
2012	NE	Dodge County	31053	10	16474	0.0006
2012	NE	Hall County	31079	17	34955	0.0005
2012	NE	Hitchcock County	31087	46	710	0.0648
2012	NE	Holt County	31089	16	4516	0.0035
2012	NE	Howard County	31093	19	1456	0.0130
2012	NE	Jefferson County	31095	11	3244	0.0034
2012	NE	Kimball County	31105	66	1526	0.0433
2012	NE	Red Willow County	31145	67	5303	0.0126
2012	NE	Richardson County	31147	5	2459	0.0020
2012	NE	Sarpy County	31153	19	61731	0.0003
2012	NE	Scotts Bluff County	31157	8	17013	0.0005
2013	NE		31000	1052	932768	0.0011
2013	NE	Buffalo County	31019	40	26369	0.0015
2013	NE	Cass County	31025	157	5163	0.0304
2013	NE	Cheyenne County	31033	4	5751	0.0007
2013	NE	Dodge County	31053	10	16613	0.0006
2013	NE	Hall County	31079	17	35298	0.0005
2013	NE	Hitchcock County	31087	52	701	0.0742
2013	NE	Holt County	31089	13	4548	0.0029
2013	NE	Howard County	31093	12	1500	0.0080
2013	NE	Jefferson County	31095	11	3270	0.0034
2013	NE	Kimball County	31105	62	1514	0.0410
2013	NE	Pierce County	31139	12	1999	0.0060
2013	NE	Red Willow County	31145	53	5402	0.0098
2013	NE	Richardson County	31147	5	2435	0.0021
2013	NE	Sarpy County	31153	21	63564	0.0003
