Land Category	FY	St	County Name	FIPS	Revenue Type	Mineral Lease Type	Commodity	Product	Total
Fed Onshore	2015	KY	Letcher	21133	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$479.38
Fed Onshore	2015	KY	Letcher	21133	Royalties	Oil & Gas	Oil	Oil	$83.82
Fed Onshore	2015	KY	Mccreary	21147	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$2,012.88
Fed Onshore	2015	KY	Mccreary	21147	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,347.82
Fed Onshore	2015	KY	Mccreary	21147	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$165.55
Fed Onshore	2015	KY	Meade	21163	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$38,686.14
Fed Onshore	2015	KY	Morgan	21175	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,406.75
Fed Onshore	2015	KY	Owsley	21189	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$93.68
Fed Onshore	2015	KY	Pike	21195	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$10,074.80
Fed Onshore	2015	KY	Whitley	21235	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$6,356.83
Fed Onshore	2015	KY	Whitley	21235	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$3,406.18
Fed Onshore	2015	KY	Whitley	21235	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$3,163.11
Fed Onshore	2015	LA	Avoyelles	22009	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$198.00
Fed Onshore	2015	LA	Beauregard	22011	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$0.53
Fed Onshore	2015	LA	Beauregard	22011	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$24.38
Fed Onshore	2015	LA	Beauregard	22011	Royalties	Oil & Gas	NGL	Gas Plant Products	$10.96
Fed Onshore	2015	LA	Beauregard	22011	Royalties	Oil & Gas	Oil	Oil	$94.66
Fed Onshore	2015	LA	Bienville	22013	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($27,318.34)
Fed Onshore	2015	LA	Bienville	22013	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$80.00
Fed Onshore	2015	LA	Bienville	22013	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$2,610.41
Fed Onshore	2015	LA	Bienville	22013	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$50,015.31
Fed Onshore	2015	LA	Bienville	22013	Royalties	Oil & Gas	NGL	Gas Plant Products	$15.69
Fed Onshore	2015	LA	Bienville	22013	Royalties	Oil & Gas	Oil	Condensate	$67.75
Fed Onshore	2015	LA	Bossier	22015	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($555,443.85)
Fed Onshore	2015	LA	Bossier	22015	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$5,123.50
Fed Onshore	2015	LA	Bossier	22015	Royalties	Oil & Gas	Gas	Fuel Gas	$280,132.68
Fed Onshore	2015	LA	Bossier	22015	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$2,369,069.63
Fed Onshore	2015	LA	Bossier	22015	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,558,276.87
Fed Onshore	2015	LA	Bossier	22015	Royalties	Oil & Gas	NGL	Gas Plant Products	$553,901.69
Fed Onshore	2015	LA	Bossier	22015	Royalties	Oil & Gas	Oil	Condensate	$356,353.02
Fed Onshore	2015	LA	Bossier	22015	Royalties	Oil & Gas	Oil	Oil	$103,113.95
Fed Onshore	2015	LA	Caddo	22017	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$4,293.00
Fed Onshore	2015	LA	Caddo	22017	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$3,871.05
Fed Onshore	2015	LA	Caddo	22017	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,446.16
Fed Onshore	2015	LA	Caddo	22017	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$18,110.56
Fed Onshore	2015	LA	Caddo	22017	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$170,359.21
Fed Onshore	2015	LA	Caddo	22017	Royalties	Oil & Gas	NGL	Gas Plant Products	$4,412.62
Fed Onshore	2015	LA	Caddo	22017	Royalties	Oil & Gas	Oil	Condensate	$13,932.75
Fed Onshore	2015	LA	Caddo	22017	Royalties	Oil & Gas	Oil	Oil	$46,525.86
Fed Onshore	2015	LA	Calcasieu	22019	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$280.00
Fed Onshore	2015	LA	Caldwell	22021	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$32.00
Fed Onshore	2015	LA	Caldwell	22021	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,933.00
Fed Onshore	2015	LA	Caldwell	22021	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$243.50
Fed Onshore	2015	LA	Cameron	22023	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$125,730.06
Fed Onshore	2015	LA	Cameron	22023	Royalties	Oil & Gas	Oil	Oil	$5,034.01
Fed Onshore	2015	LA	Claiborne	22027	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($11,912.54)
Fed Onshore	2015	LA	Claiborne	22027	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$18,750.50
Fed Onshore	2015	LA	Claiborne	22027	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$32,334.92
Fed Onshore	2015	LA	Claiborne	22027	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$10,787.90
Fed Onshore	2015	LA	Claiborne	22027	Royalties	Oil & Gas	NGL	Gas Plant Products	$23,358.96
Fed Onshore	2015	LA	Claiborne	22027	Royalties	Oil & Gas	Oil	Condensate	$31,894.48
Fed Onshore	2015	LA	Claiborne	22027	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$418.41
Fed Onshore	2015	LA	Claiborne	22027	Royalties	Oil & Gas	Oil	Oil	$34,954.91
Fed Onshore	2015	LA	Concordia	22029	Royalties	Oil & Gas	Oil	Oil	$8,166.92
Fed Onshore	2015	LA	De Soto	22031	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($30,183.78)
Fed Onshore	2015	LA	De Soto	22031	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$82.50
Fed Onshore	2015	LA	De Soto	22031	Royalties	Oil & Gas	Gas	Fuel Gas	$1,147.14
Fed Onshore	2015	LA	De Soto	22031	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	($145,598.61)
Fed Onshore	2015	LA	De Soto	22031	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$459,011.47
Fed Onshore	2015	LA	E Btn Rouge	22033	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($1,423.19)
Fed Onshore	2015	LA	E Btn Rouge	22033	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	($13,058.01)
Fed Onshore	2015	LA	E Btn Rouge	22033	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$0.17
Fed Onshore	2015	LA	E Btn Rouge	22033	Royalties	Oil & Gas	NGL	Gas Plant Products	($6,585.32)
Fed Onshore	2015	LA	E Btn Rouge	22033	Royalties	Oil & Gas	Oil	Condensate	($50,364.46)
Fed Onshore	2015	LA	Grant	22043	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$378.17
Fed Onshore	2015	LA	Grant	22043	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$36,465.00
Fed Onshore	2015	LA	Grant	22043	Royalties	Oil & Gas	Oil	Oil	$160,233.60
Fed Onshore	2015	LA	Iberville	22047	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$862.00
Fed Onshore	2015	LA	Jackson	22049	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$160.00
Fed Onshore	2015	LA	Jackson	22049	Royalties	Oil & Gas	NGL	Gas Plant Products	$79.48
Fed Onshore	2015	LA	Jefferson	22051	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$17,680.87
Fed Onshore	2015	LA	Jefferson	22051	Royalties	Oil & Gas	Oil	Oil	$93,988.53
Fed Onshore	2015	LA	La Salle	22059	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$3.00
Fed Onshore	2015	LA	Lafourche	22057	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$114.00
Fed Onshore	2015	LA	Lincoln	22061	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$0.57
Fed Onshore	2015	LA	Lincoln	22061	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$82.00
Fed Onshore	2015	LA	Lincoln	22061	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$543.09
Fed Onshore	2015	LA	Lincoln	22061	Royalties	Oil & Gas	NGL	Gas Plant Products	$250.42
Fed Onshore	2015	LA	Lincoln	22061	Royalties	Oil & Gas	Oil	Condensate	$133.13
Fed Onshore	2015	LA	Morehouse	22067	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$119.58
Fed Onshore	2015	LA	Morehouse	22067	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$422.89
Fed Onshore	2015	LA	Natchitoches	22069	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($41.49)
Fed Onshore	2015	LA	Natchitoches	22069	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$96,047.53
Fed Onshore	2015	LA	Natchitoches	22069	Royalties	Oil & Gas	Oil	Oil	$45.41
Fed Onshore	2015	LA	Ouachita	22073	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$324.00
Fed Onshore	2015	LA	Ouachita	22073	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$109.24
Fed Onshore	2015	LA	Plaquemines	22075	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$16,365.70
Fed Onshore	2015	LA	Plaquemines	22075	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,468.36
Fed Onshore	2015	LA	Plaquemines	22075	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$32,053.25
Fed Onshore	2015	LA	Plaquemines	22075	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$38,324.54
Fed Onshore	2015	LA	Plaquemines	22075	Royalties	Oil & Gas	NGL	Gas Plant Products	$17,745.79
Fed Onshore	2015	LA	Plaquemines	22075	Royalties	Oil & Gas	Oil	Condensate	$1,653.57
Fed Onshore	2015	LA	Plaquemines	22075	Royalties	Oil & Gas	Oil	Oil	$2,735,402.15
Fed Onshore	2015	LA	Pt. Coupee	22077	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$16,575.00
Fed Onshore	2015	LA	Pt. Coupee	22077	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$79.50
Fed Onshore	2015	LA	Rapides	22079	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$11,983.08
Fed Onshore	2015	LA	Rapides	22079	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$103,232.00
Fed Onshore	2015	LA	Rapides	22079	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$1,625.75
Fed Onshore	2015	LA	Rapides	22079	Royalties	Oil & Gas	NGL	Gas Plant Products	$446.33
Fed Onshore	2015	LA	Rapides	22079	Royalties	Oil & Gas	Oil	Oil	$54,151.60
Fed Onshore	2015	LA	Red River	22081	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$92.12
Fed Onshore	2015	LA	Red River	22081	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,231.60
Fed Onshore	2015	LA	Red River	22081	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$8,256.62
Fed Onshore	2015	LA	Red River	22081	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$11,805.13
Fed Onshore	2015	LA	Sabine	22085	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$0.18
Fed Onshore	2015	LA	Sabine	22085	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$9.00
Fed Onshore	2015	LA	Sabine	22085	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$18.18
Fed Onshore	2015	LA	Sabine	22085	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$177.10
Fed Onshore	2015	LA	South Pass	22721	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$12.28
Fed Onshore	2015	LA	South Pass	22721	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$0.14
Fed Onshore	2015	LA	South Pass	22721	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$12.29
Fed Onshore	2015	LA	South Pass	22721	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$27.30
Fed Onshore	2015	LA	South Pass	22721	Royalties	Oil & Gas	NGL	Gas Plant Products	$12.19
Fed Onshore	2015	LA	South Pass	22721	Royalties	Oil & Gas	Oil	Oil	$1,631.28
Fed Onshore	2015	LA	St Charles	22089	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$14,156.00
Fed Onshore	2015	LA	St Martin	22099	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$225.94
Fed Onshore	2015	LA	St Martin	22099	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$18,365.11
Fed Onshore	2015	LA	St Martin	22099	Royalties	Oil & Gas	Oil	Oil	$161,124.94
Fed Onshore	2015	LA	Terrebonne	22109	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$5.18
Fed Onshore	2015	LA	Terrebonne	22109	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	($67,315.69)
Fed Onshore	2015	LA	Terrebonne	22109	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$68,395.60
Fed Onshore	2015	LA	Terrebonne	22109	Royalties	Oil & Gas	Oil	Oil	$1,221.35
Fed Onshore	2015	LA	Union	22111	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$0.01
Fed Onshore	2015	LA	Union	22111	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$217.80
Fed Onshore	2015	LA	Vermilion	22113	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$272.00
Fed Onshore	2015	LA	Vermilion	22113	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$130.76
Fed Onshore	2015	LA	Vermilion	22113	Royalties	Oil & Gas	Oil	Condensate	($9.39)
Fed Onshore	2015	LA	Vermilion	22113	Royalties	Oil & Gas	Oil	Oil	$31,603.66
Fed Onshore	2015	LA	Vernon	22115	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$10,999.12
Fed Onshore	2015	LA	Vernon	22115	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$26,409.00
Fed Onshore	2015	LA	Vernon	22115	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$783.50
Fed Onshore	2015	LA	Vernon	22115	Royalties	Oil & Gas	NGL	Gas Plant Products	$283.74
Fed Onshore	2015	LA	Vernon	22115	Royalties	Oil & Gas	Oil	Oil	$8,452.00
Fed Onshore	2015	LA	Vernon	22115	Royalties	Oil & Gas	Sulfur	Sulfur	$203.40
Fed Onshore	2015	LA	Webster	22119	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1,026.46
Fed Onshore	2015	LA	Webster	22119	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$38,889.00
Fed Onshore	2015	LA	Webster	22119	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$21,275.10
Fed Onshore	2015	LA	Webster	22119	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$2,129.60
Fed Onshore	2015	LA	Webster	22119	Royalties	Oil & Gas	NGL	Gas Plant Products	$6,912.01
Fed Onshore	2015	LA	Webster	22119	Royalties	Oil & Gas	Oil	Condensate	$5,237.79
Fed Onshore	2015	LA	Webster	22119	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$1.40
Fed Onshore	2015	LA	Webster	22119	Royalties	Oil & Gas	Oil	Oil	$39,890.33
Fed Onshore	2015	LA	West Delta	22719	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$0.04
Fed Onshore	2015	LA	West Delta	22719	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$1.75
Fed Onshore	2015	LA	West Delta	22719	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$9.58
Fed Onshore	2015	LA	West Delta	22719	Royalties	Oil & Gas	NGL	Gas Plant Products	$3.60
Fed Onshore	2015	LA	West Delta	22719	Royalties	Oil & Gas	Oil	Oil	$72.41
Fed Onshore	2015	LA	Winn	22127	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$17.27
Fed Onshore	2015	LA	Winn	22127	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$32,813.78
Fed Onshore	2015	LA	Winn	22127	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$1,535.32
Fed Onshore	2015	LA	Winn	22127	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$12,774.42
Fed Onshore	2015	LA	Winn	22127	Royalties	Oil & Gas	Oil	Condensate	$5,036.35
Fed Onshore	2015	MD	Garrett	24023	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$18,796.41
Fed Onshore	2015	MD	Garrett	24023	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$496.00
Fed Onshore	2015	MI	Alcona	26001	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,484.50
Fed Onshore	2015	MI	Alcona	26001	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$2,857.05
Fed Onshore	2015	MI	Allegan	26005	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$10,465.50
Fed Onshore	2015	MI	Allegan	26005	Royalties	Oil & Gas	Oil	Oil	$793.11
Fed Onshore	2015	MI	Antrim	26009	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$946.45
Fed Onshore	2015	MI	Calhoun	26025	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$4,919.26
Fed Onshore	2015	MI	Calhoun	26025	Royalties	Oil & Gas	Oil	Oil	$12,504.62
Fed Onshore	2015	MI	Calhoun	26025	Royalties	Oil & Gas	Oil	Other Liquid Hydrocarbons	$945.75
Fed Onshore	2015	MI	Clare	26035	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$720.60
Fed Onshore	2015	MI	Clare	26035	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$80.00
Fed Onshore	2015	MI	Clare	26035	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$900.99
Fed Onshore	2015	MI	Clare	26035	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$800.24
Fed Onshore	2015	MI	Clare	26035	Royalties	Oil & Gas	Oil	Oil	$11,040.39
Fed Onshore	2015	MI	Crawford	26039	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$798.68
Fed Onshore	2015	MI	Crawford	26039	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,798.00
Fed Onshore	2015	MI	Crawford	26039	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$23,089.36
Fed Onshore	2015	MI	Grand Trvse	26055	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($853.51)
Fed Onshore	2015	MI	Grand Trvse	26055	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$120.00
Fed Onshore	2015	MI	Grand Trvse	26055	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$264.46
Fed Onshore	2015	MI	Grand Trvse	26055	Royalties	Oil & Gas	NGL	Gas Plant Products	$2,209.30
Fed Onshore	2015	MI	Grand Trvse	26055	Royalties	Oil & Gas	Oil	Condensate	$559.11
Fed Onshore	2015	MI	Jackson	26075	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$2,618.38
Fed Onshore	2015	MI	Jackson	26075	Royalties	Oil & Gas	Oil	Oil	$42,340.52
Fed Onshore	2015	MI	Jackson	26075	Royalties	Oil & Gas	Oil	Other Liquid Hydrocarbons	$943.19
Fed Onshore	2015	MI	Kalkaska	26079	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($123.61)
Fed Onshore	2015	MI	Kalkaska	26079	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$3,029.26
Fed Onshore	2015	MI	Kalkaska	26079	Royalties	Oil & Gas	NGL	Gas Plant Products	$1,353.18
Fed Onshore	2015	MI	Kalkaska	26079	Royalties	Oil & Gas	Oil	Oil	$23,678.95
Fed Onshore	2015	MI	Lake	26085	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$222.00
Fed Onshore	2015	MI	Lake	26085	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$7,756.50
Fed Onshore	2015	MI	Manistee	26101	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$13,502.00
Fed Onshore	2015	MI	Mason	26105	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$13,897.00
Fed Onshore	2015	MI	Missaukee	26113	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$80.00
Fed Onshore	2015	MI	Montmorency	26119	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($6,466.41)
Fed Onshore	2015	MI	Montmorency	26119	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$48,931.24
Fed Onshore	2015	MI	Montmorency	26119	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$135,017.93
Fed Onshore	2015	MI	Montmorency	26119	Royalties	Oil & Gas	NGL	Gas Plant Products	$1,081.98
Fed Onshore	2015	MI	Muskegon	26121	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$14,218.00
Fed Onshore	2015	MI	Newaygo	26123	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$86,402.00
Fed Onshore	2015	MI	Newaygo	26123	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1,982.25
Fed Onshore	2015	MI	Newaygo	26123	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$43,009.50
Fed Onshore	2015	MI	Newaygo	26123	Royalties	Oil & Gas	Oil	Oil	$2,843.25
Fed Onshore	2015	MI	Oceana	26127	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$162.00
Fed Onshore	2015	MI	Oceana	26127	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$21,808.00
Fed Onshore	2015	MI	Ogemaw	26129	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($1,747.09)
Fed Onshore	2015	MI	Ogemaw	26129	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$9,698.55
Fed Onshore	2015	MI	Ogemaw	26129	Royalties	Oil & Gas	NGL	Gas Plant Products	$1,574.39
Fed Onshore	2015	MI	Ogemaw	26129	Royalties	Oil & Gas	Oil	Condensate	$751.11
Fed Onshore	2015	MI	Oscoda	26135	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($62,311.18)
Fed Onshore	2015	MI	Oscoda	26135	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$279,423.74
Fed Onshore	2015	MI	Oscoda	26135	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$3,528.76
Fed Onshore	2015	MI	Oscoda	26135	Royalties	Oil & Gas	NGL	Gas Plant Products	$44,707.14
Fed Onshore	2015	MI	Oscoda	26135	Royalties	Oil & Gas	Oil	Condensate	$34,859.87
Fed Onshore	2015	MI	Oscoda	26135	Royalties	Oil & Gas	Oil	Oil	$16,287.28
Fed Onshore	2015	MI	Otsego	26137	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($266.96)
Fed Onshore	2015	MI	Otsego	26137	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$2,979.70
Fed Onshore	2015	MI	Roscommon	26143	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$840.00
Fed Onshore	2015	MI	Roscommon	26143	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$7,815.83
Fed Onshore	2015	MI	Roscommon	26143	Royalties	Oil & Gas	Oil	Oil	$18,184.15
Fed Onshore	2015	MN	Lake	27075	Other Revenues	Copper	Hardrock		$25,654.85
Fed Onshore	2015	MN	Lake	27075	Other Revenues	Hardrock	Hardrock		$22,550.00
Fed Onshore	2015	MN	Lake	27075	Rents	Hardrock	Hardrock		$1,037.50
Fed Onshore	2015	MN	Le Sueur	27079	Rents	Hardrock	Hardrock		$20.00
Fed Onshore	2015	MN	St Louis	27137	Other Revenues	Copper	Hardrock		$455.15
Fed Onshore	2015	MO	Crawford	29055	Other Revenues	Hardrock	Hardrock		$4,702.48
Fed Onshore	2015	MO	Crawford	29055	Royalties	Hardrock	Hardrock	Copper Concentrate	$15,289.20
Fed Onshore	2015	MO	Crawford	29055	Royalties	Hardrock	Hardrock	Lead Concentrate	$4,216.01
Fed Onshore	2015	MO	Crawford	29055	Royalties	Hardrock	Hardrock	Zinc Concentrate	$0.84
Fed Onshore	2015	MO	Dent	29065	Other Revenues	Hardrock	Hardrock		$8,474.51
Fed Onshore	2015	MO	Dent	29065	Royalties	Hardrock	Hardrock	Copper Concentrate	$1,701.40
Fed Onshore	2015	MO	Dent	29065	Royalties	Hardrock	Hardrock	Lead Concentrate	$48,210.47
Fed Onshore	2015	MO	Dent	29065	Royalties	Hardrock	Hardrock	Zinc Concentrate	$15,288.11
Fed Onshore	2015	MO	Iron	29093	Other Revenues	Hardrock	Hardrock		$14,916.31
Fed Onshore	2015	MO	Iron	29093	Royalties	Hardrock	Hardrock	Copper Concentrate	$353,353.38
Fed Onshore	2015	MO	Iron	29093	Royalties	Hardrock	Hardrock	Lead Concentrate	$2,689,119.78
Fed Onshore	2015	MO	Iron	29093	Royalties	Hardrock	Hardrock	Zinc Concentrate	$330,128.55
Fed Onshore	2015	MO	Madison	29123	Other Revenues	Hardrock	Hardrock		$2,007.76
Fed Onshore	2015	MO	Reynolds	29179	Other Revenues	Hardrock	Hardrock		$7,017.30
Fed Onshore	2015	MO	Reynolds	29179	Rents	Hardrock	Hardrock		$23.45
Fed Onshore	2015	MO	Reynolds	29179	Royalties	Hardrock	Hardrock	Copper Concentrate	$1,017,262.02
Fed Onshore	2015	MO	Reynolds	29179	Royalties	Hardrock	Hardrock	Lead Concentrate	$4,327,618.03
Fed Onshore	2015	MO	Reynolds	29179	Royalties	Hardrock	Hardrock	Zinc Concentrate	$1,029,353.22
Fed Onshore	2015	MO	Shannon	29203	Other Revenues	Hardrock	Hardrock		$1,048.22
Fed Onshore	2015	MO	Shannon	29203	Royalties	Hardrock	Hardrock	Copper Concentrate	$35,760.25
Fed Onshore	2015	MO	Shannon	29203	Royalties	Hardrock	Hardrock	Lead Concentrate	$105,562.00
Fed Onshore	2015	MO	Shannon	29203	Royalties	Hardrock	Hardrock	Zinc Concentrate	$1,286.55
Fed Onshore	2015	MO	St Charles	29183	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$14,074.40
Fed Onshore	2015	MO	Washington	29221	Other Revenues	Hardrock	Hardrock		$5,890.34
Fed Onshore	2015	MO	Washington	29221	Royalties	Hardrock	Hardrock	Copper Concentrate	$4,526.60
Fed Onshore	2015	MO	Washington	29221	Royalties	Hardrock	Hardrock	Lead Concentrate	$5,787.26
Fed Onshore	2015	MO	Washington	29221	Royalties	Hardrock	Hardrock	Zinc Concentrate	$1,501.02
Fed Onshore	2015	MS	Adams	28001	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1.79
Fed Onshore	2015	MS	Adams	28001	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$5,551.50
