Month,Calendar Year,Land Class,Land Category,Commodity,Volume
July,2019,Federal,Onshore,Gas Prod Vol (mcf)," 268,085,156 "
July,2019,Federal,Onshore,Oil Prod Vol (bbl)," 22,420,338 "
July,2019,Native American,Onshore,Coal Prod Vol (ton)," 906,463 "
July,2019,Native American,Onshore,Gas Prod Vol (mcf)," 33,026,212 "
July,2019,Native American,Onshore,Oil Prod Vol (bbl)," 7,866,532 "
August,2019,Federal,Offshore,Gas Prod Vol (mcf)," 93,463,284 "
August,2019,Federal,Offshore,Oil Prod Vol (bbl)," 61,974,762 "
August,2019,Federal,Onshore,Coal Prod Vol (ton)," 27,966,393 "
August,2019,Federal,Onshore,Gas Prod Vol (mcf)," 270,219,596 "
August,2019,Federal,Onshore,Oil Prod Vol (bbl)," 21,893,646 "
August,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,341,162 "
August,2019,Native American,Onshore,Gas Prod Vol (mcf)," 32,674,828 "
August,2019,Native American,Onshore,Oil Prod Vol (bbl)," 7,792,265 "
September,2019,Federal,Offshore,Gas Prod Vol (mcf)," 85,529,183 "
September,2019,Federal,Offshore,Oil Prod Vol (bbl)," 55,808,278 "
September,2019,Federal,Onshore,Coal Prod Vol (ton)," 25,440,483 "
September,2019,Federal,Onshore,Gas Prod Vol (mcf)," 264,961,917 "
September,2019,Federal,Onshore,Oil Prod Vol (bbl)," 19,981,546 "
September,2019,Native American,Onshore,Coal Prod Vol (ton)," 847,728 "
September,2019,Native American,Onshore,Gas Prod Vol (mcf)," 31,001,857 "
September,2019,Native American,Onshore,Oil Prod Vol (bbl)," 7,136,403 "
