Month,Calendar Year,Land Class,Land Category,Revenue Type,Commodity, Revenue ,,
August,2008,Federal,Onshore,Other Revenues,Gilsonite," $20,256.58 ",,
August,2008,Federal,Onshore,Other Revenues,Hardrock, $253.88 ,,
August,2008,Federal,Onshore,Other Revenues,Oil & Gas," $10,042,164.04 ",,
August,2008,Federal,Onshore,Other Revenues,Phosphate," $33,654.05 ",,
August,2008,Federal,Onshore,Other Revenues,Potassium," $2,540.00 ",,
August,2008,Federal,Onshore,Other Revenues,Sodium," $(22,854.00)",,
August,2008,Federal,Onshore,Rents,Coal," $154,959.00 ",,
August,2008,Federal,Onshore,Rents,Geothermal," $155,522.72 ",,
August,2008,Federal,Onshore,Rents,Gilsonite, $76.50 ,,
August,2008,Federal,Onshore,Rents,Hardrock," $(4,587.50)",,
August,2008,Federal,Onshore,Rents,Oil & Gas," $9,725,943.99 ",,
August,2008,Federal,Onshore,Rents,Phosphate," $9,929.00 ",,
August,2008,Federal,Onshore,Rents,Potassium," $(2,540.00)",,
August,2008,Federal,Onshore,Rents,Sodium," $(9,435.00)",,
August,2008,Federal,Onshore,Royalties,Coal," $56,959,755.65 ",,
August,2008,Federal,Onshore,Royalties,Gas," $255,121,770.05 ",,
August,2008,Federal,Onshore,Royalties,NGL," $21,331,512.65 ",,
August,2008,Federal,Onshore,Royalties,Oil," $120,116,651.53 ",,
August,2008,Federal,Onshore,Royalties,Other Products," $10,620,756.99 ",,
August,2008,Federal,,Civil Penalties,," $212,844.00 ",,
August,2008,Federal,,Other Revenues,," $(7,975.63)",,
August,2008,Native American,Onshore,Other Revenues,Coal, $0.01 ,,
August,2008,Native American,Onshore,Other Revenues,Gas," $4,903.43 ",,
August,2008,Native American,Onshore,Other Revenues,Gypsum," $260,987.19 ",,
August,2008,Native American,Onshore,Other Revenues,NGL," $4,291.57 ",,
August,2008,Native American,Onshore,Other Revenues,Oil," $(9,614.89)",,
August,2008,Native American,Onshore,Other Revenues,Oil & Gas," $885,508.29 ",,
August,2008,Native American,Onshore,Other Revenues,Sand & Gravel," $(225,311.37)",,
August,2008,Native American,Onshore,Rents,Coal," $30,968.00 ",,
August,2008,Native American,Onshore,Rents,Oil & Gas," $(1,020.96)",,
August,2008,Native American,Onshore,Rents,Sand & Gravel, $(528.40),,
August,2008,Native American,Onshore,Royalties,Coal," $8,155,854.85 ",,
August,2008,Native American,Onshore,Royalties,Gas," $28,430,574.72 ",,
August,2008,Native American,Onshore,Royalties,NGL," $4,178,917.21 ",,
August,2008,Native American,Onshore,Royalties,Oil," $18,629,439.93 ",,
August,2008,Native American,Onshore,Royalties,Other Products," $426,681.24 ",,
September,2008,Federal,Offshore,Bonus,Oil & Gas," $(9,206,299.40)",,
September,2008,Federal,Offshore,Other Revenues,Gas," $30,263.66 ",,
September,2008,Federal,Offshore,Other Revenues,NGL," $1,198.48 ",,
September,2008,Federal,Offshore,Other Revenues,Oil," $689,620.06 ",,
September,2008,Federal,Offshore,Other Revenues,Oil & Gas," $(18,371,937.10)",,
September,2008,Federal,Offshore,Rents,Oil & Gas," $13,254,625.20 ",,
September,2008,Federal,Offshore,Royalties,Gas," $310,549,708.98 ",,
September,2008,Federal,Offshore,Royalties,NGL," $31,587,676.52 ",,
September,2008,Federal,Offshore,Royalties,Oil," $638,140,893.61 ",,
September,2008,Federal,Offshore,Royalties,Other Products, $84.48 ,,
September,2008,Federal,Onshore,Bonus,Coal, $-   ,,
September,2008,Federal,Onshore,Bonus,Geothermal," $2,590,819.00 ",,
September,2008,Federal,Onshore,Bonus,Oil & Gas," $11,782,041.00 ",,
September,2008,Federal,Onshore,Other Revenues,Clay, $480.00 ,,
September,2008,Federal,Onshore,Other Revenues,Coal," $108,504.40 ",,
September,2008,Federal,Onshore,Other Revenues,Gas," $2,434.77 ",,
September,2008,Federal,Onshore,Other Revenues,Geothermal," $1,600.00 ",,
September,2008,Federal,Onshore,Other Revenues,Gilsonite," $1,125.25 ",,
September,2008,Federal,Onshore,Other Revenues,Hardrock, $480.00 ,,
September,2008,Federal,Onshore,Other Revenues,Oil & Gas," $(1,105,701.35)",,
September,2008,Federal,Onshore,Other Revenues,Phosphate," $35,544.00 ",,
September,2008,Federal,Onshore,Other Revenues,Potassium, $153.68 ,,
September,2008,Federal,Onshore,Other Revenues,Sodium," $155,725.24 ",,
September,2008,Federal,Onshore,Rents,Clay, $160.00 ,,
September,2008,Federal,Onshore,Rents,Coal," $116,232.00 ",,
September,2008,Federal,Onshore,Rents,Geothermal," $351,430.04 ",,
September,2008,Federal,Onshore,Rents,Gilsonite, $301.00 ,,
September,2008,Federal,Onshore,Rents,Hardrock, $-   ,,
September,2008,Federal,Onshore,Rents,Oil & Gas," $6,772,511.75 ",,
September,2008,Federal,Onshore,Rents,Phosphate," $1,828.00 ",,
September,2008,Federal,Onshore,Rents,Sodium," $(3,960.00)",,
September,2008,Federal,Onshore,Royalties,Coal," $61,481,984.07 ",,
September,2008,Federal,Onshore,Royalties,Gas," $328,237,894.96 ",,
September,2008,Federal,Onshore,Royalties,NGL," $29,503,071.25 ",,
September,2008,Federal,Onshore,Royalties,Oil," $115,922,793.57 ",,
September,2008,Federal,Onshore,Royalties,Other Products," $7,845,478.01 ",,
September,2008,Federal,,Civil Penalties,," $20,040.00 ",,
September,2008,Federal,,Other Revenues,," $(8,259.14)",,
September,2008,Native American,Onshore,Other Revenues,Coal," $(73,729.60)",,
September,2008,Native American,Onshore,Other Revenues,Copper," $450,000.00 ",,
September,2008,Native American,Onshore,Other Revenues,Gas," $2,825.94 ",,
September,2008,Native American,Onshore,Other Revenues,Gypsum," $(114,954.24)",,
September,2008,Native American,Onshore,Other Revenues,NGL," $2,471.27 ",,
September,2008,Native American,Onshore,Other Revenues,Oil," $(15,667.81)",,
September,2008,Native American,Onshore,Other Revenues,Oil & Gas," $(103,730.40)",,
September,2008,Native American,Onshore,Other Revenues,Sand & Gravel," $(31,008.29)",,
September,2008,Native American,Onshore,Rents,Coal," $(7,382.72)",,
September,2008,Native American,Onshore,Rents,Oil & Gas," $76,437.41 ",,
September,2008,Native American,Onshore,Royalties,Coal," $7,673,944.09 ",,
September,2008,Native American,Onshore,Royalties,Gas," $38,153,174.30 ",,
September,2008,Native American,Onshore,Royalties,NGL," $1,692,149.02 ",,
September,2008,Native American,Onshore,Royalties,Oil," $14,886,740.46 ",,
September,2008,Native American,Onshore,Royalties,Other Products," $147,744.72 ",,
October,2008,Federal,Offshore,Bonus,Oil & Gas," $98,217,169.40 ",,
October,2008,Federal,Offshore,Other Revenues,Gas," $8,446.34 ",,
October,2008,Federal,Offshore,Other Revenues,NGL," $3,230.89 ",,
October,2008,Federal,Offshore,Other Revenues,Oil," $822,057.14 ",,
October,2008,Federal,Offshore,Other Revenues,Oil & Gas," $(25,591,265.32)",,
October,2008,Federal,Offshore,Rents,Oil & Gas," $30,524,132.58 ",,
October,2008,Federal,Offshore,Royalties,Gas," $70,499,397.55 ",,
October,2008,Federal,Offshore,Royalties,NGL," $18,391,726.47 ",,
October,2008,Federal,Offshore,Royalties,Oil," $204,126,437.21 ",,
October,2008,Federal,Offshore,Royalties,Other Products," $39,880.80 ",,
October,2008,Federal,Onshore,Bonus,Coal," $19,600.00 ",,
October,2008,Federal,Onshore,Bonus,Geothermal," $24,585,165.00 ",,
October,2008,Federal,Onshore,Bonus,Oil & Gas," $8,767,927.00 ",,
October,2008,Federal,Onshore,Other Revenues,Coal," $616,013.91 ",,
October,2008,Federal,Onshore,Other Revenues,Garnet, $120.00 ,,
October,2008,Federal,Onshore,Other Revenues,Gas," $(179,909.04)",,
October,2008,Federal,Onshore,Other Revenues,Geothermal," $81,567.49 ",,
October,2008,Federal,Onshore,Other Revenues,Gilsonite," $3,013.20 ",,
October,2008,Federal,Onshore,Other Revenues,Hardrock, $999.48 ,,
October,2008,Federal,Onshore,Other Revenues,Oil & Gas," $(25,807,975.98)",,
October,2008,Federal,Onshore,Other Revenues,Phosphate," $8,193.99 ",,
October,2008,Federal,Onshore,Other Revenues,Potassium, $(153.68),,
October,2008,Federal,Onshore,Other Revenues,Sodium," $11,605.48 ",,
October,2008,Federal,Onshore,Rents,Coal," $51,893.00 ",,
October,2008,Federal,Onshore,Rents,Garnet, $40.00 ,,
October,2008,Federal,Onshore,Rents,Geothermal," $292,254.40 ",,
October,2008,Federal,Onshore,Rents,Gilsonite, $120.00 ,,
October,2008,Federal,Onshore,Rents,Hardrock," $163,855.00 ",,
October,2008,Federal,Onshore,Rents,Oil & Gas," $5,175,604.83 ",,
October,2008,Federal,Onshore,Rents,Phosphate," $(10,890.00)",,
October,2008,Federal,Onshore,Rents,Sodium, $-   ,,
October,2008,Federal,Onshore,Rents,Tar Sands," $3,221.67 ",,
October,2008,Federal,Onshore,Royalties,Coal," $58,758,664.07 ",,
October,2008,Federal,Onshore,Royalties,Gas," $137,885,795.77 ",,
October,2008,Federal,Onshore,Royalties,NGL," $22,357,753.94 ",,
October,2008,Federal,Onshore,Royalties,Oil," $97,584,250.03 ",,
October,2008,Federal,Onshore,Royalties,Other Products," $12,975,666.13 ",,
October,2008,Federal,,Civil Penalties,," $282,960.00 ",,
October,2008,Federal,,Other Revenues,, $445.04 ,,
October,2008,Native American,Onshore,Other Revenues,Coal," $1,686,392.58 ",,
October,2008,Native American,Onshore,Other Revenues,Copper," $450,000.00 ",,
October,2008,Native American,Onshore,Other Revenues,Gas, $(117.12),,
October,2008,Native American,Onshore,Other Revenues,Gypsum," $(45,896.96)",,
October,2008,Native American,Onshore,Other Revenues,NGL," $1,800.25 ",,
October,2008,Native American,Onshore,Other Revenues,Oil," $(3,727.65)",,
October,2008,Native American,Onshore,Other Revenues,Oil & Gas," $(284,472.89)",,
October,2008,Native American,Onshore,Other Revenues,Sand & Gravel," $(22,771.62)",,
October,2008,Native American,Onshore,Rents,Coal," $(122,020.00)",,
October,2008,Native American,Onshore,Rents,Oil, $27.58 ,,
October,2008,Native American,Onshore,Rents,Oil & Gas," $86,251.91 ",,
October,2008,Native American,Onshore,Royalties,Coal," $8,087,349.69 ",,
October,2008,Native American,Onshore,Royalties,Gas," $20,894,053.60 ",,
October,2008,Native American,Onshore,Royalties,NGL," $1,227,764.17 ",,
October,2008,Native American,Onshore,Royalties,Oil," $6,770,363.90 ",,
October,2008,Native American,Onshore,Royalties,Other Products," $158,569.15 ",,
November,2008,Federal,Offshore,Bonus,Oil & Gas," $65,030,859.00 ",,
November,2008,Federal,Offshore,Other Revenues,Gas," $16,223.01 ",,
November,2008,Federal,Offshore,Other Revenues,NGL, $493.97 ,,
November,2008,Federal,Offshore,Other Revenues,Oil," $(835,304.52)",,
November,2008,Federal,Offshore,Other Revenues,Oil & Gas," $(31,676,005.62)",,
November,2008,Federal,Offshore,Rents,Oil & Gas," $36,835,096.75 ",,
November,2008,Federal,Offshore,Royalties,Gas," $163,488,631.37 ",,
November,2008,Federal,Offshore,Royalties,NGL," $7,780,363.36 ",,
November,2008,Federal,Offshore,Royalties,Oil," $286,165,899.99 ",,
November,2008,Federal,Offshore,Royalties,Other Products," $(26,461.49)",,
November,2008,Federal,Onshore,Bonus,Coal," $4,393,440.00 ",,
November,2008,Federal,Onshore,Bonus,Oil & Gas," $118,528,034.00 ",,
November,2008,Federal,Onshore,Other Revenues,Clay, $462.00 ,,
November,2008,Federal,Onshore,Other Revenues,Coal," $98,498.30 ",,
November,2008,Federal,Onshore,Other Revenues,Gas," $189,368.84 ",,
November,2008,Federal,Onshore,Other Revenues,Geothermal," $30,884.00 ",,
November,2008,Federal,Onshore,Other Revenues,Gilsonite, $84.00 ,,
November,2008,Federal,Onshore,Other Revenues,Hardrock, $61.32 ,,
November,2008,Federal,Onshore,Other Revenues,Oil & Gas," $(11,150,407.39)",,
November,2008,Federal,Onshore,Other Revenues,Phosphate," $13,581.26 ",,
November,2008,Federal,Onshore,Other Revenues,Potassium," $15,840.00 ",,
November,2008,Federal,Onshore,Other Revenues,Sodium," $41,911.90 ",,
November,2008,Federal,Onshore,Rents,Clay, $154.00 ,,
November,2008,Federal,Onshore,Rents,Coal," $254,079.00 ",,
November,2008,Federal,Onshore,Rents,Geothermal," $49,179.00 ",,
November,2008,Federal,Onshore,Rents,Gilsonite, $28.00 ,,
November,2008,Federal,Onshore,Rents,Hardrock," $(163,065.50)",,
November,2008,Federal,Onshore,Rents,Oil & Gas," $3,142,591.05 ",,
November,2008,Federal,Onshore,Rents,Phosphate," $(4,015.00)",,
November,2008,Federal,Onshore,Rents,Potassium," $5,280.00 ",,
November,2008,Federal,Onshore,Rents,Sodium," $(23,773.73)",,
November,2008,Federal,Onshore,Royalties,Coal," $65,541,957.74 ",,
November,2008,Federal,Onshore,Royalties,Gas," $166,692,034.74 ",,
November,2008,Federal,Onshore,Royalties,NGL," $26,887,618.99 ",,
November,2008,Federal,Onshore,Royalties,Oil," $85,522,417.53 ",,
November,2008,Federal,Onshore,Royalties,Other Products," $23,694,114.32 ",,
November,2008,Federal,,Civil Penalties,," $75,000.00 ",,
November,2008,Federal,,Other Revenues,, $553.05 ,,
November,2008,Native American,Onshore,Other Revenues,Copper," $150,000.00 ",,
November,2008,Native American,Onshore,Other Revenues,Gas," $3,557.71 ",,
November,2008,Native American,Onshore,Other Revenues,Gypsum," $(47,169.28)",,
November,2008,Native American,Onshore,Other Revenues,NGL," $2,097.23 ",,
November,2008,Native American,Onshore,Other Revenues,Oil," $(14,599.00)",,
November,2008,Native American,Onshore,Other Revenues,Oil & Gas," $5,097,906.68 ",,
November,2008,Native American,Onshore,Other Revenues,Sand & Gravel," $(29,825.66)",,
November,2008,Native American,Onshore,Rents,Coal," $60,000.00 ",,
November,2008,Native American,Onshore,Rents,Oil & Gas," $117,640.66 ",,
November,2008,Native American,Onshore,Rents,Sand & Gravel, $541.66 ,,
November,2008,Native American,Onshore,Royalties,Coal," $7,622,010.98 ",,
November,2008,Native American,Onshore,Royalties,Gas," $25,987,241.54 ",,
November,2008,Native American,Onshore,Royalties,NGL," $1,763,911.08 ",,
November,2008,Native American,Onshore,Royalties,Oil," $11,074,316.75 ",,
November,2008,Native American,Onshore,Royalties,Other Products," $131,279.91 ",,
December,2008,Federal,Offshore,Bonus,Oil & Gas," $86,742,023.00 ",,
December,2008,Federal,Offshore,Other Revenues,Gas," $19,472.55 ",,
December,2008,Federal,Offshore,Other Revenues,NGL," $6,453.56 ",,
December,2008,Federal,Offshore,Other Revenues,Oil," $930,062.29 ",,
December,2008,Federal,Offshore,Other Revenues,Oil & Gas," $(7,029,966.51)",,
December,2008,Federal,Offshore,Rents,Oil & Gas," $16,200,914.17 ",,
December,2008,Federal,Offshore,Royalties,Gas," $119,845,760.05 ",,
December,2008,Federal,Offshore,Royalties,NGL," $7,642,753.19 ",,
December,2008,Federal,Offshore,Royalties,Oil," $228,398,751.97 ",,
December,2008,Federal,Offshore,Royalties,Other Products, $691.84 ,,
December,2008,Federal,Onshore,Bonus,Coal," $8,892,060.00 ",,
December,2008,Federal,Onshore,Bonus,Geothermal," $816,480.00 ",,
December,2008,Federal,Onshore,Bonus,Oil & Gas," $73,525,503.00 ",,
December,2008,Federal,Onshore,Other Revenues,Coal," $(104,476.43)",,
December,2008,Federal,Onshore,Other Revenues,Gas," $8,200.18 ",,
December,2008,Federal,Onshore,Other Revenues,Geothermal," $88,266.43 ",,
December,2008,Federal,Onshore,Other Revenues,Gilsonite," $5,309.40 ",,
December,2008,Federal,Onshore,Other Revenues,Hardrock, $162.20 ,,
December,2008,Federal,Onshore,Other Revenues,Oil & Gas," $(16,628,432.91)",,
December,2008,Federal,Onshore,Other Revenues,Phosphate," $17,309.55 ",,
December,2008,Federal,Onshore,Other Revenues,Potassium," $507,246.00 ",,
December,2008,Federal,Onshore,Other Revenues,Sodium," $425,693.91 ",,
December,2008,Federal,Onshore,Rents,Coal," $97,705.00 ",,
December,2008,Federal,Onshore,Rents,Geothermal," $(54,590.76)",,
December,2008,Federal,Onshore,Rents,Gilsonite, $460.00 ,,
December,2008,Federal,Onshore,Rents,Hardrock, $675.50 ,,
December,2008,Federal,Onshore,Rents,Oil & Gas," $6,404,709.18 ",,
December,2008,Federal,Onshore,Rents,Phosphate," $3,668.00 ",,
December,2008,Federal,Onshore,Rents,Potassium," $173,810.50 ",,
December,2008,Federal,Onshore,Rents,Sodium," $92,499.15 ",,
December,2008,Federal,Onshore,Royalties,Coal," $59,708,590.49 ",,
December,2008,Federal,Onshore,Royalties,Gas," $120,383,439.55 ",,
December,2008,Federal,Onshore,Royalties,NGL," $12,649,316.31 ",,
December,2008,Federal,Onshore,Royalties,Oil," $60,902,064.13 ",,
December,2008,Federal,Onshore,Royalties,Other Products," $7,012,889.15 ",,
December,2008,Federal,,Other Revenues,, $(94.89),,
December,2008,Native American,Onshore,Other Revenues,Copper," $150,000.00 ",,
December,2008,Native American,Onshore,Other Revenues,Gas," $2,143.18 ",,
December,2008,Native American,Onshore,Other Revenues,Gypsum," $(3,812.52)",,
December,2008,Native American,Onshore,Other Revenues,NGL," $1,383.53 ",,
December,2008,Native American,Onshore,Other Revenues,Oil," $(3,970.34)",,
December,2008,Native American,Onshore,Other Revenues,Oil & Gas," $175,628.35 ",,
December,2008,Native American,Onshore,Other Revenues,Sand & Gravel," $2,983.64 ",,
December,2008,Native American,Onshore,Rents,Oil & Gas," $112,106.36 ",,
December,2008,Native American,Onshore,Rents,Sand & Gravel," $121,666.40 ",,
December,2008,Native American,Onshore,Royalties,Coal," $6,928,663.51 ",,
December,2008,Native American,Onshore,Royalties,Gas," $16,903,731.00 ",,
December,2008,Native American,Onshore,Royalties,NGL," $834,658.25 ",,
December,2008,Native American,Onshore,Royalties,Oil," $8,794,539.67 ",,
December,2008,Native American,Onshore,Royalties,Other Products," $96,887.81 ",,
January,2009,Federal,Offshore,Bonus,Oil & Gas," $144,105,309.00 ",,
January,2009,Federal,Offshore,Other Revenues,Gas," $24,922.67 ",,
January,2009,Federal,Offshore,Other Revenues,NGL, $429.57 ,,
January,2009,Federal,Offshore,Other Revenues,Oil," $(98,869.99)",,
January,2009,Federal,Offshore,Other Revenues,Oil & Gas," $(3,315,830.42)",,
January,2009,Federal,Offshore,Rents,Oil & Gas," $16,415,056.17 ",,
January,2009,Federal,Offshore,Royalties,Gas," $104,017,473.72 ",,
January,2009,Federal,Offshore,Royalties,NGL," $2,741,417.91 ",,
January,2009,Federal,Offshore,Royalties,Oil," $177,351,528.49 ",,
January,2009,Federal,Offshore,Royalties,Other Products," $6,969.79 ",,
January,2009,Federal,Onshore,Bonus,Coal," $64,113.60 ",,
January,2009,Federal,Onshore,Bonus,Oil & Gas," $32,500,903.00 ",,
January,2009,Federal,Onshore,Other Revenues,Coal," $949,165.79 ",,
January,2009,Federal,Onshore,Other Revenues,Gas," $267,386.25 ",,
January,2009,Federal,Onshore,Other Revenues,Geothermal," $3,294.20 ",,
January,2009,Federal,Onshore,Other Revenues,Gilsonite," $10,222.80 ",,
January,2009,Federal,Onshore,Other Revenues,Hardrock," $(1,597.50)",,
January,2009,Federal,Onshore,Other Revenues,Oil & Gas," $(6,333,171.71)",,
January,2009,Federal,Onshore,Other Revenues,Phosphate," $7,727.89 ",,
January,2009,Federal,Onshore,Other Revenues,Potassium," $17,253.28 ",,
January,2009,Federal,Onshore,Other Revenues,Sodium," $(112,845.80)",,
January,2009,Federal,Onshore,Rents,Coal," $73,902.00 ",,
January,2009,Federal,Onshore,Rents,Geothermal," $110,170.00 ",,
January,2009,Federal,Onshore,Rents,Gilsonite, $54.00 ,,
January,2009,Federal,Onshore,Rents,Hardrock, $(550.00),,
January,2009,Federal,Onshore,Rents,Oil & Gas," $4,683,778.13 ",,
January,2009,Federal,Onshore,Rents,Phosphate," $(4,353.00)",,
January,2009,Federal,Onshore,Rents,Potassium," $3,546.00 ",,
January,2009,Federal,Onshore,Rents,Sodium," $(5,417.00)",,
January,2009,Federal,Onshore,Royalties,Coal," $58,112,336.96 ",,
January,2009,Federal,Onshore,Royalties,Gas," $98,058,225.96 ",,
January,2009,Federal,Onshore,Royalties,NGL," $6,969,870.84 ",,
January,2009,Federal,Onshore,Royalties,Oil," $32,769,862.58 ",,
January,2009,Federal,Onshore,Royalties,Other Products," $9,321,674.40 ",,
January,2009,Federal,,Civil Penalties,," $75,000.00 ",,
January,2009,Federal,,Other Revenues,," $(1,430.00)",,
January,2009,Native American,Onshore,Other Revenues,Coal," $1,216,311.55 ",,
January,2009,Native American,Onshore,Other Revenues,Copper," $150,000.00 ",,
