Company	Revenue Type	Commodity	Revenue
FOSSIL ROCK RESOURCES LLC	ONRR - Other Revenues	Coal	$69,667
FOSSIL ROCK RESOURCES LLC	ONRR - Royalties	Coal	Withheld
FOSSIL ROCK RESOURCES LLC	ONRR/BLM - Rents	Coal	$2,160
FOUNDATION ENERGY MANAGEMENT	ONRR - Other Revenues	Oil & Gas	$453,689
FOUNDATION ENERGY MANAGEMENT	ONRR - Royalties	Gas	$598,246
FOUNDATION ENERGY MANAGEMENT	ONRR - Royalties	Oil	$165,236
FOUNDATION ENERGY MANAGEMENT	ONRR/BLM - Rents	Oil & Gas	$30,023
FOUNDATION ENERGY MANAGEMENT	BLM - Permit Fees	Oil & Gas	$9,945
FOUR CORNERS PETROLEUM LLC	ONRR - Other Revenues	Oil & Gas	$5,836
FOUR CORNERS PETROLEUM LLC	ONRR - Royalties	Gas	$9,948
FOUR CORNERS PETROLEUM LLC	ONRR - Royalties	Oil	$303,168
FOUR CORNERS PETROLEUM LLC	BLM - Permit Fees	Oil & Gas	$1,170
FOURPOINT ENERGY LLC	ONRR - Other Revenues	N/A	$972
FOURPOINT ENERGY LLC	ONRR - Other Revenues	Oil & Gas	$5,433
FOURPOINT ENERGY LLC	ONRR - Royalties	Gas	$104,909
FOURPOINT ENERGY LLC	ONRR - Royalties	Oil	$198,423
FOURPOINT ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	$2,642
FOURPOINT ENERGY LLC	BLM - Permit Fees	Oil & Gas	$2,160
FRANCO NEVADA US CORP	BLM - Permit Fees	Locatable Minerals	$111,135
FREEPOINT RESOURCES LLC	ONRR - Royalties	Gas	$755,905
FREEPORT-MCMORAN INC	BLM - Permit Fees	Locatable Minerals	$2,428,815
FREEPORT-MCMORAN INC	ONRR - Civil Penalties	N/A	$10,000
FREEPORT-MCMORAN INC	ONRR - Inspection Fees	Oil & Gas	$1,257,000
FREEPORT-MCMORAN INC	ONRR - Other Revenues	N/A	$105
FREEPORT-MCMORAN INC	ONRR - Other Revenues	Oil & Gas	$122,788
FREEPORT-MCMORAN INC	ONRR - Other Revenues	Sulfur	$2,727
FREEPORT-MCMORAN INC	ONRR - Royalties	Gas	$13,369,001
FREEPORT-MCMORAN INC	ONRR - Royalties	Oil	$114,423,990
FREEPORT-MCMORAN INC	ONRR - Royalties	Other Commodities	Withheld
FREEPORT-MCMORAN INC	ONRR/BLM - Bonus	Oil & Gas	$3,960,000
FREEPORT-MCMORAN INC	ONRR/BLM - Rents	Oil & Gas	$2,683,588
FRONTIER FIELD SERVICES LLC	ONRR - Other Revenues	Oil & Gas	$5,734
FRONTIER FIELD SERVICES LLC	ONRR - Royalties	Gas	$207,293
GASCO PRODUCTION CO	ONRR - Other Revenues	Oil & Gas	$9,337
GASCO PRODUCTION CO	ONRR - Royalties	Gas	$1,005,804
GASCO PRODUCTION CO	ONRR - Royalties	Oil	$237,108
GASCO PRODUCTION CO	ONRR/BLM - Rents	Oil & Gas	$13,413
GCC ENERGY LLC	ONRR - Royalties	Coal	Withheld
GCC ENERGY LLC	ONRR/BLM - Rents	Coal	$3,915
GENESIS CRUDE OIL LP	ONRR - Royalties	Oil	$102,563
GENESIS OIL & GAS LLC	ONRR/BLM - Bonus	Oil & Gas	$147,085
GENESIS OIL & GAS LLC	ONRR/BLM - Rents	Oil & Gas	$1,919
GEO-ENERGY PARTNERS	ONRR - Other Revenues	Geothermal	$98,244
GEO-ENERGY PARTNERS	ONRR/BLM - Rents	Geothermal	$33,402
GEORGES COLLIERS INC	ONRR - Other Revenues	Coal	$37
GEORGES COLLIERS INC	ONRR - Royalties	Coal	Withheld
GEORGES COLLIERS INC	ONRR/BLM - Rents	Coal	$10,800
GEOXPLOR CORP	BLM - Permit Fees	Locatable Minerals	$124,282
GMT EXPLORATION CO LLC	ONRR - Other Revenues	Oil & Gas	$6,553
GMT EXPLORATION CO LLC	ONRR - Royalties	Gas	$251,424
GMT EXPLORATION CO LLC	ONRR - Royalties	Oil	$12,386
GMT EXPLORATION CO LLC	ONRR/BLM - Rents	Oil & Gas	$14,644
GOLD STANDARD VENTURES US INC	BLM - Permit Fees	Locatable Minerals	$181,364
GOLDEN EAGLE PETROLEUM LTD	ONRR/BLM - Rents	Oil & Gas	$583,743
GOLDEN EAGLE PETROLEUM LTD	BLM - Permit Fees	Oil & Gas	$300,000
GOLDEN GRYPHON USA INC	BLM - Permit Fees	Locatable Minerals	$168,306
GOMEX ENERGY OFFSHORE LTD	ONRR - Inspection Fees	Oil & Gas	$34,000
GOMEX ENERGY OFFSHORE LTD	ONRR - Other Revenues	N/A	$0
GOMEX ENERGY OFFSHORE LTD	ONRR - Royalties	Gas	$33,911
GOMEX ENERGY OFFSHORE LTD	ONRR - Royalties	Oil	$2,250,930
GOMEX ENERGY OFFSHORE LTD	ONRR/BLM - Rents	Oil & Gas	$255
GRAYMONT INC	BLM - Permit Fees	Locatable Minerals	$267,294
GREAT BASIN OIL LLC	BLM - Permit Fees	Locatable Minerals	$338,200
GREAT WESTERN DRILLING CO	BLM - Permit Fees	Oil & Gas	$90
GREAT WESTERN DRILLING CO	ONRR - Other Revenues	Oil & Gas	$1,606
GREAT WESTERN DRILLING CO	ONRR - Royalties	Gas	$77,852
GREAT WESTERN DRILLING CO	ONRR - Royalties	Oil	$20,775
GREAT WESTERN DRILLING CO	ONRR/BLM - Rents	Oil & Gas	$580
GREAT WESTERN MINING CORP	BLM - Permit Fees	Locatable Minerals	$138,880
GREEN ENERGY RESOURCES INC	BLM - Permit Fees	Locatable Minerals	$230,632
GREENSHELL ENERGY CORP	ONRR/BLM - Bonus	Oil & Gas	$232,800
GREENSHELL ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	$360
GRESHAM SAVAGE NOLAN & TILDEN PC	BLM - Permit Fees	Locatable Minerals	$109,681
GRMR OIL & GAS LLC	BLM - Permit Fees	Oil & Gas	$133,659
GRMR OIL & GAS LLC	ONRR - Other Revenues	Oil & Gas	$4,910
GRMR OIL & GAS LLC	ONRR/BLM - Bonus	Oil & Gas	$6,364
GRMR OIL & GAS LLC	ONRR/BLM - Rents	Oil & Gas	$130,834
GRP MINERALS	BLM - Permit Fees	Locatable Minerals	$325,185
GRP MINERALS	BLM - Permit Fees	Mineral Materials	$94,000
GULFSANDS PETROLEUM USA INC	ONRR - Civil Penalties	N/A	$57,416
GULFSANDS PETROLEUM USA INC	ONRR - Other Revenues	Oil & Gas	$8,522
GULFSANDS PETROLEUM USA INC	ONRR - Royalties	Gas	$14,080
GULFSANDS PETROLEUM USA INC	ONRR - Royalties	Oil	$151,853
GULFSLOPE ENERGY INC	ONRR/BLM - Rents	Oil & Gas	$632,665
HALCON RESOURCES CORP	BLM - Permit Fees	Oil & Gas	$76,000
HALCON RESOURCES CORP	ONRR - Other Revenues	N/A	$729
HALCON RESOURCES CORP	ONRR - Other Revenues	Oil & Gas	$959
HALCON RESOURCES CORP	ONRR - Royalties	Gas	$44,054
HALCON RESOURCES CORP	ONRR - Royalties	Oil	$1,323,295
HALCON RESOURCES CORP	ONRR/BLM - Rents	Oil & Gas	$2,600
HALLADOR PETROLEUM CO	BLM - Permit Fees	Oil & Gas	$25,090
HALLADOR PETROLEUM CO	ONRR - Other Revenues	Oil & Gas	$306
HALLADOR PETROLEUM CO	ONRR - Royalties	Gas	$114,038
HALLADOR PETROLEUM CO	ONRR - Royalties	Oil	$2,948
HARRINGTON SW ENERGY LTD	ONRR - Other Revenues	Oil & Gas	$101
HARRINGTON SW ENERGY LTD	ONRR - Royalties	Gas	$104,679
HARRINGTON SW ENERGY LTD	ONRR - Royalties	Oil	$3,631
HARRIS, THOMPSON & FAILLERS	BLM - Permit Fees	Locatable Minerals	$151,435
HARVARD PETROLEUM CO LLC	ONRR - Other Revenues	Oil & Gas	$0
HARVARD PETROLEUM CO LLC	ONRR - Royalties	Gas	$25,763
HARVARD PETROLEUM CO LLC	ONRR - Royalties	Oil	$132,541
HEADINGTON OIL CO LLC	BLM - Permit Fees	Oil & Gas	$900
HEADINGTON OIL CO LLC	ONRR - Royalties	Gas	$13,020
HEADINGTON OIL CO LLC	ONRR - Royalties	Oil	$101,165
HECLA MINING CO	BLM - Permit Fees	Locatable Minerals	$244,798
HELIS OIL & GAS LLC	ONRR - Inspection Fees	Oil & Gas	$140,000
HELIS OIL & GAS LLC	ONRR - Other Revenues	Oil & Gas	-$496,746
HELIS OIL & GAS LLC	ONRR - Royalties	Gas	$1,784,534
HELIS OIL & GAS LLC	ONRR - Royalties	Oil	$4,973,094
HELIS OIL & GAS LLC	ONRR/BLM - Rents	Oil & Gas	$15,422
HELIS OIL & GAS LLC	BLM - Permit Fees	Oil & Gas	$38,360
HEP OIL CO LTD	ONRR - Other Revenues	Oil & Gas	$17,354
HEP OIL CO LTD	ONRR - Royalties	Gas	$117,980
HESS CORP	ONRR - Inspection Fees	Oil & Gas	$1,085,500
HESS CORP	ONRR - Other Revenues	N/A	$1,199
HESS CORP	ONRR - Other Revenues	Oil & Gas	-$1,032,222
HESS CORP	ONRR - Royalties	Gas	$9,423,087
HESS CORP	ONRR - Royalties	Oil	$75,472,387
HESS CORP	ONRR - Royalties	Other Commodities	$461,958
HESS CORP	ONRR/BLM - Bonus	Oil & Gas	$4,330,540
HESS CORP	ONRR/BLM - Rents	Oil & Gas	$2,012,829
HESS CORP	BLM - Permit Fees	Oil & Gas	$229,120
HESTER'S GRANITE CO	BLM - Permit Fees	Mineral Materials	$363,776
HIGH DESERT GOLD CORP	BLM - Permit Fees	Locatable Minerals	$154,535
HIGH PLAINS GAS LLC	ONRR - Other Revenues	N/A	$436
HIGH PLAINS GAS LLC	ONRR - Other Revenues	Oil & Gas	$4,478
HIGH PLAINS GAS LLC	ONRR/BLM - Rents	Oil & Gas	$296
HIGH PLAINS GAS LLC	BLM - Permit Fees	Oil & Gas	$808,772
HILCORP ENERGY CO	ONRR - Other Revenues	N/A	$9
HILCORP ENERGY CO	ONRR - Other Revenues	Oil & Gas	$96,228
HILCORP ENERGY CO	ONRR - Royalties	Gas	$5,636,756
HILCORP ENERGY CO	ONRR - Royalties	Oil	$6,379,053
HILCORP ENERGY CO	ONRR/BLM - Rents	Oil & Gas	$102,287
HILCORP ENERGY CO	BLM - Permit Fees	Oil & Gas	$10,750
HOACTZIN PARTNERS LP	ONRR - Civil Penalties	N/A	$25,000
HOACTZIN PARTNERS LP	ONRR - Inspection Fees	Oil & Gas	$119,000
HOACTZIN PARTNERS LP	ONRR - Other Revenues	Oil & Gas	-$3,924
HOACTZIN PARTNERS LP	ONRR - Royalties	Gas	$60,878
HOACTZIN PARTNERS LP	ONRR - Royalties	Oil	$4,876
HOACTZIN PARTNERS LP	ONRR/BLM - Rents	Oil & Gas	$38,705
HOLLYFRONTIER CORP	ONRR - Other Revenues	Oil & Gas	$11
HOLLYFRONTIER CORP	ONRR - Royalties	Oil	$3,130,977
HOLMES WESTERN OIL CORP	BLM - Permit Fees	Oil & Gas	$9,590
HOLMES WESTERN OIL CORP	ONRR - Other Revenues	Oil & Gas	$1,506
HOLMES WESTERN OIL CORP	ONRR - Royalties	Gas	$19,747
HOLMES WESTERN OIL CORP	ONRR - Royalties	Oil	$1,524,329
HOLMES WESTERN OIL CORP	ONRR/BLM - Rents	Oil & Gas	$1,860
HOOVER & STACY INC	ONRR/BLM - Bonus	Oil & Gas	$2,779,000
HOOVER & STACY INC	ONRR/BLM - Rents	Oil & Gas	$3,810
HOOVER & STACY INC	BLM - Permit Fees	Oil & Gas	$1,430
HOUSTON ENERGY DEEPWATER VENTURES I LLC	ONRR - Royalties	Oil	$2,617,587
HOUSTON ENERGY LP	ONRR/BLM - Bonus	Oil & Gas	$3,630,990
HOUSTON ENERGY LP	ONRR/BLM - Rents	Oil & Gas	$893,680
HOWARD ENERGY CO INC	ONRR - Royalties	Gas	$13,953
HOWARD ENERGY CO INC	ONRR - Royalties	Oil	$117,859
HRM RESOURCES, LLC	BLM - Permit Fees	Oil & Gas	$270
HRM RESOURCES, LLC	ONRR - Other Revenues	Oil & Gas	$14,603
HRM RESOURCES, LLC	ONRR - Royalties	Gas	$37,337
HRM RESOURCES, LLC	ONRR - Royalties	Oil	$419,572
HRM RESOURCES, LLC	ONRR/BLM - Rents	Oil & Gas	$11,215
HUNT OIL CO	BLM - Permit Fees	Oil & Gas	$450
HUNT OIL CO	ONRR - Other Revenues	N/A	$729
HUNT OIL CO	ONRR - Other Revenues	Oil & Gas	-$24,303
HUNT OIL CO	ONRR - Royalties	Gas	$12,947
HUNT OIL CO	ONRR - Royalties	Oil	$7,825,777
HUNT OIL CO	ONRR/BLM - Rents	Oil & Gas	$2,462
HUNTINGTON ENERGY LLC	ONRR - Other Revenues	Oil & Gas	$72,791
HUNTINGTON ENERGY LLC	ONRR - Royalties	Gas	$663,658
HUNTINGTON ENERGY LLC	ONRR - Royalties	Oil	$474,600
HUNTINGTON ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	$14,451
HUNTINGTON ENERGY LLC	BLM - Permit Fees	Oil & Gas	$95
HYCROFT RESOURCES & DEVELOPMENT INC	BLM - Permit Fees	Locatable Minerals	$516,615
HYPERION OIL & GAS LLC	ONRR - Royalties	Gas	$7,011
HYPERION OIL & GAS LLC	ONRR - Royalties	Oil	$247,468
HYPERION OIL & GAS LLC	ONRR/BLM - Rents	Oil & Gas	$3,680
HYPERION OIL & GAS LLC	BLM - Permit Fees	Oil & Gas	$1,710
IDAHO GOLD RESOURCES CO LLC	BLM - Permit Fees	Locatable Minerals	$234,050
ILX HOLDINGS LLC	ONRR - Other Revenues	Oil & Gas	$342,141
ILX HOLDINGS LLC	ONRR - Royalties	Oil	$2,231,430
ILX PROSPECT DANTZLER LLC	ONRR - Other Revenues	Oil & Gas	-$97,251
ILX PROSPECT DANTZLER LLC	ONRR - Royalties	Oil	$8,097,633
IMERYS	BLM - Permit Fees	Locatable Minerals	$165,385
IMPERIAL USA CORP	BLM - Permit Fees	Locatable Minerals	$101,680
INCREMENTAL OIL & GAS USA HOLDING INC	ONRR - Other Revenues	Oil & Gas	$322
INCREMENTAL OIL & GAS USA HOLDING INC	ONRR - Royalties	Gas	$88,614
INCREMENTAL OIL & GAS USA HOLDING INC	ONRR - Royalties	Oil	$62,949
INTOR RESOURCES CORP	BLM - Permit Fees	Locatable Minerals	$304,444
INTREPID POTASH INC	ONRR - Other Revenues	Potassium	$183,034
INTREPID POTASH INC	ONRR - Royalties	Other Commodities	$4,736,891
INTREPID POTASH INC	ONRR/BLM - Bonus	Potassium	$278,426
INTREPID POTASH INC	ONRR/BLM - Rents	Potassium	$23,708
INTREPID POTASH INC	BLM - Permit Fees	Mineral Materials	$267,471
IVY MINERALS INC	BLM - Permit Fees	Locatable Minerals	$147,354
J & S ENTERPRISES	BLM - Permit Fees	Mineral Materials	$242,703
J.P. INCORPORATED	ONRR - Other Revenues	Oil & Gas	$80
J.P. INCORPORATED	ONRR - Royalties	Oil	$162,032
J.P. INCORPORATED	ONRR/BLM - Rents	Oil & Gas	$1,633
J.R. SIMPLOT CO	BLM - Permit Fees	Locatable Minerals	$19,995
J.R. SIMPLOT CO	BLM - Permit Fees	Mineral Materials	$400
J.R. SIMPLOT CO	ONRR - Other Revenues	Phosphate	$61,092
J.R. SIMPLOT CO	ONRR - Royalties	Other Commodities	$3,958,036
J.R. SIMPLOT CO	ONRR/BLM - Rents	Phosphate	$1,495
JEFF N FAILLERS PC	BLM - Permit Fees	Locatable Minerals	$199,175
JERRITT CANYON GOLD LLC	BLM - Permit Fees	Locatable Minerals	$490,498
JIM WALTER RESOURCES INC	OSMRE - AML Fees including Audits and Late Charges	Coal	$166,912
JOHN H. HENDRIX CORP	ONRR - Other Revenues	Oil & Gas	$220
JOHN H. HENDRIX CORP	ONRR - Royalties	Gas	$246,135
JOHNSON, BRANDON R.A1328	BLM - Permit Fees	Locatable Minerals	$140,120
JONAH ENERGY LLC	ONRR - Other Revenues	Oil & Gas	$184,717
JONAH ENERGY LLC	ONRR - Royalties	Gas	$34,977,633
JONAH ENERGY LLC	ONRR - Royalties	Oil	$8,205,650
JONAH ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	$81,607
JONAH ENERGY LLC	BLM - Permit Fees	Oil & Gas	$915,715
JONES ENERGY LTD	ONRR - Other Revenues	Oil & Gas	$43,987
JONES ENERGY LTD	ONRR - Royalties	Gas	$260,584
JONES ENERGY LTD	ONRR - Royalties	Oil	$7,514
KAISER-FRANCIS OIL CO	BLM - Permit Fees	Oil & Gas	$19,385
KAISER-FRANCIS OIL CO	ONRR - Other Revenues	Oil & Gas	$52,736
KAISER-FRANCIS OIL CO	ONRR - Royalties	Gas	$363,090
KAISER-FRANCIS OIL CO	ONRR - Royalties	Oil	$265,061
KAISER-FRANCIS OIL CO	ONRR/BLM - Rents	Oil & Gas	$4,614
KALAMAZOO MATERIALS INC	BLM - Permit Fees	Mineral Materials	$102,569
KAUFFMAN, THANA	ONRR/BLM - Bonus	Oil & Gas	$196,165
KAUFFMAN, THANA	ONRR/BLM - Rents	Oil & Gas	$5,385
KENAMERICAN RESOURCES INC	OSMRE - AML Fees including Audits and Late Charges	Coal	$224,109
KENNECOTT (RIO TINTO)	BLM - Permit Fees	Locatable Minerals	$1,189,903
KIEWIT MINING GROUP INC	ONRR - Other Revenues	Coal	$29
KIEWIT MINING GROUP INC	ONRR - Royalties	Coal	$13,119,617
KIEWIT MINING GROUP INC	ONRR/BLM - Rents	Coal	$114,582
KIEWIT MINING GROUP INC	OSMRE - AML Fees including Audits and Late Charges	Coal	$3,677,286
KILAUEA CRUSHERS INC	BLM - Permit Fees	Mineral Materials	$537,693
KILGORE COMPANIES	BLM - Permit Fees	Mineral Materials	$281,606
KIMBELL OIL CO	ONRR - Other Revenues	Oil & Gas	$4,970
KIMBELL OIL CO	ONRR - Royalties	Gas	$113,645
KIMBELL OIL CO	ONRR - Royalties	Oil	$3,815
KINDER MORGAN ENERGY PARTNERS LP	ONRR - Other Revenues	N/A	$243
KINDER MORGAN ENERGY PARTNERS LP	ONRR - Other Revenues	Oil & Gas	$221,742
KINDER MORGAN ENERGY PARTNERS LP	ONRR - Royalties	Oil	$4,770
KINDER MORGAN ENERGY PARTNERS LP	ONRR - Royalties	Other Commodities	$28,989,298
KINDER MORGAN ENERGY PARTNERS LP	ONRR/BLM - Rents	Oil & Gas	$11,749
KINGS PEAK ENERGY LLC	ONRR - Other Revenues	Oil & Gas	$9,052
KINGS PEAK ENERGY LLC	ONRR - Royalties	Gas	$46,291
KINGS PEAK ENERGY LLC	ONRR - Royalties	Oil	$905,201
KINGS PEAK ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	$22,044
KINROSS GOLD USA INC	BLM - Permit Fees	Locatable Minerals	$2,272,222
KIRKWOOD COMPANIES	ONRR - Other Revenues	Oil & Gas	$29,788
KIRKWOOD COMPANIES	ONRR - Royalties	Gas	$319,022
KIRKWOOD COMPANIES	ONRR - Royalties	Oil	$1,981,891
KIRKWOOD COMPANIES	ONRR/BLM - Bonus	Oil & Gas	$258,463
KIRKWOOD COMPANIES	ONRR/BLM - Rents	Oil & Gas	$324,198
KLONDEX MINES LTD	BLM - Permit Fees	Locatable Minerals	$386,415
KNIGHT HAWK COAL LLC	OSMRE - AML Fees including Audits and Late Charges	Coal	$647,835
KOCH INDUSTRIES INC	ONRR - Other Revenues	Oil & Gas	-$91,917
KOCH INDUSTRIES INC	ONRR - Royalties	Gas	$1,121,135
KOCH INDUSTRIES INC	ONRR - Royalties	Oil	$1,257,747
KOCH INDUSTRIES INC	ONRR/BLM - Rents	Oil & Gas	$201,150
KOCH INDUSTRIES INC	BLM - Permit Fees	Oil & Gas	$13,550
KRAKEN OIL & GAS LLC	ONRR - Other Revenues	Oil & Gas	$8,682
KRAKEN OIL & GAS LLC	ONRR - Royalties	Oil	$42,541
KRAKEN OIL & GAS LLC	ONRR/BLM - Bonus	Oil & Gas	$1,470
KRAKEN OIL & GAS LLC	ONRR/BLM - Rents	Oil & Gas	$19,770
KRAKEN OIL & GAS LLC	BLM - Permit Fees	Oil & Gas	$29,060
LAS VEGAS PAVING CORP	BLM - Permit Fees	Mineral Materials	$325,449
LE NORMAN OPERATING LLC	ONRR - Other Revenues	Oil & Gas	$16,685
LE NORMAN OPERATING LLC	ONRR - Royalties	Gas	$278,745
LE NORMAN OPERATING LLC	ONRR - Royalties	Oil	$549,850
LE NORMAN OPERATING LLC	BLM - Permit Fees	Oil & Gas	$450
LEGACY RESERVES OPERATING LP	ONRR - Other Revenues	Oil & Gas	$229,535
LEGACY RESERVES OPERATING LP	ONRR - Royalties	Gas	$1,190,292
LEGACY RESERVES OPERATING LP	ONRR - Royalties	Oil	$8,436,316
LEGACY RESERVES OPERATING LP	ONRR/BLM - Rents	Oil & Gas	$6,567
LEGACY RESERVES OPERATING LP	BLM - Permit Fees	Oil & Gas	$51,280
LEONARDITE PRODUCTS LLC	ONRR - Royalties	Other Commodities	Withheld
LEONARDITE PRODUCTS LLC	ONRR/BLM - Rents	Coal	$480
LHOIST NORTH AMERICA	BLM - Permit Fees	Locatable Minerals	$245,520
LHOIST NORTH AMERICA	ONRR - Other Revenues	Hardrock	$1,065
LHOIST NORTH AMERICA	ONRR/BLM - Rents	Hardrock	$355
LIBERTY PETROLEUM CORP	ONRR/BLM - Bonus	Oil & Gas	$231,614
LIBERTY PETROLEUM CORP	ONRR/BLM - Rents	Oil & Gas	$272,564
LIBERTY PETROLEUM CORP	BLM - Permit Fees	Oil & Gas	$6,050
LIME ROCK RESOURCES	ONRR - Other Revenues	N/A	$486
LIME ROCK RESOURCES	ONRR - Other Revenues	Oil & Gas	-$582,638
LIME ROCK RESOURCES	ONRR - Royalties	Gas	$1,443,749
LIME ROCK RESOURCES	ONRR - Royalties	Oil	$2,686,888
LIME ROCK RESOURCES	ONRR/BLM - Rents	Oil & Gas	$5,340
LIME ROCK RESOURCES	BLM - Permit Fees	Oil & Gas	$221,599
LINDE INC	ONRR - Other Revenues	Oil & Gas	$263
LINDE INC	ONRR - Royalties	Gas	$461
LINDE INC	ONRR - Royalties	Other Commodities	$458,938
LINDER OIL CO	ONRR - Civil Penalties	N/A	$160,000
LINDER OIL CO	ONRR - Inspection Fees	Oil & Gas	$83,500
LINDER OIL CO	ONRR - Other Revenues	Oil & Gas	$12,952
LINDER OIL CO	ONRR - Royalties	Gas	$157,225
LINDER OIL CO	ONRR - Royalties	Oil	$643,529
LINDER OIL CO	ONRR/BLM - Rents	Oil & Gas	$90
LINN ENERGY LLC	ONRR - Civil Penalties	N/A	$51,641
LINN ENERGY LLC	ONRR - Other Revenues	N/A	$486
LINN ENERGY LLC	ONRR - Other Revenues	Oil & Gas	$187,607
LINN ENERGY LLC	ONRR - Royalties	Gas	$23,969,779
LINN ENERGY LLC	ONRR - Royalties	Oil	$13,005,229
LINN ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	$58,822
LINN ENERGY LLC	BLM - Permit Fees	Oil & Gas	$97,030
LITHIUM CORP	BLM - Permit Fees	Locatable Minerals	$100,130
LIVELY EXPLORATION CO	ONRR - Other Revenues	Oil & Gas	$2,964
LIVELY EXPLORATION CO	ONRR - Royalties	Gas	$103,213
LLOG EXPLORATION OFFSHORE INC	ONRR - Inspection Fees	Oil & Gas	$823,500
LLOG EXPLORATION OFFSHORE INC	ONRR - Other Revenues	Oil & Gas	$1,651,924
LLOG EXPLORATION OFFSHORE INC	ONRR - Royalties	Gas	$10,355,220
LLOG EXPLORATION OFFSHORE INC	ONRR - Royalties	Oil	$172,465,729
LLOG EXPLORATION OFFSHORE INC	ONRR/BLM - Bonus	Oil & Gas	$16,045,826
LLOG EXPLORATION OFFSHORE INC	ONRR/BLM - Rents	Oil & Gas	$4,244,403
LOCIN OIL CORP	ONRR - Other Revenues	N/A	$867
LOCIN OIL CORP	ONRR - Other Revenues	Oil & Gas	-$1,096
LOCIN OIL CORP	ONRR - Royalties	Gas	$110,437
LOCIN OIL CORP	ONRR - Royalties	Oil	$8,716
LOCIN OIL CORP	ONRR/BLM - Rents	Oil & Gas	$4,086
LOGOS OPERATING LLC	ONRR - Other Revenues	N/A	$679
LOGOS OPERATING LLC	ONRR - Other Revenues	Oil & Gas	$336,405
LOGOS OPERATING LLC	ONRR - Royalties	Gas	$513,512
LOGOS OPERATING LLC	ONRR - Royalties	Oil	$133,986
LOGOS OPERATING LLC	ONRR/BLM - Rents	Oil & Gas	$23,856
LONE MOUNTAIN PRODUCTION CO	ONRR - Other Revenues	Oil & Gas	$1,379
LONE MOUNTAIN PRODUCTION CO	ONRR - Royalties	Gas	$102,384
LONE MOUNTAIN PRODUCTION CO	ONRR - Royalties	Oil	$1,336
LPC CRUDE OIL INC	ONRR - Other Revenues	Oil & Gas	$43,846
LPC CRUDE OIL INC	ONRR - Royalties	Oil	$1,259,325
LUMINANT MINING CO LLC	OSMRE - AML Fees including Audits and Late Charges	Coal	$1,908,552
M&G DRILLING CO INC	ONRR - Other Revenues	Oil & Gas	-$31,558
M&G DRILLING CO INC	ONRR - Royalties	Gas	$329,957
M&G DRILLING CO INC	ONRR - Royalties	Oil	$4,566
MACK ENERGY CORP	ONRR - Other Revenues	Oil & Gas	$14,877
MACK ENERGY CORP	ONRR - Royalties	Gas	$274,040
MACK ENERGY CORP	ONRR - Royalties	Oil	$877,234
MACK ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	$101,042
MACK ENERGY CORP	BLM - Permit Fees	Oil & Gas	$1,080
MACPHERSON ENERGY CORP	ONRR - Other Revenues	Oil & Gas	$1,076
MACPHERSON ENERGY CORP	ONRR - Royalties	Oil	$2,948,344
MACPHERSON ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	$2,389
MAERSK OIL	ONRR - Other Revenues	Oil & Gas	$3,957
MAERSK OIL	ONRR/BLM - Rents	Oil & Gas	$466,560
MAGNUM PRODUCING LP	ONRR/BLM - Bonus	Oil & Gas	$71,442
MAGNUM PRODUCING LP	ONRR/BLM - Rents	Oil & Gas	$135,832
MAGNUM PRODUCING LP	BLM - Permit Fees	Oil & Gas	$2,400
MAKOIL INC	BLM - Permit Fees	Oil & Gas	$720
MAKOIL INC	ONRR - Other Revenues	Oil & Gas	$6,297
MAKOIL INC	ONRR - Royalties	Oil	$453,635
MAKOIL INC	ONRR/BLM - Rents	Oil & Gas	$26,059
MAR OIL & GAS CORP	ONRR - Other Revenues	Oil & Gas	$3,898
MAR OIL & GAS CORP	ONRR - Royalties	Gas	$286,687
MAR OIL & GAS CORP	ONRR - Royalties	Oil	$1,219
MARALEX RESOURCES INC	ONRR - Other Revenues	Oil & Gas	$63,276
MARALEX RESOURCES INC	ONRR - Royalties	Gas	$98,651
MARALEX RESOURCES INC	ONRR - Royalties	Oil	$5,407
MARALEX RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	$17,309
MARALEX RESOURCES INC	BLM - Permit Fees	Oil & Gas	$990
MARATHON OIL CORP	ONRR - Inspection Fees	Oil & Gas	$91,500
MARATHON OIL CORP	ONRR - Other Revenues	N/A	$1,458
MARATHON OIL CORP	ONRR - Other Revenues	Oil & Gas	$655,832
MARATHON OIL CORP	ONRR - Royalties	Gas	$2,117,436
MARATHON OIL CORP	ONRR - Royalties	Oil	$15,372,137
MARATHON OIL CORP	ONRR - Royalties	Other Commodities	$3,345
MARATHON OIL CORP	ONRR/BLM - Rents	Oil & Gas	$618,056
MARATHON OIL CORP	BLM - Permit Fees	Oil & Gas	$526,330
MARITECH RESOURCES INC	ONRR - Other Revenues	Oil & Gas	$29,914
MARITECH RESOURCES INC	ONRR - Royalties	Gas	$104,119
MARITECH RESOURCES INC	ONRR - Royalties	Oil	$16,747
