Year	State	Commodity	Product	Volume
2011	Withheld		Sodium Bi-Carbonate (tons)	148493.00
2013	Withheld		Sodium Bi-Carbonate (tons)	154740.00
2010	NM		Muriate Of Potash-Standard (tons)	155054.00
2013	Withheld		Borate Products (ton)	156530.00
2011	Withheld		Borate Products (ton)	157392.00
2010	Withheld		Hardrock Products (tons)	158266.00
2012	Withheld		Other Potassium Products (tons)	158953.00
2007	Withheld		Sodium Bi-Carbonate (tons)	161456.00
2014	Withheld		Borate Products (ton)	162731.00
2011	NM		Muriate Of Potash-Standard (tons)	170449.00
2013	Withheld		Other Potassium Products (tons)	171599.00
2011	Withheld		Hardrock Products (tons)	174574.00
2008	NM		Muriate Of Potash-Standard (tons)	177001.00
2009	CA		Geothermal - Direct Utilization, Millions of BTUs	179170.56
2009	Withheld		Hardrock Products (tons)	182432.00
2008	Withheld		Hardrock Products (tons)	187627.00
2014	Withheld		Sodium Bi-Carbonate (tons)	201462.00
2005	CA		Geothermal - Electrical Generation, Other	204030.26
2007	CA		Geothermal - Electrical Generation, Other	207155.08
2014	Withheld		Potash (tons)	208401.00
2008	CO		Coal (tons)	21138286.00
2007	CA		Geothermal - Direct Utilization, Millions of BTUs	217499.73
2008	CA		Geothermal - Direct Utilization, Millions of BTUs	219089.01
2011	Withheld		Phosphate Raw Ore (tons)	221187.00
2010	CA		Geothermal - Electrical Generation, Other	223938.12
2010	CA		Geothermal - Direct Utilization, Millions of BTUs	224486.30
2006	CA		Geothermal - Electrical Generation, Other	227562.00
2011	CA		Geothermal - Direct Utilization, Millions of BTUs	228010.63
2005	Withheld		Other Sodium Products (tons)	231283.00
2007	Withheld		Other Potassium Products (tons)	231617.00
2009	NM		Muriate Of Potash-Granular (tons)	233928.00
2009	CA		Geothermal - Electrical Generation, Other	233953.69
2010	AK		Oil (bbl)	237163.00
2008	CA		Geothermal - Electrical Generation, Other	237415.56
2006	Withheld		Other Potassium Products (tons)	237500.00
2006	CA		Geothermal - Direct Utilization, Millions of BTUs	238146.66
2009	Withheld		Other Sodium Products (tons)	239828.00
2011	AK		Oil (bbl)	241755.00
2014	CA		Geothermal - Direct Utilization, Millions of BTUs	243504.10
2007	NM		Muriate Of Potash-Standard (tons)	251708.00
2012	Withheld		Potash (tons)	254825.00
2005	CA		Geothermal - Direct Utilization, Millions of BTUs	260242.35
2006	CO		Coal (tons)	20811927.00
2012	OK		Coal (tons)	266370.09
2009	Withheld		Salt (tons)	268721.00
2012	CA		Geothermal - Direct Utilization, Millions of BTUs	271469.64
2007	AK		Oil (bbl)	272400.00
2013	CA		Geothermal - Direct Utilization, Millions of BTUs	276337.16
2009	Withheld		Potash (tons)	278149.00
2013	Withheld		Potash (tons)	296669.00
2013	Withheld		Other Sodium Products (tons)	298010.00
2008	NM		Salt (tons)	314483.00
2012	AK		Oil (bbl)	317736.00
2008	Withheld		Salt (tons)	319856.00
2008	Withheld		Potash (tons)	326418.00
2006	NM		Muriate Of Potash-Granular (tons)	327424.00
2010	ND		Coal (tons)	338404.89
2012	Withheld		Salt (tons)	340764.00
2013	NM		Muriate Of Potash-Granular (tons)	342439.00
2006	AK		Oil (bbl)	343676.00
2010	Withheld		Potash (tons)	345161.00
2009	Withheld		Other Potassium Products (tons)	353007.00
2006	Withheld		Other Sodium Products (tons)	362307.00
2014	NM		Langbeinite (tons)	363289.00
2010	Withheld		Salt (tons)	364023.00
2010	NM		Muriate Of Potash-Granular (tons)	364751.00
2007	Withheld		Other Sodium Products (tons)	369872.00
2012	Withheld		Other Sodium Products (tons)	371833.00
2009	NM		Salt (tons)	372956.00
2005	AK		Oil (bbl)	390683.00
2010	Withheld		Other Sodium Products (tons)	393009.00
2011	Withheld		Potash (tons)	398067.00
2008	NM		Muriate Of Potash-Granular (tons)	398253.00
2010	Withheld		Other Potassium Products (tons)	400303.00
2012	NM		Salt (tons)	409345.00
2005	Withheld		Salt (tons)	413803.00
2012	NM		Muriate Of Potash-Granular (tons)	424920.00
2005	NM		Muriate Of Potash-Granular (tons)	424981.00
2013	NM		Salt (tons)	425125.00
2011	Withheld		Salt (tons)	425152.00
2008	Withheld		Other Sodium Products (tons)	428533.00
2007	NM		Muriate Of Potash-Granular (tons)	429446.00
2010	NM		Salt (tons)	434018.00
2011	NM		Salt (tons)	439367.00
2014	Withheld		Salt (tons)	440428.00
2005	Withheld		Potash (tons)	440674.00
2007	Withheld		Potash (tons)	448032.00
2014	Withheld		Other Potassium Products (tons)	449740.00
2011	NM		Muriate Of Potash-Granular (tons)	454506.00
2014	NM		Salt (tons)	457529.00
2014	NM		Muriate Of Potash-Granular (tons)	467320.00
2013	Withheld		Salt (tons)	468941.00
2006	NM		Muriate Of Potash-Standard (tons)	469892.00
2011	Withheld		Other Sodium Products (tons)	471675.00
2010	UT		Coal (tons)	6219884.00
2005	NM		Muriate Of Potash-Standard (tons)	476837.00
2014	Withheld		Other Sodium Products (tons)	488493.00
2006	NM		Potash (tons)	492294.00
2014	OK		Coal (tons)	495798.61
2006	Withheld		Salt (tons)	512832.00
2010	OK		Coal (tons)	516449.88
2011	Withheld		Other Potassium Products (tons)	526581.00
2008	Withheld		Other Potassium Products (tons)	539195.00
2011	OK		Coal (tons)	544641.29
2005	Withheld		Phosphate Raw Ore (tons)	550626.00
2005	NM		Langbeinite (tons)	551675.00
2009	OK		Coal (tons)	566793.39
2013	OK		Coal (tons)	598960.68
2009	Withheld		Soda Ash (tons)	627055.00
2009	NM		Langbeinite (tons)	648073.00
2008	OK		Coal (tons)	664925.00
2014	CA		Geothermal - Electrical Generation, Other	691756.00
2007	Withheld		Salt (tons)	705887.00
2013	NM		Langbeinite (tons)	707765.00
2010	Withheld		Soda Ash (tons)	712983.00
2005	OK		Coal (tons)	714616.00
2006	OK		Coal (tons)	725099.00
2006	NM		Langbeinite (tons)	734349.00
2012	Withheld		Soda Ash (tons)	738199.00
2012	Withheld		Phosphate Raw Ore (tons)	741563.00
2011	NM		Langbeinite (tons)	745606.00
2008	Withheld		Soda Ash (tons)	756762.00
2007	Withheld		Soda Ash (tons)	758283.00
2011	Withheld		Soda Ash (tons)	773071.00
2013	Withheld		Soda Ash (tons)	795044.00
2014	Withheld		Soda Ash (tons)	808402.00
2006	Withheld		Soda Ash (tons)	817601.00
2010	NM		Langbeinite (tons)	830346.00
2005	Withheld		Soda Ash (tons)	831497.00
2009	UT		Coal (tons)	6683745.00
2012	NM		Langbeinite (tons)	859349.00
2007	OK		Coal (tons)	890762.00
2008	UT		Coal (tons)	8580347.00
2007	NM		Langbeinite (tons)	966101.00
2008	NM		Langbeinite (tons)	974982.00
2011	ND		Coal (tons)	2923257.00
2007	UT		Coal (tons)	6659941.25
2013	ND		Coal (tons)	4489551.00
2007	CO		Coal (tons)	21776477.00
2012	ND		Coal (tons)	3859278.00
2009	WY		Coal (tons)	387746736.00
2014	ND		Coal (tons)	5051711.00
2012	AL		Coal (tons)	1760930.00
2006	UT		Coal (tons)	10097980.47
2005	ND		Coal (tons)	2169980.45
2008	WY		Coal (tons)	418915511.00
2007	ID		Phosphate Raw Ore (tons)	2324385.00
2005	WY		Coal (tons)	362573504.00
2006	ID		Phosphate Raw Ore (tons)	2381392.00
2014	CO		Coal (tons)	5881523.00
2011	UT		Coal (tons)	7213622.00
2008	ID		Phosphate Raw Ore (tons)	2424258.00
2005	NV		Geothermal - Electrical Generation, Kilowatt Hours	681851144.92
2010	WY		Coal (tons)	397535690.00
2014	SD		Gas (mcf)	2500311.27
2012	NV		Geothermal - Electrical Generation, Kilowatt Hours	1213241911.35
2005	ID		Phosphate Raw Ore (tons)	2621832.00
2012	CO		Coal (tons)	19192211.00
2007	NV		Geothermal - Electrical Generation, Kilowatt Hours	586069014.51
2011	WY		Coal (tons)	390112610.00
2006	WY		Coal (tons)	369856067.00
2009	CO		Coal (tons)	16946752.00
2013	CO		Coal (tons)	15479428.00
2010	NV		Geothermal - Electrical Generation, Kilowatt Hours	1011705802.12
2007	WY		Coal (tons)	384201780.00
2010	CO		Coal (tons)	16137065.00
2013	UT		Geothermal - Electrical Generation, Kilowatt Hours	12986766.40
2009	NV		Geothermal - Electrical Generation, Kilowatt Hours	726844239.12
2008	NV		Geothermal - Electrical Generation, Kilowatt Hours	569422744.52
2013	WY		Coal (tons)	331529668.00
2014	UT		Coal (tons)	8084545.00
2006	NV		Geothermal - Electrical Generation, Kilowatt Hours	637929760.80
2006	ND		Coal (tons)	3196317.49
2011	NV		Geothermal - Electrical Generation, Kilowatt Hours	1023492237.35
2011	CO		Coal (tons)	18017066.00
2005	WY		Soda Ash (tons)	3416753.00
2009	ID		Phosphate Raw Ore (tons)	3423741.00
2013	UT		Coal (tons)	8108509.00
2010	ID		Phosphate Raw Ore (tons)	3523585.00
2007	ND		Coal (tons)	3532979.71
2014	WY		Coal (tons)	340049300.00
2005	UT		Coal (tons)	12469840.55
2012	WY		Coal (tons)	353311864.00
2012	UT		Coal (tons)	8792809.00
2012	ID		Phosphate Raw Ore (tons)	4467766.00
2011	ID		Phosphate Raw Ore (tons)	4690032.00
2012	WY		Soda Ash (tons)	4740200.00
2006	WY		Soda Ash (tons)	4755332.00
2013	ID		Phosphate Raw Ore (tons)	4960123.00
2010	WY		Soda Ash (tons)	4990309.00
2013	WY		Soda Ash (tons)	5232597.00
2005	CO		Coal (tons)	20602881.00
2009	WY		Soda Ash (tons)	5545300.00
2007	WY		Soda Ash (tons)	5662599.00
2011	WY		Soda Ash (tons)	5705147.00
2014	ID		Phosphate Raw Ore (tons)	5777094.00
2014	WY		Soda Ash (tons)	6075994.00
2008	WY		Soda Ash (tons)	7069757.00
2014	NM		Geothermal - Electrical Generation, Kilowatt Hours	8736455.00
2013	AK		Gas (mcf)	13576975.73
2011	AK		Gas (mcf)	14054084.08
2012	AK		Gas (mcf)	14393798.02
2014	AK		Gas (mcf)	15358615.49
2014	MT		Coal (tons)	15703781.00
2011	Withheld		Coal (tons)	15843973.71
2012	MT		Coal (tons)	16004122.00
2013	MT		Coal (tons)	16480119.00
2005	MT		Coal (tons)	16886195.00
2011	MT		Coal (tons)	17214337.00
2009	MT		Coal (tons)	17319320.00
2010	MT		Coal (tons)	17741873.00
2006	MT		Coal (tons)	18072165.00
2010	Withheld		Coal (tons)	18396804.24
2007	MT		Coal (tons)	18777497.00
2007	Withheld		Coal (tons)	18961860.04
2009	Withheld		Coal (tons)	19167321.61
2008	MT		Coal (tons)	19316074.00
2012	Withheld		Coal (tons)	19320740.91
2014	CA		Geothermal - Electrical Generation, Thousands of Pounds	45564160.54
2013	CA		Geothermal - Electrical Generation, Thousands of Pounds	46144621.79
2008	Withheld		Coal (tons)	20465633.00
2012	CA		Geothermal - Electrical Generation, Thousands of Pounds	48207755.95
2009	CA		Geothermal - Electrical Generation, Thousands of Pounds	48517752.31
2011	CA		Geothermal - Electrical Generation, Thousands of Pounds	48685683.06
2010	CA		Geothermal - Electrical Generation, Thousands of Pounds	48523236.70
2008	CA		Geothermal - Electrical Generation, Thousands of Pounds	49867136.34
2013	Withheld		Coal (tons)	21318188.32
2007	CA		Geothermal - Electrical Generation, Thousands of Pounds	50375439.62
2006	Withheld		Coal (tons)	22435709.04
2010	AK		Gas (mcf)	22767535.95
2006	CA		Geothermal - Electrical Generation, Thousands of Pounds	53343898.53
2005	CA		Geothermal - Electrical Generation, Thousands of Pounds	53196738.69
2005	Withheld		Coal (tons)	24919890.01
2014	UT		Geothermal - Electrical Generation, Kilowatt Hours	132080000.00
2014	Withheld		Coal (tons)	34078422.39
2007	AK		Gas (mcf)	36868361.20
2006	AK		Gas (mcf)	39875346.01
2005	AK		Gas (mcf)	42741892.79
2014	NV		Geothermal - Direct Utilization, Hundreds of Gallons	46536534.78
2013	NV		Geothermal - Direct Utilization, Hundreds of Gallons	57238368.00
2014	NM		Geothermal - Direct Use, Millions of Gallons	63624483.00
2013	NM		Geothermal - Direct Use, Millions of Gallons	69920724.50
2011	NM		Geothermal - Direct Use, Millions of Gallons	71606330.00
2006	NV		Geothermal - Direct Utilization, Hundreds of Gallons	85859889.00
2005	NV		Geothermal - Direct Utilization, Hundreds of Gallons	90021493.00
2005	CA		Geothermal - Electrical Generation, Kilowatt Hours	988196801.68
2007	NV		Geothermal - Direct Utilization, Hundreds of Gallons	106272414.00
2012	NM		Geothermal - Direct Use, Millions of Gallons	113448300.00
2012	NV		Geothermal - Direct Utilization, Hundreds of Gallons	123103803.00
2008	NV		Geothermal - Direct Utilization, Hundreds of Gallons	123838519.00
2011	NV		Geothermal - Direct Utilization, Hundreds of Gallons	131014604.00
2010	NV		Geothermal - Direct Utilization, Hundreds of Gallons	163346106.00
2013	CA		Geothermal - Electrical Generation, Kilowatt Hours	918278007.25
2012	CA		Geothermal - Electrical Generation, Kilowatt Hours	918939267.66
2006	CA		Geothermal - Electrical Generation, Kilowatt Hours	1015891685.73
2011	CA		Geothermal - Electrical Generation, Kilowatt Hours	980959056.94
2008	CA		Geothermal - Electrical Generation, Kilowatt Hours	1070470821.71
2007	CA		Geothermal - Electrical Generation, Kilowatt Hours	1092826808.81
2010	CA		Geothermal - Electrical Generation, Kilowatt Hours	1003412405.40
2014	CA		Geothermal - Electrical Generation, Kilowatt Hours	896841860.67
2009	NV		Geothermal - Direct Utilization, Hundreds of Gallons	198988743.00
2009	CA		Geothermal - Electrical Generation, Kilowatt Hours	1088756553.23
2007	UT		Geothermal - Electrical Generation, Thousands of Pounds	2046718554.09
2005	UT		Geothermal - Electrical Generation, Thousands of Pounds	2290182691.15
2013	UT		Geothermal - Electrical Generation, Thousands of Pounds	2316266257.97
2006	UT		Geothermal - Electrical Generation, Thousands of Pounds	2350934232.59
2012	UT		Geothermal - Electrical Generation, Thousands of Pounds	2453647854.06
2014	UT		Geothermal - Electrical Generation, Thousands of Pounds	2463584336.70
2008	UT		Geothermal - Electrical Generation, Thousands of Pounds	2468886992.11
2011	UT		Geothermal - Electrical Generation, Thousands of Pounds	2554615747.28
2010	UT		Geothermal - Electrical Generation, Thousands of Pounds	2670508902.54
2009	UT		Geothermal - Electrical Generation, Thousands of Pounds	2827213957.69
2005	CA		Anhydrous Sodium Sulfate (ton)	0.00
2005	CA		Borax-Anhydrous (ton)	0.00
2005	CA		Borax-Decahydrate (ton)	0.00
2005	CA		Borax-Pentahydrate (ton)	0.00
2005	CA		Boric Acid (ton)	0.00
2005	NM		Brine Barrels (barrels)	0.00
2005	AL		Clay (tons)	0.00
2005	UT		Clay (tons)	0.00
2005	KY		Coal (tons)	0.00
2005	NM		Coal (tons)	0.00
2005	WA		Coal (tons)	0.00
2005	ID		Gold (ounces)	0.00
2005	VA		Limestone (tons)	0.00
2005	UT		Magnesium Chloride Brine (tons)	0.00
2005	UT		Manure Salts (tons)	0.00
2005	FL		Phosphate Raw Ore (tons)	0.00
2005	NM		Potash (tons)	0.00
2005	UT		Potash (tons)	0.00
2005	AZ		Salt (tons)	0.00
2005	CA		Salt (tons)	0.00
2005	NM		Salt (tons)	0.00
2005	UT		Salt (tons)	0.00
2005	CA		Soda Ash (tons)	0.00
2005	CA		Sodium Bi-Carbonate (tons)	0.00
2005	CO		Sodium Bi-Carbonate (tons)	0.00
2005	WY		Sodium Bi-Carbonate (tons)	0.00
2005	WY		Sodium Bisulfite (tons)	0.00
2005	WY		Sodium Decahydrate (tons)	0.00
2005	WY		Sodium Sesquicarbonate	0.00
2005	WY		Sulfide (tons)	0.00
2005	WY		Trona Ore (tons)	0.00
2006	CA		Anhydrous Sodium Sulfate (ton)	0.00
2006	CA		Borax-Decahydrate (ton)	0.00
2006	CA		Borax-Pentahydrate (ton)	0.00
2006	CA		Boric Acid (ton)	0.00
2006	AL		Clay (tons)	0.00
2006	UT		Clay (tons)	0.00
2006	AL		Coal (tons)	0.00
2006	KY		Coal (tons)	0.00
2006	NM		Coal (tons)	0.00
2006	ID		Gold (ounces)	0.00
2006	ND		Leonardite (tons)	0.00
2006	VA		Limestone (tons)	0.00
2006	UT		Magnesium Chloride Brine (tons)	0.00
2006	UT		Manure Salts (tons)	0.00
2006	UT		Potash (tons)	0.00
2006	AZ		Salt (tons)	0.00
2006	CA		Salt (tons)	0.00
2006	NM		Salt (tons)	0.00
2006	UT		Salt (tons)	0.00
2006	WY		Salt (tons)	0.00
2006	CA		Soda Ash (tons)	0.00
2006	CA		Sodium Bi-Carbonate (tons)	0.00
2006	CO		Sodium Bi-Carbonate (tons)	0.00
2006	WY		Sodium Bi-Carbonate (tons)	0.00
2006	WY		Sodium Bisulfite (tons)	0.00
2006	WY		Sodium Decahydrate (tons)	0.00
2006	WY		Sodium Sesquicarbonate	0.00
2006	WY		Sulfide (tons)	0.00
2006	NM		Sylvite-Raw Ore (tons)	0.00
2006	WY		Trona Ore (tons)	0.00
2007	CA		Anhydrous Sodium Sulfate (ton)	0.00
2007	CA		Borax-Decahydrate (ton)	0.00
2007	CA		Borax-Pentahydrate (ton)	0.00
2007	CA		Boric Acid (ton)	0.00
2007	NM		Brine Barrels (barrels)	0.00
2007	AL		Clay (tons)	0.00
2007	UT		Clay (tons)	0.00
2007	AL		Coal (tons)	0.00
2007	KY		Coal (tons)	0.00
2007	NM		Coal (tons)	0.00
2007	ID		Gold (ounces)	0.00
2007	VA		Limestone (tons)	0.00
2007	UT		Magnesium Chloride Brine (tons)	0.00
2007	UT		Manure Salts (tons)	0.00
2007	NM		Potash (tons)	0.00
2007	UT		Potash (tons)	0.00
2007	AZ		Salt (tons)	0.00
2007	CA		Salt (tons)	0.00
2007	NM		Salt (tons)	0.00
2007	UT		Salt (tons)	0.00
2007	WY		Salt (tons)	0.00
2007	CA		Soda Ash (tons)	0.00
2007	CA		Sodium Bi-Carbonate (tons)	0.00
2007	CO		Sodium Bi-Carbonate (tons)	0.00
2007	WY		Sodium Bi-Carbonate (tons)	0.00
2007	WY		Sodium Bisulfite (tons)	0.00
2007	WY		Sodium Sesquicarbonate	0.00
2007	WY		Sulfide (tons)	0.00
2007	NM		Sylvite-Raw Ore (tons)	0.00
2007	WY		Trona Ore (tons)	0.00
2007	AR		Wavellite (tons)	0.00
2008	CA		Anhydrous Sodium Sulfate (ton)	0.00
2008	CA		Borax-Decahydrate (ton)	0.00
2008	CA		Borax-Pentahydrate (ton)	0.00
2008	CA		Boric Acid (ton)	0.00
2008	NM		Brine Barrels (barrels)	0.00
2008	UT		Clay (tons)	0.00
2008	AL		Coal (tons)	0.00
2008	KY		Coal (tons)	0.00
2008	ND		Coal (tons)	0.00
2008	NM		Coal (tons)	0.00
2008	ID		Gold (ounces)	0.00
2008	ND		Leonardite (tons)	0.00
2008	VA		Limestone (tons)	0.00
2008	UT		Magnesium Chloride Brine (tons)	0.00
2008	UT		Manure Salts (tons)	0.00
2008	NM		Potash (tons)	0.00
2008	UT		Potash (tons)	0.00
2008	AR		Quartz Crystal (tickets/pounds)	0.00
2008	AZ		Salt (tons)	0.00
2008	CA		Salt (tons)	0.00
2008	UT		Salt (tons)	0.00
2008	WY		Salt (tons)	0.00
2008	CA		Soda Ash (tons)	0.00
2008	CA		Sodium Bi-Carbonate (tons)	0.00
2008	WY		Sodium Bi-Carbonate (tons)	0.00
2008	WY		Sodium Bisulfite (tons)	0.00
2008	WY		Sodium Sesquicarbonate	0.00
2008	WY		Sulfide (tons)	0.00
2008	NM		Sylvite-Raw Ore (tons)	0.00
2008	WY		Trona Ore (tons)	0.00
2008	AR		Wavellite (tons)	0.00
2009	CA		Anhydrous Sodium Sulfate (ton)	0.00
2009	CA		Borax-Decahydrate (ton)	0.00
2009	CA		Borax-Pentahydrate (ton)	0.00
2009	CA		Boric Acid (ton)	0.00
2009	UT		Clay (tons)	0.00
2009	AL		Coal (tons)	0.00
2009	KY		Coal (tons)	0.00
2009	ND		Coal (tons)	0.00
2009	NM		Coal (tons)	0.00
2009	OH		Coal (tons)	0.00
2009	ID		Gold (ounces)	0.00
2009	SC		Gold Ore (tons)	0.00
2009	SC		Gold Placer	0.00
2009	ND		Leonardite (tons)	0.00
2009	VA		Limestone (tons)	0.00
2009	UT		Magnesium Chloride Brine (tons)	0.00
2009	UT		Manure Salts (tons)	0.00
2009	NM		Potash (tons)	0.00
2009	UT		Potash (tons)	0.00
2009	AR		Quartz Crystal (tickets/pounds)	0.00
2009	AZ		Salt (tons)	0.00
2009	CA		Salt (tons)	0.00
2009	UT		Salt (tons)	0.00
2009	WY		Salt (tons)	0.00
2009	CA		Soda Ash (tons)	0.00
2009	CA		Sodium Bi-Carbonate (tons)	0.00
2009	CO		Sodium Bi-Carbonate (tons)	0.00
2009	WY		Sodium Bi-Carbonate (tons)	0.00
2009	WY		Sodium Bisulfite (tons)	0.00
2009	WY		Sodium Sesquicarbonate	0.00
2009	WY		Sulfide (tons)	0.00
2009	NM		Sylvite-Raw Ore (tons)	0.00
2010	CA		Anhydrous Sodium Sulfate (ton)	0.00
2010	CA		Borax-Decahydrate (ton)	0.00
2010	CA		Borax-Pentahydrate (ton)	0.00
2010	CA		Boric Acid (ton)	0.00
2010	NM		Brine Barrels (barrels)	0.00
2010	UT		Clay (tons)	0.00
2010	AL		Coal (tons)	0.00
2010	KY		Coal (tons)	0.00
2010	NM		Coal (tons)	0.00
2010	SC		Gold Placer	0.00
2010	ND		Leonardite (tons)	0.00
2010	VA		Limestone (tons)	0.00
2010	UT		Magnesium Chloride Brine (tons)	0.00
2010	UT		Manure Salts (tons)	0.00
2010	FL		Phosphate Raw Ore (tons)	0.00
2010	NM		Potash (tons)	0.00
2010	UT		Potash (tons)	0.00
2010	AR		Quartz Crystal (tickets/pounds)	0.00
2010	AZ		Salt (tons)	0.00
2010	CA		Salt (tons)	0.00
2010	UT		Salt (tons)	0.00
2010	WY		Salt (tons)	0.00
2010	CA		Soda Ash (tons)	0.00
2010	CA		Sodium Bi-Carbonate (tons)	0.00
2010	CO		Sodium Bi-Carbonate (tons)	0.00
2010	WY		Sodium Bisulfite (tons)	0.00
2010	WY		Sodium Sesquicarbonate	0.00
2010	WY		Sulfide (tons)	0.00
2010	NM		Sylvite-Raw Ore (tons)	0.00
2010	WY		Trona Ore (tons)	0.00
2011	CA		Anhydrous Sodium Sulfate (ton)	0.00
2011	CA		Borax-Anhydrous (ton)	0.00
2011	CA		Borax-Decahydrate (ton)	0.00
2011	CA		Borax-Pentahydrate (ton)	0.00
2011	CA		Boric Acid (ton)	0.00
2011	UT		Clay (tons)	0.00
2011	AL		Coal (tons)	0.00
2011	KY		Coal (tons)	0.00
2011	NM		Coal (tons)	0.00
2011	UT		Gilsonite (tons)	0.00
2011	ID		Gold (ounces)	0.00
2011	SC		Gold Ore (tons)	0.00
2011	SC		Gold Placer	0.00
2011	ND		Leonardite (tons)	0.00
2011	VA		Limestone (tons)	0.00
2011	UT		Magnesium Chloride Brine (tons)	0.00
2011	UT		Manure Salts (tons)	0.00
2011	FL		Phosphate Raw Ore (tons)	0.00
2011	NM		Potash (tons)	0.00
2011	UT		Potash (tons)	0.00
2011	AZ		Salt (tons)	0.00
2011	CA		Salt (tons)	0.00
2011	UT		Salt (tons)	0.00
2011	WY		Salt (tons)	0.00
2011	CA		Soda Ash (tons)	0.00
2011	CA		Sodium Bi-Carbonate (tons)	0.00
2011	CO		Sodium Bi-Carbonate (tons)	0.00
2011	WY		Sodium Bisulfite (tons)	0.00
2011	WY		Sodium Sesquicarbonate	0.00
2011	WY		Sulfide (tons)	0.00
2011	NM		Sylvite-Raw Ore (tons)	0.00
2011	WY		Trona Ore (tons)	0.00
2012	CA		Anhydrous Sodium Sulfate (ton)	0.00
2012	CA		Borax-Decahydrate (ton)	0.00
2012	CA		Borax-Pentahydrate (ton)	0.00
2012	CA		Boric Acid (ton)	0.00
2012	UT		Clay (tons)	0.00
2012	KY		Coal (tons)	0.00
2012	NM		Coal (tons)	0.00
2012	ND		Leonardite (tons)	0.00
2012	VA		Limestone (tons)	0.00
2012	UT		Magnesium Chloride Brine (tons)	0.00
2012	UT		Manure Salts (tons)	0.00
2012	FL		Phosphate Raw Ore (tons)	0.00
2012	NM		Potash (tons)	0.00
2012	UT		Potash (tons)	0.00
2012	AZ		Salt (tons)	0.00
2012	CA		Salt (tons)	0.00
2012	UT		Salt (tons)	0.00
2012	WY		Salt (tons)	0.00
2012	CA		Soda Ash (tons)	0.00
2012	CA		Sodium Bi-Carbonate (tons)	0.00
2012	CO		Sodium Bi-Carbonate (tons)	0.00
2012	WY		Sodium Bisulfite (tons)	0.00
2012	WY		Sodium Sesquicarbonate	0.00
2012	WY		Sulfide (tons)	0.00
2012	NM		Sylvite-Raw Ore (tons)	0.00
2012	WY		Trona Ore (tons)	0.00
2013	CA		Anhydrous Sodium Sulfate (ton)	0.00
2013	CA		Borax-Decahydrate (ton)	0.00
2013	CA		Borax-Pentahydrate (ton)	0.00
2013	CA		Boric Acid (ton)	0.00
2013	UT		Clay (tons)	0.00
2013	AL		Coal (tons)	0.00
2013	KY		Coal (tons)	0.00
2013	NM		Coal (tons)	0.00
2013	UT		Gilsonite (tons)	0.00
2013	ND		Leonardite (tons)	0.00
2013	VA		Limestone (tons)	0.00
2013	UT		Magnesium Chloride Brine (tons)	0.00
2013	FL		Phosphate Raw Ore (tons)	0.00
2013	NM		Potash (tons)	0.00
2013	NV		Potash (tons)	0.00
2013	UT		Potash (tons)	0.00
2013	AZ		Salt (tons)	0.00
2013	CA		Salt (tons)	0.00
2013	UT		Salt (tons)	0.00
2013	WY		Salt (tons)	0.00
2013	ID		Silver (ounces)	0.00
2013	CA		Soda Ash (tons)	0.00
2013	CA		Sodium Bi-Carbonate (tons)	0.00
2013	CO		Sodium Bi-Carbonate (tons)	0.00
2013	WY		Sulfide (tons)	0.00
2013	NM		Sylvite-Raw Ore (tons)	0.00
2013	WY		Trona Ore (tons)	0.00
2014	CA		Anhydrous Sodium Sulfate (ton)	0.00
2014	CA		Borax-Decahydrate (ton)	0.00
2014	CA		Borax-Pentahydrate (ton)	0.00
2014	CA		Boric Acid (ton)	0.00
2014	AL		Coal (tons)	0.00
2014	KY		Coal (tons)	0.00
2014	NM		Coal (tons)	0.00
2014	UT		Coal Waste (Sub-Econ) (tons)	0.00
2014	UT		Gilsonite (tons)	0.00
2014	ND		Leonardite (tons)	0.00
2014	VA		Limestone (tons)	0.00
2014	UT		Magnesium Chloride Brine (tons)	0.00
2014	NM		Potash (tons)	0.00
2014	UT		Potash (tons)	0.00
2014	AR		Quartz Crystal (tickets/pounds)	0.00
2014	AZ		Salt (tons)	0.00
2014	CA		Salt (tons)	0.00
2014	UT		Salt (tons)	0.00
2014	WY		Salt (tons)	0.00
2014	CA		Soda Ash (tons)	0.00
2014	CA		Sodium Bi-Carbonate (tons)	0.00
2014	CO		Sodium Bi-Carbonate (tons)	0.00
2014	WY		Sodium Sesquicarbonate	0.00
2014	WY		Sulfide (tons)	0.00
2014	NM		Sylvite-Raw Ore (tons)	0.00
2014	WY		Trona Ore (tons)	0.00
