Year	State	County	FIPS	Commodity	type	Revenue
2009	NM	Lea	35025	Gas	Royalties	4246677.78
2009	NM	Lea	35025	Gas	Royalties	6214289.27
2009	NM	Lea	35025	Gas	Royalties	18603490.65
2009	NM	Lea	35025	Oil	Royalties	3650329.24
2009	NM	Lea	35025	Oil	Royalties	5055.23
2009	NM	Lea	35025	Oil	Royalties	53543445.74
2009	NM	Mckinley	35031	Oil & Gas	Other Revenues	4360
2009	NM	Mckinley	35031	Gas	Royalties	5180
2009	NM	Mckinley	35031	Gas	Royalties	3684.06
2009	NM	Mckinley	35031	Oil	Royalties	63902.37
2009	NM	Otero	35035	Oil & Gas	Other Revenues	12258
2009	NM	Quay	35037	Oil & Gas	Other Revenues	153.16
2009	NM	Quay	35037	Other	Royalties	40722.15
2009	NM	Rio Arriba	35039	Oil & Gas	Other Revenues	4509.18
2009	NM	Rio Arriba	35039	Oil & Gas	Other Roy Vals	-3295386.3
2009	NM	Rio Arriba	35039	Gas	Royalties	7480229.95
2009	NM	Rio Arriba	35039	Gas	Royalties	29379507.62
2009	NM	Rio Arriba	35039	Gas	Royalties	56274414.3
2009	NM	Rio Arriba	35039	Gas	Royalties	8681670.7
2009	NM	Rio Arriba	35039	Oil	Royalties	2627487.77
2009	NM	Rio Arriba	35039	Oil	Royalties	8322.02
2009	NM	Rio Arriba	35039	Oil	Royalties	1755264.03
2009	NM	Roosevelt	35041	Oil & Gas	Other Revenues	8897.31
2009	NM	Roosevelt	35041	Oil & Gas	Other Roy Vals	-14082.93
2009	NM	Roosevelt	35041	Gas	Royalties	7756.33
2009	NM	Roosevelt	35041	Gas	Royalties	111858.42
2009	NM	Roosevelt	35041	Gas	Royalties	524370.94
2009	NM	Roosevelt	35041	Oil	Royalties	886.39
2009	NM	Roosevelt	35041	Oil	Royalties	528906.55
2009	NM	Sandoval	35043	Oil & Gas	Other Revenues	22121.79
2009	NM	Sandoval	35043	Oil & Gas	Other Roy Vals	-19847.43
2009	NM	Sandoval	35043	Gas	Royalties	45796.81
2009	NM	Sandoval	35043	Gas	Royalties	69398.27
2009	NM	Sandoval	35043	Gas	Royalties	44763.88
2009	NM	Sandoval	35043	Gas	Royalties	115543.91
2009	NM	Sandoval	35043	Oil	Royalties	32252.45
2009	NM	Sandoval	35043	Oil	Royalties	197540.05
2009	NM	San Juan	35045	Oil & Gas	Other Revenues	36791.54
2009	NM	San Juan	35045	Oil & Gas	Other Roy Vals	-7482124.86
2009	NM	San Juan	35045	Gas	Royalties	54741545.79
2009	NM	San Juan	35045	Gas	Royalties	32632.83
2009	NM	San Juan	35045	Gas	Royalties	40092455.98
2009	NM	San Juan	35045	Gas	Royalties	56240797.61
2009	NM	San Juan	35045	Gas	Royalties	11303338.09
2009	NM	San Juan	35045	Oil	Royalties	2663664.29
2009	NM	San Juan	35045	Oil	Royalties	10865.03
2009	NM	San Juan	35045	Oil	Royalties	1432864.14
2009	NM	Union	35059	Oil & Gas	Other Revenues	94.41
2009	NM	Union	35059	Other	Royalties	184316.21
2010	NM	Bernalillo	35001	Gas	Royalties	20714.16
2010	NM	Bernalillo	35001	Oil	Royalties	90423.59
2010	NM	Chaves	35005	Oil & Gas	Other Revenues	49392.02
2010	NM	Chaves	35005	Oil & Gas	Other Roy Vals	163305.1
2010	NM	Chaves	35005	Gas	Royalties	58382.65
2010	NM	Chaves	35005	Gas	Royalties	59121.65
2010	NM	Chaves	35005	Gas	Royalties	5755775.88
2010	NM	Chaves	35005	Oil	Royalties	3586.16
2010	NM	Chaves	35005	Oil	Royalties	6621691.71
2010	NM	Colfax	35007	Gas	Royalties	41731.73
2010	NM	Eddy	35015	Oil & Gas	Other Revenues	326472.59
2010	NM	Eddy	35015	Potassium	Other Revenues	13200
2010	NM	Eddy	35015	Sodium	Other Revenues	3840
2010	NM	Eddy	35015	Gas	Other Roy Vals	261.27
2010	NM	Eddy	35015	Oil & Gas	Other Roy Vals	2501463.2
2010	NM	Eddy	35015	Gas	Royalties	-4491.83
2010	NM	Eddy	35015	Gas	Royalties	13827.36
2010	NM	Eddy	35015	Gas	Royalties	6173846.45
2010	NM	Eddy	35015	Gas	Royalties	785523.43
2010	NM	Eddy	35015	Gas	Royalties	82370953.62
2010	NM	Eddy	35015	Oil	Royalties	11777672.21
2010	NM	Eddy	35015	Oil	Royalties	79683.99
2010	NM	Eddy	35015	Oil	Royalties	161622534.55
2010	NM	Eddy	35015	Solids	Royalties	-0.01
2010	NM	Harding	35021	Oil & Gas	Other Revenues	9518.85
2010	NM	Harding	35021	Gas	Royalties	1485.34
2010	NM	Harding	35021	Gas	Royalties	198731.19
2010	NM	Harding	35021	Other	Royalties	1222803.42
2010	NM	Lea	35025	Oil & Gas	Other Revenues	94308.6
2010	NM	Lea	35025	Oil & Gas	Other Roy Vals	269375.19
2010	NM	Lea	35025	Gas	Royalties	3289.67
2010	NM	Lea	35025	Gas	Royalties	176.01
2010	NM	Lea	35025	Gas	Royalties	6240590.98
2010	NM	Lea	35025	Gas	Royalties	4630965.03
2010	NM	Lea	35025	Gas	Royalties	24600670.72
2010	NM	Lea	35025	Oil	Royalties	4690255.01
2010	NM	Lea	35025	Oil	Royalties	529.76
2010	NM	Lea	35025	Oil	Royalties	79753585.07
2010	NM	Lea	35025	Oil & Gas	Royalties	-0.03
2010	NM	Lea	35025	Other	Royalties	-0.4
2010	NM	Mckinley	35031	Oil & Gas	Other Revenues	5906
2010	NM	Mckinley	35031	Oil & Gas	Other Roy Vals	100
2010	NM	Mckinley	35031	Gas	Royalties	34151.59
2010	NM	Mckinley	35031	Oil	Royalties	195094.4
2010	NM	Otero	35035	Oil & Gas	Other Revenues	12258
2010	NM	Quay	35037	Oil & Gas	Other Revenues	153.16
2010	NM	Quay	35037	Other	Royalties	88674.08
2010	NM	Rio Arriba	35039	Oil & Gas	Other Revenues	8740.96
2010	NM	Rio Arriba	35039	Oil & Gas	Other Roy Vals	505212.05
2010	NM	Rio Arriba	35039	Gas	Royalties	19125116.38
2010	NM	Rio Arriba	35039	Gas	Royalties	43109511.9
2010	NM	Rio Arriba	35039	Gas	Royalties	75247488.2
2010	NM	Rio Arriba	35039	Gas	Royalties	14806306.79
2010	NM	Rio Arriba	35039	Oil	Royalties	3796227.05
2010	NM	Rio Arriba	35039	Oil	Royalties	23526.02
2010	NM	Rio Arriba	35039	Oil	Royalties	2404338.62
2010	NM	Roosevelt	35041	Oil & Gas	Other Revenues	10943.01
2010	NM	Roosevelt	35041	Oil & Gas	Other Roy Vals	3302.82
2010	NM	Roosevelt	35041	Gas	Royalties	16900.28
2010	NM	Roosevelt	35041	Gas	Royalties	11637.2
2010	NM	Roosevelt	35041	Gas	Royalties	913092.32
2010	NM	Roosevelt	35041	Oil	Royalties	975977.72
2010	NM	Sandoval	35043	Oil & Gas	Other Revenues	35235.49
2010	NM	Sandoval	35043	Oil & Gas	Other Roy Vals	32305.13
2010	NM	Sandoval	35043	Gas	Royalties	287053.03
2010	NM	Sandoval	35043	Gas	Royalties	106375.53
2010	NM	Sandoval	35043	Gas	Royalties	58504.99
2010	NM	Sandoval	35043	Gas	Royalties	68784.62
2010	NM	Sandoval	35043	Oil	Royalties	15567.48
2010	NM	Sandoval	35043	Oil	Royalties	329098.97
2010	NM	San Juan	35045	Oil & Gas	Other Revenues	37362.03
2010	NM	San Juan	35045	Oil & Gas	Other Roy Vals	419946.62
2010	NM	San Juan	35045	Gas	Royalties	50869323.05
2010	NM	San Juan	35045	Gas	Royalties	40942.23
2010	NM	San Juan	35045	Gas	Royalties	53870499.82
2010	NM	San Juan	35045	Gas	Royalties	71392518.16
2010	NM	San Juan	35045	Gas	Royalties	27556488.16
2010	NM	San Juan	35045	Oil	Royalties	3423078.68
2010	NM	San Juan	35045	Oil	Royalties	33438.23
2010	NM	San Juan	35045	Oil	Royalties	1935847.16
2010	NM	Union	35059	Other	Royalties	391792.31
2011	NM	Bernalillo	35001	Gas	Royalties	12737.69
2011	NM	Bernalillo	35001	Oil	Royalties	75375.61
2011	NM	Chaves	35005	Oil & Gas	Other Revenues	50829.26
2011	NM	Chaves	35005	Oil & Gas	Other Roy Vals	135985.25
2011	NM	Chaves	35005	Gas	Royalties	156279.79
2011	NM	Chaves	35005	Gas	Royalties	89474.69
2011	NM	Chaves	35005	Gas	Royalties	4674832.13
2011	NM	Chaves	35005	Oil	Royalties	2185.6
2011	NM	Chaves	35005	Oil	Royalties	8122096.6
2011	NM	Chaves	35005	Oil & Gas	Royalties	-0.01
2011	NM	Colfax	35007	Gas	Royalties	40808.62
2011	NM	Eddy	35015	Oil & Gas	Other Revenues	326385.94
2011	NM	Eddy	35015	Sodium	Other Revenues	-9000
2011	NM	Eddy	35015	Gas	Other Roy Vals	123.38
2011	NM	Eddy	35015	Oil & Gas	Other Roy Vals	7125802.5
2011	NM	Eddy	35015	Gas	Royalties	94477.54
2011	NM	Eddy	35015	Gas	Royalties	12095518.86
2011	NM	Eddy	35015	Gas	Royalties	9573716.71
2011	NM	Eddy	35015	Gas	Royalties	73171439.38
2011	NM	Eddy	35015	Oil	Royalties	16799940.08
2011	NM	Eddy	35015	Oil	Royalties	103793.08
2011	NM	Eddy	35015	Oil	Royalties	219190256.92
2011	NM	Eddy	35015	Other	Royalties	65189.6
2011	NM	Eddy	35015	Solids	Royalties	-0.05
2011	NM	Harding	35021	Oil & Gas	Other Revenues	2517.39
2011	NM	Harding	35021	Oil & Gas	Other Roy Vals	2100
2011	NM	Harding	35021	Gas	Royalties	-8119.02
2011	NM	Harding	35021	Gas	Royalties	-786561.38
2011	NM	Harding	35021	Other	Royalties	881959.65
2011	NM	Hidalgo	35023	Geothermal	Other Revenues	-5002
2011	NM	Lea	35025	Oil & Gas	Other Revenues	84834.16
2011	NM	Lea	35025	Oil & Gas	Other Roy Vals	2565053.94
2011	NM	Lea	35025	Gas	Royalties	995.1
2011	NM	Lea	35025	Gas	Royalties	46.92
2011	NM	Lea	35025	Gas	Royalties	11443192.25
2011	NM	Lea	35025	Gas	Royalties	5480779.37
2011	NM	Lea	35025	Gas	Royalties	27162533.93
2011	NM	Lea	35025	Oil	Royalties	5219649.51
2011	NM	Lea	35025	Oil	Royalties	100565157.57
2011	NM	Mckinley	35031	Oil & Gas	Other Revenues	8263
2011	NM	Mckinley	35031	Oil & Gas	Other Roy Vals	-200
2011	NM	Mckinley	35031	Gas	Royalties	105654.02
2011	NM	Mckinley	35031	Oil	Royalties	126727.29
2011	NM	Otero	35035	Oil & Gas	Other Revenues	12258
2011	NM	Quay	35037	Oil & Gas	Other Revenues	306.32
2011	NM	Quay	35037	Other	Royalties	65979.02
2011	NM	Rio Arriba	35039	Oil & Gas	Other Revenues	6292.46
2011	NM	Rio Arriba	35039	Oil & Gas	Other Roy Vals	1236086.91
2011	NM	Rio Arriba	35039	Gas	Royalties	22363297.01
2011	NM	Rio Arriba	35039	Gas	Royalties	63155794.72
2011	NM	Rio Arriba	35039	Gas	Royalties	93631076.52
2011	NM	Rio Arriba	35039	Gas	Royalties	-6999624.56
2011	NM	Rio Arriba	35039	Oil	Royalties	4163810.09
2011	NM	Rio Arriba	35039	Oil	Royalties	42400.96
2011	NM	Rio Arriba	35039	Oil	Royalties	3059312.28
2011	NM	Roosevelt	35041	Oil & Gas	Other Revenues	13017.65
2011	NM	Roosevelt	35041	Oil & Gas	Other Roy Vals	12158.26
2011	NM	Roosevelt	35041	Gas	Royalties	20613.17
2011	NM	Roosevelt	35041	Gas	Royalties	-19459.52
2011	NM	Roosevelt	35041	Gas	Royalties	842208.03
2011	NM	Roosevelt	35041	Oil	Royalties	1005136.96
2011	NM	Sandoval	35043	Oil & Gas	Other Revenues	57502.8
2011	NM	Sandoval	35043	Oil & Gas	Other Roy Vals	18087.33
2011	NM	Sandoval	35043	Gas	Royalties	437728.18
2011	NM	Sandoval	35043	Gas	Royalties	129107.35
2011	NM	Sandoval	35043	Gas	Royalties	50245.73
2011	NM	Sandoval	35043	Gas	Royalties	67323.36
2011	NM	Sandoval	35043	Oil	Royalties	8337.16
2011	NM	Sandoval	35043	Oil	Royalties	335007.57
2011	NM	San Juan	35045	Oil & Gas	Other Revenues	28160.75
2011	NM	San Juan	35045	Oil & Gas	Other Roy Vals	3480556.8
2011	NM	San Juan	35045	Gas	Royalties	57116276
2011	NM	San Juan	35045	Gas	Royalties	4647.52
2011	NM	San Juan	35045	Gas	Royalties	73967782.7
2011	NM	San Juan	35045	Gas	Royalties	72293937.44
2011	NM	San Juan	35045	Gas	Royalties	1568188.41
2011	NM	San Juan	35045	Oil	Royalties	4088072.33
2011	NM	San Juan	35045	Oil	Royalties	41438.31
2011	NM	San Juan	35045	Oil	Royalties	16.65
2011	NM	San Juan	35045	Oil	Royalties	2849107.94
2011	NM	Union	35059	Other	Royalties	306363.82
2012	NM	Bernalillo	35001	Gas	Royalties	10760.74
2012	NM	Bernalillo	35001	Oil	Royalties	88637.36
2012	NM	Chaves	35005	Gas	Other Revenues	-0.01
2012	NM	Chaves	35005	Oil & Gas	Other Revenues	88258.2
2012	NM	Chaves	35005	Oil & Gas	Other Roy Vals	-12280.66
2012	NM	Chaves	35005	Gas	Royalties	241213.38
2012	NM	Chaves	35005	Gas	Royalties	98676.75
2012	NM	Chaves	35005	Gas	Royalties	2644438.95
2012	NM	Chaves	35005	Oil	Royalties	2062.48
2012	NM	Chaves	35005	Oil	Royalties	8199389.59
2012	NM	Colfax	35007	Gas	Royalties	23680.05
2012	NM	Dona Ana	35013	Geothermal	Other Revenues	2892.23
2012	NM	Eddy	35015	Oil & Gas	Other Revenues	270885.61
2012	NM	Eddy	35015	Oil & Gas	Other Roy Vals	332422.77
2012	NM	Eddy	35015	Gas	Royalties	33268.03
2012	NM	Eddy	35015	Gas	Royalties	11439117.8
2012	NM	Eddy	35015	Gas	Royalties	7962463.77
2012	NM	Eddy	35015	Gas	Royalties	59128661.08
2012	NM	Eddy	35015	Oil	Royalties	15453364.41
2012	NM	Eddy	35015	Oil	Royalties	120015.3
2012	NM	Eddy	35015	Oil	Royalties	297479650.44
2012	NM	Eddy	35015	Other	Royalties	-0.16
2012	NM	Harding	35021	Oil & Gas	Other Revenues	342.2
2012	NM	Harding	35021	Oil & Gas	Other Roy Vals	-24806.64
2012	NM	Harding	35021	Other	Royalties	1034019.78
2012	NM	Lea	35025	Oil & Gas	Other Revenues	52801.08
2012	NM	Lea	35025	Oil & Gas	Other Roy Vals	2305448.17
2012	NM	Lea	35025	Gas	Royalties	834.01
2012	NM	Lea	35025	Gas	Royalties	163
2012	NM	Lea	35025	Gas	Royalties	9153068.93
2012	NM	Lea	35025	Gas	Royalties	3829245.11
2012	NM	Lea	35025	Gas	Royalties	21433431.91
2012	NM	Lea	35025	Oil	Royalties	5701728.19
2012	NM	Lea	35025	Oil	Royalties	1820.22
2012	NM	Lea	35025	Oil	Royalties	13.77
2012	NM	Lea	35025	Oil	Royalties	127715734.11
2012	NM	Mckinley	35031	Oil & Gas	Other Revenues	8945
2012	NM	Mckinley	35031	Oil & Gas	Other Roy Vals	-50
2012	NM	Mckinley	35031	Gas	Royalties	58912.5
2012	NM	Mckinley	35031	Oil	Royalties	227624.93
2012	NM	Otero	35035	Oil & Gas	Other Revenues	12258
2012	NM	Quay	35037	Other	Royalties	79884.56
2012	NM	Rio Arriba	35039	Oil & Gas	Other Revenues	7256.12
2012	NM	Rio Arriba	35039	Oil & Gas	Other Roy Vals	-2297169.53
2012	NM	Rio Arriba	35039	Gas	Royalties	43182799.55
2012	NM	Rio Arriba	35039	Gas	Royalties	45079521.92
2012	NM	Rio Arriba	35039	Gas	Royalties	29431340.43
2012	NM	Rio Arriba	35039	Gas	Royalties	-4355366.47
2012	NM	Rio Arriba	35039	Oil	Royalties	4051030.55
2012	NM	Rio Arriba	35039	Oil	Royalties	10640.67
2012	NM	Rio Arriba	35039	Oil	Royalties	3073891.84
2012	NM	Roosevelt	35041	Oil & Gas	Other Revenues	10161.13
2012	NM	Roosevelt	35041	Oil & Gas	Other Roy Vals	-17433.18
2012	NM	Roosevelt	35041	Gas	Royalties	18455.76
2012	NM	Roosevelt	35041	Gas	Royalties	13404.58
2012	NM	Roosevelt	35041	Gas	Royalties	421596.34
2012	NM	Roosevelt	35041	Oil	Royalties	3080.82
2012	NM	Roosevelt	35041	Oil	Royalties	917692.94
2012	NM	Sandoval	35043	Oil & Gas	Other Revenues	24527.97
2012	NM	Sandoval	35043	Oil & Gas	Other Roy Vals	1919.66
2012	NM	Sandoval	35043	Gas	Royalties	343437.41
2012	NM	Sandoval	35043	Gas	Royalties	113857.41
2012	NM	Sandoval	35043	Gas	Royalties	38079.51
2012	NM	Sandoval	35043	Gas	Royalties	58956.53
2012	NM	Sandoval	35043	Oil	Royalties	22013.01
2012	NM	Sandoval	35043	Oil	Royalties	360269.53
2012	NM	San Juan	35045	Oil & Gas	Other Revenues	36993.1
2012	NM	San Juan	35045	Gas	Other Roy Vals	-86.75
2012	NM	San Juan	35045	Oil & Gas	Other Roy Vals	-2185627.36
2012	NM	San Juan	35045	Gas	Royalties	62889352.71
2012	NM	San Juan	35045	Gas	Royalties	55888980.89
2012	NM	San Juan	35045	Gas	Royalties	34063022.12
2012	NM	San Juan	35045	Gas	Royalties	-17065037.71
2012	NM	San Juan	35045	Oil	Royalties	3474337.61
2012	NM	San Juan	35045	Oil	Royalties	36551.77
2012	NM	San Juan	35045	Oil	Royalties	2675575.38
2012	NM	Union	35059	Other	Royalties	372354.8
2013	NM	Bernalillo	35001	Gas	Royalties	7241.77
2013	NM	Bernalillo	35001	Oil	Royalties	59166.77
2013	NM	Chaves	35005	Oil & Gas	Other Revenues	106692.36
2013	NM	Chaves	35005	Oil & Gas	Other Roy Vals	-49501.41
2013	NM	Chaves	35005	Gas	Royalties	977.71
2013	NM	Chaves	35005	Gas	Royalties	24268.3
2013	NM	Chaves	35005	Gas	Royalties	195667.47
2013	NM	Chaves	35005	Gas	Royalties	129105.02
2013	NM	Chaves	35005	Gas	Royalties	2780517.5
2013	NM	Chaves	35005	Oil	Royalties	6812385.73
2013	NM	Colfax	35007	Gas	Royalties	28992.5
2013	NM	Dona Ana	35013	Geothermal	Other Revenues	5607.81
2013	NM	Eddy	35015	Oil & Gas	Other Revenues	439287.02
2013	NM	Eddy	35015	Sodium	Other Revenues	-9240
2013	NM	Eddy	35015	Oil & Gas	Other Roy Vals	3966478.45
2013	NM	Eddy	35015	Gas	Royalties	910531.13
2013	NM	Eddy	35015	Gas	Royalties	2562165.29
2013	NM	Eddy	35015	Gas	Royalties	8959902.74
2013	NM	Eddy	35015	Gas	Royalties	14435243.32
2013	NM	Eddy	35015	Gas	Royalties	60205633.22
2013	NM	Eddy	35015	Oil	Royalties	6715686.48
2013	NM	Eddy	35015	Oil	Royalties	357934.83
2013	NM	Eddy	35015	Oil	Royalties	352684618.47
2013	NM	Eddy	35015	Oil	Royalties	4190.33
2013	NM	Harding	35021	Oil & Gas	Other Revenues	52.52
2013	NM	Harding	35021	Other	Royalties	1052944.22
2013	NM	Lea	35025	Oil & Gas	Other Revenues	60974.44
2013	NM	Lea	35025	Sodium	Other Revenues	-120
2013	NM	Lea	35025	Oil & Gas	Other Roy Vals	3001505.57
2013	NM	Lea	35025	Gas	Royalties	-297.57
2013	NM	Lea	35025	Gas	Royalties	831705.19
2013	NM	Lea	35025	Gas	Royalties	8288625.65
2013	NM	Lea	35025	Gas	Royalties	9080974.83
2013	NM	Lea	35025	Gas	Royalties	17047249.62
2013	NM	Lea	35025	Oil	Royalties	5303985.13
2013	NM	Lea	35025	Oil	Royalties	1527.1
2013	NM	Lea	35025	Oil	Royalties	-13.77
2013	NM	Lea	35025	Oil	Royalties	175688821.79
2013	NM	Mckinley	35031	Oil & Gas	Other Revenues	8945
2013	NM	Mckinley	35031	Gas	Royalties	67259.3
2013	NM	Mckinley	35031	Gas	Royalties	150.61
2013	NM	Mckinley	35031	Oil	Royalties	343177.4
2013	NM	Otero	35035	Oil & Gas	Other Revenues	12258
2013	NM	Quay	35037	Other	Royalties	83889.77
2013	NM	Rio Arriba	35039	Oil & Gas	Other Revenues	6500.47
2013	NM	Rio Arriba	35039	Oil & Gas	Other Roy Vals	-190203.06
2013	NM	Rio Arriba	35039	Gas	Royalties	47075879.22
2013	NM	Rio Arriba	35039	Gas	Royalties	909762.37
2013	NM	Rio Arriba	35039	Gas	Royalties	32341455.38
2013	NM	Rio Arriba	35039	Gas	Royalties	35121540.8
2013	NM	Rio Arriba	35039	Gas	Royalties	-527847.45
2013	NM	Rio Arriba	35039	Oil	Royalties	3901587.77
2013	NM	Rio Arriba	35039	Oil	Royalties	-25527.26
2013	NM	Rio Arriba	35039	Oil	Royalties	39374.53
2013	NM	Rio Arriba	35039	Oil	Royalties	3553751.71
2013	NM	Roosevelt	35041	Oil & Gas	Other Revenues	8907.33
2013	NM	Roosevelt	35041	Oil & Gas	Other Roy Vals	1127.5
2013	NM	Roosevelt	35041	Gas	Royalties	10221.93
2013	NM	Roosevelt	35041	Gas	Royalties	15075.88
2013	NM	Roosevelt	35041	Gas	Royalties	377004.35
2013	NM	Roosevelt	35041	Oil	Royalties	923.34
2013	NM	Roosevelt	35041	Oil	Royalties	879268.61
2013	NM	Sandoval	35043	Oil & Gas	Other Revenues	58503.82
2013	NM	Sandoval	35043	Oil & Gas	Other Roy Vals	359991.36
2013	NM	Sandoval	35043	Gas	Royalties	443919.61
2013	NM	Sandoval	35043	Gas	Royalties	1810.4
2013	NM	Sandoval	35043	Gas	Royalties	107653.67
2013	NM	Sandoval	35043	Gas	Royalties	73113.95
2013	NM	Sandoval	35043	Gas	Royalties	66488.95
2013	NM	Sandoval	35043	Oil	Royalties	13686.99
2013	NM	Sandoval	35043	Oil	Royalties	3412466.76
2013	NM	San Juan	35045	Oil & Gas	Other Revenues	39070.53
2013	NM	San Juan	35045	Oil & Gas	Other Roy Vals	-113851.31
2013	NM	San Juan	35045	Gas	Royalties	43757809.46
2013	NM	San Juan	35045	Gas	Royalties	345079.85
2013	NM	San Juan	35045	Gas	Royalties	40524732.83
2013	NM	San Juan	35045	Gas	Royalties	40204028.99
2013	NM	San Juan	35045	Gas	Royalties	25134267.81
2013	NM	San Juan	35045	Oil	Royalties	3438847.97
2013	NM	San Juan	35045	Oil	Royalties	-90763.07
2013	NM	San Juan	35045	Oil	Royalties	128242.33
2013	NM	San Juan	35045	Oil	Royalties	5030088.86
2013	NM	Union	35059	Other	Royalties	398419.92
