Year	State	County	FIPS	Jobs	Total	Share
2011	UT	Carbon County	49007	970	9011	0.1076
2011	UT	Davis County	49011	158	104738	0.0015
2011	UT	Duchesne County	49013	1766	8018	0.2203
2011	UT	Iron County	49021	100	14563	0.0069
2011	UT	Juab County	49023	83	3027	0.0274
2011	UT	Millard County	49027	96	4402	0.0218
2011	UT	Salt Lake County	49035	3220	568472	0.0057
2011	UT	San Juan County	49037	424	4153	0.1021
2011	UT	Sanpete County	49039	52	6488	0.0080
2011	UT	Sevier County	49041	599	7882	0.0760
2011	UT	Summit County	49043	53	21941	0.0024
2011	UT	Tooele County	49045	80	15980	0.0050
2011	UT	Uintah County	49047	3089	14186	0.2177
2011	UT	Utah County	49049	76	169171	0.0004
2011	UT	Wasatch County	49051	56	5956	0.0094
2011	UT	Washington County	49053	142	45903	0.0031
2012	UT		49000	12553	1215983	0.0103
2012	UT	Box Elder County	49003	16	16493	0.0010
2012	UT	Cache County	49005	13	47868	0.0003
2012	UT	Davis County	49011	179	107623	0.0017
2012	UT	Duchesne County	49013	2194	9048	0.2425
2012	UT	Iron County	49021	101	14584	0.0069
2012	UT	Juab County	49023	59	3082	0.0191
2012	UT	Millard County	49027	92	4364	0.0211
2012	UT	Salt Lake County	49035	3652	589390	0.0062
2012	UT	San Juan County	49037	432	4025	0.1073
2012	UT	Sanpete County	49039	58	6791	0.0085
2012	UT	Sevier County	49041	593	8020	0.0739
2012	UT	Summit County	49043	83	22742	0.0036
2012	UT	Tooele County	49045	74	15814	0.0047
2012	UT	Uintah County	49047	3190	14931	0.2136
2012	UT	Utah County	49049	126	177554	0.0007
2012	UT	Wasatch County	49051	10	6242	0.0016
2012	UT	Washington County	49053	152	48279	0.0031
2013	UT		49000	12108	1254582	0.0097
2013	UT	Beaver County	49001	193	2723	0.0709
2013	UT	Box Elder County	49003	24	17205	0.0014
2013	UT	Cache County	49005	14	48688	0.0003
2013	UT	Davis County	49011	174	110281	0.0016
2013	UT	Duchesne County	49013	2269	9243	0.2455
2013	UT	Iron County	49021	100	14720	0.0068
2013	UT	Juab County	49023	62	3267	0.0190
2013	UT	Millard County	49027	98	4425	0.0221
2013	UT	Salt Lake County	49035	3399	608778	0.0056
2013	UT	San Juan County	49037	377	4047	0.0932
2013	UT	Sanpete County	49039	54	6716	0.0080
2013	UT	Sevier County	49041	558	7963	0.0701
2013	UT	Summit County	49043	78	23419	0.0033
2013	UT	Tooele County	49045	79	15392	0.0051
2013	UT	Uintah County	49047	3056	14556	0.2099
2013	UT	Utah County	49049	103	186495	0.0006
2013	UT	Washington County	49053	151	50751	0.0030
