Year	State	Commodity	Type	Revenue
2008	TX	Oil & Gas	Rents	679098.15
2008	TX	Oil & Gas	Bonus	10351925
2008	TX	Oil	Royalties	3833355.2599999993
2008	TX	Gas	Royalties	25366108.66000001
2008	TX	Oil & Gas	Other Royalties	65847.79999999999
2008	TX	Oil & Gas	Other Revenues	22252.08
2008	TX	NGL	Royalties	258099.03
2008	UT	Geothermal	Rents	19933
2008	UT	Oil & Gas	Rents	6443588.789999999
2008	UT	Geothermal	Royalties	272452.62
2008	UT	Coal	Bonus	661980.59
2008	UT	Oil & Gas	Bonus	10306150.5
2008	UT	Oil & Gas	Other Revenues	552181.02
2008	UT	Oil & Gas	Other Royalties	9551206.32
2008	UT	Coal	Rents	164844
2008	UT	Gas	Royalties	215187409.39
2008	UT	NGL	Royalties	10848454.71
2008	UT	Oil	Royalties	117024532.91
2008	UT	Other Products	Royalties	1672365.79
2008	UT	Phosphate	Rents	4951
2008	UT	Tar Sands	Rents	7679.67
2008	UT	Coal	Royalties	25060607.58
2008	UT	Potassium	Other Revenues	1452.2099999999991
2008	UT	Potassium	Rents	22364
2008	UT	Hardrock	Rents	928
2008	UT	Clay	Rents	314
2008	UT	Gilsonite	Other Revenues	3687
2008	UT	Phosphate	Other Revenues	29896
2008	UT	Gilsonite	Rents	6523.5
2008	VA	Oil & Gas	Rents	30208
2008	VA	Gas	Royalties	426356.27
2008	VA	Hardrock	Rents	-177.5
2008	VA	Oil & Gas	Bonus	136015
2008	VA	Oil & Gas	Other Royalties	-43
2008	VA	Oil & Gas	Other Revenues	4665.33
2008	WA	Oil & Gas	Rents	988029
2008	WA	Coal	Rents	1566
2008	WA	Coal	Royalties	206298.9
2008	WV	Oil & Gas	Other Revenues	291838.66
2008	WV	Gas	Royalties	1053997.8800000001
2008	WV	Oil & Gas	Rents	78692.26000000001
2008	WV	Oil & Gas	Bonus	793231
2008	WV	Oil & Gas	Other Royalties	7619
2008	WY	Oil & Gas	Bonus	60345201.26
2008	WY	Oil & Gas	Rents	16654613.45
2008	WY	Gas	Royalties	1214143366.82
2008	WY	Oil	Royalties	354318589.75
2008	WY	Oil & Gas	Other Revenues	703826.4700000001
2008	WY	Oil & Gas	Other Royalties	13606301.810000002
2008	WY	NGL	Royalties	91717765.47
2008	WY	Coal	Bonus	426744981.86
2008	WY	Gas	Other Royalties	14925.21
2008	WY	Coal	Rents	545524.39
2008	WY	Other Products	Royalties	19290826.519999996
2008	WY	Coal	Royalties	563931403.3
2008	WY	Sodium	Other Revenues	114919.25
2008	WY	Sodium	Rents	-1906.85
2009	AK	Oil & Gas	Other Revenues	235065.1
2009	AK	Gas	Other Royalties	669201.79
2009	AK	Oil & Gas	Other Royalties	-282003.13
2009	AK	Oil & Gas	Rents	10508216.16
2009	AK	Gas	Royalties	18184643.12
2009	AK	NGL	Royalties	3850.75
2009	AK	Oil	Royalties	961364.34
2009	AK	Oil & Gas	Bonus	21411357
2009	AL	Oil & Gas	Other Revenues	975.66
2009	AL	Oil & Gas	Other Royalties	-14095
2009	AL	Gas	Royalties	345960.64
2009	AL	Oil	Royalties	249992.54
2009	AL	Other Products	Royalties	2877.54
2009	AL	Oil & Gas	Bonus	29848
2009	AL	Hardrock	Other Revenues	123
2009	AL	Oil & Gas	Rents	202246.5
2009	AL	Coal	Bonus	64113.6
2009	AL	Coal	Rents	13734
2009	AL	NGL	Royalties	726.52
2009	AR	Oil & Gas	Rents	1449823.03
2009	AR	Oil & Gas	Other Royalties	281670.68
2009	AR	Gas	Royalties	5552145.769999999
2009	AR	Oil	Royalties	102.19
2009	AR	Oil & Gas	Bonus	1789036
2009	AR	Oil & Gas	Other Revenues	22214.02
2009	AR	Hardrock	Other Revenues	600.6
2009	AR	Hardrock	Rents	315.52
2009	AZ	Oil & Gas	Rents	85552.5
2009	AZ	Geothermal	Rents	2084
2009	AZ	Sodium	Rents	4
2009	AZ	Potassium	Rents	1634
2009	CA	Oil & Gas	Other Royalties	-145229.09
2009	CA	Gas	Royalties	2552202.5500000003
2009	CA	Oil & Gas	Other Revenues	10805.94
2009	CA	Oil & Gas	Rents	337740.59
2009	CA	Oil	Royalties	85178526.2
2009	CA	Geothermal	Bonus	86820
2009	CA	Geothermal	Rents	228906.57
2009	CA	Geothermal	Royalties	7765202.92
2009	CA	Oil & Gas	Bonus	176965
2009	CA	NGL	Royalties	177797.91
2009	CA	Sodium	Bonus	1416
2009	CA	Sodium	Other Revenues	16947
2009	CA	Hardrock	Rents	21
2009	CA	Sodium	Rents	29842.68
2009	CO	Oil & Gas	Rents	6325803.340000001
2009	CO	Oil & Gas	Other Revenues	458996.56000000006
2009	CO	Oil	Royalties	22533013.54
2009	CO	Oil & Gas	Bonus	6262354
2009	CO	Oil & Gas	Other Royalties	778159.2600000001
2009	CO	Gas	Royalties	86565098.51000002
2009	CO	NGL	Royalties	3051157.8499999996
2009	CO	Coal	Bonus	3743381
2009	CO	Coal	Rents	196040.31
2009	CO	Other Products	Royalties	39010563.22
2009	CO	Coal	Royalties	41577742.66
2009	CO	Sodium	Other Revenues	-141162
2009	CO	Sodium	Rents	-867
2009	FL	Phosphate	Other Revenues	11010
2009	FL	Phosphate	Rents	-1647
2009	FL	Oil & Gas	Rents	-8397
2009	ID	Oil & Gas	Rents	38609
2009	ID	Phosphate	Rents	-1487
2009	ID	Geothermal	Rents	66217
2009	ID	Hardrock	Rents	236
2009	ID	Phosphate	Other Revenues	119802
2009	ID	Geothermal	Bonus	42054
2009	IL	Oil	Royalties	207440.79
2009	IN	Oil & Gas	Bonus	83198
2009	IN	Oil & Gas	Rents	33540
2009	IN	Oil	Royalties	40118.71
2009	KS	Oil & Gas	Rents	65068.5
2009	KS	Oil & Gas	Bonus	9914
2009	KS	Oil & Gas	Other Royalties	-437222.75000000006
2009	KS	Gas	Royalties	2795931.19
2009	KS	Oil & Gas	Other Revenues	11059.44
2009	KS	Gas	Other Royalties	-37.27
2009	KS	NGL	Royalties	465442.23999999993
2009	KS	Oil	Royalties	1694815.24
2009	KS	Other Products	Royalties	20.06
2009	KY	Coal	Rents	6912
2009	KY	Oil & Gas	Rents	6689
2009	KY	Gas	Royalties	102788.00000000001
2009	KY	NGL	Royalties	3078.2
2009	KY	Oil	Royalties	86949.45
2009	KY	Oil & Gas	Other Revenues	13578.610000000002
2009	KY	Oil & Gas	Other Royalties	-1000
2009	LA	Oil & Gas	Rents	131515.5
2009	LA	Gas	Royalties	12651878.53
2009	LA	Oil	Royalties	2418464.8200000003
2009	LA	Oil & Gas	Other Royalties	-1927939.1
2009	LA	NGL	Royalties	1857114.7900000003
2009	LA	Oil & Gas	Bonus	285968
2009	LA	Oil & Gas	Other Revenues	72389.5
2009	MD	Oil & Gas	Other Revenues	8922.15
2009	MD	Oil & Gas	Rents	496
2009	MI	Oil & Gas	Bonus	735688
2009	MI	Oil & Gas	Rents	175514.5
2009	MI	Gas	Royalties	1357434.0599999998
2009	MI	Oil	Royalties	169656.27999999997
2009	MI	Oil & Gas	Other Revenues	654.46
2009	MI	Oil & Gas	Other Royalties	-98637.01
2009	MI	NGL	Royalties	90273.77
2009	MN	Copper	Other Revenues	26110
2009	MN	Hardrock	Other Revenues	22550
2009	MN	Hardrock	Rents	522.5
2009	MO	Hardrock	Rents	700
2009	MS	Oil & Gas	Rents	455363.24
2009	MS	Oil	Royalties	1512498.4699999997
2009	MS	Gas	Royalties	361720.29
2009	MS	Oil & Gas	Other Royalties	-649.76
2009	MS	Oil & Gas	Other Revenues	3113
2009	MT	Oil & Gas	Bonus	1927198.5
2009	MT	Phosphate	Other Revenues	4227
2009	MT	Oil & Gas	Rents	2986771.1300000004
2009	MT	Coal	Bonus	3980440
2009	MT	Oil & Gas	Other Revenues	302236.39999999997
2009	MT	Oil & Gas	Other Royalties	-136785.05000000002
2009	MT	Coal	Rents	135921
2009	MT	Gas	Royalties	10546036.53
2009	MT	NGL	Royalties	283045.53
2009	MT	Oil	Royalties	18206062.98
2009	MT	Other Products	Royalties	-9594.46
2009	MT	Hardrock	Rents	146.5
2009	ND	Oil & Gas	Bonus	94133005
2009	ND	Oil & Gas	Other Revenues	12195.31
2009	ND	Oil & Gas	Other Royalties	-857428.7300000001
2009	ND	Hardrock	Rents	16815
2009	ND	Oil & Gas	Rents	1117306.86
2009	ND	Gas	Royalties	3074077.74
2009	ND	NGL	Royalties	702268.32
2009	ND	Oil	Royalties	42545251.51000001
2009	ND	Coal	Rents	37992
2009	ND	Coal	Bonus	113080
2009	ND	Other Products	Royalties	15526.56
2009	NE	Oil & Gas	Rents	1384
2009	NE	Oil & Gas	Other Revenues	14359.14
2009	NE	Oil	Royalties	237831.38
2009	NE	Gas	Royalties	8173.16
2009	NM	Oil & Gas	Rents	3116133.6100000003
2009	NM	Gas	Royalties	289303504.28
2009	NM	Oil	Royalties	181738797.3
2009	NM	Oil & Gas	Bonus	20948904
2009	NM	Oil & Gas	Other Revenues	523070.2299999999
2009	NM	Oil & Gas	Other Royalties	-18400487.95
2009	NM	NGL	Royalties	76820999.77
2009	NM	Potassium	Bonus	23760
2009	NM	Potassium	Other Revenues	352073.25
2009	NM	Sodium	Other Revenues	1320
2009	NM	Gas	Other Royalties	106.91
2009	NM	Potassium	Rents	77079.5
2009	NM	Sodium	Rents	440
2009	NM	Other Products	Royalties	27067694.630000003
2009	NM	Geothermal	Other Revenues	-45482
2009	NM	Geothermal	Rents	640
2009	NM	Coal	Rents	76311
2009	NV	Geothermal	Bonus	8402869
2009	NV	Geothermal	Other Revenues	18452.24
2009	NV	Geothermal	Rents	1684222.0199999998
2009	NV	Oil & Gas	Rents	5770487.5
2009	NV	Geothermal	Royalties	2308921.9899999998
2009	NV	Oil & Gas	Bonus	1019336
2009	NV	Other Products	Royalties	0
2009	NV	Oil	Royalties	2514107.5
2009	NV	Oil & Gas	Other Revenues	2556.01
2009	NV	Oil & Gas	Other Royalties	-3248.67
2009	NY	Gas	Royalties	6748.55
2009	OH	Gas	Royalties	363180.74
2009	OH	Oil	Royalties	226732.60000000003
2009	OH	Oil & Gas	Rents	6338
2009	OH	Oil & Gas	Other Revenues	1093.79
2009	OH	Oil & Gas	Other Royalties	-620
2009	OK	Oil & Gas	Other Royalties	-187793.5
2009	OK	Oil & Gas	Rents	375449.4600000001
2009	OK	Gas	Royalties	5827405.749999998
2009	OK	Oil	Royalties	1207932.0300000003
2009	OK	Oil & Gas	Other Revenues	1799.94
2009	OK	NGL	Royalties	168705.49
2009	OK	Oil & Gas	Bonus	9403116
2009	OK	Coal	Bonus	158197.75
2009	OK	Coal	Rents	41733
2009	OK	Asphalt	Rents	959
2009	OR	Geothermal	Rents	272569.41000000003
2009	OR	Oil & Gas	Rents	407515.5
2009	OR	Geothermal	Bonus	702815
2009	PA	Oil & Gas	Other Revenues	2838.09
2009	PA	Gas	Royalties	64848.07000000001
2009	PA	Oil & Gas	Rents	153
2009	PA	Oil	Royalties	36882.35
2009	PA	Oil & Gas	Other Royalties	34.2
2009	SC	Hardrock	Rents	2220
2009	SD	Oil & Gas	Bonus	163035
2009	SD	Oil & Gas	Rents	210441.5
2009	SD	Oil	Royalties	1071239.81
2009	SD	Oil & Gas	Other Revenues	80
2009	SD	Oil & Gas	Other Royalties	-775.34
2009	SD	Gas	Royalties	234095.34
2009	TX	Oil & Gas	Other Revenues	33920.62
2009	TX	Oil & Gas	Rents	642995.5000000001
2009	TX	Oil	Royalties	2206421.119999999
2009	TX	Gas	Royalties	9955494.419999998
2009	TX	Oil & Gas	Bonus	12983247
2009	TX	Oil & Gas	Other Royalties	-671044.7100000001
2009	TX	NGL	Royalties	563468.89
2009	UT	Geothermal	Bonus	8750765
2009	UT	Geothermal	Rents	235839
2009	UT	Oil & Gas	Rents	5482716.879999999
2009	UT	Geothermal	Royalties	288021.11
2009	UT	Coal	Bonus	582800
2009	UT	Oil & Gas	Bonus	7157980
2009	UT	Oil & Gas	Other Revenues	536562.4400000001
2009	UT	Oil & Gas	Other Royalties	-4108413.66
2009	UT	Coal	Rents	248942.99999999997
2009	UT	Gas	Royalties	101872063.66000001
2009	UT	NGL	Royalties	10106510.27
2009	UT	Oil	Royalties	68955887.12
2009	UT	Other Products	Royalties	1798050.78
2009	UT	Phosphate	Rents	1693
2009	UT	Tar Sands	Rents	7732
2009	UT	Potassium	Other Revenues	-1088
2009	UT	Potassium	Rents	24904
2009	UT	Hardrock	Other Revenues	240
2009	UT	Hardrock	Rents	848
2009	UT	Limestone	Rents	240
2009	UT	Clay	Rents	314
2009	UT	Gilsonite	Other Revenues	-2409.6900000000005
2009	UT	Gilsonite	Rents	-3957.5
2009	VA	Oil & Gas	Rents	43073.5
2009	VA	Gas	Royalties	27921.709999999992
2009	VA	Hardrock	Other Revenues	-2662.5
2009	VA	Hardrock	Rents	-355
2009	VA	Oil & Gas	Other Revenues	432.2
2009	WA	Oil & Gas	Rents	1049563
2009	WA	Coal	Rents	2406
2009	WV	Oil & Gas	Other Revenues	80110.77
2009	WV	Gas	Royalties	507838.52
2009	WV	Oil & Gas	Rents	92267.52
2009	WV	Oil & Gas	Other Royalties	-4054
2009	WY	Oil & Gas	Bonus	28063368.990000002
2009	WY	Oil & Gas	Rents	14514150.889999999
2009	WY	Gas	Royalties	552004672.4100001
2009	WY	Oil	Royalties	183699381.28
2009	WY	Oil & Gas	Other Revenues	530613.74
2009	WY	Oil & Gas	Other Royalties	7924681.610000001
2009	WY	NGL	Royalties	36223633.70999999
2009	WY	Coal	Bonus	372979249.90999997
2009	WY	Coal	Rents	516632.24
2009	WY	Other Products	Royalties	21646943.200000003
2009	WY	Sodium	Rents	-18379.44
2009	WY	Sodium	Other Revenues	174956.99
2010	AK	Oil & Gas	Other Revenues	144345.26
2010	AK	Gas	Other Royalties	-12252.35
2010	AK	Oil & Gas	Other Royalties	1433692.06
2010	AK	Oil & Gas	Rents	6915106.4399999995
2010	AK	Gas	Royalties	12684633.21
2010	AK	NGL	Royalties	529.03
2010	AK	Oil	Royalties	1767763.83
2010	AK	Oil & Gas	Bonus	23381.92
2010	AL	Oil & Gas	Other Revenues	1054.07
2010	AL	Oil & Gas	Other Royalties	10090.91
2010	AL	Gas	Royalties	362567.82
2010	AL	Oil	Royalties	315095.45999999996
2010	AL	Other Products	Royalties	1448.44
2010	AL	Hardrock	Other Revenues	123
2010	AL	Oil & Gas	Rents	140101
2010	AL	Oil & Gas	Bonus	79712
2010	AL	Coal	Rents	12054
2010	AL	Coal	Royalties	11199539.309999999
2010	AL	NGL	Royalties	356.91
2010	AR	Oil & Gas	Bonus	1412964.65
2010	AR	Oil & Gas	Other Royalties	-143579.94999999995
2010	AR	Oil & Gas	Rents	1352216.0000000002
2010	AR	Gas	Royalties	10157706.78
2010	AR	Oil	Royalties	72.44999999999999
2010	AR	Oil & Gas	Other Revenues	30854.29
2010	AR	Hardrock	Other Revenues	1246.77
2010	AR	Hardrock	Rents	-293.07
2010	AZ	Oil & Gas	Rents	36056
2010	AZ	Geothermal	Rents	2084
2010	AZ	Sodium	Rents	4
2010	AZ	Potassium	Rents	3268
2010	CA	Oil & Gas	Other Royalties	200390.12999999995
2010	CA	Gas	Royalties	3290800.4000000004
2010	CA	Oil & Gas	Other Revenues	12796.64
2010	CA	Oil & Gas	Rents	322729.5
2010	CA	Oil	Royalties	118066622.82999997
2010	CA	Geothermal	Rents	109859.7
2010	CA	Geothermal	Royalties	8870403.45
2010	CA	Geothermal	Other Revenues	83464.3
2010	CA	Oil & Gas	Bonus	4248728
2010	CA	NGL	Royalties	228021.93
2010	CA	Sodium	Bonus	120
2010	CA	Sodium	Other Revenues	12.46
2010	CA	Sodium	Rents	-10909.81
2010	CA	Geothermal	Bonus	19348
2010	CO	Oil & Gas	Other Revenues	260787.25000000003
2010	CO	Oil	Royalties	34349638.69
2010	CO	Oil & Gas	Other Royalties	4981650.4399999995
2010	CO	Oil & Gas	Rents	5526454.75
2010	CO	Gas	Royalties	138848892.73
2010	CO	Oil & Gas	Bonus	783486
2010	CO	NGL	Royalties	11703217.12
2010	CO	Coal	Rents	224973
2010	CO	Other Products	Royalties	42604687.339999996
2010	CO	Coal	Bonus	3656320
2010	CO	Coal	Royalties	57800184.96000001
2010	CO	Sodium	Other Revenues	21399
2010	CO	Sodium	Rents	-1320
2010	CO	Coal	Other Royalties	0
2010	FL	Oil & Gas	Rents	3200
2010	ID	Oil & Gas	Rents	10414.5
2010	ID	Phosphate	Rents	-35
2010	ID	Geothermal	Rents	63612
2010	ID	Hardrock	Rents	59
2010	ID	Phosphate	Bonus	6892
2010	ID	Phosphate	Other Revenues	128724
2010	ID	Garnet	Rents	80
2010	ID	Geothermal	Bonus	21188
2010	IL	Oil	Royalties	347506.7
2010	IL	Oil & Gas	Other Revenues	175
2010	IL	Hardrock	Rents	-60
2010	IN	Oil & Gas	Rents	44679
2010	IN	Oil	Royalties	34814.78
2010	KS	Oil & Gas	Bonus	1840
2010	KS	Oil & Gas	Rents	71529.5
2010	KS	Oil & Gas	Other Royalties	224040.19999999998
2010	KS	Gas	Royalties	3464587.7400000007
2010	KS	Oil & Gas	Other Revenues	8404.44
2010	KS	NGL	Royalties	680608.4800000001
2010	KS	Oil	Royalties	2215850.5900000003
2010	KY	Coal	Rents	17526
2010	KY	Oil & Gas	Rents	839
2010	KY	Gas	Royalties	96567.14
2010	KY	NGL	Royalties	6974.54
2010	KY	Oil	Royalties	219858.58
2010	KY	Coal	Other Revenues	4000
2010	KY	Oil & Gas	Other Revenues	16082.73
2010	KY	Oil & Gas	Other Royalties	-79.39
2010	LA	Oil & Gas	Other Royalties	-143207.93000000002
2010	LA	Oil & Gas	Rents	97242
2010	LA	Gas	Royalties	9261833.200000001
2010	LA	Oil	Royalties	2971999.98
2010	LA	Oil & Gas	Bonus	37175276
2010	LA	NGL	Royalties	6831778.16
2010	LA	Oil & Gas	Other Revenues	91172.99
2010	MD	Oil & Gas	Other Revenues	7864.01
2010	MD	Oil & Gas	Rents	496
2010	MI	Oil & Gas	Rents	83211.31
2010	MI	Gas	Royalties	1158217.08
2010	MI	Oil	Royalties	277626.97
2010	MI	Oil & Gas	Other Revenues	654.46
2010	MI	Oil & Gas	Other Royalties	-5055
2010	MI	NGL	Royalties	181567.15
2010	MN	Copper	Other Revenues	26110
2010	MN	Hardrock	Other Revenues	22550
2010	MN	Hardrock	Rents	1116.5
2010	MO	Hardrock	Rents	700
2010	MO	Oil & Gas	Other Revenues	7037.2
2010	MS	Oil & Gas	Rents	350318
2010	MS	Oil	Royalties	2013962.34
2010	MS	Oil & Gas	Bonus	30210
2010	MS	Gas	Royalties	358725.17000000004
2010	MS	Oil & Gas	Other Royalties	5737.33
2010	MS	Oil & Gas	Other Revenues	1754.22
2010	MT	Oil & Gas	Bonus	3090375.75
2010	MT	Phosphate	Other Revenues	4227
2010	MT	Oil & Gas	Rents	2629943.02
2010	MT	Phosphate	Rents	-1409
2010	MT	Coal	Bonus	7870440
2010	MT	Oil & Gas	Other Revenues	302786.43
2010	MT	Oil & Gas	Other Royalties	-106432.95999999998
2010	MT	Coal	Rents	137805
2010	MT	Gas	Royalties	10099743.48
2010	MT	Oil	Royalties	23912973.340000004
2010	MT	NGL	Royalties	367384.2799999999
2010	MT	Other Products	Royalties	3906.01
2010	MT	Hardrock	Rents	219.5
2010	MT	Coal	Royalties	44802675.49
2010	ND	Oil & Gas	Bonus	27128865
2010	ND	Oil & Gas	Other Revenues	11942.86
2010	ND	Oil & Gas	Other Royalties	871584.16
2010	ND	Oil & Gas	Rents	1021864.5
2010	ND	Gas	Royalties	4230395.8599999985
2010	ND	NGL	Royalties	1023318.73
2010	ND	Oil	Royalties	65531431.400000006
2010	ND	Coal	Rents	35532
2010	ND	Coal	Bonus	153080
2010	NE	Oil & Gas	Rents	578
2010	NE	Oil & Gas	Other Revenues	38029.9
2010	NE	Oil	Royalties	302763.08
2010	NE	Gas	Royalties	232556.6
2010	NM	Oil & Gas	Rents	2853319.72
2010	NM	Gas	Royalties	378888395.34
2010	NM	Oil	Royalties	277772156.3800001
2010	NM	Oil & Gas	Bonus	18566108
2010	NM	Oil & Gas	Other Revenues	590290.7100000001
2010	NM	Oil & Gas	Other Royalties	3895010.11
2010	NM	NGL	Royalties	109577592.95
2010	NM	Potassium	Other Revenues	194992.97
2010	NM	Sodium	Other Revenues	3840
2010	NM	Gas	Other Royalties	261.27
2010	NM	Potassium	Rents	-109903
2010	NM	Sodium	Rents	-1040
2010	NM	Other Products	Royalties	22062489.11
2010	NM	Geothermal	Rents	15646
2010	NM	Oil & Gas	Royalties	-0.03
2010	NM	Coal	Rents	76311
2010	NV	Geothermal	Bonus	2318233
2010	NV	Geothermal	Other Revenues	18158.12
2010	NV	Geothermal	Rents	2322717.01
2010	NV	Oil & Gas	Rents	6517864.49
2010	NV	Geothermal	Royalties	2981543.05
2010	NV	Oil & Gas	Bonus	461720.25
2010	NV	Potassium	Rents	3039
2010	NV	Oil	Royalties	3397208.34
2010	NV	Oil & Gas	Other Revenues	3847.17
2010	NV	Oil & Gas	Other Royalties	963.39
2010	NY	Gas	Royalties	6474.300000000001
2010	OH	Gas	Royalties	339336.67
2010	OH	Oil	Royalties	224093.04000000004
2010	OH	Oil & Gas	Bonus	162765.5
2010	OH	Oil & Gas	Rents	19419.5
2010	OH	Oil & Gas	Other Royalties	-392.73
2010	OH	Oil & Gas	Other Revenues	2563.42
2010	OK	Oil & Gas	Other Royalties	-31406.519999999997
2010	OK	Oil & Gas	Rents	335812.22000000003
2010	OK	Gas	Royalties	7353758.0100000035
2010	OK	Oil	Royalties	1328319.08
2010	OK	NGL	Royalties	242206.11
2010	OK	Oil & Gas	Bonus	278901
2010	OK	Oil & Gas	Other Revenues	5762.99
2010	OK	Coal	Bonus	158197.75
2010	OK	Coal	Rents	47340
2010	OK	Coal	Royalties	559409.37
2010	OK	Asphalt	Rents	-2397.5
2010	OR	Geothermal	Rents	283071
2010	OR	Oil & Gas	Rents	391906
2010	PA	Oil & Gas	Other Revenues	38751.29
2010	PA	Gas	Royalties	114620.38
2010	PA	Oil	Royalties	64677.990000000005
2010	PA	Oil & Gas	Other Royalties	17.1
2010	SD	Oil & Gas	Rents	123480
2010	SD	Oil	Royalties	1275226.6800000002
2010	SD	Oil & Gas	Other Revenues	653.21
2010	SD	Oil & Gas	Other Royalties	-412
2010	SD	Gas	Royalties	140071.69
2010	TX	Oil & Gas	Other Revenues	10952.07
2010	TX	Oil	Royalties	3229252.1700000013
2010	TX	Oil & Gas	Other Royalties	-353818.38999999996
2010	TX	Gas	Royalties	10752025.39
2010	TX	Oil & Gas	Rents	540539.33
2010	TX	Oil & Gas	Bonus	43747928
2010	TX	NGL	Royalties	541798.86
2010	UT	Geothermal	Bonus	413534
2010	UT	Geothermal	Rents	380507
2010	UT	Oil & Gas	Rents	5172750.9799999995
2010	UT	Geothermal	Royalties	282479.75
2010	UT	Oil & Gas	Bonus	3467491
2010	UT	Coal	Bonus	663440
2010	UT	Oil & Gas	Other Revenues	897652.93
2010	UT	Oil & Gas	Other Royalties	3323808.99
2010	UT	Coal	Rents	256074.68999999997
2010	UT	Gas	Royalties	140906694.46
2010	UT	NGL	Royalties	20620897.630000003
2010	UT	Oil	Royalties	96376085.82
2010	UT	Other Products	Royalties	2231736.42
2010	UT	Phosphate	Rents	-2206
2010	UT	Tar Sands	Rents	7732
2010	UT	Potassium	Other Revenues	-1098
2010	UT	Potassium	Rents	24904
2010	UT	Limestone	Rents	-200
2010	UT	Clay	Rents	154
2010	UT	Gilsonite	Bonus	1500
2010	UT	Phosphate	Other Revenues	24942
2010	UT	Gilsonite	Rents	1120.5
2010	VA	Oil & Gas	Rents	27389.5
2010	VA	Gas	Royalties	111609.05
2010	VA	Hardrock	Rents	-355
2010	VA	Oil & Gas	Other Royalties	-14
2010	VA	Oil & Gas	Other Revenues	1140.1
2010	WA	Oil & Gas	Rents	540031
2010	WA	Coal	Rents	726
2010	WV	Gas	Royalties	382764.07
2010	WV	Oil & Gas	Other Revenues	160448.21
2010	WV	Oil & Gas	Other Royalties	-18024.6
2010	WV	Oil & Gas	Rents	90509.46
2010	WV	Oil	Royalties	174.44
2010	WY	Oil & Gas	Bonus	29548695.999999996
2010	WY	Oil & Gas	Other Royalties	7709716.59
2010	WY	Oil & Gas	Rents	12522555.590000002
2010	WY	Gas	Royalties	755991818.7399999
2010	WY	Oil	Royalties	256931525.83
2010	WY	Oil & Gas	Other Revenues	1061860.0899999999
2010	WY	NGL	Royalties	54659745.49
2010	WY	Coal	Bonus	96758008.8
2010	WY	Coal	Rents	541521.6599999999
2010	WY	Coal	Royalties	617599771.3700001
2010	WY	Oil & Gas	Royalties	-11
2010	WY	Other Products	Royalties	13771705.41
2010	WY	Sodium	Other Revenues	129157.98999999999
2010	WY	Sodium	Rents	125.15
2011	AK	Oil & Gas	Other Revenues	217752.64
2011	AK	Gas	Other Royalties	-39283.85
2011	AK	Oil & Gas	Other Royalties	-1451808.71
2011	AK	Oil & Gas	Rents	5113336.6
2011	AK	Gas	Royalties	10163381.86
2011	AK	Oil	Royalties	2022988.68
2011	AK	Oil & Gas	Bonus	639996
2011	AL	Oil & Gas	Other Revenues	2975.37
2011	AL	Oil & Gas	Other Royalties	-27661.92
2011	AL	Gas	Royalties	264684.94999999995
2011	AL	NGL	Royalties	8644.81
2011	AL	Oil	Royalties	392011.62
2011	AL	Other Products	Royalties	4447.73
2011	AL	Oil & Gas	Bonus	577250.75
2011	AL	Hardrock	Rents	41
2011	AL	Oil & Gas	Rents	65360
2011	AL	Coal	Rents	13494
2011	AR	Oil & Gas	Other Royalties	-56785.07000000001
2011	AR	Oil & Gas	Rents	1100355.5
2011	AR	Gas	Royalties	6656466.0600000005
2011	AR	Oil	Royalties	82.72
2011	AR	Oil & Gas	Bonus	1839143
2011	AR	Oil & Gas	Other Revenues	20078.969999999998
2011	AR	Hardrock	Rents	40
2011	AR	Hardrock	Other Revenues	1126.65
2011	AR	Oil & Gas	Royalties	-2.84
2011	AZ	Oil & Gas	Rents	20804
2011	AZ	Geothermal	Rents	2084
2011	AZ	Sodium	Rents	4
2011	AZ	Potassium	Rents	-1634
2011	CA	Oil & Gas	Other Royalties	34001.95999999999
2011	CA	Gas	Royalties	4326620.76
2011	CA	Oil & Gas	Other Revenues	23443.98
2011	CA	Oil & Gas	Rents	342839.3
2011	CA	Oil	Royalties	173536665.82
2011	CA	Geothermal	Rents	204122
2011	CA	Geothermal	Royalties	7553372.92
2011	CA	Geothermal	Other Revenues	2066.71
2011	CA	Oil & Gas	Bonus	5619228
2011	CA	NGL	Royalties	785384.52
2011	CA	Sodium	Bonus	120
2011	CA	Sodium	Rents	-14509.9
2011	CO	Oil & Gas	Other Royalties	2408307.92
2011	CO	Oil	Royalties	40323912.49
2011	CO	Oil & Gas	Other Revenues	466233.36000000004
2011	CO	Oil & Gas	Rents	5312225.95
2011	CO	Gas	Royalties	136163642.23999998
2011	CO	NGL	Royalties	23988178.860000003
2011	CO	Geothermal	Bonus	29600
2011	CO	Geothermal	Rents	3200
2011	CO	Other Products	Royalties	50258135.66
2011	CO	Coal	Bonus	3591320
2011	CO	Coal	Rents	183518
2011	CO	Oil & Gas	Bonus	867492
2011	CO	NGL	Other Royalties	156525.92
2011	CO	Sodium	Other Revenues	21399
2011	CO	Oil Shale	Rents	1252
2011	CO	Sodium	Rents	13051
2011	FL	Oil & Gas	Rents	3200
2011	ID	Oil & Gas	Rents	18228
2011	ID	Phosphate	Rents	2697.5
2011	ID	Geothermal	Rents	152813
2011	ID	Hardrock	Rents	-25
2011	ID	Geothermal	Bonus	53464
2011	ID	Phosphate	Bonus	755824
2011	ID	Phosphate	Other Revenues	111675
2011	IL	Oil	Royalties	293429.06
2011	IL	Hardrock	Rents	-60
