Year	State	Commodity	Product	Volume
2008	CO	Other Products	Carbon Dioxide Gas (CO2) (mcf)	326585689.71999997
2008	CO	Gas (mcf)	Fuel Gas (mcf)	51498.68
2008	CO	Oil (bbl)	Drip or Scrubber Condensate (bbl)	19915.21
2008	CO	Oil (bbl)	Inlet Scrubber (bbl)	17512.489999999998
2008	CO	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	695
2008	CO	Other Products	Sodium Bi-Carbonate (ton)	102298
2008	ID	Other Products	Phosphate Raw Ore (ton)	2164370
2008	ID	Other Products	Gold (ton)	7
2008	IL	Oil (bbl)	Oil (bbl)	33676.32
2008	IN	Oil (bbl)	Oil (bbl)	410.12
2008	KS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	5997313.98
2008	KS	Gas (mcf)	Fuel Gas (mcf)	2067.77
2008	KS	Gas (mcf)	Processed (Residue) Gas (mcf)	1675959.65
2008	KS	NGL (gal)	Gas Plant Products (gal)	4952700.210000001
2008	KS	Oil (bbl)	Drip or Scrubber Condensate (bbl)	8
2008	KS	Oil (bbl)	Oil (bbl)	315894.07
2008	KS	Oil (bbl)	Condensate (bbl)	240.79999999999998
2008	KS	Other Products	Helium (bbl)	33.53
2008	KY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	288961.7
2008	KY	Oil (bbl)	Oil (bbl)	13296.699999999999
2008	KY	Coal (ton)	Coal (ton)	304046
2008	KY	Gas (mcf)	Processed (Residue) Gas (mcf)	589.16
2008	LA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	4352213.950000001
2008	LA	Oil (bbl)	Oil (bbl)	370620.96
2008	LA	Gas (mcf)	Processed (Residue) Gas (mcf)	24769890.210000005
2008	LA	Oil (bbl)	Condensate (bbl)	67578.70000000001
2008	LA	NGL (gal)	Gas Plant Products (gal)	46963269.480000004
2008	LA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	99.82
2008	MI	Gas (mcf)	Processed (Residue) Gas (mcf)	1860529.7499999998
2008	MI	Oil (bbl)	Oil (bbl)	24905.44
2008	MI	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	1422464.92
2008	MI	Oil (bbl)	Condensate (bbl)	9342.939999999999
2008	MI	NGL (gal)	Gas Plant Products (gal)	537385.5
2008	MO	Other Products	Copper Concentrate (ton)	13120
2008	MO	Other Products	Lead Concentrate (ton)	201794.01
2008	MO	Other Products	Zinc Concentrate (ton)	49732
2008	MS	Oil (bbl)	Oil (bbl)	237777.99000000002
2008	MS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	647006.8099999999
2008	MS	Oil (bbl)	Condensate (bbl)	3676.2900000000004
2008	MT	Coal (ton)	Coal (ton)	26042340
2008	MT	Gas (mcf)	Coal Bed Methane (mcf)	4650178
2008	MT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	26392021.970000006
2008	MT	Gas (mcf)	Processed (Residue) Gas (mcf)	467020.81
2008	MT	NGL (gal)	Gas Plant Products (gal)	3079147.0300000003
2008	MT	Oil (bbl)	Oil (bbl)	3695957.18
2008	MT	Other Products	Sulfur (lton)	1103.1
2008	MT	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	128.38
2008	MT	Oil (bbl)	Condensate (bbl)	2022.3
2008	ND	Gas (mcf)	Processed (Residue) Gas (mcf)	1258372.81
2008	ND	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	7616867.029999999
2008	ND	NGL (gal)	Gas Plant Products (gal)	7818538.81
2008	ND	Oil (bbl)	Condensate (bbl)	7850.110000000001
2008	ND	Oil (bbl)	Drip or Scrubber Condensate (bbl)	673.65
2008	ND	Oil (bbl)	Oil (bbl)	7323564.909999998
2008	ND	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	6397.5
2008	ND	Gas (mcf)	Fuel Gas (mcf)	9311.880000000001
2008	ND	Gas (mcf)	Nitrogen (mcf)	26396.26
2008	ND	Coal (ton)	Coal (ton)	3054365
2008	ND	Other Products	Leonardite (ton)	2232
2008	NE	Oil (bbl)	Oil (bbl)	53066.600000000006
2008	NE	Gas (mcf)	Processed (Residue) Gas (mcf)	17433.51
2008	NE	NGL (gal)	Gas Plant Products (gal)	112620.53
2008	NM	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	254894258.56
2008	NM	Oil (bbl)	Oil (bbl)	22674210.210000005
2008	NM	Gas (mcf)	Processed (Residue) Gas (mcf)	334548918.56
2008	NM	NGL (gal)	Gas Plant Products (gal)	1178385492.6899998
2008	NM	Oil (bbl)	Condensate (bbl)	2965695.37
2008	NM	Gas (mcf)	Coal Bed Methane (mcf)	231751516.12
2008	NM	Gas (mcf)	Fuel Gas (mcf)	1408331.58
2008	NM	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	100665.58
2008	NM	Oil (bbl)	Drip or Scrubber Condensate (bbl)	9533.259999999998
2008	NM	Other Products	Langbeinite (ton)	988815
2008	NM	Other Products	Muriate Of Potash-Granular (ton)	336757
2008	NM	Other Products	Muriate Of Potash-Standard (ton)	153956
2008	NM	Other Products	Potash (ton)	268500
2008	NM	Other Products	Salt (ton)	314483
2008	NM	Other Products	Sulfur (lton)	1874.51
2008	NM	Other Products	Sylvite-Raw Ore (ton)	536036
2008	NM	Other Products	Carbon Dioxide Gas (CO2) (mcf)	8086967.859999999
2008	NM	Other Products	Brine Barrels (bbl)	59146
2008	NM	Oil (bbl)	Inlet Scrubber (bbl)	2868.99
2008	NM	Coal (ton)	Coal (ton)	3831909
2008	NV	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	123838519
2008	NV	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	569422744.52
2008	NV	Oil (bbl)	Oil (bbl)	431613.52999999997
2008	NY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	9200.03
2008	OH	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	598492.58
2008	OH	Oil (bbl)	Oil (bbl)	31385.109999999997
2008	OH	Gas (mcf)	Processed (Residue) Gas (mcf)	717
2008	OK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	14702954.79
2008	OK	Oil (bbl)	Condensate (bbl)	24320.48
2008	OK	Oil (bbl)	Oil (bbl)	178236.86000000002
2008	OK	Gas (mcf)	Processed (Residue) Gas (mcf)	1423754.4000000001
2008	OK	NGL (gal)	Gas Plant Products (gal)	2595046.8899999997
2008	OK	Oil (bbl)	Drip or Scrubber Condensate (bbl)	17.2
2008	OK	Coal (ton)	Coal (ton)	678083
2008	OK	Gas (mcf)	Coal Bed Methane (mcf)	27896.52
2008	OK	Oil (bbl)	Inlet Scrubber (bbl)	177.36
2008	PA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	43037.89
2008	PA	Gas (mcf)	Processed (Residue) Gas (mcf)	14632
2008	PA	Oil (bbl)	Oil (bbl)	10.9
2008	SD	Oil (bbl)	Oil (bbl)	192372.61000000002
2008	SD	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	305731.17
2008	TX	Oil (bbl)	Oil (bbl)	273386.56
2008	TX	Gas (mcf)	Processed (Residue) Gas (mcf)	884504.9199999999
2008	TX	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	23207230.51
2008	TX	Oil (bbl)	Condensate (bbl)	46480.9
2008	TX	NGL (gal)	Gas Plant Products (gal)	736401.98
2008	TX	Gas (mcf)	Fuel Gas (mcf)	5120.900000000001
2008	TX	Oil (bbl)	Drip or Scrubber Condensate (bbl)	195.81
2008	UT	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	2468886992.11
2008	UT	Coal (ton)	Coal (ton)	14450739
2008	UT	Gas (mcf)	Coal Bed Methane (mcf)	12455345.450000001
2008	UT	Gas (mcf)	Fuel Gas (mcf)	67703.44
2008	UT	Gas (mcf)	Processed (Residue) Gas (mcf)	183661276.16
2008	UT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	76468534.63
2008	UT	NGL (gal)	Gas Plant Products (gal)	69995828
2008	UT	Oil (bbl)	Oil (bbl)	7931835.02
2008	UT	Other Products	Carbon Dioxide Gas (CO2) (mcf)	1337740.91
2008	UT	Oil (bbl)	Condensate (bbl)	2387246.7
2008	UT	Oil (bbl)	Drip or Scrubber Condensate (bbl)	2851.86
2008	UT	Other Products	Clay (ton)	25139
2008	UT	Other Products	Magnesium Chloride Brine (ton)	55234
2008	UT	Other Products	Manure Salts (ton)	3159
2008	UT	Other Products	Potash (ton)	24232
2008	UT	Other Products	Salt (ton)	11589
2008	UT	Other Products	Gilsonite (ton)	27682
2008	VA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	218949.97
2008	VA	Other Products	Limestone (ton)	186255
2008	WV	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	936050.0500000002
2008	WV	Gas (mcf)	Processed (Residue) Gas (mcf)	2773
2008	WY	Gas (mcf)	Fuel Gas (mcf)	397288.17999999993
2008	WY	Oil (bbl)	Oil (bbl)	26550199.64
2008	WY	Gas (mcf)	Processed (Residue) Gas (mcf)	977109148.83
2008	WY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	259547053.30999997
2008	WY	NGL (gal)	Gas Plant Products (gal)	626234059.4499999
2008	WY	Oil (bbl)	Condensate (bbl)	7514727.3100000005
2008	WY	Coal (ton)	Coal (ton)	417719649
2008	WY	Gas (mcf)	Coal Bed Methane (mcf)	331902663.53999996
2008	WY	Oil (bbl)	Drip or Scrubber Condensate (bbl)	100976.73000000001
2008	WY	Oil (bbl)	Inlet Scrubber (bbl)	5575.099999999999
2008	WY	Other Products	Sulfur (lton)	380666.44000000006
2008	WY	Other Products	Salt (ton)	127100
2008	WY	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	6737.87
2008	WY	Other Products	Carbon Dioxide Gas (CO2) (mcf)	73764973.81
2008	WY	Other Products	Purge Liquor (ton)	116333
2008	WY	Other Products	Soda Ash (ton)	7101305
2008	WY	Other Products	Sodium Bi-Carbonate (ton)	38213
2008	WY	Other Products	Sodium Bisulfite (ton)	2242
2008	WY	Other Products	Sodium Sesquicarbonate (ton)	82430
2008	WY	Other Products	Sulfide (ton)	24850
2008	WY	Other Products	Trona Ore (ton)	137476
2009	AK	Gas (mcf)	Processed (Residue) Gas (mcf)	97052.36
2009	AK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	20004795.06
2009	AK	NGL (gal)	Gas Plant Products (gal)	6408
2009	AK	Oil (bbl)	Oil (bbl)	138974.52
2009	AL	Gas (mcf)	Processed (Residue) Gas (mcf)	211068.61000000002
2009	AL	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	20.78
2009	AL	Other Products	Sulfur (lton)	55.33
2009	AL	Oil (bbl)	Oil (bbl)	35138.31
2009	AL	Coal (ton)	Coal (ton)	1583435
2009	AL	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	373189.46
2009	AL	NGL (gal)	Gas Plant Products (gal)	2952.52
2009	AL	Oil (bbl)	Condensate (bbl)	0.6
2009	AL	Gas (mcf)	Coal Bed Methane (mcf)	147697.06
2009	AL	Gas (mcf)	Fuel Gas (mcf)	4579
2009	AR	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	16086456.45
2009	AR	Gas (mcf)	Processed (Residue) Gas (mcf)	2348.44
2009	AR	Oil (bbl)	Oil (bbl)	5.36
2009	AR	Other Products	Wavellite (spcmn)	843
2009	AR	Other Products	Quartz Crystal (lb)	2086
2009	AR	Gas (mcf)	Coal Bed Methane (mcf)	93610.93999999999
2009	AR	Gas (mcf)	Fuel Gas (mcf)	8580.5
2009	AZ	Other Products	Salt (ton)	949
2009	CA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	2427026.85
2009	CA	Oil (bbl)	Condensate (bbl)	21788.56
2009	CA	Oil (bbl)	Oil (bbl)	14006312.63
2009	CA	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	1088756553.23
2009	CA	Geothermal	Geothermal - Electrical Generation, Other (mmbtu)	233953.69
2009	CA	Gas (mcf)	Flash Gas (mcf)	214145.31
2009	CA	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	77713.71
2009	CA	Gas (mcf)	Processed (Residue) Gas (mcf)	2439956.3499999996
2009	CA	NGL (gal)	Gas Plant Products (gal)	2089262.69
2009	CA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	28211.960000000003
2009	CA	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	48517752.31
2009	CA	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	179170.56
2009	CA	Other Products	Anhydrous Sodium Sulfate (ton)	141342
2009	CA	Other Products	Borax-Decahydrate (ton)	5584
2009	CA	Other Products	Borax-Pentahydrate (ton)	11110
2009	CA	Other Products	Boric Acid (ton)	14292
2009	CA	Other Products	Salt (ton)	117608
2009	CA	Other Products	Soda Ash (ton)	618525
2009	CA	Other Products	Sodium Bi-Carbonate (ton)	8831
2009	CO	Oil (bbl)	Condensate (bbl)	754699.1799999999
2009	CO	Oil (bbl)	Oil (bbl)	3598600.06
2009	CO	Gas (mcf)	Coal Bed Methane (mcf)	11987775.8
2009	CO	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	76183231.81000002
2009	CO	Gas (mcf)	Processed (Residue) Gas (mcf)	177540058.28000003
2009	CO	NGL (gal)	Gas Plant Products (gal)	231510970.07
2009	CO	Coal (ton)	Coal (ton)	17660159
2009	CO	Other Products	Carbon Dioxide Gas (CO2) (mcf)	360470014.66999996
2009	CO	Gas (mcf)	Fuel Gas (mcf)	113801.42
2009	CO	Oil (bbl)	Drip or Scrubber Condensate (bbl)	48695.64
2009	CO	Oil (bbl)	Inlet Scrubber (bbl)	4655.75
2009	CO	Other Products	Sodium Bi-Carbonate (ton)	95625
2009	ID	Other Products	Phosphate Raw Ore (ton)	2471028
2009	IL	Oil (bbl)	Oil (bbl)	32862.97
2009	IN	Oil (bbl)	Oil (bbl)	1461.33
2009	KS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	3821812.25
2009	KS	Gas (mcf)	Fuel Gas (mcf)	74222.73
2009	KS	Gas (mcf)	Processed (Residue) Gas (mcf)	3211603.69
2009	KS	NGL (gal)	Gas Plant Products (gal)	6572112.4399999995
2009	KS	Oil (bbl)	Drip or Scrubber Condensate (bbl)	10.59
2009	KS	Oil (bbl)	Oil (bbl)	267666.93
2009	KS	Oil (bbl)	Condensate (bbl)	332.16
2009	KS	Other Products	Helium (bbl)	4.49
2009	KY	Gas (mcf)	Processed (Residue) Gas (mcf)	12755.619999999999
2009	KY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	252201.63000000003
2009	KY	NGL (gal)	Gas Plant Products (gal)	43932.13
2009	KY	Oil (bbl)	Oil (bbl)	13118.48
2009	KY	Coal (ton)	Coal (ton)	190911
2009	LA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	1533461.9000000001
2009	LA	Oil (bbl)	Oil (bbl)	306114.5400000001
2009	LA	Gas (mcf)	Processed (Residue) Gas (mcf)	19687121.460000005
2009	LA	Oil (bbl)	Condensate (bbl)	65761.46000000002
2009	LA	NGL (gal)	Gas Plant Products (gal)	15136753.71
2009	LA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	46.14
2009	MI	Gas (mcf)	Processed (Residue) Gas (mcf)	1693287.0499999998
2009	MI	Oil (bbl)	Oil (bbl)	21738.32
2009	MI	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	827468.92
2009	MI	Oil (bbl)	Condensate (bbl)	8857.48
2009	MI	NGL (gal)	Gas Plant Products (gal)	762880.72
2009	MO	Other Products	Copper Concentrate (ton)	10286
2009	MO	Other Products	Lead Concentrate (ton)	201974.00000000003
2009	MO	Other Products	Zinc Concentrate (ton)	53751.990000000005
2009	MS	Oil (bbl)	Oil (bbl)	225652.47999999998
2009	MS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	782673.7400000001
2009	MS	Oil (bbl)	Condensate (bbl)	20200.620000000003
2009	MT	Coal (ton)	Coal (ton)	23598231
2009	MT	Gas (mcf)	Coal Bed Methane (mcf)	4927908.85
2009	MT	Gas (mcf)	Processed (Residue) Gas (mcf)	330350.79
2009	MT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	23365219.580000002
2009	MT	NGL (gal)	Gas Plant Products (gal)	2843668.88
2009	MT	Oil (bbl)	Oil (bbl)	3328004.7399999993
2009	MT	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	206.39
2009	MT	Oil (bbl)	Condensate (bbl)	2324
2009	ND	Gas (mcf)	Processed (Residue) Gas (mcf)	1121515.97
2009	ND	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	7226677.829999999
2009	ND	NGL (gal)	Gas Plant Products (gal)	7636564.930000002
2009	ND	Oil (bbl)	Condensate (bbl)	4413.22
2009	ND	Oil (bbl)	Oil (bbl)	7485515.879999999
2009	ND	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	4803.5
2009	ND	Gas (mcf)	Nitrogen (mcf)	30159.95
2009	ND	Oil (bbl)	Drip or Scrubber Condensate (bbl)	520.48
2009	ND	Coal (ton)	Coal (ton)	551685
2009	ND	Other Products	Leonardite (ton)	6060
2009	NE	Oil (bbl)	Oil (bbl)	39144.47
2009	NE	Gas (mcf)	Processed (Residue) Gas (mcf)	6102.07
2009	NM	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	230805688.59
2009	NM	Oil (bbl)	Oil (bbl)	25703273.519999996
2009	NM	Gas (mcf)	Processed (Residue) Gas (mcf)	332474312.8
2009	NM	NGL (gal)	Gas Plant Products (gal)	1202966109.07
2009	NM	Oil (bbl)	Condensate (bbl)	2800003.6300000004
2009	NM	Gas (mcf)	Coal Bed Methane (mcf)	223886287.18
2009	NM	Gas (mcf)	Fuel Gas (mcf)	880402.6500000001
2009	NM	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	117553.36
2009	NM	Oil (bbl)	Drip or Scrubber Condensate (bbl)	10246.960000000001
2009	NM	Other Products	Carbon Dioxide Gas (CO2) (mcf)	9985458.97
2009	NM	Other Products	Langbeinite (ton)	564245
2009	NM	Other Products	Muriate Of Potash-Granular (ton)	219903
2009	NM	Other Products	Muriate Of Potash-Standard (ton)	95146
2009	NM	Other Products	Potash (ton)	278645
2009	NM	Other Products	Salt (ton)	372956
2009	NM	Other Products	Sylvite-Raw Ore (ton)	352609
2009	NM	Oil (bbl)	Inlet Scrubber (bbl)	2504.52
2009	NM	Coal (ton)	Coal (ton)	3368181
2009	NV	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	198988743
2009	NV	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	726844239.1200001
2009	NV	Oil (bbl)	Oil (bbl)	453801.30999999994
2009	NY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	11699.82
2009	OH	Coal (ton)	Coal (ton)	771
2009	OH	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	552871.22
2009	OH	Oil (bbl)	Oil (bbl)	31121.190000000002
2009	OK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	14954123.32
2009	OK	Oil (bbl)	Condensate (bbl)	22104.089999999997
2009	OK	Oil (bbl)	Oil (bbl)	189617.7
2009	OK	Gas (mcf)	Processed (Residue) Gas (mcf)	1089781.7000000002
2009	OK	NGL (gal)	Gas Plant Products (gal)	2475984.6
2009	OK	Oil (bbl)	Drip or Scrubber Condensate (bbl)	16.87
2009	OK	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	0.23
2009	OK	Coal (ton)	Coal (ton)	596636
2009	OK	Gas (mcf)	Coal Bed Methane (mcf)	2537.74
2009	OK	Oil (bbl)	Inlet Scrubber (bbl)	103.08
2009	PA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	41488.58
2009	PA	Gas (mcf)	Processed (Residue) Gas (mcf)	63570
2009	PA	Oil (bbl)	Oil (bbl)	6086.44
2009	SC	Other Products	Gold Placer (oz)	33
2009	SD	Oil (bbl)	Oil (bbl)	176029.03
2009	SD	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	387405.33
2009	TX	Oil (bbl)	Oil (bbl)	282103.89999999997
2009	TX	Gas (mcf)	Processed (Residue) Gas (mcf)	828727.0599999999
2009	TX	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	22064017.449999996
2009	TX	Oil (bbl)	Condensate (bbl)	50066.48000000001
2009	TX	NGL (gal)	Gas Plant Products (gal)	802996.57
2009	TX	Gas (mcf)	Fuel Gas (mcf)	779.04
2009	UT	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	2827213957.69
2009	UT	Coal (ton)	Coal (ton)	10021701.01
2009	UT	Gas (mcf)	Coal Bed Methane (mcf)	14916135.430000002
2009	UT	Gas (mcf)	Fuel Gas (mcf)	30727.28
2009	UT	Gas (mcf)	Processed (Residue) Gas (mcf)	233773554.32
2009	UT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	31094824.69
2009	UT	NGL (gal)	Gas Plant Products (gal)	166436872.02
2009	UT	Oil (bbl)	Oil (bbl)	9253391.92
2009	UT	Other Products	Carbon Dioxide Gas (CO2) (mcf)	1018462.46
2009	UT	Oil (bbl)	Condensate (bbl)	2211198.27
2009	UT	Oil (bbl)	Drip or Scrubber Condensate (bbl)	3098.01
2009	UT	Other Products	Clay (ton)	7021
2009	UT	Other Products	Magnesium Chloride Brine (ton)	55478
2009	UT	Other Products	Manure Salts (ton)	398
2009	UT	Other Products	Potash (ton)	13429
2009	UT	Other Products	Salt (ton)	19733
2009	UT	Other Products	Gilsonite (ton)	16475
2009	VA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	206411.74
2009	VA	Other Products	Limestone (ton)	182694
2009	VA	Gas (mcf)	Processed (Residue) Gas (mcf)	19
2009	WV	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	824255.3899999999
2009	WV	Gas (mcf)	Processed (Residue) Gas (mcf)	2208
2009	WY	Gas (mcf)	Fuel Gas (mcf)	43354.54
2009	WY	Oil (bbl)	Oil (bbl)	25987549.21
2009	WY	Gas (mcf)	Processed (Residue) Gas (mcf)	927696524.24
2009	WY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	378350745.61
2009	WY	NGL (gal)	Gas Plant Products (gal)	560584554.94
2009	WY	Oil (bbl)	Condensate (bbl)	7344867.869999999
2009	WY	Coal (ton)	Coal (ton)	390748497
2009	WY	Gas (mcf)	Coal Bed Methane (mcf)	360698746.07
2009	WY	Oil (bbl)	Drip or Scrubber Condensate (bbl)	80629.81
2009	WY	Oil (bbl)	Inlet Scrubber (bbl)	5097.96
2009	WY	Other Products	Sulfur (lton)	303300.66
2009	WY	Other Products	Salt (ton)	143500
2009	WY	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	8500.42
2009	WY	Other Products	Carbon Dioxide Gas (CO2) (mcf)	78285523.29
2009	WY	Other Products	Purge Liquor (ton)	118021
2009	WY	Other Products	Soda Ash (ton)	5570260
2009	WY	Other Products	Sodium Bi-Carbonate (ton)	29729
2009	WY	Other Products	Sodium Bisulfite (ton)	931
2009	WY	Other Products	Sodium Sesquicarbonate (ton)	60314
2009	WY	Other Products	Sulfide (ton)	31532
2009	WY	Other Products	Trona Ore (ton)	136118
2010	AK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	18094497.83
2010	AK	NGL (gal)	Gas Plant Products (gal)	3984
2010	AK	Oil (bbl)	Oil (bbl)	160911.26
2010	AL	Gas (mcf)	Processed (Residue) Gas (mcf)	179583.85
2010	AL	NGL (gal)	Gas Plant Products (gal)	4308.83
2010	AL	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	69.44
2010	AL	Other Products	Sulfur (lton)	210.92
2010	AL	Oil (bbl)	Oil (bbl)	33011.79
2010	AL	Coal (ton)	Coal (ton)	2265423
2010	AL	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	279398.94
2010	AL	Oil (bbl)	Condensate (bbl)	0.72
2010	AL	Gas (mcf)	Coal Bed Methane (mcf)	226947.6
2010	AL	Gas (mcf)	Fuel Gas (mcf)	8142.49
2010	AR	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	17441996.71
2010	AR	Gas (mcf)	Processed (Residue) Gas (mcf)	1999.92
2010	AR	Oil (bbl)	Oil (bbl)	2.24
2010	AR	Other Products	Wavellite (spcmn)	87
2010	AR	Gas (mcf)	Fuel Gas (mcf)	14404.06
2010	AR	Other Products	Quartz Crystal (lb)	1505
2010	AR	Gas (mcf)	Coal Bed Methane (mcf)	60460.84
2010	AZ	Other Products	Salt (ton)	301
2010	CA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	3431997.81
2010	CA	Gas (mcf)	Processed (Residue) Gas (mcf)	2665627.73
2010	CA	Oil (bbl)	Oil (bbl)	13921859.349999998
2010	CA	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	1003412405.4
2010	CA	Geothermal	Geothermal - Electrical Generation, Other (mmbtu)	223938.12
2010	CA	Geothermal	Geothermal - sulfur (lton)	4669.79
2010	CA	Gas (mcf)	Flash Gas (mcf)	74826.55
2010	CA	Gas (mcf)	Fuel Gas (mcf)	2160
2010	CA	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	52980.270000000004
2010	CA	NGL (gal)	Gas Plant Products (gal)	1160643.67
2010	CA	Oil (bbl)	Condensate (bbl)	24728.170000000002
2010	CA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	12256.04
2010	CA	Oil (bbl)	Fuel Oil (bbl)	6.72
2010	CA	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	48523236.7
2010	CA	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	224486.3
2010	CA	Other Products	Anhydrous Sodium Sulfate (ton)	176158
2010	CA	Other Products	Borax-Decahydrate (ton)	30848
2010	CA	Other Products	Borax-Pentahydrate (ton)	56462
2010	CA	Other Products	Boric Acid (ton)	24652
2010	CA	Other Products	Salt (ton)	107348
2010	CA	Other Products	Soda Ash (ton)	725488
2010	CA	Other Products	Sodium Bi-Carbonate (ton)	12234
2010	CO	Oil (bbl)	Condensate (bbl)	838419.08
2010	CO	Oil (bbl)	Oil (bbl)	3274941.63
2010	CO	Gas (mcf)	Coal Bed Methane (mcf)	12723313.45
2010	CO	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	60608839.949999996
2010	CO	Gas (mcf)	Processed (Residue) Gas (mcf)	207361702.29000002
2010	CO	NGL (gal)	Gas Plant Products (gal)	321573308.8299999
2010	CO	Other Products	Helium (bbl)	98.8
2010	CO	Coal (ton)	Coal (ton)	18665549
2010	CO	Other Products	Carbon Dioxide Gas (CO2) (mcf)	361306255.07
2010	CO	Gas (mcf)	Fuel Gas (mcf)	108501.75
2010	CO	Oil (bbl)	Drip or Scrubber Condensate (bbl)	60349.71
2010	CO	Oil (bbl)	Inlet Scrubber (bbl)	15374.29
2010	CO	Other Products	Sodium Bi-Carbonate (ton)	123850
2010	FL	Other Products	Phosphate Raw Ore (ton)	59628
2010	ID	Other Products	Phosphate Raw Ore (ton)	3915477
2010	ID	Other Products	Gold (ton)	7
2010	IL	Oil (bbl)	Oil (bbl)	31326.019999999997
2010	IN	Oil (bbl)	Oil (bbl)	4407.67
2010	KS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	3383804.7399999998
2010	KS	Gas (mcf)	Fuel Gas (mcf)	60983.65000000001
2010	KS	Gas (mcf)	Nitrogen (mcf)	1076.01
2010	KS	Gas (mcf)	Processed (Residue) Gas (mcf)	3059651.47
2010	KS	NGL (gal)	Gas Plant Products (gal)	8142116.55
2010	KS	Oil (bbl)	Drip or Scrubber Condensate (bbl)	28.42
