Region	FIPS	Product	Year	Production Volume
OK	40149	Gas (mcf)	2010	1193421.19
OK	40149	Gas (mcf)	2011	321291.15
OK	40149	Gas (mcf)	2012	140471.4
OK	40149	Gas (mcf)	2013	119977.02
OK	40149	Gas (mcf)	2014	96497.65
OK	40149	Oil (bbl)	2005	184.27
OK	40149	Oil (bbl)	2006	239.5
OK	40149	Oil (bbl)	2007	214.89
OK	40149	Oil (bbl)	2008	3012.48
OK	40149	Oil (bbl)	2009	49179.17
OK	40149	Oil (bbl)	2010	21185.64
OK	40149	Oil (bbl)	2011	3617.11
OK	40149	Oil (bbl)	2012	1967.99
OK	40149	Oil (bbl)	2013	1895.35
OK	40149	Oil (bbl)	2014	1372.3
OK	40151	Gas (mcf)	2005	1135088.16
OK	40151	Gas (mcf)	2006	1246842.85
OK	40151	Gas (mcf)	2007	1458945.12
OK	40151	Gas (mcf)	2008	1412311.08
OK	40151	Gas (mcf)	2009	1236953.6
OK	40151	Gas (mcf)	2010	1122236.44
OK	40151	Gas (mcf)	2011	1008804.75
OK	40151	Gas (mcf)	2012	934226.64
OK	40151	Gas (mcf)	2013	963107.17
OK	40151	Gas (mcf)	2014	862327.49
OK	40151	Oil (bbl)	2005	12515.43
OK	40151	Oil (bbl)	2006	15994.81
OK	40151	Oil (bbl)	2007	22092.02
OK	40151	Oil (bbl)	2008	22833.16
OK	40151	Oil (bbl)	2009	28305.92
OK	40151	Oil (bbl)	2010	22803.74
OK	40151	Oil (bbl)	2011	18654.9
OK	40151	Oil (bbl)	2012	29118.32
OK	40151	Oil (bbl)	2013	53050.09
OK	40151	Oil (bbl)	2014	34362.18
OK	40153	Gas (mcf)	2005	552005.26
OK	40153	Gas (mcf)	2006	554612.83
OK	40153	Gas (mcf)	2007	736562.89
OK	40153	Gas (mcf)	2008	968735.59
OK	40153	Gas (mcf)	2009	736795.06
OK	40153	Gas (mcf)	2010	558162.9
OK	40153	Gas (mcf)	2011	460214.25
OK	40153	Gas (mcf)	2012	390656.72
OK	40153	Gas (mcf)	2013	333785.45
OK	40153	Gas (mcf)	2014	298769.95
OK	40153	Oil (bbl)	2005	2374.57
OK	40153	Oil (bbl)	2006	3147.79
OK	40153	Oil (bbl)	2007	3398.03
OK	40153	Oil (bbl)	2008	3489.23
OK	40153	Oil (bbl)	2009	2640.34
OK	40153	Oil (bbl)	2010	2203.28
OK	40153	Oil (bbl)	2011	1927.23
OK	40153	Oil (bbl)	2012	1640.37
OK	40153	Oil (bbl)	2013	1354.43
OK	40153	Oil (bbl)	2014	1397.99
PA	42053	Gas (mcf)	2009	43720
PA	42053	Gas (mcf)	2010	52424
PA	42053	Gas (mcf)	2011	22210
PA	42053	Gas (mcf)	2012	15649
PA	42053	Gas (mcf)	2013	12847
PA	42053	Gas (mcf)	2014	10914
PA	42053	Oil (bbl)	2009	6310
PA	42053	Oil (bbl)	2010	5986
PA	42053	Oil (bbl)	2011	2551
PA	42053	Oil (bbl)	2012	1769
PA	42053	Oil (bbl)	2013	1498
PA	42053	Oil (bbl)	2014	1158
PA	42063	Gas (mcf)	2005	5059.58
PA	42063	Gas (mcf)	2006	5977.01
PA	42063	Gas (mcf)	2007	6777.68
PA	42063	Gas (mcf)	2008	6391.04
PA	42063	Gas (mcf)	2009	5593.31
PA	42063	Gas (mcf)	2010	4954.5
PA	42063	Gas (mcf)	2011	5425.61
PA	42063	Gas (mcf)	2012	3953.23
PA	42063	Gas (mcf)	2013	5121.05
PA	42063	Gas (mcf)	2014	3379.3
PA	42129	Gas (mcf)	2005	6164.25
PA	42129	Gas (mcf)	2006	9472.26
PA	42129	Gas (mcf)	2007	13134.6
PA	42129	Gas (mcf)	2008	10752.96
PA	42129	Gas (mcf)	2009	10250.77
PA	42129	Gas (mcf)	2010	7250.84
PA	42129	Gas (mcf)	2011	9671.44
PA	42129	Gas (mcf)	2012	5184.18
PA	42129	Gas (mcf)	2013	9191.78
PA	42129	Gas (mcf)	2014	4380.67
SC	45001	Gold Ore (tons)	2009	0
SC	45001	Gold Ore (tons)	2011	0
SC	45001	Gold Placer	2009	0
SC	45001	Gold Placer	2010	0
SC	45001	Gold Placer	2011	0
SD	46047	Gas (mcf)	2005	9840
SD	46047	Gas (mcf)	2006	5957
SD	46047	Gas (mcf)	2007	3794
SD	46047	Gas (mcf)	2008	6271
SD	46047	Gas (mcf)	2009	15346
SD	46047	Gas (mcf)	2010	18947
SD	46047	Gas (mcf)	2011	8549
SD	46047	Gas (mcf)	2012	8419
SD	46047	Gas (mcf)	2013	1643
SD	46047	Oil (bbl)	2005	25793
SD	46047	Oil (bbl)	2006	20524
SD	46047	Oil (bbl)	2007	18076
SD	46047	Oil (bbl)	2008	18253
SD	46047	Oil (bbl)	2009	18624
SD	46047	Oil (bbl)	2010	19245
SD	46047	Oil (bbl)	2011	17922
SD	46047	Oil (bbl)	2012	17667
SD	46047	Oil (bbl)	2013	15403
SD	46047	Oil (bbl)	2014	12931
SD	46063	Gas (mcf)	2005	1488126.02
SD	46063	Gas (mcf)	2006	1523508.52
SD	46063	Gas (mcf)	2007	1665964.7
SD	46063	Gas (mcf)	2008	1711995.43
SD	46063	Gas (mcf)	2009	1867168.9
SD	46063	Gas (mcf)	2010	1718576.98
SD	46063	Gas (mcf)	2011	1870584.59
SD	46063	Gas (mcf)	2012	2518858.7
SD	46063	Gas (mcf)	2013	2706298.41
SD	46063	Gas (mcf)	2014	2500311.27
SD	46063	Oil (bbl)	2005	147848.22
SD	46063	Oil (bbl)	2006	158383.43
SD	46063	Oil (bbl)	2007	170552.74
SD	46063	Oil (bbl)	2008	161400.96
SD	46063	Oil (bbl)	2009	148082.91
SD	46063	Oil (bbl)	2010	130395.14
SD	46063	Oil (bbl)	2011	141422.03
SD	46063	Oil (bbl)	2012	196791.47
SD	46063	Oil (bbl)	2013	187186.16
SD	46063	Oil (bbl)	2014	175964.74
TX	48037	Gas (mcf)	2005	2112.98
TX	48037	Gas (mcf)	2006	1834.57
TX	48037	Gas (mcf)	2007	728.72
TX	48037	Gas (mcf)	2008	548.59
TX	48037	Gas (mcf)	2009	254.6
TX	48037	Gas (mcf)	2010	302.66
TX	48037	Gas (mcf)	2011	286.2
TX	48037	Gas (mcf)	2012	324.74
TX	48037	Gas (mcf)	2013	154.58
TX	48037	Gas (mcf)	2014	169.73
TX	48037	Oil (bbl)	2005	11946.54
TX	48037	Oil (bbl)	2006	6851.15
TX	48037	Oil (bbl)	2007	2694.48
TX	48037	Oil (bbl)	2008	1801.23
TX	48037	Oil (bbl)	2009	2649.45
TX	48037	Oil (bbl)	2010	3979.58
TX	48037	Oil (bbl)	2011	2036.77
TX	48037	Oil (bbl)	2012	1639.72
TX	48037	Oil (bbl)	2013	826.57
TX	48037	Oil (bbl)	2014	572.41
TX	48041	Gas (mcf)	2005	5.63
TX	48041	Gas (mcf)	2006	11.24
TX	48041	Gas (mcf)	2007	5.62
TX	48041	Gas (mcf)	2008	2.3
TX	48041	Gas (mcf)	2009	0.43
TX	48041	Gas (mcf)	2010	0.22
TX	48041	Oil (bbl)	2005	0.93
TX	48041	Oil (bbl)	2006	1.71
TX	48041	Oil (bbl)	2007	1.66
TX	48041	Oil (bbl)	2008	0.83
TX	48041	Oil (bbl)	2009	0.06
TX	48041	Oil (bbl)	2010	0.04
TX	48051	Gas (mcf)	2008	208169
TX	48051	Gas (mcf)	2009	112844.42
TX	48051	Gas (mcf)	2010	5823.55
TX	48051	Gas (mcf)	2011	1931.43
TX	48051	Gas (mcf)	2012	2085.38
TX	48051	Gas (mcf)	2013	2369.93
TX	48051	Gas (mcf)	2014	4890.13
TX	48051	Oil (bbl)	2008	21841
TX	48051	Oil (bbl)	2009	6120.02
TX	48051	Oil (bbl)	2010	343.16
TX	48051	Oil (bbl)	2011	163.87
TX	48051	Oil (bbl)	2012	151.13
TX	48051	Oil (bbl)	2013	149.24
TX	48051	Oil (bbl)	2014	214.38
TX	48071	Gas (mcf)	2005	3330
TX	48071	Gas (mcf)	2006	2590
TX	48071	Gas (mcf)	2007	850
TX	48071	Oil (bbl)	2005	2887
TX	48071	Oil (bbl)	2006	2271
TX	48071	Oil (bbl)	2007	845
TX	48071	Oil (bbl)	2008	3151
TX	48071	Oil (bbl)	2009	1773
TX	48071	Oil (bbl)	2010	3560
TX	48071	Oil (bbl)	2011	4469
TX	48071	Oil (bbl)	2012	3525
TX	48071	Oil (bbl)	2013	579
TX	48121	Gas (mcf)	2005	323204.63
TX	48121	Gas (mcf)	2006	819079.1
TX	48121	Gas (mcf)	2007	419147.35
TX	48121	Gas (mcf)	2008	374811.4
TX	48121	Gas (mcf)	2009	478559.39
TX	48121	Gas (mcf)	2010	361503.37
TX	48121	Gas (mcf)	2011	1170405.32
TX	48121	Gas (mcf)	2012	919474.78
TX	48121	Gas (mcf)	2013	605271.54
TX	48121	Gas (mcf)	2014	574961.71
TX	48161	Gas (mcf)	2005	200364.29
TX	48161	Gas (mcf)	2006	161720.04
TX	48161	Gas (mcf)	2007	127954.95
TX	48161	Gas (mcf)	2008	103651.3
TX	48161	Gas (mcf)	2009	128155.48
TX	48161	Gas (mcf)	2010	141871.65
TX	48161	Gas (mcf)	2011	115436.14
TX	48161	Gas (mcf)	2012	95153.63
TX	48161	Gas (mcf)	2013	76042.78
TX	48161	Gas (mcf)	2014	64596.08
TX	48161	Oil (bbl)	2005	21.35
TX	48161	Oil (bbl)	2006	14.43
TX	48161	Oil (bbl)	2009	58.13
TX	48161	Oil (bbl)	2010	65.63
TX	48161	Oil (bbl)	2011	71.05
TX	48161	Oil (bbl)	2012	30.42
TX	48161	Oil (bbl)	2013	21.35
TX	48161	Oil (bbl)	2014	7.14
TX	48167	Gas (mcf)	2005	213635.39
TX	48167	Gas (mcf)	2006	132976.87
TX	48167	Gas (mcf)	2007	35374.26
TX	48167	Gas (mcf)	2008	118431.65
TX	48167	Gas (mcf)	2009	274191.2
TX	48167	Gas (mcf)	2010	265854.24
TX	48167	Gas (mcf)	2011	163612.17
TX	48167	Gas (mcf)	2012	152954.78
TX	48167	Gas (mcf)	2013	38852.64
TX	48167	Gas (mcf)	2014	31546
TX	48167	Oil (bbl)	2005	108533.29
TX	48167	Oil (bbl)	2006	86914.88
TX	48167	Oil (bbl)	2007	65781.81
TX	48167	Oil (bbl)	2008	72402.24
TX	48167	Oil (bbl)	2009	64206.86
TX	48167	Oil (bbl)	2010	50256.54
TX	48167	Oil (bbl)	2011	42098.75
TX	48167	Oil (bbl)	2012	34352.6
TX	48167	Oil (bbl)	2013	24743.99
TX	48167	Oil (bbl)	2014	18491.89
TX	48179	Oil (bbl)	2005	8829
TX	48179	Oil (bbl)	2006	5196
TX	48179	Oil (bbl)	2007	4717
TX	48179	Oil (bbl)	2008	3168
TX	48179	Oil (bbl)	2009	2882
TX	48179	Oil (bbl)	2010	1512
TX	48179	Oil (bbl)	2011	869
TX	48179	Oil (bbl)	2012	1465
TX	48179	Oil (bbl)	2013	1674
TX	48179	Oil (bbl)	2014	1434
TX	48181	Gas (mcf)	2005	48204.74
TX	48181	Gas (mcf)	2006	33145.5
TX	48181	Gas (mcf)	2007	24327.49
TX	48181	Gas (mcf)	2008	23256.24
TX	48181	Gas (mcf)	2009	27518.38
TX	48181	Gas (mcf)	2010	24882.38
TX	48181	Gas (mcf)	2011	32585.99
TX	48181	Gas (mcf)	2012	29431.15
TX	48181	Gas (mcf)	2013	13553.2
TX	48181	Gas (mcf)	2014	9326.58
TX	48181	Oil (bbl)	2005	7829.8
TX	48181	Oil (bbl)	2006	6408.27
TX	48181	Oil (bbl)	2007	5588.92
TX	48181	Oil (bbl)	2008	5904.76
TX	48181	Oil (bbl)	2009	7249.89
TX	48181	Oil (bbl)	2010	6821.17
TX	48181	Oil (bbl)	2011	6837.69
TX	48181	Oil (bbl)	2012	5659.06
TX	48181	Oil (bbl)	2013	2774.52
TX	48181	Oil (bbl)	2014	1892.28
TX	48203	Gas (mcf)	2007	79191
TX	48203	Gas (mcf)	2008	46966
TX	48203	Gas (mcf)	2009	17699
TX	48203	Gas (mcf)	2010	7086
TX	48203	Gas (mcf)	2011	4383
TX	48203	Gas (mcf)	2012	7101
TX	48203	Gas (mcf)	2013	2697
TX	48203	Gas (mcf)	2014	4215
TX	48203	Oil (bbl)	2007	1614
TX	48203	Oil (bbl)	2008	1020
TX	48203	Oil (bbl)	2009	447
TX	48203	Oil (bbl)	2010	83
TX	48211	Gas (mcf)	2005	19497.61
TX	48211	Gas (mcf)	2006	10837.37
TX	48211	Gas (mcf)	2007	10682.23
TX	48211	Gas (mcf)	2008	9494.46
TX	48211	Gas (mcf)	2009	8442.17
TX	48211	Gas (mcf)	2010	8539.74
TX	48211	Gas (mcf)	2011	8835.99
TX	48211	Gas (mcf)	2012	9002.36
TX	48211	Gas (mcf)	2013	8592.39
TX	48211	Gas (mcf)	2014	7184.9
TX	48211	Oil (bbl)	2005	16.15
TX	48211	Oil (bbl)	2006	11.93
TX	48211	Oil (bbl)	2007	30.19
TX	48211	Oil (bbl)	2008	36.5
TX	48211	Oil (bbl)	2009	9.13
TX	48211	Oil (bbl)	2010	26.68
TX	48211	Oil (bbl)	2011	24.57
TX	48211	Oil (bbl)	2012	33.7
TX	48211	Oil (bbl)	2013	16.15
TX	48211	Oil (bbl)	2014	54.76
TX	48215	Gas (mcf)	2005	79340.38
TX	48215	Gas (mcf)	2006	46470.56
TX	48215	Gas (mcf)	2007	43062.86
TX	48215	Gas (mcf)	2008	32575.31
TX	48215	Gas (mcf)	2009	40181.16
TX	48215	Gas (mcf)	2010	26195.84
TX	48215	Gas (mcf)	2011	23242.19
TX	48215	Gas (mcf)	2012	16344.07
TX	48215	Gas (mcf)	2013	17698.03
TX	48215	Gas (mcf)	2014	14739.37
TX	48215	Oil (bbl)	2005	370.01
TX	48215	Oil (bbl)	2006	195.84
TX	48215	Oil (bbl)	2007	154.71
TX	48215	Oil (bbl)	2008	158.16
TX	48215	Oil (bbl)	2009	173.75
TX	48215	Oil (bbl)	2010	101.93
TX	48215	Oil (bbl)	2011	111.09
TX	48215	Oil (bbl)	2012	86.06
TX	48215	Oil (bbl)	2013	86.12
TX	48215	Oil (bbl)	2014	84.35
TX	48217	Gas (mcf)	2008	73389
TX	48217	Gas (mcf)	2009	110043
TX	48225	Gas (mcf)	2005	4
TX	48225	Gas (mcf)	2006	1158894.04
TX	48225	Gas (mcf)	2007	2468958.25
TX	48225	Gas (mcf)	2008	772694.71
TX	48225	Gas (mcf)	2009	688605.94
TX	48225	Gas (mcf)	2010	730861.81
TX	48225	Gas (mcf)	2011	464352.23
TX	48225	Gas (mcf)	2012	338946.71
TX	48225	Gas (mcf)	2013	286534.41
TX	48225	Gas (mcf)	2014	241091.27
TX	48225	Oil (bbl)	2005	142275
TX	48225	Oil (bbl)	2006	141855
TX	48225	Oil (bbl)	2007	142809.5
TX	48225	Oil (bbl)	2008	128320.07
TX	48225	Oil (bbl)	2009	104911.96
TX	48225	Oil (bbl)	2010	96008.54
TX	48225	Oil (bbl)	2011	86772.64
TX	48225	Oil (bbl)	2012	75585
TX	48225	Oil (bbl)	2013	66979
TX	48225	Oil (bbl)	2014	60476
TX	48239	Gas (mcf)	2005	1369.25
TX	48239	Gas (mcf)	2006	734.59
TX	48239	Gas (mcf)	2007	822.91
TX	48239	Gas (mcf)	2008	850.51
TX	48239	Gas (mcf)	2009	210.55
TX	48239	Gas (mcf)	2013	200588
TX	48239	Gas (mcf)	2014	82847
TX	48239	Oil (bbl)	2005	1.57
TX	48239	Oil (bbl)	2006	1.5
TX	48239	Oil (bbl)	2007	0.26
TX	48239	Oil (bbl)	2013	39001
TX	48239	Oil (bbl)	2014	11848
TX	48241	Gas (mcf)	2005	2725.09
TX	48241	Gas (mcf)	2006	5837.8
TX	48241	Gas (mcf)	2007	1336.65
TX	48241	Gas (mcf)	2010	3295.36
TX	48241	Gas (mcf)	2011	4903.67
TX	48241	Gas (mcf)	2012	1624.38
TX	48241	Oil (bbl)	2005	1690.92
TX	48241	Oil (bbl)	2006	2307.96
TX	48241	Oil (bbl)	2007	1494.26
TX	48241	Oil (bbl)	2008	1928.47
TX	48241	Oil (bbl)	2009	1611.33
TX	48241	Oil (bbl)	2010	946.69
TX	48241	Oil (bbl)	2011	47.41
TX	48241	Oil (bbl)	2012	27.36
TX	48251	Gas (mcf)	2007	319419.48
TX	48251	Gas (mcf)	2008	534493.98
TX	48251	Gas (mcf)	2009	596865.63
TX	48251	Gas (mcf)	2010	506593.35
TX	48251	Gas (mcf)	2011	2025293
TX	48251	Gas (mcf)	2012	1880727.75
TX	48251	Gas (mcf)	2013	1629746.27
TX	48251	Gas (mcf)	2014	1218518
TX	48253	Gas (mcf)	2005	6572
TX	48253	Gas (mcf)	2006	6322
TX	48253	Gas (mcf)	2007	3559
TX	48253	Gas (mcf)	2008	2054
TX	48253	Gas (mcf)	2009	129
TX	48253	Oil (bbl)	2005	3383
TX	48253	Oil (bbl)	2006	3522
TX	48253	Oil (bbl)	2007	1694
TX	48253	Oil (bbl)	2008	1510
TX	48253	Oil (bbl)	2009	11
TX	48287	Gas (mcf)	2005	29627.12
TX	48287	Gas (mcf)	2006	22447.88
TX	48287	Gas (mcf)	2007	22331.42
TX	48287	Gas (mcf)	2008	18637.9
TX	48287	Gas (mcf)	2009	16194.81
TX	48287	Gas (mcf)	2010	8546.69
TX	48287	Gas (mcf)	2011	16418.85
TX	48287	Gas (mcf)	2012	10215.81
TX	48287	Gas (mcf)	2013	7817.3
TX	48287	Gas (mcf)	2014	11533.22
TX	48287	Oil (bbl)	2005	1291.29
TX	48287	Oil (bbl)	2006	1212.52
TX	48287	Oil (bbl)	2007	1181.48
TX	48287	Oil (bbl)	2008	741.37
TX	48287	Oil (bbl)	2009	719.47
TX	48287	Oil (bbl)	2010	605.15
TX	48287	Oil (bbl)	2011	723.98
TX	48287	Oil (bbl)	2012	563.73
TX	48287	Oil (bbl)	2013	692.05
TX	48287	Oil (bbl)	2014	597.24
TX	48297	Gas (mcf)	2005	110914
TX	48297	Gas (mcf)	2006	89862
TX	48297	Gas (mcf)	2007	41296
TX	48297	Gas (mcf)	2008	45126
TX	48297	Gas (mcf)	2009	46519
TX	48297	Gas (mcf)	2010	18420
TX	48297	Oil (bbl)	2005	765.67
TX	48297	Oil (bbl)	2006	730.54
TX	48297	Oil (bbl)	2007	705.99
TX	48297	Oil (bbl)	2008	680.01
TX	48297	Oil (bbl)	2009	665.57
TX	48297	Oil (bbl)	2010	654.98
TX	48297	Oil (bbl)	2011	630.44
TX	48297	Oil (bbl)	2012	626.11
TX	48297	Oil (bbl)	2013	605.89
TX	48297	Oil (bbl)	2014	603.49
TX	48311	Gas (mcf)	2005	40258
TX	48311	Gas (mcf)	2006	45086
TX	48311	Gas (mcf)	2007	37008
TX	48311	Gas (mcf)	2008	36412
TX	48311	Gas (mcf)	2009	30800
TX	48311	Gas (mcf)	2010	26538
TX	48311	Gas (mcf)	2011	23750
TX	48311	Gas (mcf)	2012	19870.91
TX	48311	Gas (mcf)	2013	36342.18
TX	48311	Gas (mcf)	2014	12015.57
TX	48311	Oil (bbl)	2005	3319
TX	48311	Oil (bbl)	2006	4750
TX	48311	Oil (bbl)	2007	3426
TX	48311	Oil (bbl)	2008	3175
TX	48311	Oil (bbl)	2009	3328
TX	48311	Oil (bbl)	2010	2520
TX	48311	Oil (bbl)	2011	2740
TX	48311	Oil (bbl)	2012	2780.77
TX	48311	Oil (bbl)	2013	2870.22
TX	48311	Oil (bbl)	2014	2017.67
TX	48337	Gas (mcf)	2011	2865.85
TX	48337	Gas (mcf)	2012	18440.2
TX	48337	Gas (mcf)	2013	65477.05
TX	48337	Gas (mcf)	2014	31530.94
TX	48337	Oil (bbl)	2011	218.36
TX	48337	Oil (bbl)	2012	1021.89
TX	48337	Oil (bbl)	2013	915.18
TX	48337	Oil (bbl)	2014	220.34
TX	48339	Gas (mcf)	2009	120737
TX	48339	Gas (mcf)	2010	312094.86
TX	48339	Gas (mcf)	2011	251901.61
TX	48339	Gas (mcf)	2012	195122.77
TX	48339	Gas (mcf)	2013	175267.46
TX	48339	Gas (mcf)	2014	145115.5
TX	48339	Oil (bbl)	2009	1036
TX	48339	Oil (bbl)	2010	1575
TX	48339	Oil (bbl)	2011	1537
TX	48339	Oil (bbl)	2012	1437.09
TX	48339	Oil (bbl)	2013	1243.9
TX	48339	Oil (bbl)	2014	1009
TX	48347	Gas (mcf)	2005	809.89
TX	48347	Gas (mcf)	2006	2761.34
TX	48347	Gas (mcf)	2007	56570.97
TX	48347	Gas (mcf)	2008	438686.13
TX	48347	Gas (mcf)	2009	532392.04
TX	48347	Gas (mcf)	2010	310038.84
TX	48347	Gas (mcf)	2011	228586.94
TX	48347	Gas (mcf)	2012	199395.24
TX	48347	Gas (mcf)	2013	168154.84
TX	48347	Gas (mcf)	2014	146861.45
TX	48347	Oil (bbl)	2006	3.08
TX	48347	Oil (bbl)	2007	9.73
TX	48347	Oil (bbl)	2008	221.76
TX	48347	Oil (bbl)	2009	684.52
TX	48347	Oil (bbl)	2010	211.85
TX	48347	Oil (bbl)	2011	263.62
TX	48347	Oil (bbl)	2012	222.35
TX	48347	Oil (bbl)	2013	89.46
TX	48347	Oil (bbl)	2014	102.98
TX	48351	Gas (mcf)	2005	27.33
TX	48351	Gas (mcf)	2006	17.12
TX	48351	Gas (mcf)	2007	2.84
TX	48351	Gas (mcf)	2008	6.7
TX	48351	Gas (mcf)	2009	9.4
TX	48351	Oil (bbl)	2005	17.85
TX	48351	Oil (bbl)	2006	2.99
TX	48351	Oil (bbl)	2007	13.04
TX	48351	Oil (bbl)	2008	10.86
TX	48351	Oil (bbl)	2009	0.66
TX	48355	Gas (mcf)	2005	200973.13
TX	48355	Gas (mcf)	2006	149679.35
TX	48355	Gas (mcf)	2007	69842.84
TX	48355	Gas (mcf)	2008	75301.89
TX	48355	Gas (mcf)	2009	52534.23
TX	48355	Gas (mcf)	2010	52579.75
TX	48355	Gas (mcf)	2011	42163.25
TX	48355	Gas (mcf)	2012	46510.53
TX	48355	Gas (mcf)	2013	16021.75
TX	48355	Gas (mcf)	2014	27950.09
TX	48355	Oil (bbl)	2005	699.45
TX	48355	Oil (bbl)	2006	1693.04
TX	48355	Oil (bbl)	2007	951.57
TX	48355	Oil (bbl)	2008	1124.9
TX	48355	Oil (bbl)	2009	563.76
TX	48355	Oil (bbl)	2010	485.85
TX	48355	Oil (bbl)	2011	21.89
TX	48355	Oil (bbl)	2012	78.79
TX	48355	Oil (bbl)	2013	70.03
TX	48355	Oil (bbl)	2014	38.52
TX	48357	Gas (mcf)	2005	3419.25
TX	48357	Gas (mcf)	2006	3250.5
TX	48357	Gas (mcf)	2007	4018.5
TX	48357	Gas (mcf)	2008	3659.25
TX	48357	Gas (mcf)	2009	4447.5
TX	48357	Gas (mcf)	2010	3516
TX	48357	Gas (mcf)	2011	3237
TX	48357	Gas (mcf)	2012	3308.25
TX	48357	Gas (mcf)	2013	3137.25
TX	48357	Gas (mcf)	2014	3060
TX	48357	Oil (bbl)	2005	3.75
TX	48357	Oil (bbl)	2006	2.25
TX	48357	Oil (bbl)	2007	24
TX	48357	Oil (bbl)	2008	9
TX	48357	Oil (bbl)	2009	6.75
TX	48357	Oil (bbl)	2010	2.25
TX	48357	Oil (bbl)	2011	1.5
TX	48357	Oil (bbl)	2012	24
TX	48357	Oil (bbl)	2013	6
TX	48367	Gas (mcf)	2005	16486
TX	48367	Gas (mcf)	2006	16901
TX	48367	Gas (mcf)	2007	106628
TX	48367	Gas (mcf)	2008	89048
TX	48367	Gas (mcf)	2009	42406
TX	48367	Gas (mcf)	2010	13908
TX	48367	Gas (mcf)	2011	13165
TX	48367	Gas (mcf)	2012	14411
TX	48367	Gas (mcf)	2013	12827
TX	48367	Gas (mcf)	2014	14041
TX	48367	Oil (bbl)	2006	40
TX	48367	Oil (bbl)	2007	314
TX	48367	Oil (bbl)	2008	4
TX	48367	Oil (bbl)	2009	201
TX	48367	Oil (bbl)	2011	1
TX	48367	Oil (bbl)	2013	66
TX	48367	Oil (bbl)	2014	71
TX	48403	Gas (mcf)	2005	23728.31
TX	48403	Gas (mcf)	2006	29090.64
TX	48403	Gas (mcf)	2007	20614.29
TX	48403	Gas (mcf)	2008	22859.68
TX	48403	Gas (mcf)	2009	20957.97
TX	48403	Gas (mcf)	2010	28344.29
TX	48403	Gas (mcf)	2011	190909.9
TX	48403	Gas (mcf)	2012	2408862.57
TX	48403	Gas (mcf)	2013	865869.81
TX	48403	Gas (mcf)	2014	399598.8
TX	48403	Oil (bbl)	2005	3180.68
TX	48403	Oil (bbl)	2006	3724.87
TX	48403	Oil (bbl)	2007	3337.18
TX	48403	Oil (bbl)	2008	3096.56
TX	48403	Oil (bbl)	2009	2647.4
TX	48403	Oil (bbl)	2010	8528.82
TX	48403	Oil (bbl)	2011	3905.41
TX	48403	Oil (bbl)	2012	7632.98
TX	48403	Oil (bbl)	2013	3902.33
TX	48403	Oil (bbl)	2014	1630.91
TX	48405	Gas (mcf)	2009	104761.66
TX	48405	Gas (mcf)	2010	78115.3
TX	48405	Gas (mcf)	2011	220714.05
TX	48405	Gas (mcf)	2012	168400.64
TX	48405	Gas (mcf)	2013	79646.7
TX	48405	Gas (mcf)	2014	52895.15
TX	48405	Oil (bbl)	2009	445.39
TX	48405	Oil (bbl)	2010	516.11
TX	48405	Oil (bbl)	2011	353.4
TX	48405	Oil (bbl)	2012	285.36
TX	48405	Oil (bbl)	2013	222.18
TX	48405	Oil (bbl)	2014	161.77
TX	48407	Gas (mcf)	2005	89567
TX	48407	Gas (mcf)	2006	102540
TX	48407	Gas (mcf)	2007	336978
TX	48407	Gas (mcf)	2008	147027
TX	48407	Gas (mcf)	2009	229413
TX	48407	Gas (mcf)	2010	703693
TX	48407	Gas (mcf)	2011	419766.23
TX	48407	Gas (mcf)	2012	150029.24
TX	48407	Gas (mcf)	2013	75042
TX	48407	Gas (mcf)	2014	55713
TX	48407	Oil (bbl)	2005	13037
TX	48407	Oil (bbl)	2006	8636
TX	48407	Oil (bbl)	2007	23299
TX	48407	Oil (bbl)	2008	9104
TX	48407	Oil (bbl)	2009	10908
TX	48407	Oil (bbl)	2010	28300
TX	48407	Oil (bbl)	2011	39364.72
TX	48407	Oil (bbl)	2012	56540.99
TX	48407	Oil (bbl)	2013	28640
TX	48407	Oil (bbl)	2014	12948
TX	48419	Gas (mcf)	2005	12285509.19
TX	48419	Gas (mcf)	2006	10104800.89
TX	48419	Gas (mcf)	2007	8111636.35
TX	48419	Gas (mcf)	2008	6519688.88
TX	48419	Gas (mcf)	2009	5544649.75
TX	48419	Gas (mcf)	2010	5819826.1
TX	48419	Gas (mcf)	2011	10363335.95
TX	48419	Gas (mcf)	2012	12332422.94
TX	48419	Gas (mcf)	2013	12290590.72
TX	48419	Gas (mcf)	2014	8172970.42
TX	48419	Oil (bbl)	2005	80156.98
TX	48419	Oil (bbl)	2006	36900.24
TX	48419	Oil (bbl)	2007	30502.71
TX	48419	Oil (bbl)	2008	18189.79
TX	48419	Oil (bbl)	2009	71480.69
TX	48419	Oil (bbl)	2010	20601.07
TX	48419	Oil (bbl)	2011	19891.72
TX	48419	Oil (bbl)	2012	9626.69
TX	48419	Oil (bbl)	2013	7314.09
TX	48419	Oil (bbl)	2014	5325.57
TX	48427	Gas (mcf)	2005	9644113.79
TX	48427	Gas (mcf)	2006	8314226.07
TX	48427	Gas (mcf)	2007	8937178.55
TX	48427	Gas (mcf)	2008	7882677.09
TX	48427	Gas (mcf)	2009	6814031.13
TX	48427	Gas (mcf)	2010	5438692.74
TX	48427	Gas (mcf)	2011	4613367.09
TX	48427	Gas (mcf)	2012	3854452.96
