Company	Revenue Type	Commodity	Revenue
BROWER OIL AND GAS CO INC	ONRR - Royalties	Oil	232391.08
BTA OIL PRODUCERS LLC	BLM - Permit Fees	Oil & Gas	52630
BTA OIL PRODUCERS LLC	ONRR - Other Revenues	Oil & Gas	2674.23
BTA OIL PRODUCERS LLC	ONRR - Royalties	Gas	208381.1
BTA OIL PRODUCERS LLC	ONRR - Royalties	Oil	675361.31
BTA OIL PRODUCERS LLC	ONRR/BLM - Rents	Oil & Gas	16805
BUCKINGHAM COAL CO	OSMRE - AML Fees including Audits and Late Charges 	Coal	179969.63
BULLOCK CORP	BLM - Permit Fees	Oil & Gas	600
BULLOCK CORP	ONRR/BLM - Bonus	Oil & Gas	399245
BULLOCK CORP	ONRR/BLM - Rents	Oil & Gas	81563
BURGUNDY OIL & GAS OF NEW MEXICO INC	ONRR - Other Revenues	Oil & Gas	100.46
BURGUNDY OIL & GAS OF NEW MEXICO INC	ONRR - Royalties	Gas	32233.36
BURGUNDY OIL & GAS OF NEW MEXICO INC	ONRR - Royalties	Oil	127150.28
BURNETT OIL CO INC	BLM - Permit Fees	Oil & Gas	246725
BURNETT OIL CO INC	ONRR - Other Revenues	Oil & Gas	14181.28
BURNETT OIL CO INC	ONRR - Royalties	Gas	3146260.71
BURNETT OIL CO INC	ONRR/BLM - Rents	Oil & Gas	25446
BURR OIL & GAS INC	ONRR - Other Revenues	Oil & Gas	880
BURR OIL & GAS INC	ONRR - Royalties	Gas	80088.5
BURR OIL & GAS INC	ONRR - Royalties	Oil	40031.39
BYRON ENERGY INC	ONRR/BLM - Bonus	Oil & Gas	946560
BYRON ENERGY INC	ONRR/BLM - Rents	Oil & Gas	756098
C & J GRAVEL PRODUCTS INC	BLM - Permit Fees	Mineral Materials	326496.8
CABOT OIL & GAS CORP	ONRR - Other Revenues	Oil & Gas	3238669.29
CABOT OIL & GAS CORP	ONRR - Royalties	Gas	70828.67
CABOT OIL & GAS CORP	ONRR - Royalties	Oil	17786.41
CABOT OIL & GAS CORP	ONRR/BLM - Rents	Oil & Gas	189098
CAERUS OIL AND GAS LLC	BLM - Permit Fees	Oil & Gas	680
CAERUS OIL AND GAS LLC	ONRR - Other Revenues	Oil & Gas	12018.15
CAERUS OIL AND GAS LLC	ONRR - Royalties	Gas	622347.32
CAERUS OIL AND GAS LLC	ONRR - Royalties	Oil	43747.31
CAERUS OIL AND GAS LLC	ONRR - Royalties	Other Commodities	1.2
CAERUS OIL AND GAS LLC	ONRR/BLM - Rents	Oil & Gas	7154
CALLON PETROLEUM CO	ONRR - Inspection Fees	Oil & Gas	34000
CALLON PETROLEUM CO	ONRR - Other Revenues	Oil & Gas	-1238.16
CALLON PETROLEUM CO	ONRR - Royalties	Gas	979549.26
CALLON PETROLEUM CO	ONRR - Royalties	Oil	126577.7
CALLON PETROLEUM CO	ONRR/BLM - Rents	Oil & Gas	235295.5
CALPINE CORP	ONRR - Other Revenues	Geothermal	11.58
CALPINE CORP	ONRR - Royalties	Geothermal	6532479.85
CALPINE CORP	ONRR/BLM - Rents	Geothermal	109620
CALYPSO EXPLORATION LLC	ONRR - Other Revenues	Oil & Gas	16237.77
CALYPSO EXPLORATION LLC	ONRR - Royalties	Gas	35210.95
CALYPSO EXPLORATION LLC	ONRR - Royalties	Oil	1619901.92
CALYPSO EXPLORATION LLC	ONRR/BLM - Bonus	Oil & Gas	197890
CALYPSO EXPLORATION LLC	ONRR/BLM - Rents	Oil & Gas	39737
CALYX ENERGY LLC	BLM - Permit Fees	Oil & Gas	25000
CALYX ENERGY LLC	ONRR/BLM - Bonus	Oil & Gas	213980
CALYX ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	7635
CAM MINING LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	142069.68
CAMBRIAN COAL CORP	OSMRE - AML Fees including Audits and Late Charges 	Coal	196214.87
CAMECO RESOURCES	BLM - Permit Fees	Locatable Minerals	532644
CANO PETROLEUM OF NEW MEXICO INC	ONRR - Other Revenues	Oil & Gas	974.22
CANO PETROLEUM OF NEW MEXICO INC	ONRR - Royalties	Gas	13100.98
CANO PETROLEUM OF NEW MEXICO INC	ONRR - Royalties	Oil	359400.54
CARRELL OIL CO	ONRR - Royalties	Oil	99810.78
CARRELL OIL CO	ONRR/BLM - Rents	Oil & Gas	966
CASTEX OFFSHORE INC	ONRR - Inspection Fees	Oil & Gas	375900
CASTEX OFFSHORE INC	ONRR - Other Revenues	Oil & Gas	151814.27
CASTEX OFFSHORE INC	ONRR - Royalties	Gas	6525891.81
CASTEX OFFSHORE INC	ONRR - Royalties	Oil	15514770.56
CASTEX OFFSHORE INC	ONRR/BLM - Bonus	Oil & Gas	6207425
CASTEX OFFSHORE INC	ONRR/BLM - Rents	Oil & Gas	1019255
CASTLETON COMMODITIES INTERNATIONAL LLC	BLM - Permit Fees	Oil & Gas	42170
CASTLETON COMMODITIES INTERNATIONAL LLC	ONRR - Other Revenues	Oil & Gas	22072.98
CASTLETON COMMODITIES INTERNATIONAL LLC	ONRR - Royalties	Gas	1869187.01
CASTLETON COMMODITIES INTERNATIONAL LLC	ONRR - Royalties	Oil	662737.65
CASTLETON COMMODITIES INTERNATIONAL LLC	ONRR/BLM - Rents	Oil & Gas	61517
CATENARY COAL CO LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	336611.64
CBM GAS CO LLC	ONRR - Other Revenues	Oil & Gas	231.78
CBM GAS CO LLC	ONRR - Royalties	Gas	234790.74
CEMEX	BLM - Permit Fees	Locatable Minerals	20720
CEMEX	BLM - Permit Fees	Mineral Materials	355382.42
CENTRAL APPALACHIA MINING LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	119017.09
CHACO ENERGY CO	BLM - Permit Fees	Oil & Gas	1620
CHACO ENERGY CO	ONRR - Other Revenues	Oil & Gas	664.47
CHACO ENERGY CO	ONRR - Royalties	Gas	124018.34
CHACO ENERGY CO	ONRR - Royalties	Oil	216330.53
CHACO ENERGY CO	ONRR/BLM - Rents	Oil & Gas	1280
CHAPARRAL ENERGY LLC	ONRR - Other Revenues	N/A	428
CHAPARRAL ENERGY LLC	ONRR - Other Revenues	Oil & Gas	3307.51
CHAPARRAL ENERGY LLC	ONRR - Royalties	Gas	192677.27
CHAPARRAL ENERGY LLC	ONRR - Royalties	Oil	312604.93
CHAPARRAL ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	1588
CHARGER RESOURCES LLC	BLM - Permit Fees	Oil & Gas	41610
CHARGER RESOURCES LLC	ONRR - Other Revenues	N/A	214
CHARGER RESOURCES LLC	ONRR - Other Revenues	Oil & Gas	208422.36
CHARGER RESOURCES LLC	ONRR - Royalties	Gas	196943.05
CHARGER RESOURCES LLC	ONRR - Royalties	Oil	460897.86
CHARGER RESOURCES LLC	ONRR/BLM - Rents	Oil & Gas	658
CHEMILY MANAGEMENT CO	BLM - Permit Fees	Oil & Gas	6500
CHEMILY MANAGEMENT CO	ONRR - Other Revenues	Oil & Gas	509.34
CHEMILY MANAGEMENT CO	ONRR - Royalties	Gas	51900.48
CHEMILY MANAGEMENT CO	ONRR - Royalties	Oil	416563.84
CHESAPEAKE EXPLORATION LLC	BLM - Permit Fees	Oil & Gas	231577
CHESAPEAKE EXPLORATION LLC	ONRR - Civil Penalties (ONRR)	N/A	765000
CHESAPEAKE EXPLORATION LLC	ONRR - Other Revenues	N/A	1078
CHESAPEAKE EXPLORATION LLC	ONRR - Other Revenues	Oil & Gas	15981.88
CHESAPEAKE EXPLORATION LLC	ONRR - Royalties	Gas	9223454.84
CHESAPEAKE EXPLORATION LLC	ONRR - Royalties	Oil	10162579.58
CHESAPEAKE EXPLORATION LLC	ONRR/BLM - Bonus	Oil & Gas	646120
CHESAPEAKE EXPLORATION LLC	ONRR/BLM - Rents	Oil & Gas	1166915.5
CHEVRON CORP	BLM - Permit Fees	Locatable Minerals	45168
CHEVRON CORP	BLM - Permit Fees	Oil & Gas	173710
CHEVRON CORP	ONRR - Civil Penalties (ONRR)	N/A	40000
CHEVRON CORP	ONRR - Inspection Fees	Oil & Gas	7394900
CHEVRON CORP	ONRR - Other Revenues	Coal	339.19
CHEVRON CORP	ONRR - Other Revenues	N/A	1459.41
CHEVRON CORP	ONRR - Other Revenues	Oil & Gas	3162766.99
CHEVRON CORP	ONRR - Royalties	Coal	598650.4
CHEVRON CORP	ONRR - Royalties	Gas	118284944.65
CHEVRON CORP	ONRR - Royalties	Oil	708123645.93
CHEVRON CORP	ONRR - Royalties	Other Commodities	390526.29
CHEVRON CORP	ONRR/BLM - Bonus	Oil & Gas	101636143
CHEVRON CORP	ONRR/BLM - Rents	Coal	23598
CHEVRON CORP	ONRR/BLM - Rents	Oil & Gas	19125162.22
CHEVRON CORP	ONRR/BLM - Rents	Oil Shale	304
CHEVRON CORP	OSMRE - Civil Penalties including Late Charges (OSMRE)	N/A	13680
CHISOS LTD	ONRR - Other Revenues	Oil & Gas	3527.77
CHISOS LTD	ONRR - Royalties	Gas	57405.87
CHISOS LTD	ONRR - Royalties	Oil	90698.92
CHISOS LTD	ONRR/BLM - Rents	Oil & Gas	13056
CHUZA OIL CO	ONRR - Other Revenues	Oil & Gas	382.45
CHUZA OIL CO	ONRR - Royalties	Oil	99984.01
CHUZA OIL CO	ONRR/BLM - Rents	Oil & Gas	516
CIMAREX ENERGY INC	BLM - Permit Fees	Oil & Gas	1075805
CIMAREX ENERGY INC	ONRR - Civil Penalties (ONRR)	N/A	327450
CIMAREX ENERGY INC	ONRR - Inspection Fees	Oil & Gas	134800
CIMAREX ENERGY INC	ONRR - Other Revenues	N/A	42739.95
CIMAREX ENERGY INC	ONRR - Other Revenues	Oil & Gas	3669039.13
CIMAREX ENERGY INC	ONRR - Royalties	Gas	12570333.21
CIMAREX ENERGY INC	ONRR - Royalties	Oil	54449822.88
CIMAREX ENERGY INC	ONRR/BLM - Rents	Oil & Gas	45254
CIMARRON EXPLORATION CO	ONRR - Royalties	Oil	113550.03
CIMARRON EXPLORATION CO	ONRR/BLM - Rents	Oil & Gas	-1280
CIRIS ENERGY INC	ONRR - Other Revenues	Oil & Gas	295.51
CIRIS ENERGY INC	ONRR - Royalties	Gas	146177.92
CIRQUE RESOURCES LP	BLM - Permit Fees	Oil & Gas	2040
CIRQUE RESOURCES LP	ONRR/BLM - Bonus	Oil & Gas	38050
CIRQUE RESOURCES LP	ONRR/BLM - Rents	Oil & Gas	208937
CITATION OIL & GAS CORP	BLM - Permit Fees	Oil & Gas	26335
CITATION OIL & GAS CORP	ONRR - Other Revenues	Oil & Gas	96301.17
CITATION OIL & GAS CORP	ONRR - Royalties	Gas	702088.78
CITATION OIL & GAS CORP	ONRR - Royalties	Oil	12998990.91
CITATION OIL & GAS CORP	ONRR/BLM - Rents	Oil & Gas	25844.25
CITY OF PHILADELPHIA	OSMRE - AML Fees including Audits and Late Charges 	Coal	110481.42
CLAYTON WILLIAMS ENERGY INC	BLM - Permit Fees	Oil & Gas	150
CLAYTON WILLIAMS ENERGY INC	ONRR - Other Revenues	Oil & Gas	965.48
CLAYTON WILLIAMS ENERGY INC	ONRR - Royalties	Gas	175883.55
CLAYTON WILLIAMS ENERGY INC	ONRR - Royalties	Oil	646331.74
CLAYTON WILLIAMS ENERGY INC	ONRR/BLM - Rents	Oil & Gas	9560
CLECO POWER LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	272268.4
CLIFFS LOGAN COUNTY COAL LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	349521.66
CLINTWOOD ELKHORN MINING CO	OSMRE - AML Fees including Audits and Late Charges 	Coal	234130.96
CLOUD PEAK ENERGY RESOURCES LLC	BLM - Permit Fees	Coal	69247.6
CLOUD PEAK ENERGY RESOURCES LLC	BLM - Permit Fees	Mineral Materials	153118.68
CLOUD PEAK ENERGY RESOURCES LLC	ONRR - Other Revenues	N/A	214
CLOUD PEAK ENERGY RESOURCES LLC	ONRR - Royalties	Coal	120674727.46
CLOUD PEAK ENERGY RESOURCES LLC	ONRR/BLM - Bonus	Coal	79026630.4
CLOUD PEAK ENERGY RESOURCES LLC	ONRR/BLM - Rents	Coal	100997
CLOUD PEAK ENERGY RESOURCES LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	24335852.68
CML EXPLORATION LLC	BLM - Permit Fees	Oil & Gas	85
CML EXPLORATION LLC	ONRR - Other Revenues	Oil & Gas	103.19
CML EXPLORATION LLC	ONRR - Royalties	Gas	40737.5
CML EXPLORATION LLC	ONRR - Royalties	Oil	86203.64
COAL RIVER MINING LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	279592.99
COBALT INTERNATIONAL ENERGY LP	ONRR - Inspection Fees	Oil & Gas	335500
COBALT INTERNATIONAL ENERGY LP	ONRR/BLM - Bonus	Oil & Gas	54536650
COBALT INTERNATIONAL ENERGY LP	ONRR/BLM - Rents	Oil & Gas	9848674.5
COCHRAN WILLIAM	BLM - Permit Fees	Oil & Gas	90
COCHRAN WILLIAM	ONRR/BLM - Bonus	Oil & Gas	99803
COCHRAN WILLIAM	ONRR/BLM - Rents	Oil & Gas	3481.5
COEUR ALASKA INC	BLM - Permit Fees	Locatable Minerals	108942
COEUR MINING INC	BLM - Permit Fees	Locatable Minerals	126700
COEUR ROCHESTER INC	BLM - Permit Fees	Locatable Minerals	105934
COLEMAN OIL & GAS INC	BLM - Permit Fees	Oil & Gas	1070
COLEMAN OIL & GAS INC	ONRR - Other Revenues	Oil & Gas	-21167.54
COLEMAN OIL & GAS INC	ONRR - Royalties	Gas	709898.81
COLEMAN OIL & GAS INC	ONRR - Royalties	Oil	75223.67
COLEMAN OIL & GAS INC	ONRR/BLM - Bonus	Oil & Gas	3286969
COLEMAN OIL & GAS INC	ONRR/BLM - Rents	Oil & Gas	29501
COLUMBIA PIPELINE GROUP	ONRR - Other Revenues	Oil & Gas	344727.17
COLUMBIA PIPELINE GROUP	ONRR/BLM - Rents	Oil & Gas	715
COLUMBUS GOLD (US) CORP	BLM - Permit Fees	Locatable Minerals	114446
COLUMBUS SM LLC	BLM - Permit Fees	Locatable Minerals	139440
CONCHO RESOURCES INC	BLM - Permit Fees	Oil & Gas	887802
CONCHO RESOURCES INC	ONRR - Other Revenues	N/A	436
CONCHO RESOURCES INC	ONRR - Other Revenues	Oil & Gas	-99414.61
CONCHO RESOURCES INC	ONRR - Other Revenues	Sodium	-9236.31
CONCHO RESOURCES INC	ONRR - Royalties	Gas	19028587.01
CONCHO RESOURCES INC	ONRR - Royalties	Oil	70407106.28
CONCHO RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	102367.49
CONCHO RESOURCES INC	ONRR/BLM - Rents	Sodium	-2200
CONOCOPHILLIPS	BLM - Permit Fees	Oil & Gas	659300
CONOCOPHILLIPS	ONRR - Inspection Fees	Oil & Gas	322000
CONOCOPHILLIPS	ONRR - Other Revenues	N/A	4007.24
CONOCOPHILLIPS	ONRR - Other Revenues	Oil & Gas	2628274.54
CONOCOPHILLIPS	ONRR - Royalties	Gas	161896487.89
CONOCOPHILLIPS	ONRR - Royalties	Oil	99208646.74
CONOCOPHILLIPS	ONRR - Royalties	Other Commodities	45333.62
CONOCOPHILLIPS	ONRR/BLM - Bonus	Oil & Gas	131941971
CONOCOPHILLIPS	ONRR/BLM - Rents	Oil & Gas	24411478.93
CONSOL MINING CO LLC	ONRR - Other Revenues	Coal	330.35
CONSOL MINING CO LLC	ONRR - Other Revenues	Oil & Gas	15523.52
CONSOL MINING CO LLC	ONRR - Royalties	Coal	130476.34
CONSOL MINING CO LLC	ONRR/BLM - Bonus	Coal	40320
CONSOL MINING CO LLC	ONRR/BLM - Rents	Coal	3000
CONSOL OF KENTUCKY INC	OSMRE - AML Fees including Audits and Late Charges 	Coal	550626.25
CONSOL PENN COAL CO LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	2424259.11
CONSOLIDATION COAL CO	OSMRE - AML Fees including Audits and Late Charges 	Coal	2812102.34
CONSTRUCTORS INC	BLM - Permit Fees	Mineral Materials	629798.26
CONTANGO OPERATORS INC	ONRR - Civil Penalties (ONRR)	N/A	20000
CONTANGO OPERATORS INC	ONRR - Inspection Fees	Oil & Gas	150500
CONTANGO OPERATORS INC	ONRR - Other Revenues	Oil & Gas	568308.6
CONTANGO OPERATORS INC	ONRR - Royalties	Gas	17060265.28
CONTANGO OPERATORS INC	ONRR - Royalties	Oil	6299535.15
CONTANGO OPERATORS INC	ONRR/BLM - Bonus	Oil & Gas	1743331
CONTANGO OPERATORS INC	ONRR/BLM - Rents	Oil & Gas	320759
CONTEX ENERGY CO	BLM - Permit Fees	Oil & Gas	3555
CONTEX ENERGY CO	ONRR/BLM - Bonus	Oil & Gas	58376
CONTEX ENERGY CO	ONRR/BLM - Rents	Oil & Gas	75754.5
CONTINENTAL COAL INC	OSMRE - AML Fees including Audits and Late Charges 	Coal	109197
CONTINENTAL RESOURCES INC	BLM - Permit Fees	Oil & Gas	303460
CONTINENTAL RESOURCES INC	ONRR - Other Revenues	N/A	1934
CONTINENTAL RESOURCES INC	ONRR - Other Revenues	Oil & Gas	27857.78
CONTINENTAL RESOURCES INC	ONRR - Royalties	Gas	1126773.8
CONTINENTAL RESOURCES INC	ONRR - Royalties	Oil	24625874.61
CONTINENTAL RESOURCES INC	ONRR/BLM - Bonus	Oil & Gas	26000510
CONTINENTAL RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	96130.5
CORTEZ JOINT VENTURE	BLM - Permit Fees	Locatable Minerals	684740
CORVUS GOLD NEVADA INC	BLM - Permit Fees	Locatable Minerals	500911
COUGAR GOLD LLC	BLM - Permit Fees	Locatable Minerals	374533
COUNTRYMARK REFINING AND LOGISTICS LLC	BLM - Permit Fees	Oil & Gas	340
COUNTRYMARK REFINING AND LOGISTICS LLC	ONRR - Other Revenues	Oil & Gas	13037.54
COUNTRYMARK REFINING AND LOGISTICS LLC	ONRR - Royalties	Oil	349756.78
COWBOY EXPLORATION	BLM - Permit Fees	Locatable Minerals	281820
COYOTE COAL CO LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	307251.25
CRAWLEY PETROLEUM CORP	BLM - Permit Fees	Oil & Gas	6500
CRAWLEY PETROLEUM CORP	ONRR - Other Revenues	Oil & Gas	2847.16
CRAWLEY PETROLEUM CORP	ONRR - Royalties	Gas	55617.26
CRAWLEY PETROLEUM CORP	ONRR - Royalties	Oil	67415.48
CRAWLEY PETROLEUM CORP	ONRR/BLM - Rents	Oil & Gas	1920
CRESCENT POINT ENERGY CORP	BLM - Permit Fees	Oil & Gas	825790
CRESCENT POINT ENERGY CORP	ONRR - Other Revenues	Oil & Gas	10826.58
CRESCENT POINT ENERGY CORP	ONRR - Royalties	Gas	20063.47
CRESCENT POINT ENERGY CORP	ONRR - Royalties	Oil	2434127.33
CRESCENT POINT ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	28696
CRIMSON RESOURCE MANAGEMENT	BLM - Permit Fees	Oil & Gas	90
CRIMSON RESOURCE MANAGEMENT	ONRR - Other Revenues	Oil & Gas	239.99
CRIMSON RESOURCE MANAGEMENT	ONRR - Royalties	Oil	562935.61
CROELL REDI MIX INC	BLM - Permit Fees	Locatable Minerals	40
CROELL REDI MIX INC	BLM - Permit Fees	Mineral Materials	171392.75
CROWN ENERGY PARTNERS LLC	BLM - Permit Fees	Oil & Gas	46525
CROWN ENERGY PARTNERS LLC	ONRR - Other Revenues	Oil & Gas	5105.2
CROWN ENERGY PARTNERS LLC	ONRR - Royalties	Gas	1096360.91
CROWN ENERGY PARTNERS LLC	ONRR - Royalties	Oil	76785.93
CROWN ENERGY PARTNERS LLC	ONRR/BLM - Rents	Oil & Gas	33907
CROWN OIL PARTNERS	BLM - Permit Fees	Oil & Gas	2140
CROWN OIL PARTNERS	ONRR - Other Revenues	Oil & Gas	723
CROWN OIL PARTNERS	ONRR/BLM - Bonus	Oil & Gas	632800
CROWN OIL PARTNERS	ONRR/BLM - Rents	Oil & Gas	5558
CS MINING LLC	BLM - Permit Fees	Locatable Minerals	437350
CYCLONE URANIUM CORP	BLM - Permit Fees	Locatable Minerals	139440
CZAR COAL CORP	OSMRE - AML Fees including Audits and Late Charges 	Coal	283770.7
D. J. SIMMONS INC	BLM - Permit Fees	Oil & Gas	895
D. J. SIMMONS INC	ONRR - Other Revenues	Oil & Gas	-21930.1
D. J. SIMMONS INC	ONRR - Royalties	Gas	728654.17
D. J. SIMMONS INC	ONRR - Royalties	Oil	47837.81
D. J. SIMMONS INC	ONRR/BLM - Rents	Oil & Gas	26073
DANA MINING CO OF PENNSYLVANIA	OSMRE - AML Fees including Audits and Late Charges 	Coal	268988.68
DARRAH	BLM - Permit Fees	Oil & Gas	959
DARRAH	ONRR - Other Revenues	Oil & Gas	212
DARRAH	ONRR - Royalties	Oil	9718.94
DARRAH	ONRR/BLM - Bonus	Oil & Gas	89290
DARRAH	ONRR/BLM - Rents	Oil & Gas	8181.5
DAVIS PETROLEUM CORP	ONRR - Other Revenues	Oil & Gas	-2637.59
DAVIS PETROLEUM CORP	ONRR - Royalties	Gas	159347.97
DAVIS PETROLEUM CORP	ONRR - Royalties	Oil	2824694.84
DAVIS PETROLEUM CORP	ONRR/BLM - Rents	Oil & Gas	229902
DCOR LLC	ONRR - Inspection Fees	Oil & Gas	567000
DCOR LLC	ONRR - Other Revenues	N/A	1003.68
DCOR LLC	ONRR - Other Revenues	Oil & Gas	-853320.57
DCOR LLC	ONRR - Royalties	Gas	458483.41
DCOR LLC	ONRR - Royalties	Oil	22011918.41
DCOR LLC	ONRR/BLM - Rents	Oil & Gas	615
DDB SYNDICATE	BLM - Permit Fees	Locatable Minerals	164080
DECKER OPERATING CO LLC	BLM - Permit Fees	Oil & Gas	6500
DECKER OPERATING CO LLC	ONRR - Other Revenues	N/A	214
DECKER OPERATING CO LLC	ONRR - Other Revenues	Oil & Gas	26708.89
DECKER OPERATING CO LLC	ONRR - Royalties	Gas	12222.92
DECKER OPERATING CO LLC	ONRR/BLM - Rents	Oil & Gas	87160
DECONCINI MCDONALD YETWIN & LACY P C	BLM - Permit Fees	Locatable Minerals	399338
DEEP GULF ENERGY LP	ONRR - Other Revenues	Oil & Gas	-11738.95
DEEP GULF ENERGY LP	ONRR - Royalties	Gas	508871.11
DEEP GULF ENERGY LP	ONRR - Royalties	Oil	12340398.85
DEEP GULF ENERGY LP	ONRR/BLM - Rents	Oil & Gas	251430
DEEPWATER WIND NEW ENGLAND LLC	ONRR/BLM - Bonus	Wind	3089461
DEEPWATER WIND NEW ENGLAND LLC	ONRR/BLM - Rents	Wind	247125
DEJOUR ENERGY CORP	BLM - Permit Fees	Oil & Gas	20
DEJOUR ENERGY CORP	ONRR - Other Revenues	Oil & Gas	51519
DEJOUR ENERGY CORP	ONRR - Royalties	Gas	189382.76
DEJOUR ENERGY CORP	ONRR - Royalties	Oil	15451.46
DEJOUR ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	34058
DENBURY ONSHORE LLC	BLM - Permit Fees	Oil & Gas	51445
DENBURY ONSHORE LLC	ONRR - Other Revenues	Oil & Gas	277361.02
DENBURY ONSHORE LLC	ONRR - Royalties	Gas	1549745.66
DENBURY ONSHORE LLC	ONRR - Royalties	Oil	30219217.1
DENBURY ONSHORE LLC	ONRR/BLM - Bonus	Oil & Gas	178500
DENBURY ONSHORE LLC	ONRR/BLM - Rents	Oil & Gas	73445.5
DEVELOPMENT PERMITS LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	113088.89
DEVON ENERGY CORP	BLM - Permit Fees	Mineral Materials	2107.9
DEVON ENERGY CORP	BLM - Permit Fees	Oil & Gas	1603654
DEVON ENERGY CORP	ONRR - Other Revenues	N/A	2568
DEVON ENERGY CORP	ONRR - Other Revenues	Oil & Gas	2577842.29
DEVON ENERGY CORP	ONRR - Royalties	Gas	52939100.76
DEVON ENERGY CORP	ONRR - Royalties	Oil	69741499.65
DEVON ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	370479.05
DIAMONDBACK DISPOSAL SVCS INC	BLM - Permit Fees	Mineral Materials	167035.75
DNR OIL & GAS INC	BLM - Permit Fees	Oil & Gas	510
DNR OIL & GAS INC	ONRR - Other Revenues	Oil & Gas	1283.63
DNR OIL & GAS INC	ONRR - Royalties	Gas	11272.13
DNR OIL & GAS INC	ONRR - Royalties	Oil	192993.99
DNR OIL & GAS INC	ONRR/BLM - Rents	Oil & Gas	80
DOE RUN CO	ONRR - Other Revenues	Hardrock	16197
DOE RUN CO	ONRR - Royalties	Other Commodities	9356915.72
DOE RUN CO	ONRR/BLM - Rents	Hardrock	700
DOHENY, PATRICK A.	ONRR - Royalties	Gas	500172.14
DOMINION PRODUCTION CO LLC	ONRR - Other Revenues	N/A	214
DOMINION PRODUCTION CO LLC	ONRR - Royalties	Oil	172269.84
DOUBLE EAGLE PETROLEUM CO	BLM - Permit Fees	Oil & Gas	340
DOUBLE EAGLE PETROLEUM CO	ONRR - Other Revenues	Oil & Gas	1039.22
DOUBLE EAGLE PETROLEUM CO	ONRR - Royalties	Gas	3823015.14
DOUBLE EAGLE PETROLEUM CO	ONRR - Royalties	Oil	1284.87
DOUBLE EAGLE PETROLEUM CO	ONRR/BLM - Rents	Oil & Gas	81070.5
DROPTINE ENERGY LLC	BLM - Permit Fees	Oil & Gas	8025
DROPTINE ENERGY LLC	ONRR/BLM - Bonus	Oil & Gas	7246387
DROPTINE ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	128271
DRUMMOND CO INC	ONRR - Other Revenues	N/A	214
DRUMMOND CO INC	ONRR - Royalties	Coal	667346.92
DRUMMOND CO INC	ONRR/BLM - Rents	Coal	4830
DRUMMOND CO INC	OSMRE - AML Fees including Audits and Late Charges 	Coal	161737.89
DUGAN PRODUCTION CORP	BLM - Permit Fees	Oil & Gas	6520
DUGAN PRODUCTION CORP	ONRR - Other Revenues	N/A	642
DUGAN PRODUCTION CORP	ONRR - Other Revenues	Oil & Gas	19858.33
DUGAN PRODUCTION CORP	ONRR - Royalties	Gas	1910551.75
DUGAN PRODUCTION CORP	ONRR - Royalties	Oil	650684.12
DUGAN PRODUCTION CORP	ONRR/BLM - Rents	Oil & Gas	6564
DUKE CITY REDI-MIX	BLM - Permit Fees	Mineral Materials	118983.23
DYNAMIC ENERGY INC	OSMRE - AML Fees including Audits and Late Charges 	Coal	203691.3
E&B NATURAL RESOURCES MANAGEMENT CORP	BLM - Permit Fees	Oil & Gas	52000
E&B NATURAL RESOURCES MANAGEMENT CORP	ONRR - Other Revenues	Oil & Gas	11834.31
E&B NATURAL RESOURCES MANAGEMENT CORP	ONRR - Royalties	Gas	214691.34
E&B NATURAL RESOURCES MANAGEMENT CORP	ONRR - Royalties	Oil	2466634.15
E&B NATURAL RESOURCES MANAGEMENT CORP	ONRR/BLM - Rents	Oil & Gas	2932.5
EAGLE LAND SERVICES INC	BLM - Permit Fees	Oil & Gas	1500
EAGLE LAND SERVICES INC	ONRR/BLM - Bonus	Oil & Gas	111386
EAGLE LAND SERVICES INC	ONRR/BLM - Rents	Oil & Gas	11644.5
EAGLE MINING LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	164791.28
EAGLE RIVER COAL LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	164153.64
EASTERN ASSOC COAL LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	544423.92
EC OFFSHORE PROPERTIES INC	ONRR - Inspection Fees	Oil & Gas	48500
EC OFFSHORE PROPERTIES INC	ONRR - Other Revenues	N/A	171.71
EC OFFSHORE PROPERTIES INC	ONRR - Other Revenues	Oil & Gas	3288.04
EC OFFSHORE PROPERTIES INC	ONRR - Royalties	Gas	379901.06
