Month,Calendar Year,Fund Type,Land Category,Disbursement Type,State ,County,Commodity,Category,Disbursement
December,2018,State,Onshore,State,OK,,,Sequestration,"-24,310.07"
December,2018,State,Onshore,State,OK,,Gas,Royalties,"197,341.16"
December,2018,State,Onshore,State,OK,,Hardrock,Other Distributions,0.02
December,2018,State,Onshore,State,OK,,Oil,Royalties,"134,649.18"
December,2018,State,Onshore,State,OK,,Oil & Gas,Other Distributions,"64,895.82"
December,2018,State,Onshore,State,OK,,Oil & Gas,Rents & Bonuses,862.5
December,2018,State,Onshore,State,OK,,Quartz,Royalties,0.08
December,2018,State,Onshore,State,PA,,,Sequestration,-9.59
December,2018,State,Onshore,State,PA,,Gas,Royalties,15.97
December,2018,State,Onshore,State,PA,,Oil & Gas,Other Distributions,138.7
December,2018,State,Onshore,State,SD,,,Royalties,-965.15
December,2018,State,Onshore,State,SD,,,Sequestration,"-2,932.14"
December,2018,State,Onshore,State,SD,,Gas,Royalties,968.67
December,2018,State,Onshore,State,SD,,Oil,Royalties,"39,391.21"
December,2018,State,Onshore,State,SD,,Oil & Gas,Other Distributions,"1,295.77"
December,2018,State,Onshore,State,SD,,Oil & Gas,Rents & Bonuses,"6,602.00"
December,2018,State,Onshore,State,TX,,,Royalties,-681.15
December,2018,State,Onshore,State,TX,,,Sequestration,"-30,041.99"
December,2018,State,Onshore,State,TX,,Gas,Royalties,"461,524.69"
December,2018,State,Onshore,State,TX,,Oil,Royalties,"16,401.94"
December,2018,State,Onshore,State,TX,,Oil & Gas,Other Distributions,"1,278.78"
December,2018,State,Onshore,State,TX,,Oil & Gas,Rents & Bonuses,"5,761.50"
December,2018,State,Onshore,State,TX,,Oil & Gas,Royalties,262.49
December,2018,State,Onshore,State,UT,,,Other Distributions,336.51
December,2018,State,Onshore,State,UT,,,Royalties,"-149,977.54"
December,2018,State,Onshore,State,UT,,,Sequestration,"-456,479.02"
December,2018,State,Onshore,State,UT,,Coal,Rents & Bonuses,"30,117.00"
December,2018,State,Onshore,State,UT,,Coal,Royalties,"1,500,100.91"
December,2018,State,Onshore,State,UT,,Gas,Royalties,"1,737,788.61"
December,2018,State,Onshore,State,UT,,Geothermal,Rents & Bonuses,"11,053.50"
December,2018,State,Onshore,State,UT,,Geothermal,Royalties,"21,553.61"
December,2018,State,Onshore,State,UT,,Gilsonite,Other Distributions,"1,197.00"
December,2018,State,Onshore,State,UT,,Gilsonite,Rents & Bonuses,204.5
December,2018,State,Onshore,State,UT,,Gilsonite,Royalties,"80,869.60"
December,2018,State,Onshore,State,UT,,Oil,Royalties,"2,467,049.34"
December,2018,State,Onshore,State,UT,,Oil & Gas,Other Distributions,"-29,292.73"
December,2018,State,Onshore,State,UT,,Oil & Gas,Rents & Bonuses,"1,674,639.50"
December,2018,State,Onshore,State,UT,,Oil & Gas,Royalties,"5,142.31"
December,2018,State,Onshore,State,UT,,Potassium,Royalties,"11,558.03"
December,2018,State,Onshore,State,UT,,Sodium,Royalties,224.71
December,2018,State,Onshore,State,VA,,,Sequestration,-91.45
December,2018,State,Onshore,State,VA,,Gas,Royalties,124.8
December,2018,State,Onshore,State,VA,,Limestone,Royalties,"1,139.89"
December,2018,State,Onshore,State,VA,,Oil & Gas,Other Distributions,210.35
December,2018,State,Onshore,State,WA,,,Royalties,-2.35
December,2018,State,Onshore,State,WA,,,Sequestration,-7.13
December,2018,State,Onshore,State,WA,,Coal,Royalties,117.39
December,2018,State,Onshore,State,WV,,,Sequestration,-564.28
December,2018,State,Onshore,State,WV,,Gas,Royalties,447.13
December,2018,State,Onshore,State,WV,,Limestone,Royalties,30
December,2018,State,Onshore,State,WV,,Oil & Gas,Other Distributions,"8,624.18"
December,2018,State,Onshore,State,WY,,,Other Distributions,551.66
December,2018,State,Onshore,State,WY,,,Royalties,"-1,631,428.43"
December,2018,State,Onshore,State,WY,,,Sequestration,"-4,956,313.77"
December,2018,State,Onshore,State,WY,,Coal,Other Distributions,418.83
December,2018,State,Onshore,State,WY,,Coal,Rents & Bonuses,"71,589.88"
December,2018,State,Onshore,State,WY,,Coal,Royalties,"14,730,347.88"
December,2018,State,Onshore,State,WY,,Gas,Royalties,"17,777,616.58"
December,2018,State,Onshore,State,WY,,Oil,Royalties,"15,660,121.68"
December,2018,State,Onshore,State,WY,,Oil & Gas,Other Distributions,"1,034,854.73"
December,2018,State,Onshore,State,WY,,Oil & Gas,Rents & Bonuses,"31,312,369.95"
December,2018,State,Onshore,State,WY,,Oil & Gas,Royalties,"178,066.45"
December,2018,State,Onshore,State,WY,,Sodium,Other Distributions,"-4,164.80"
December,2018,State,Onshore,State,WY,,Sodium,Royalties,"810,200.36"
December,2018,U.S. Treasury,Onshore,,,,,Other Distributions,0.03
December,2018,U.S. Treasury,Onshore,,,,,Other Distributions,"-592,927.78"
December,2018,U.S. Treasury,Offshore,,,,Oil & Gas,Other Distributions,"249,650.70"
December,2018,U.S. Treasury,Offshore,GoMESA,,,Oil & Gas,Rents & Bonuses,"6,360.90"
December,2018,U.S. Treasury,Offshore,GoMESA,,,Oil & Gas,Royalties,51.68
December,2018,U.S. Treasury,Onshore,,,,Coal,Other Distributions,83.76
December,2018,U.S. Treasury,Onshore,,,,Geothermal,Other Distributions,79.65
December,2018,U.S. Treasury,Onshore,,,,Oil & Gas,Other Distributions,"133,362.21"
December,2018,U.S. Treasury,Onshore,,,,Sodium,Other Distributions,0.11
December,2018,U.S. Treasury,Onshore,,,,Clay,Rents & Bonuses,-6
December,2018,U.S. Treasury,Onshore,,,,Coal,Rents & Bonuses,"60,600.00"
December,2018,U.S. Treasury,Onshore,,,,Geothermal,Rents & Bonuses,"60,931.30"
December,2018,U.S. Treasury,Onshore,,,,Oil & Gas,Rents & Bonuses,"6,515,509.88"
December,2018,U.S. Treasury,Offshore,,,,Oil & Gas,Rents & Bonuses,"727,315.58"
December,2018,U.S. Treasury,Offshore,,,,Wind,Rents & Bonuses,"9,863,924.00"
December,2018,U.S. Treasury,Offshore,GoMESA,,,Oil & Gas,Rents & Bonuses,"66,830,952.57"
December,2018,U.S. Treasury,Offshore,,,,Gas,Other Distributions,"9,873.26"
December,2018,U.S. Treasury,Offshore,,,,Gas,Royalties,"36,306,674.03"
December,2018,U.S. Treasury,Offshore,,,,Oil,Other Distributions,"-413,942.99"
December,2018,U.S. Treasury,Offshore,,,,Oil,Royalties,"372,145,432.62"
December,2018,U.S. Treasury,Offshore,,,,Oil & Gas,Other Distributions,"3,718,268.28"
December,2018,U.S. Treasury,Offshore,,,,Oil & Gas,Royalties,6.55
December,2018,U.S. Treasury,Offshore,GoMESA,,,Gas,Royalties,"2,064,367.91"
December,2018,U.S. Treasury,Offshore,GoMESA,,,Oil,Royalties,"19,215,662.86"
December,2018,U.S. Treasury,Offshore,GoMESA,,,Oil & Gas,Royalties,"2,879,151.05"
December,2018,U.S. Treasury,Onshore,,,,,Other Distributions,"-10,118.25"
December,2018,U.S. Treasury,Onshore,,,,,Royalties,"3,447,577.31"
December,2018,U.S. Treasury,Onshore,,,,Clay,Other Distributions,-18
December,2018,U.S. Treasury,Onshore,,,,Clay,Royalties,"2,289.86"
December,2018,U.S. Treasury,Onshore,,,,Coal,Royalties,"3,868,762.35"
December,2018,U.S. Treasury,Onshore,,,,Gas,Royalties,"10,661,408.95"
December,2018,U.S. Treasury,Onshore,,,,Geothermal,Other Distributions,"5,029.50"
December,2018,U.S. Treasury,Onshore,,,,Geothermal,Royalties,"279,860.64"
December,2018,U.S. Treasury,Onshore,,,,Gilsonite,Other Distributions,239.4
December,2018,U.S. Treasury,Onshore,,,,Gilsonite,Royalties,"16,173.93"
December,2018,U.S. Treasury,Onshore,,,,Oil,Other Distributions,"4,353.87"
December,2018,U.S. Treasury,Onshore,,,,Oil,Royalties,"22,882,973.03"
December,2018,U.S. Treasury,Onshore,,,,Oil & Gas,Other Distributions,"389,927.53"
December,2018,U.S. Treasury,Onshore,,,,Oil & Gas,Rents & Bonuses,546.77
December,2018,U.S. Treasury,Onshore,,,,Oil & Gas,Royalties,"455,739.92"
December,2018,U.S. Treasury,Onshore,,,,Phosphate,Other Distributions,292.2
December,2018,U.S. Treasury,Onshore,,,,Phosphate,Royalties,"74,384.11"
December,2018,U.S. Treasury,Onshore,,,,Potassium,Other Distributions,62.53
December,2018,U.S. Treasury,Onshore,,,,Potassium,Royalties,"42,972.16"
December,2018,U.S. Treasury,Onshore,,,,Sodium,Other Distributions,-830.17
December,2018,U.S. Treasury,Onshore,,,,Sodium,Royalties,"267,547.00"
December,2018,U.S. TreasuryAI,Onshore,,,,Coal,Rents & Bonuses,"21,102.77"
December,2018,U.S. TreasuryAI,Onshore,,,,Gas,Royalties,"3,713.33"
December,2018,U.S. TreasuryAI,Onshore,,,,Oil,Royalties,420.04
December,2018,U.S. TreasuryAI,Onshore,,,,Oil & Gas,Other Distributions,0.3
December,2018,U.S. TreasuryAI,Onshore,,,,Oil,Royalties,"2,023.69"
January,2019,Bureau of Land Management,Onshore,,,,Gas,Royalties,"31,859.80"
January,2019,Bureau of Land Management,Onshore,,,,Oil,Royalties,"176,613.05"
January,2019,Bureau of Land Management,Onshore,,,,Oil & Gas,Other Distributions,593.12
January,2019,Bureau of Safety & Environmental Enforcement,Offshore,,,,,Other Distributions,"791,051.65"
January,2019,Fish & Wildlife,Onshore,,,,Gas,Royalties,"47,199.16"
January,2019,Fish & Wildlife,Onshore,,,,Oil,Royalties,"52,455.82"
January,2019,Fish & Wildlife,Onshore,,,,Oil & Gas,Other Distributions,"-8,406.12"
January,2019,Forest Service,Onshore,,,,Coal,Royalties,"75,828.18"
January,2019,Forest Service,Onshore,,,,Copper,Royalties,"55,779.62"
January,2019,Forest Service,Onshore,,,,Gas,Royalties,"1,959,916.45"
January,2019,Forest Service,Onshore,,,,Hardrock,Other Distributions,-3.04
January,2019,Forest Service,Onshore,,,,Lead/Zinc,Royalties,"259,302.07"
January,2019,Forest Service,Onshore,,,,Oil,Other Distributions,"-3,207.75"
January,2019,Forest Service,Onshore,,,,Oil,Royalties,"8,716,160.86"
January,2019,Forest Service,Onshore,,,,Oil & Gas,Other Distributions,"-316,126.40"
January,2019,Forest Service,Onshore,,,,Oil & Gas,Rents & Bonuses,"61,667.87"
January,2019,Forest Service,Onshore,,,,Oil & Gas,Royalties,1.67
January,2019,Forest Service,Onshore,,,,Quartz,Royalties,3.04
January,2019,Land & Water Conservation Fund,Offshore,GoMESA,,,Gas,Royalties,"625,983.11"
January,2019,Land & Water Conservation Fund,Offshore,GoMESA,,,Oil,Royalties,"6,149,184.77"
January,2019,Land & Water Conservation Fund,Offshore,GoMESA,,,Oil & Gas,Rents & Bonuses,"39,152.88"
January,2019,Land & Water Conservation Fund,Offshore,GoMESA,,,Oil & Gas,Royalties,"-193,488.52"
January,2019,Lease Process Improvement (BLM),Onshore,,,,Coal,Rents & Bonuses,"47,140.50"
January,2019,Lease Process Improvement (BLM),Onshore,,,,Gilsonite,Rents & Bonuses,-65
January,2019,Lease Process Improvement (BLM),Onshore,,,,Oil & Gas,Rents & Bonuses,"425,020.89"
January,2019,Lease Process Improvement (BLM),Onshore,,,,Oil Shale,Rents & Bonuses,160
January,2019,Lease Process Improvement (BLM),Onshore,,,,Phosphate,Rents & Bonuses,"4,613.98"
January,2019,Lease Process Improvement (BLM),Onshore,,,,Potassium,Rents & Bonuses,"99,995.75"
January,2019,Lease Process Improvement (BLM),Onshore,,,,Sodium,Rents & Bonuses,"38,274.52"
January,2019,Native American Tribes & Allottees,Onshore,,,,,Other Distributions,"4,517,658.29"
January,2019,Native American Tribes & Allottees,Onshore,,,,Gas,Other Distributions,-287.73
January,2019,Native American Tribes & Allottees,Onshore,,,,Gas,Royalties,"8,476,351.86"
January,2019,Native American Tribes & Allottees,Onshore,,,,Oil,Other Distributions,"-7,309.45"
January,2019,Native American Tribes & Allottees,Onshore,,,,Oil,Royalties,"68,303,038.36"
January,2019,Native American Tribes & Allottees,Onshore,,,,Oil & Gas,Other Distributions,"-6,928,358.73"
January,2019,Native American Tribes & Allottees,Onshore,,,,Oil & Gas,Rents & Bonuses,"227,955.26"
January,2019,Reclamation Fund,Onshore,,,,Coal,Other Distributions,"1,273.24"
January,2019,Reclamation Fund,Onshore,,,,Coal,Rents & Bonuses,"129,312.00"
January,2019,Reclamation Fund,Onshore,,,,Coal,Royalties,"14,807,976.58"
January,2019,Reclamation Fund,Onshore,,,,Gas,Royalties,"31,160,426.05"
January,2019,Reclamation Fund,Onshore,,,,Gilsonite,Other Distributions,-288
January,2019,Reclamation Fund,Onshore,,,,Gilsonite,Royalties,"50,808.89"
January,2019,Reclamation Fund,Onshore,,,,Oil,Other Distributions,-117.25
January,2019,Reclamation Fund,Onshore,,,,Oil,Royalties,"51,122,402.55"
January,2019,Reclamation Fund,Onshore,,,,Oil & Gas,Other Distributions,"2,810,646.66"
January,2019,Reclamation Fund,Onshore,,,,Oil & Gas,Rents & Bonuses,"1,278.00"
January,2019,Reclamation Fund,Onshore,,,,Oil & Gas,Royalties,"1,796,692.88"
January,2019,Reclamation Fund,Onshore,,,,Phosphate,Other Distributions,"11,613.71"
January,2019,Reclamation Fund,Onshore,,,,Phosphate,Royalties,"352,419.85"
January,2019,Reclamation Fund,Onshore,,,,Potassium,Other Distributions,"355,796.42"
January,2019,Reclamation Fund,Onshore,,,,Potassium,Royalties,"234,573.96"
January,2019,Reclamation Fund,Onshore,,,,Sodium,Other Distributions,"91,178.23"
January,2019,Reclamation Fund,Onshore,,,,Sodium,Royalties,"832,547.93"
January,2019,State,Offshore,8(g),AK,,Oil,Royalties,"120,282.37"
January,2019,State,Offshore,8(g),AL,,,Royalties,"-134,850.00"
January,2019,State,Offshore,8(g),AL,,Gas,Royalties,"233,098.56"
January,2019,State,Offshore,8(g),AL,,Oil,Royalties,0.01
January,2019,State,Offshore,8(g),AL,,Oil & Gas,Other Distributions,"-85,941.03"
January,2019,State,Offshore,8(g),CA,,Gas,Royalties,"3,387.99"
January,2019,State,Offshore,8(g),CA,,Oil,Royalties,"130,435.30"
January,2019,State,Offshore,8(g),CA,,Oil & Gas,Royalties,1.45
January,2019,State,Offshore,8(g),LA,,,Royalties,"-124,665.00"
January,2019,State,Offshore,8(g),LA,,Gas,Royalties,"196,447.32"
January,2019,State,Offshore,8(g),LA,,Oil,Other Distributions,-905.26
January,2019,State,Offshore,8(g),LA,,Oil,Royalties,"304,323.31"
January,2019,State,Offshore,8(g),LA,,Oil & Gas,Other Distributions,"23,606.95"
January,2019,State,Offshore,8(g),MS,,,Royalties,"65,106.00"
January,2019,State,Offshore,8(g),MS,,Gas,Royalties,"5,284.87"
January,2019,State,Offshore,8(g),TX,,,Royalties,"194,409.00"
January,2019,State,Offshore,8(g),TX,,Gas,Royalties,"12,102.36"
January,2019,State,Offshore,8(g),TX,,Oil,Other Distributions,-0.41
January,2019,State,Offshore,8(g),TX,,Oil,Royalties,99.28
January,2019,State,Offshore,8(g),TX,,Oil & Gas,Other Distributions,"1,983.31"
January,2019,State,Onshore,Geothermal,CA,Imperial County,,Sequestration,-274.14
January,2019,State,Onshore,Geothermal,CA,Imperial County,Geothermal,Royalties,"4,421.60"
January,2019,State,Onshore,Geothermal,CA,Inyo County,,Sequestration,"-1,269.67"
January,2019,State,Onshore,Geothermal,CA,Inyo County,Geothermal,Royalties,"20,478.51"
January,2019,State,Onshore,Geothermal,CA,Lake County,,Sequestration,"-3,852.39"
January,2019,State,Onshore,Geothermal,CA,Lake County,Geothermal,Royalties,"62,135.28"
January,2019,State,Onshore,Geothermal,CA,Lassen County,,Sequestration,-92.16
January,2019,State,Onshore,Geothermal,CA,Lassen County,Geothermal,Royalties,"1,486.50"
January,2019,State,Onshore,Geothermal,CA,Mono County,,Sequestration,-73.73
January,2019,State,Onshore,Geothermal,CA,Mono County,Geothermal,Royalties,"1,189.17"
January,2019,State,Onshore,Geothermal,CA,Sonoma County,,Sequestration,"-6,125.88"
January,2019,State,Onshore,Geothermal,CA,Sonoma County,Geothermal,Royalties,"98,804.50"
January,2019,State,Onshore,Geothermal,ID,Cassia County,,Sequestration,-141.17
January,2019,State,Onshore,Geothermal,ID,Cassia County,Geothermal,Rents & Bonuses,"2,277.00"
January,2019,State,Onshore,Geothermal,NM,Dona Ana County,,Sequestration,-115.43
January,2019,State,Onshore,Geothermal,NM,Dona Ana County,Geothermal,Other Distributions,"1,861.71"
January,2019,State,Onshore,Geothermal,NM,Hidalgo Caounty,,Sequestration,-33.39
January,2019,State,Onshore,Geothermal,NM,Hidalgo Caounty,Geothermal,Royalties,538.52
January,2019,State,Onshore,Geothermal,NV,Churchill County,,Rents & Bonuses,0
January,2019,State,Onshore,Geothermal,NV,Churchill County,,Sequestration,"-4,920.02"
January,2019,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Rents & Bonuses,134.89
January,2019,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Royalties,"79,220.22"
January,2019,State,Onshore,Geothermal,NV,Elko County,,Sequestration,-101.48
January,2019,State,Onshore,Geothermal,NV,Elko County,Geothermal,Rents & Bonuses,"1,636.75"
January,2019,State,Onshore,Geothermal,NV,Eureka County,,Sequestration,-11.22
January,2019,State,Onshore,Geothermal,NV,Eureka County,Geothermal,Royalties,180.97
January,2019,State,Onshore,Geothermal,NV,Humboldt County,,Sequestration,-177.56
January,2019,State,Onshore,Geothermal,NV,Humboldt County,Geothermal,Royalties,"2,863.93"
January,2019,State,Onshore,Geothermal,NV,Lander County,,Sequestration,"-1,531.89"
January,2019,State,Onshore,Geothermal,NV,Lander County,Geothermal,Rents & Bonuses,-70.83
January,2019,State,Onshore,Geothermal,NV,Lander County,Geothermal,Royalties,"24,778.81"
January,2019,State,Onshore,Geothermal,NV,Lyon County,,Sequestration,-17.02
January,2019,State,Onshore,Geothermal,NV,Lyon County,Geothermal,Royalties,274.45
January,2019,State,Onshore,Geothermal,NV,Mineral County,,Sequestration,-716.43
January,2019,State,Onshore,Geothermal,NV,Mineral County,Geothermal,Rents & Bonuses,-92.06
January,2019,State,Onshore,Geothermal,NV,Mineral County,Geothermal,Royalties,"11,647.35"
January,2019,State,Onshore,Geothermal,NV,Pershing County,,Sequestration,-6.92
January,2019,State,Onshore,Geothermal,NV,Pershing County,Geothermal,Royalties,111.61
January,2019,State,Onshore,Geothermal,NV,Washoe County,,Sequestration,-226.44
January,2019,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Rents & Bonuses,"1,599.75"
January,2019,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Royalties,"2,052.43"
January,2019,State,Onshore,Geothermal,UT,Beaver County,,Sequestration,"-1,107.55"
January,2019,State,Onshore,Geothermal,UT,Beaver County,Geothermal,Royalties,"17,863.78"
January,2019,State,Onshore,Geothermal,UT,Millard County,,Sequestration,-71.34
January,2019,State,Onshore,Geothermal,UT,Millard County,Geothermal,Royalties,"1,150.69"
January,2019,State,Onshore,State,AK,,,Royalties,"-16,716.69"
January,2019,State,Onshore,State,AK,,,Sequestration,"-60,826.44"
January,2019,State,Onshore,State,AK,,Gas,Royalties,"519,003.47"
January,2019,State,Onshore,State,AK,,Oil,Other Distributions,"3,788.12"
January,2019,State,Onshore,State,AK,,Oil,Royalties,"469,806.90"
January,2019,State,Onshore,State,AK,,Oil & Gas,Other Distributions,"5,189.86"
January,2019,State,Onshore,State,AL,,,Royalties,-57.82
January,2019,State,Onshore,State,AL,,,Sequestration,-453.62
January,2019,State,Onshore,State,AL,,Gas,Royalties,"3,760.65"
January,2019,State,Onshore,State,AL,,Oil,Royalties,"3,426.08"
January,2019,State,Onshore,State,AL,,Oil & Gas,Other Distributions,165.23
January,2019,State,Onshore,State,AL,,Oil & Gas,Royalties,22.32
January,2019,State,Onshore,State,AR,,,Royalties,-745.5
January,2019,State,Onshore,State,AR,,,Sequestration,"-4,505.34"
January,2019,State,Onshore,State,AR,,Gas,Royalties,"72,391.62"
January,2019,State,Onshore,State,AR,,Hardrock,Other Distributions,-0.82
January,2019,State,Onshore,State,AR,,Oil & Gas,Other Distributions,699.02
January,2019,State,Onshore,State,AR,,Oil & Gas,Rents & Bonuses,321.5
January,2019,State,Onshore,State,AR,,Quartz,Royalties,0.82
January,2019,State,Onshore,State,CA,,,Other Distributions,2.3
January,2019,State,Onshore,State,CA,,,Royalties,"-69,575.70"
January,2019,State,Onshore,State,CA,,,Sequestration,"-211,371.12"
