Year	State	County	FIPS	Commodity	Product	Type	Volume
2004	KS	Comanche	20033	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	8441.44
2004	KS	Comanche	20033	Oil (bbl)	Oil (bbl)	Royalties	9.95
2004	KS	Ellsworth	20053	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	17805.94
2004	KS	Finney	20055	Gas (mcf)	Fuel Gas (mcf)	Royalties	2047.33
2004	KS	Finney	20055	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	168825.02
2004	KS	Finney	20055	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	1364673.13
2004	KS	Finney	20055	NGL (gal)	Gas Plant Products (gal)	Royalties	154683
2004	KS	Finney	20055	Oil (bbl)	Oil (bbl)	Royalties	47180.09
2004	KS	Gove	20063	Oil (bbl)	Oil (bbl)	Royalties	1957.95
2004	KS	Grant	20067	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	22090.07
2004	KS	Grant	20067	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	36312.27
2004	KS	Grant	20067	NGL (gal)	Gas Plant Products (gal)	Royalties	56948.81
2004	KS	Hamilton	20075	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	1096.91
2004	KS	Hamilton	20075	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	45484.96
2004	KS	Hamilton	20075	NGL (gal)	Gas Plant Products (gal)	Royalties	82.78
2004	KS	Haskell	20081	Gas (mcf)	Fuel Gas (mcf)	Royalties	4421.84
2004	KS	Haskell	20081	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	13341.95
2004	KS	Haskell	20081	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	494482.53
2004	KS	Haskell	20081	NGL (gal)	Gas Plant Products (gal)	Royalties	12603
2004	KS	Haskell	20081	Oil (bbl)	Oil (bbl)	Royalties	22560.77
2004	KS	Kearny	20093	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	918622.77
2004	KS	Kearny	20093	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	1797552.01
2004	KS	Kearny	20093	NGL (gal)	Gas Plant Products (gal)	Royalties	2319521.01
2004	KS	Kearny	20093	Oil (bbl)	Oil (bbl)	Royalties	4555.11
2004	KS	Lane	20101	Oil (bbl)	Oil (bbl)	Royalties	2208.32
2004	KS	Meade	20119	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	38.61
