Year	State	County	FIPS	Jobs	Total	Share
2005	CO	La Plata County	08067	412	23554	0.0175
2005	CO	Larimer County	08069	383	124982	0.0031
2005	CO	Las Animas County	08071	257	5574	0.0461
2005	CO	Logan County	08075	122	8401	0.0145
2005	CO	Mesa County	08077	1214	55560	0.0219
2005	CO	Moffat County	08081	555	4944	0.1123
2005	CO	Montezuma County	08083	94	9206	0.0102
2005	CO	Montrose County	08085	151	14423	0.0105
2005	CO	Morgan County	08087	236	11225	0.0210
2005	CO	Pueblo County	08101	66	53730	0.0012
2005	CO	Rio Blanco County	08103	742	3108	0.2387
2005	CO	Routt County	08107	583	14245	0.0409
2005	CO	Weld County	08123	1748	77004	0.0227
2005	CO	Yuma County	08125	215	3609	0.0596
2006	CO		08000	20680	2242012	0.0092
2006	CO	Adams County	08001	238	152738	0.0016
2006	CO	Arapahoe County	08005	578	276092	0.0021
2006	CO	Archuleta County	08007	28	3676	0.0076
2006	CO	Baca County	08009	3	1221	0.0025
2006	CO	Boulder County	08013	630	156914	0.0040
2006	CO	Chaffee County	08015	20	6561	0.0030
2006	CO	Cheyenne County	08017	95	764	0.1243
2006	CO	Conejos County	08021	48	1320	0.0364
2006	CO	Denver County	08031	4772	432461	0.0110
2006	CO	Douglas County	08035	211	87416	0.0024
2006	CO	Eagle County	08037	9	30584	0.0003
2006	CO	El Paso County	08041	163	245228	0.0007
2006	CO	Fremont County	08043	97	13549	0.0072
2006	CO	Garfield County	08045	2172	25473	0.0853
2006	CO	Gunnison County	08051	806	8388	0.0961
2006	CO	Huerfano County	08055	30	2007	0.0149
2006	CO	Jefferson County	08059	380	207159	0.0018
2006	CO	La Plata County	08067	492	24826	0.0198
2006	CO	Larimer County	08069	398	127335	0.0031
2006	CO	Las Animas County	08071	321	5839	0.0550
2006	CO	Logan County	08075	149	8340	0.0179
2006	CO	Mesa County	08077	1859	57970	0.0321
2006	CO	Moffat County	08081	628	5175	0.1214
2006	CO	Montezuma County	08083	85	9358	0.0091
2006	CO	Montrose County	08085	109	14904	0.0073
2006	CO	Morgan County	08087	283	11180	0.0253
2006	CO	Park County	08093	8	2351	0.0034
2006	CO	Pueblo County	08101	87	55153	0.0016
2006	CO	Rio Blanco County	08103	982	3628	0.2707
2006	CO	Weld County	08123	2240	80405	0.0279
2006	CO	Yuma County	08125	268	3795	0.0706
2007	CO		08000	25019	2292630	0.0109
2007	CO	Adams County	08001	238	154072	0.0015
2007	CO	Arapahoe County	08005	662	281876	0.0023
2007	CO	Archuleta County	08007	44	3778	0.0116
2007	CO	Baca County	08009	7	1185	0.0059
2007	CO	Boulder County	08013	892	159984	0.0056
2007	CO	Chaffee County	08015	18	6646	0.0027
2007	CO	Cheyenne County	08017	105	770	0.1364
2007	CO	Conejos County	08021	33	1331	0.0248
2007	CO	Delta County	08029	472	8923	0.0529
2007	CO	Denver County	08031	5921	442739	0.0134
2007	CO	Douglas County	08035	279	90851	0.0031
2007	CO	Eagle County	08037	14	31845	0.0004
2007	CO	El Paso County	08041	135	247158	0.0005
2007	CO	Fremont County	08043	78	13810	0.0056
2007	CO	Garfield County	08045	2339	27210	0.0860
2007	CO	Jefferson County	08059	592	211091	0.0028
2007	CO	La Plata County	08067	630	25541	0.0247
2007	CO	Larimer County	08069	404	130265	0.0031
2007	CO	Las Animas County	08071	399	6060	0.0658
2007	CO	Logan County	08075	158	8508	0.0186
2007	CO	Mesa County	08077	3013	61540	0.0490
2007	CO	Moffat County	08081	639	5256	0.1216
2007	CO	Montezuma County	08083	88	9374	0.0094
2007	CO	Montrose County	08085	131	15284	0.0086
2007	CO	Morgan County	08087	298	11128	0.0268
2007	CO	Pueblo County	08101	65	56803	0.0011
2007	CO	Rio Blanco County	08103	868	4131	0.2101
2007	CO	Weld County	08123	2912	82909	0.0351
2007	CO	Yuma County	08125	364	3980	0.0915
2008	CO		08000	28347	2310865	0.0123
2008	CO	Adams County	08001	232	155118	0.0015
2008	CO	Arapahoe County	08005	948	282659	0.0034
2008	CO	Archuleta County	08007	49	3688	0.0133
2008	CO	Baca County	08009	9	1204	0.0075
2008	CO	Boulder County	08013	822	162252	0.0051
2008	CO	Chaffee County	08015	14	6737	0.0021
2008	CO	Cheyenne County	08017	126	742	0.1698
2008	CO	Conejos County	08021	29	1270	0.0228
2008	CO	Delta County	08029	509	9044	0.0563
2008	CO	Denver County	08031	6637	449264	0.0148
2008	CO	Douglas County	08035	334	93704	0.0036
2008	CO	Eagle County	08037	14	32256	0.0004
2008	CO	El Paso County	08041	133	244903	0.0005
2008	CO	Fremont County	08043	69	13661	0.0051
2008	CO	Garfield County	08045	2821	28660	0.0984
2008	CO	Grand County	08049	34	7444	0.0046
2008	CO	Huerfano County	08055	29	2082	0.0139
2008	CO	Jefferson County	08059	570	211502	0.0027
2008	CO	La Plata County	08067	682	25789	0.0264
2008	CO	Larimer County	08069	362	131244	0.0028
2008	CO	Las Animas County	08071	458	6179	0.0741
2008	CO	Logan County	08075	158	8510	0.0186
2008	CO	Mesa County	08077	3921	64504	0.0608
2008	CO	Moffat County	08081	660	5486	0.1203
2008	CO	Montezuma County	08083	131	9086	0.0144
2008	CO	Montrose County	08085	179	15155	0.0118
2008	CO	Morgan County	08087	294	11255	0.0261
2008	CO	Pueblo County	08101	66	57248	0.0012
2008	CO	Rio Blanco County	08103	955	4013	0.2380
2008	CO	Weld County	08123	3365	83491	0.0403
2008	CO	Yuma County	08125	403	4103	0.0982
2009	CO		08000	24003	2201427	0.0109
2009	CO	Adams County	08001	241	150163	0.0016
2009	CO	Arapahoe County	08005	1003	271602	0.0037
2009	CO	Archuleta County	08007	44	3342	0.0132
2009	CO	Baca County	08009	5	1184	0.0042
2009	CO	Boulder County	08013	485	152906	0.0032
2009	CO	Broomfield County	08014	17	29863	0.0006
2009	CO	Cheyenne County	08017	87	732	0.1189
2009	CO	Conejos County	08021	25	1236	0.0202
2009	CO	Delta County	08029	516	8626	0.0598
2009	CO	Denver County	08031	6317	423334	0.0149
2009	CO	Douglas County	08035	300	90073	0.0033
2009	CO	Eagle County	08037	16	29043	0.0006
2009	CO	El Paso County	08041	126	234396	0.0005
2009	CO	Fremont County	08043	64	13095	0.0049
2009	CO	Garfield County	08045	1812	25092	0.0722
2009	CO	Grand County	08049	25	6797	0.0037
2009	CO	Jefferson County	08059	433	203855	0.0021
2009	CO	La Plata County	08067	636	24252	0.0262
2009	CO	Larimer County	08069	304	126436	0.0024
2009	CO	Las Animas County	08071	272	5520	0.0493
2009	CO	Logan County	08075	142	8405	0.0169
2009	CO	Mesa County	08077	3087	60264	0.0512
2009	CO	Moffat County	08081	619	5489	0.1128
2009	CO	Montezuma County	08083	130	8809	0.0148
2009	CO	Montrose County	08085	143	14258	0.0100
2009	CO	Morgan County	08087	242	11209	0.0216
2009	CO	Ouray County	08091	11	1582	0.0070
2009	CO	Pueblo County	08101	54	55680	0.0010
2009	CO	Rio Blanco County	08103	812	3310	0.2453
2009	CO	Routt County	08107	589	13770	0.0428
2009	CO	Weld County	08123	2752	79302	0.0347
2009	CO	Yuma County	08125	295	3909	0.0755
2010	CO		08000	24232	2176986	0.0111
2010	CO	Adams County	08001	272	147987	0.0018
2010	CO	Arapahoe County	08005	1105	270339	0.0041
2010	CO	Archuleta County	08007	37	3241	0.0114
2010	CO	Boulder County	08013	545	152118	0.0036
2010	CO	Broomfield County	08014	21	29919	0.0007
2010	CO	Cheyenne County	08017	97	752	0.1290
2010	CO	Delta County	08029	430	8208	0.0524
2010	CO	Denver County	08031	6300	420505	0.0150
2010	CO	Douglas County	08035	270	89826	0.0030
2010	CO	Eagle County	08037	14	27459	0.0005
2010	CO	El Paso County	08041	143	232225	0.0006
2010	CO	Fremont County	08043	64	13051	0.0049
2010	CO	Garfield County	08045	1896	23095	0.0821
2010	CO	Grand County	08049	25	6481	0.0039
2010	CO	Gunnison County	08051	750	7628	0.0983
2010	CO	Jefferson County	08059	402	202557	0.0020
2010	CO	La Plata County	08067	631	23519	0.0268
2010	CO	Larimer County	08069	308	126653	0.0024
2010	CO	Las Animas County	08071	245	5230	0.0468
2010	CO	Logan County	08075	170	8033	0.0212
2010	CO	Mesa County	08077	2762	57329	0.0482
2010	CO	Moffat County	08081	591	5064	0.1167
2010	CO	Montezuma County	08083	135	8769	0.0154
2010	CO	Montrose County	08085	150	13658	0.0110
2010	CO	Morgan County	08087	302	11342	0.0266
2010	CO	Pitkin County	08097	11	15003	0.0007
2010	CO	Pueblo County	08101	53	55701	0.0010
2010	CO	Rio Blanco County	08103	805	3123	0.2578
2010	CO	Routt County	08107	519	12829	0.0405
2010	CO	Washington County	08121	16	1082	0.0148
2010	CO	Weld County	08123	3133	78658	0.0398
2010	CO	Yuma County	08125	227	3811	0.0596
2011	CO		08000	27788	2213059	0.0126
2011	CO	Adams County	08001	352	154794	0.0023
2011	CO	Arapahoe County	08005	1338	277705	0.0048
2011	CO	Archuleta County	08007	41	3271	0.0125
2011	CO	Boulder County	08013	251	156134	0.0016
2011	CO	Broomfield County	08014	16	30427	0.0005
2011	CO	Chaffee County	08015	12	6518	0.0018
2011	CO	Cheyenne County	08017	113	755	0.1497
2011	CO	Clear Creek County	08019	738	3175	0.2324
2011	CO	Delta County	08029	649	8270	0.0785
2011	CO	Denver County	08031	6971	422768	0.0165
2011	CO	Douglas County	08035	330	91193	0.0036
2011	CO	Eagle County	08037	16	27562	0.0006
2011	CO	El Paso County	08041	156	235257	0.0007
2011	CO	Fremont County	08043	61	13158	0.0046
2011	CO	Garfield County	08045	2343	23761	0.0986
2011	CO	Grand County	08049	25	6476	0.0039
2011	CO	Jefferson County	08059	404	204999	0.0020
2011	CO	La Plata County	08067	667	23340	0.0286
2011	CO	Larimer County	08069	333	128806	0.0026
2011	CO	Las Animas County	08071	268	5073	0.0528
2011	CO	Logan County	08075	183	7975	0.0229
2011	CO	Mesa County	08077	3423	57701	0.0593
2011	CO	Moffat County	08081	588	4968	0.1184
2011	CO	Montezuma County	08083	173	8819	0.0196
2011	CO	Montrose County	08085	149	13281	0.0112
2011	CO	Morgan County	08087	402	11973	0.0336
2011	CO	Ouray County	08091	5	1391	0.0036
2011	CO	Pueblo County	08101	32	56550	0.0006
2011	CO	Rio Blanco County	08103	785	3155	0.2488
2011	CO	Routt County	08107	498	12902	0.0386
2011	CO	Teller County	08119	471	6711	0.0702
2011	CO	Washington County	08121	22	1098	0.0200
2011	CO	Weld County	08123	4116	82114	0.0501
2011	CO	Yuma County	08125	291	3861	0.0754
2012	CO		08000	30224	2266503	0.0133
2012	CO	Adams County	08001	339	159143	0.0021
2012	CO	Arapahoe County	08005	1446	285604	0.0051
2012	CO	Archuleta County	08007	26	3275	0.0079
2012	CO	Baca County	08009	9	1145	0.0079
2012	CO	Boulder County	08013	251	160710	0.0016
2012	CO	Broomfield County	08014	25	31904	0.0008
2012	CO	Chaffee County	08015	10	6657	0.0015
2012	CO	Cheyenne County	08017	91	723	0.1259
2012	CO	Delta County	08029	713	8468	0.0842
2012	CO	Denver County	08031	7716	434090	0.0178
2012	CO	Douglas County	08035	425	95224	0.0045
2012	CO	Eagle County	08037	16	28179	0.0006
2012	CO	El Paso County	08041	183	237705	0.0008
2012	CO	Fremont County	08043	59	13022	0.0045
2012	CO	Garfield County	08045	2263	24184	0.0936
2012	CO	Grand County	08049	25	6544	0.0038
2012	CO	Jefferson County	08059	428	211876	0.0020
2012	CO	La Plata County	08067	637	23717	0.0269
2012	CO	Larimer County	08069	360	132614	0.0027
2012	CO	Las Animas County	08071	303	5011	0.0605
2012	CO	Logan County	08075	193	8070	0.0239
2012	CO	Mesa County	08077	3509	58329	0.0602
2012	CO	Moffat County	08081	541	4956	0.1092
2012	CO	Montezuma County	08083	210	8812	0.0238
2012	CO	Montrose County	08085	197	13360	0.0147
2012	CO	Morgan County	08087	433	11946	0.0362
2012	CO	Ouray County	08091	43	1479	0.0291
2012	CO	Pueblo County	08101	32	56513	0.0006
2012	CO	Rio Blanco County	08103	775	3129	0.2477
2012	CO	Routt County	08107	548	13240	0.0414
2012	CO	Washington County	08121	28	1170	0.0239
2012	CO	Weld County	08123	5101	85411	0.0597
2012	CO	Yuma County	08125	249	3877	0.0642
2013	CO		08000	30437	2335803	0.0130
2013	CO	Adams County	08001	568	172824	0.0033
2013	CO	Arapahoe County	08005	873	296009	0.0029
2013	CO	Archuleta County	08007	22	3418	0.0064
2013	CO	Baca County	08009	8	1110	0.0072
2013	CO	Boulder County	08013	212	164576	0.0013
2013	CO	Chaffee County	08015	19	6798	0.0028
2013	CO	Cheyenne County	08017	105	714	0.1471
2013	CO	Delta County	08029	678	8434	0.0804
2013	CO	Denver County	08031	8219	441426	0.0186
2013	CO	Douglas County	08035	456	102993	0.0044
2013	CO	Eagle County	08037	9	28785	0.0003
2013	CO	El Paso County	08041	149	243301	0.0006
2013	CO	Fremont County	08043	76	12827	0.0059
2013	CO	Garfield County	08045	2058	24493	0.0840
2013	CO	Grand County	08049	24	6808	0.0035
2013	CO	Gunnison County	08051	657	7574	0.0867
2013	CO	Jefferson County	08059	424	216072	0.0020
2013	CO	Kiowa County	08061	22	453	0.0486
2013	CO	La Plata County	08067	598	24489	0.0244
2013	CO	Larimer County	08069	437	137151	0.0032
2013	CO	Las Animas County	08071	481	5032	0.0956
2013	CO	Logan County	08075	212	8150	0.0260
2013	CO	Mesa County	08077	2707	58407	0.0463
2013	CO	Moffat County	08081	529	4957	0.1067
2013	CO	Montezuma County	08083	213	8955	0.0238
2013	CO	Montrose County	08085	89	13442	0.0066
2013	CO	Morgan County	08087	486	12009	0.0405
2013	CO	Pueblo County	08101	28	56610	0.0005
2013	CO	Rio Blanco County	08103	715	3194	0.2239
2013	CO	Routt County	08107	513	13922	0.0368
2013	CO	Weld County	08123	6052	90403	0.0669
2013	CO	Yuma County	08125	228	3922	0.0581
