Year	State	County	FIPS	Jobs	Total	Share
2012	NM	Luna County	35029	13	7654	0.0017
2012	NM	Otero County	35035	54	17616	0.0031
2012	NM	Rio Arriba County	35039	86	9434	0.0091
2012	NM	Sandoval County	35043	95	29470	0.0032
2012	NM	San Juan County	35045	6470	49165	0.1316
2012	NM	San Miguel County	35047	19	8032	0.0024
2012	NM	Santa Fe County	35049	99	60250	0.0016
2012	NM	Taos County	35055	301	10168	0.0296
2012	NM	Valencia County	35061	29	13250	0.0022
2013	NM		35000	26010	791804	0.0328
2013	NM	Bernalillo County	35001	174	311459	0.0006
2013	NM	Chaves County	35005	563	20697	0.0272
2013	NM	Colfax County	35007	52	5060	0.0103
2013	NM	Dona Ana County	35013	20	70356	0.0003
2013	NM	Eddy County	35015	6605	26422	0.2500
2013	NM	Grant County	35017	1646	9590	0.1716
2013	NM	Lea County	35025	8033	31760	0.2529
2013	NM	Rio Arriba County	35039	91	9375	0.0097
2013	NM	Sandoval County	35043	94	29529	0.0032
2013	NM	San Juan County	35045	6480	49362	0.1313
2013	NM	San Miguel County	35047	22	8202	0.0027
2013	NM	Santa Fe County	35049	86	60680	0.0014
2013	NM	Taos County	35055	308	10391	0.0296
2013	NM	Valencia County	35061	22	13427	0.0016
